site_id,site_status,nrmse_pct,rmse_MW,mae_MW,bias_MW,n_samples,capacity_mw
S063,正常评价,10.50557835275687,0.3845041677109015,0.2570375201390589,0.09308560913317501,1708,3.66
S022,系统性偏差,10.76253317444046,0.34870607485187094,0.24479293756895135,-0.10588355763125477,1708,3.24
S017,测试期分布漂移,11.21132716040698,0.1069560611102826,0.08217215961426985,0.05171149398494116,1708,0.954
S051,测试期分布漂移,11.226708134273075,0.5641420837472221,0.34746991500181645,0.1334972162616451,1708,5.025
S055,测试期分布漂移,11.301691136731362,0.4520676454692545,0.3420032748876255,0.030362913959524163,1708,4.0
S034,测试期分布漂移,11.374596764510365,0.39765590288728236,0.23296954900420352,0.1219472130532533,1708,3.496
S052,系统性偏差,11.523520061227378,0.7006300197226246,0.47012686816720844,-0.27765095474602974,1708,6.08
S072,正常评价,11.585346222552488,0.36204206945476525,0.2521496965626546,-0.037646732452675684,1708,3.125
S041,正常评价,11.788449148833953,0.259345881274347,0.17258292268358022,0.05861884162547171,1708,2.2
S071,系统性偏差,13.387227225215229,2.6774454450430456,2.1213322626858786,-1.0925865611307628,1708,20.0
S037,测试期分布漂移,13.50678639639101,0.8031135191294094,0.5358545193924026,0.0393965333236168,1708,5.946
S003,测试期无有效发电,13.510784597235165,0.5629538618129976,0.4134365558926069,0.4134365558926069,1708,4.1667
S059,测试期分布漂移,13.537042467693745,0.2707408493538749,0.23461901640783853,-0.1085452664832889,1708,2.0
S002,测试期分布漂移,14.273943665204792,0.4710401409517581,0.3120720013916039,-0.16065984901052788,1708,3.3
S020,测试期分布漂移,14.46432795380711,0.5496444622446701,0.3932288342193677,-0.15625681139613362,1708,3.8
S066,系统性偏差,14.868641035717193,0.810340936446587,0.555246521298736,-0.13341194819142793,1708,5.45
S009,系统性偏差,14.871516822872778,0.7807546332008208,0.5272485612855596,-0.10609502640912213,1708,5.25
S050,测试期分布漂移,14.886473983893714,0.3796050865892897,0.23599272470911647,0.13248842118293905,1708,2.55
S012,测试期分布漂移,15.666985453682184,2.749555947121223,1.7524637571926645,1.3426447814293663,1708,17.55
S069,测试期无有效发电,16.127719625208936,0.4838315887562681,0.33452471245809035,0.33452471245809035,1708,3.0
S044,测试期无有效发电,16.70326605545645,1.4184413534293616,0.97869038063278,0.97869038063278,1708,8.492
S046,测试期分布漂移,17.076824425947187,0.7257650381027555,0.49678685974613945,-0.2052621460839868,1708,4.25
S045,测试期分布漂移,17.38299029861099,0.5067141672045103,0.3908992919658314,0.3289192008798309,1708,2.915
S021,测试期分布漂移,17.38751236588473,0.3825252720494641,0.2922791064611425,-0.06894383060501151,1708,2.2
S115,正常评价,17.59643272354804,1.2317502906483628,0.7391715045511682,0.04800569431433839,1708,7.0
S032,系统性偏差,19.650886312232767,1.834410237246929,1.2186653446560851,-1.071740744577488,1708,9.335
S076,测试期无有效发电,21.363721348581052,1.0681860674290526,0.8056906703395991,0.8056906703395991,1708,5.0
S053,系统性偏差,24.483902010890247,3.26370413805167,2.6160378128199926,-1.8386308183238675,1708,13.33
S019,系统性偏差,30.345252396172945,0.9103575718851883,0.5586333031476779,-0.3032726640596997,1708,3.0
