site_id,site_name,capacity_mw,history_samples_total,history_samples_6_19,history_positive_samples_6_19,history_zero_ratio_6_19,train_samples_6_19,valid_samples_6_19,test_samples_6_19,train_valid_samples_6_19,train_valid_positive_samples_6_19,train_valid_zero_ratio_6_19,test_positive_samples_6_19,test_zero_ratio_6_19,test_missing_ratio_6_19,test_negative_ratio_6_19,train_valid_samples_10_14,train_valid_positive_samples_10_14,test_samples_10_14,test_positive_samples_10_14,test_zero_ratio_10_14,test_mae_mw,test_rmse_mw,test_nrmse_pct,test_bias_pct,test_pred_actual,test_10_14_mae_mw,test_10_14_rmse_mw,test_10_14_nrmse_pct,test_10_14_bias_pct,nrmse_h06_pct,nrmse_h07_pct,nrmse_h08_pct,nrmse_h09_pct,nrmse_h10_pct,nrmse_h11_pct,nrmse_h12_pct,nrmse_h13_pct,nrmse_h14_pct,nrmse_h15_pct,nrmse_h16_pct,nrmse_h17_pct,nrmse_h18_pct,nrmse_h19_pct,ghi_power_corr,weather_missing_ratio,capacity_changed_flag,suspected_curtailment_flag,mapping_issue_flag,all_zero_or_invalid_flag
S039,S039,3.45,5889,3435,2913,15.196506550218341,859,868,1708,1727,1647,4.632310364794441,1266,25.878220140515225,0.0,0.0,615,614,610,610,0.0,0.17523401013333098,0.29309440248955315,8.495489927233423,14.197836690590282,1.1419783669059027,0.32430008312725084,0.42497022024073317,12.317977398282121,15.222564172274836,0.25978497377689036,2.6779397277404975,6.6386298974860525,10.343171371539102,11.607611792583148,12.428532618490253,14.045833662014406,12.382727024026794,10.901393926201077,8.13199325306089,4.997215242008712,1.5103881621565354,0.29975712033314944,0.0,0.7008234466282415,0.0,0,,,0
S040,S040,5.96,6360,3710,2985,19.541778975741238,1134,868,1708,2002,1721,14.035964035964035,1264,25.995316159250585,0.0,0.0,715,645,610,610,0.0,0.34270325864843243,0.5646418470958786,9.473856494897293,-7.298845369891612,0.927011546301084,0.6003870600283111,0.8089377065737986,13.572780311640917,-2.402931896400978,0.48728328278086885,4.994517491212337,7.793663642116686,10.509360541275017,13.00077682248155,12.905595287226145,14.157495538650835,14.324271612668035,13.412971411073826,10.158139621015277,5.448978717639046,2.403909313424567,0.6520106818246056,0.0,0.7239153010214935,0.0,0,,,0
S041,S041,2.2,17592,10262,8375,18.388228415513545,7686,868,1708,8554,7118,16.787467851297638,1257,26.405152224824356,0.0,0.0,3055,2955,610,609,0.16393442622950818,0.1625746328057978,0.26434991658966145,12.015905299530065,14.383346763659263,1.1438334676365929,0.28979694582677445,0.3869039909278812,17.586545042176414,12.74181343600872,0.5090296961282728,4.757061354773255,7.31348676693089,11.976250359194147,17.578106018187153,16.545180271158898,18.086239785384393,19.232915002944438,16.330429943079277,11.678794480737714,10.60051318701647,2.457563623401714,0.5511307504302374,0.0,0.6660441837342334,0.0,0,,,0
S042,S042,3.724,9705,5661,4506,20.402755696873342,3085,868,1708,3953,3265,17.4045029091829,1241,27.341920374707264,0.0,0.0,1410,1397,610,608,0.32786885245901637,0.20209527530158447,0.3327251688803368,8.93461785392956,11.615244808905166,1.1161524480890515,0.3792250671648936,0.4921168415679519,13.21473795832309,14.235248358090374,0.4502538887033914,5.482284177470294,5.576350639539694,9.359496672158077,12.453714932855362,12.94131365176711,13.417373118401546,15.059900138583862,11.989469891991233,8.131110191532038,5.186075052860653,1.502317697252809,0.46446911908687866,0.0,0.8206064789658032,0.0,0,,,0
S044,S044,8.492,7256,4236,463,89.06987724268177,1660,868,1708,2528,463,81.68512658227847,0,100.0,0.0,0.0,905,190,610,0,100.0,0.9999181758276824,1.406373857378208,16.561161768466885,,,1.9834796474175038,2.123981331600204,25.01155595384131,,0.0,1.0517514411355364,9.536417872505403,17.90881216446941,23.651322163744233,26.31087403831514,27.34184874608616,25.87841147095461,21.42367032731503,15.419503223700984,7.6421119583551205,1.7267010780558887,0.0,0.0,0.19404503418039754,0.0,0,,,0
S045,S045,2.915,6969,4065,1743,57.12177121771218,1489,868,1708,2357,1583,32.83835383962664,160,90.63231850117096,0.0,0.0,840,584,610,90,85.24590163934425,0.38094371846139796,0.48525174091350665,16.64671495415117,395.37756871572407,4.95377568715724,0.6750981276435478,0.7274251649837717,24.954551114366097,308.4549017239932,5.145797598627786,5.308679579929481,8.845498217527053,15.97386430342214,22.99817821704191,26.099532886351835,27.273908609984876,26.16019358709337,21.801937276970598,15.35101221979783,8.513355336703574,4.096071738485834,5.145797598627786,5.145797598627786,0.4647104191975867,0.0,0,,,0
S046,S046,4.25,9128,5324,4337,18.538692712246434,2748,868,1708,3616,3033,16.12278761061947,1304,23.653395784543328,0.0,0.0,1290,1243,610,610,0.0,0.3461863933085279,0.5119849337801435,12.046704324238672,23.699638111375844,1.2369963811137585,0.5527541609511581,0.753143977770826,17.72103477107826,20.32605453639741,4.487811314464634,4.211278746685486,6.957946367527591,11.981844948990815,14.853614188193118,17.832221840989217,19.841355320912626,19.706542413738042,15.796524354291169,11.318571037374275,7.215256923477455,3.142794431465723,4.492561338466669,4.632993863607365,0.784877566337745,0.0,0,,,0
S047,S047,4.8,22968,13398,10819,19.249141662934765,10822,868,1708,11690,9589,17.972626176218988,1230,27.985948477751755,0.0,0.0,4175,4122,610,605,0.819672131147541,0.24699482665468228,0.3808011047366627,7.933356348680473,-14.633075678373034,0.8536692432162698,0.44499323924146805,0.5749973651682713,11.979111774338985,-21.71742879672428,2.2809298905832076,3.1191215298912893,5.117359612683062,7.154346967041407,9.798869162441608,12.033116793233225,12.723354078365318,13.44171835913156,11.580946698721322,6.598329239054869,3.9836620831357887,1.3403913837922832,2.2088230202509505,2.2916666666666674,0.7804368378774198,0.0,0,,,0
S048,S048,4.0,5893,3439,2362,31.317243384704856,863,868,1708,1731,1233,28.769497400346623,1129,33.89929742388759,0.0,0.0,619,490,610,599,1.8032786885245904,0.19358825918619835,0.30905258773447286,7.726314693361822,15.58495141570472,1.1558495141570473,0.35599551864919204,0.4510212213156368,11.27553053289092,14.241981473095697,0.0,3.9785837280618943,4.925402172363263,8.12748602426934,10.556422777818351,11.188326102958888,11.959974739393104,12.013583975391148,10.569013456320683,8.386309599633966,4.631468486790972,1.4530390902625856,0.13580361906377778,0.0,0.6254824665310469,0.0,0,,,0
S049,S049,14.1,26304,15344,12321,19.701511991657977,12768,868,1708,13636,11083,18.722499266647112,1238,27.5175644028103,0.0,0.0,4870,4808,610,610,0.0,0.5421295312481267,0.8907704968046344,6.317521253933577,-1.7819524900665116,0.9821804750993349,0.9543713310404058,1.3441714569886813,9.533130900628946,-5.057088509045702,1.3755580654019857,2.6167705360900473,4.690149765051935,6.132590937546553,8.394242751340409,8.817680823842949,10.61298317413974,11.151509150152522,8.31844632022861,4.657480582939189,2.912911779403884,1.3715391396900969,1.3914120743717595,1.4184397163120572,0.7979422846663591,0.0,0,,,0
S050,S050,2.55,5889,3435,3079,10.363901018922853,859,868,1708,1727,1639,5.095541401273886,1440,15.690866510538642,0.0,0.0,615,614,610,609,0.16393442622950818,0.20890629519148898,0.33213836048743806,13.025033744605416,33.910577449379396,1.3391057744937942,0.40734691222014346,0.5118772776322053,20.073618730674717,53.638257022588235,1.8780353354464394,3.727930263452998,5.78650856595081,12.401247936402186,17.945683013489948,20.634068173618314,22.084122025147416,21.2200485356867,18.13669294633903,11.158103734708176,4.179993728192112,2.582468989887588,1.886079360418276,1.862533612315713,0.7582607612014322,0.0,0,,,0
S051,S051,5.025,5894,3440,2906,15.523255813953488,864,868,1708,1732,1640,5.311778290993072,1266,25.878220140515225,0.0,0.0,620,619,610,593,2.7868852459016393,0.3224610273945375,0.50956512273086,10.140599457330545,24.600436262013943,1.2460043626201396,0.5597570354227243,0.716604934466819,14.26079471575759,33.63806169228119,3.7027586841678435,5.0231448344303375,6.208189861327626,10.001673334877026,13.883756258979538,14.671681386847398,14.671136520919777,15.044684801575828,12.932502443639738,8.919782864138643,7.579775947012701,7.0015234116140315,6.044422852761821,4.764857723152825,0.7659915304070612,0.0,0,,,0
S052,S052,6.08,11976,6986,5632,19.381620383624394,4410,868,1708,5278,4342,17.733990147783253,1290,24.473067915690866,0.0,0.0,1885,1832,610,610,0.0,0.41633724366032493,0.607217741331271,9.987133903474852,-19.82612960821298,0.8017387039178703,0.7030607824292427,0.8898436660958463,14.635586613418525,-23.410865334495597,3.214056735479066,4.216777781957829,5.942788813757785,9.811821603866651,11.180088575213274,14.65940044735837,17.209210048902953,16.344108170674986,12.95464369123154,10.249066411321014,5.894230189926812,2.2534326727312175,3.164485343821069,3.2894736842105274,0.739168838529958,0.0,0,,,0
S053,S053,13.33,26304,15344,13951,9.07846715328467,12768,868,1708,13636,12289,9.878263420357875,1662,2.693208430913349,0.0,0.0,4870,4754,610,610,0.0,2.5996884157417655,3.2613849688987733,24.466503892713977,-33.015128454546954,0.6698487154545301,1.3834487749169946,1.747380032204502,13.108627398383362,13.378697318200311,40.06001500375094,39.91211498200285,14.527566559706969,10.448469727625294,13.336438189754073,14.480028610984421,14.251572260800835,12.804380747320682,10.226889603246534,11.653692951186398,15.832916385302157,31.941197722559178,35.97138366902101,36.092714320056146,0.4908493522248474,0.0,0,,,0
