time,中森侍庄光伏_总出力值,中森侍庄光伏_预测,中森西苑光伏_总出力值,中森西苑光伏_预测,交控赣榆南光伏_总出力值,交控赣榆南光伏_预测,兴怡紧固件光伏_总出力值,兴怡紧固件光伏_预测,华电苏班光伏_总出力值,华电苏班光伏_预测,华筑泰宝光伏_总出力值,华筑泰宝光伏_预测,华能中林三期光伏_总出力值,华能中林三期光伏_预测,华能星耀光伏_总出力值,华能星耀光伏_预测,华能灌云光伏_总出力值,华能灌云光伏_预测,协鑫盛昌光伏_总出力值,协鑫盛昌光伏_预测,卓贵光之明光伏_总出力值,卓贵光之明光伏_预测,国能品品鲜光伏_总出力值,国能品品鲜光伏_预测,国能百菇源光伏_总出力值,国能百菇源光伏_预测,国能联合动力光伏_总出力值,国能联合动力光伏_预测,夏源银得隆光伏_总出力值,夏源银得隆光伏_预测,天瀚万发光伏_总出力值,天瀚万发光伏_预测,富云四队光伏_总出力值,富云四队光伏_预测,富云杨集光伏_总出力值,富云杨集光伏_预测,建魄俊达光伏_总出力值,建魄俊达光伏_预测,旭樱东堡光伏_总出力值,旭樱东堡光伏_预测,易睐珂浦南光伏_总出力值,易睐珂浦南光伏_预测,林洋朝阳光伏_总出力值,林洋朝阳光伏_预测,汇九齿轮光伏电站_总出力值,汇九齿轮光伏电站_预测,沐恒东海产业园光伏_总出力值,沐恒东海产业园光伏_预测,沐恒曲阳光伏_总出力值,沐恒曲阳光伏_预测,沐恒石湖光伏_总出力值,沐恒石湖光伏_预测,沐恒腾东光伏_总出力值,沐恒腾东光伏_预测,泰富如意情光伏_总出力值,泰富如意情光伏_预测,浦西光伏电站_总出力值,浦西光伏电站_预测,衡航亚新光伏_总出力值,衡航亚新光伏_预测,衡诚天晴光伏_总出力值,衡诚天晴光伏_预测,连洋徐圩光伏_总出力值,连洋徐圩光伏_预测,首耀新海光伏_总出力值,首耀新海光伏_预测,鲲鹏德宇光伏_总出力值,鲲鹏德宇光伏_预测,鲲鹏昇昌光伏_总出力值,鲲鹏昇昌光伏_预测,鸿天伍江光伏_总出力值,鸿天伍江光伏_预测,鹰游新立成二期光伏_总出力值,鹰游新立成二期光伏_预测,鹰游新立成光伏电站_总出力值,鹰游新立成光伏电站_预测,站点问题标注
,0值过多,0值过多,0值过多,0值过多,0值过多,0值过多,0值过多,0值过多,0值过多,0值过多,0值过多,0值过多,0值过多,0值过多,0值过多,0值过多,🔴最差 0值过多,🔴最差 0值过多,0值过多,0值过多,0值过多,0值过多,0值过多,0值过多,0值过多,0值过多,0值过多,0值过多,0值过多,0值过多,0值过多,0值过多,✅最好 0值过多,✅最好 0值过多,✅最好 0值过多,✅最好 0值过多,0值过多,0值过多,0值过多,0值过多,✅最好 0值过多,✅最好 0值过多,🔴最差 0值过多,🔴最差 0值过多,0值过多,0值过多,0值过多,0值过多,✅最好,✅最好,0值过多,0值过多,0值过多,0值过多,0值过多,0值过多,0值过多,0值过多,0值过多,0值过多,✅最好 0值过多,✅最好 0值过多,🔴最差 0值过多,🔴最差 0值过多,🔴最差 0值过多,🔴最差 0值过多,0值过多,0值过多,0值过多,0值过多,0值过多,0值过多,0值过多,0值过多,🔴最差,🔴最差,
2025-09-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中森侍庄光伏: 🔵 0值过多(零值率57%) | 🟠 有效样本少(n=1253) | 中森西苑光伏: 🔵 0值过多(零值率56%) | 🟠 有效样本少(n=1286) | 交控赣榆南光伏: 🔵 0值过多(零值率57%) | 🟠 有效样本少(n=1257) | 兴怡紧固件光伏: 🔵 0值过多(零值率57%) | 🟠 有效样本少(n=1260) | 🟡 MAE偏高(0.34MW) | 华电苏班光伏: 🔵 0值过多(零值率57%) | 🟠 有效样本少(n=1264) | 🟡 MAE偏高(0.4MW) | 华筑泰宝光伏: 🔵 0值过多(零值率52%) | 🟠 有效样本少(n=1415) | 🟡 MAE偏高(0.35MW) | 华能中林三期光伏: 🔵 0值过多(零值率74%) | 🟠 有效样本少(n=759) | 🟡 MAE偏高(0.4MW) | 华能星耀光伏: 🔵 0值过多(零值率58%) | 🟠 有效样本少(n=1238) | 华能灌云光伏: 🔵 0值过多(零值率58%) | 🟠 有效样本少(n=1238) | 🟡 MAE偏高(0.71MW) | 协鑫盛昌光伏: 🔵 0值过多(零值率55%) | 🟠 有效样本少(n=1319) | 卓贵光之明光伏: 🔵 0值过多(零值率62%) | 🟠 有效样本少(n=1129) | 国能品品鲜光伏: 🔵 0值过多(零值率56%) | 🟠 有效样本少(n=1285) | 🟡 MAE偏高(0.37MW) | 国能百菇源光伏: 🔵 0值过多(零值率57%) | 🟠 有效样本少(n=1261) | 🟡 MAE偏高(0.43MW) | 国能联合动力光伏: 🔵 0值过多(零值率58%) | 🟠 有效样本少(n=1241) | 夏源银得隆光伏: 🔵 0值过多(零值率58%) | 🟠 有效样本少(n=1241) | 🟡 MAE偏高(0.35MW) | 天瀚万发光伏: 🔵 0值过多(零值率56%) | 🟠 有效样本少(n=1278) | 🟡 MAE偏高(0.44MW) | 富云四队光伏: 🔵 0值过多(零值率56%) | 🟠 有效样本少(n=1288) | 富云杨集光伏: 🔵 0值过多(零值率61%) | 🟠 有效样本少(n=1134) | 建魄俊达光伏: 🔵 0值过多(零值率64%) | 🟠 有效样本少(n=1071) | 旭樱东堡光伏: 🔵 0值过多(零值率60%) | 🟠 有效样本少(n=1184) | 易睐珂浦南光伏: 🔵 0值过多(零值率52%) | 🟠 有效样本少(n=1423) | 林洋朝阳光伏: 🔵 0值过多(零值率57%) | 🟠 有效样本少(n=1276) | 🔴 MAE极高(1.85MW) | 汇九齿轮光伏电站: 🔵 0值过多(零值率58%) | 🟠 有效样本少(n=1230) | 沐恒东海产业园光伏: 🔵 0值过多(零值率51%) | 🟠 有效样本少(n=1440) | 沐恒曲阳光伏: 🔵 0值偏多(零值率49%) | 🟠 有效样本少(n=1505) | 沐恒石湖光伏: 🔵 0值过多(零值率69%) | 🟠 有效样本少(n=922) | 沐恒腾东光伏: 🔵 0值过多(零值率57%) | 🟠 有效样本少(n=1266) | 泰富如意情光伏: 🔵 0值过多(零值率52%) | 🟠 有效样本少(n=1402) | 🟡 MAE偏高(0.63MW) | 浦西光伏电站: 🔵 0值过多(零值率55%) | 🟠 有效样本少(n=1313) | 衡航亚新光伏: 🔵 0值过多(零值率64%) | 🟠 有效样本少(n=1062) | 🟡 MAE偏高(0.58MW) | 衡诚天晴光伏: 🔵 0值过多(零值率58%) | 🟠 有效样本少(n=1223) | 连洋徐圩光伏: 🔵 0值过多(零值率58%) | 🟠 有效样本少(n=1235) | 🔴 MAE极高(0.83MW) | 首耀新海光伏: 🔵 0值过多(零值率54%) | 🟠 有效样本少(n=1357) | 🟡 MAE偏高(0.69MW) | 鲲鹏德宇光伏: 🔵 0值过多(零值率57%) | 🟠 有效样本少(n=1266) | 🟡 MAE偏高(0.33MW) | 鲲鹏昇昌光伏: 🔵 0值过多(零值率57%) | 🟠 有效样本少(n=1261) | 🟡 MAE偏高(0.3MW) | 鸿天伍江光伏: 🔵 0值过多(零值率58%) | 🟠 有效样本少(n=1247) | 🟡 MAE偏高(0.66MW) | 鹰游新立成二期光伏: 🔵 0值过多(零值率56%) | 🟠 有效样本少(n=1290) | 🟡 MAE偏高(0.48MW) | 鹰游新立成光伏电站: 🔵 0值偏多(零值率43%) | 🟠 有效样本少(n=1664) | 🔴 MAE极高(2.82MW)
2025-09-01 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中森侍庄光伏: 🔵 0值过多(零值率57%) | 🟠 有效样本少(n=1253) | 中森西苑光伏: 🔵 0值过多(零值率56%) | 🟠 有效样本少(n=1286) | 交控赣榆南光伏: 🔵 0值过多(零值率57%) | 🟠 有效样本少(n=1257) | 兴怡紧固件光伏: 🔵 0值过多(零值率57%) | 🟠 有效样本少(n=1260) | 🟡 MAE偏高(0.34MW) | 华电苏班光伏: 🔵 0值过多(零值率57%) | 🟠 有效样本少(n=1264) | 🟡 MAE偏高(0.4MW) | 华筑泰宝光伏: 🔵 0值过多(零值率52%) | 🟠 有效样本少(n=1415) | 🟡 MAE偏高(0.35MW) | 华能中林三期光伏: 🔵 0值过多(零值率74%) | 🟠 有效样本少(n=759) | 🟡 MAE偏高(0.4MW) | 华能星耀光伏: 🔵 0值过多(零值率58%) | 🟠 有效样本少(n=1238) | 华能灌云光伏: 🔵 0值过多(零值率58%) | 🟠 有效样本少(n=1238) | 🟡 MAE偏高(0.71MW) | 协鑫盛昌光伏: 🔵 0值过多(零值率55%) | 🟠 有效样本少(n=1319) | 卓贵光之明光伏: 🔵 0值过多(零值率62%) | 🟠 有效样本少(n=1129) | 国能品品鲜光伏: 🔵 0值过多(零值率56%) | 🟠 有效样本少(n=1285) | 🟡 MAE偏高(0.37MW) | 国能百菇源光伏: 🔵 0值过多(零值率57%) | 🟠 有效样本少(n=1261) | 🟡 MAE偏高(0.43MW) | 国能联合动力光伏: 🔵 0值过多(零值率58%) | 🟠 有效样本少(n=1241) | 夏源银得隆光伏: 🔵 0值过多(零值率58%) | 🟠 有效样本少(n=1241) | 🟡 MAE偏高(0.35MW) | 天瀚万发光伏: 🔵 0值过多(零值率56%) | 🟠 有效样本少(n=1278) | 🟡 MAE偏高(0.44MW) | 富云四队光伏: 🔵 0值过多(零值率56%) | 🟠 有效样本少(n=1288) | 富云杨集光伏: 🔵 0值过多(零值率61%) | 🟠 有效样本少(n=1134) | 建魄俊达光伏: 🔵 0值过多(零值率64%) | 🟠 有效样本少(n=1071) | 旭樱东堡光伏: 🔵 0值过多(零值率60%) | 🟠 有效样本少(n=1184) | 易睐珂浦南光伏: 🔵 0值过多(零值率52%) | 🟠 有效样本少(n=1423) | 林洋朝阳光伏: 🔵 0值过多(零值率57%) | 🟠 有效样本少(n=1276) | 🔴 MAE极高(1.85MW) | 汇九齿轮光伏电站: 🔵 0值过多(零值率58%) | 🟠 有效样本少(n=1230) | 沐恒东海产业园光伏: 🔵 0值过多(零值率51%) | 🟠 有效样本少(n=1440) | 沐恒曲阳光伏: 🔵 0值偏多(零值率49%) | 🟠 有效样本少(n=1505) | 沐恒石湖光伏: 🔵 0值过多(零值率69%) | 🟠 有效样本少(n=922) | 沐恒腾东光伏: 🔵 0值过多(零值率57%) | 🟠 有效样本少(n=1266) | 泰富如意情光伏: 🔵 0值过多(零值率52%) | 🟠 有效样本少(n=1402) | 🟡 MAE偏高(0.63MW) | 浦西光伏电站: 🔵 0值过多(零值率55%) | 🟠 有效样本少(n=1313) | 衡航亚新光伏: 🔵 0值过多(零值率64%) | 🟠 有效样本少(n=1062) | 🟡 MAE偏高(0.58MW) | 衡诚天晴光伏: 🔵 0值过多(零值率58%) | 🟠 有效样本少(n=1223) | 连洋徐圩光伏: 🔵 0值过多(零值率58%) | 🟠 有效样本少(n=1235) | 🔴 MAE极高(0.83MW) | 首耀新海光伏: 🔵 0值过多(零值率54%) | 🟠 有效样本少(n=1357) | 🟡 MAE偏高(0.69MW) | 鲲鹏德宇光伏: 🔵 0值过多(零值率57%) | 🟠 有效样本少(n=1266) | 🟡 MAE偏高(0.33MW) | 鲲鹏昇昌光伏: 🔵 0值过多(零值率57%) | 🟠 有效样本少(n=1261) | 🟡 MAE偏高(0.3MW) | 鸿天伍江光伏: 🔵 0值过多(零值率58%) | 🟠 有效样本少(n=1247) | 🟡 MAE偏高(0.66MW) | 鹰游新立成二期光伏: 🔵 0值过多(零值率56%) | 🟠 有效样本少(n=1290) | 🟡 MAE偏高(0.48MW) | 鹰游新立成光伏电站: 🔵 0值偏多(零值率43%) | 🟠 有效样本少(n=1664) | 🔴 MAE极高(2.82MW)
2025-09-01 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中森侍庄光伏: 🔵 0值过多(零值率57%) | 🟠 有效样本少(n=1253) | 中森西苑光伏: 🔵 0值过多(零值率56%) | 🟠 有效样本少(n=1286) | 交控赣榆南光伏: 🔵 0值过多(零值率57%) | 🟠 有效样本少(n=1257) | 兴怡紧固件光伏: 🔵 0值过多(零值率57%) | 🟠 有效样本少(n=1260) | 🟡 MAE偏高(0.34MW) | 华电苏班光伏: 🔵 0值过多(零值率57%) | 🟠 有效样本少(n=1264) | 🟡 MAE偏高(0.4MW) | 华筑泰宝光伏: 🔵 0值过多(零值率52%) | 🟠 有效样本少(n=1415) | 🟡 MAE偏高(0.35MW) | 华能中林三期光伏: 🔵 0值过多(零值率74%) | 🟠 有效样本少(n=759) | 🟡 MAE偏高(0.4MW) | 华能星耀光伏: 🔵 0值过多(零值率58%) | 🟠 有效样本少(n=1238) | 华能灌云光伏: 🔵 0值过多(零值率58%) | 🟠 有效样本少(n=1238) | 🟡 MAE偏高(0.71MW) | 协鑫盛昌光伏: 🔵 0值过多(零值率55%) | 🟠 有效样本少(n=1319) | 卓贵光之明光伏: 🔵 0值过多(零值率62%) | 🟠 有效样本少(n=1129) | 国能品品鲜光伏: 🔵 0值过多(零值率56%) | 🟠 有效样本少(n=1285) | 🟡 MAE偏高(0.37MW) | 国能百菇源光伏: 🔵 0值过多(零值率57%) | 🟠 有效样本少(n=1261) | 🟡 MAE偏高(0.43MW) | 国能联合动力光伏: 🔵 0值过多(零值率58%) | 🟠 有效样本少(n=1241) | 夏源银得隆光伏: 🔵 0值过多(零值率58%) | 🟠 有效样本少(n=1241) | 🟡 MAE偏高(0.35MW) | 天瀚万发光伏: 🔵 0值过多(零值率56%) | 🟠 有效样本少(n=1278) | 🟡 MAE偏高(0.44MW) | 富云四队光伏: 🔵 0值过多(零值率56%) | 🟠 有效样本少(n=1288) | 富云杨集光伏: 🔵 0值过多(零值率61%) | 🟠 有效样本少(n=1134) | 建魄俊达光伏: 🔵 0值过多(零值率64%) | 🟠 有效样本少(n=1071) | 旭樱东堡光伏: 🔵 0值过多(零值率60%) | 🟠 有效样本少(n=1184) | 易睐珂浦南光伏: 🔵 0值过多(零值率52%) | 🟠 有效样本少(n=1423) | 林洋朝阳光伏: 🔵 0值过多(零值率57%) | 🟠 有效样本少(n=1276) | 🔴 MAE极高(1.85MW) | 汇九齿轮光伏电站: 🔵 0值过多(零值率58%) | 🟠 有效样本少(n=1230) | 沐恒东海产业园光伏: 🔵 0值过多(零值率51%) | 🟠 有效样本少(n=1440) | 沐恒曲阳光伏: 🔵 0值偏多(零值率49%) | 🟠 有效样本少(n=1505) | 沐恒石湖光伏: 🔵 0值过多(零值率69%) | 🟠 有效样本少(n=922) | 沐恒腾东光伏: 🔵 0值过多(零值率57%) | 🟠 有效样本少(n=1266) | 泰富如意情光伏: 🔵 0值过多(零值率52%) | 🟠 有效样本少(n=1402) | 🟡 MAE偏高(0.63MW) | 浦西光伏电站: 🔵 0值过多(零值率55%) | 🟠 有效样本少(n=1313) | 衡航亚新光伏: 🔵 0值过多(零值率64%) | 🟠 有效样本少(n=1062) | 🟡 MAE偏高(0.58MW) | 衡诚天晴光伏: 🔵 0值过多(零值率58%) | 🟠 有效样本少(n=1223) | 连洋徐圩光伏: 🔵 0值过多(零值率58%) | 🟠 有效样本少(n=1235) | 🔴 MAE极高(0.83MW) | 首耀新海光伏: 🔵 0值过多(零值率54%) | 🟠 有效样本少(n=1357) | 🟡 MAE偏高(0.69MW) | 鲲鹏德宇光伏: 🔵 0值过多(零值率57%) | 🟠 有效样本少(n=1266) | 🟡 MAE偏高(0.33MW) | 鲲鹏昇昌光伏: 🔵 0值过多(零值率57%) | 🟠 有效样本少(n=1261) | 🟡 MAE偏高(0.3MW) | 鸿天伍江光伏: 🔵 0值过多(零值率58%) | 🟠 有效样本少(n=1247) | 🟡 MAE偏高(0.66MW) | 鹰游新立成二期光伏: 🔵 0值过多(零值率56%) | 🟠 有效样本少(n=1290) | 🟡 MAE偏高(0.48MW) | 鹰游新立成光伏电站: 🔵 0值偏多(零值率43%) | 🟠 有效样本少(n=1664) | 🔴 MAE极高(2.82MW)
2025-09-01 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中森侍庄光伏: 🔵 0值过多(零值率57%) | 🟠 有效样本少(n=1253) | 中森西苑光伏: 🔵 0值过多(零值率56%) | 🟠 有效样本少(n=1286) | 交控赣榆南光伏: 🔵 0值过多(零值率57%) | 🟠 有效样本少(n=1257) | 兴怡紧固件光伏: 🔵 0值过多(零值率57%) | 🟠 有效样本少(n=1260) | 🟡 MAE偏高(0.34MW) | 华电苏班光伏: 🔵 0值过多(零值率57%) | 🟠 有效样本少(n=1264) | 🟡 MAE偏高(0.4MW) | 华筑泰宝光伏: 🔵 0值过多(零值率52%) | 🟠 有效样本少(n=1415) | 🟡 MAE偏高(0.35MW) | 华能中林三期光伏: 🔵 0值过多(零值率74%) | 🟠 有效样本少(n=759) | 🟡 MAE偏高(0.4MW) | 华能星耀光伏: 🔵 0值过多(零值率58%) | 🟠 有效样本少(n=1238) | 华能灌云光伏: 🔵 0值过多(零值率58%) | 🟠 有效样本少(n=1238) | 🟡 MAE偏高(0.71MW) | 协鑫盛昌光伏: 🔵 0值过多(零值率55%) | 🟠 有效样本少(n=1319) | 卓贵光之明光伏: 🔵 0值过多(零值率62%) | 🟠 有效样本少(n=1129) | 国能品品鲜光伏: 🔵 0值过多(零值率56%) | 🟠 有效样本少(n=1285) | 🟡 MAE偏高(0.37MW) | 国能百菇源光伏: 🔵 0值过多(零值率57%) | 🟠 有效样本少(n=1261) | 🟡 MAE偏高(0.43MW) | 国能联合动力光伏: 🔵 0值过多(零值率58%) | 🟠 有效样本少(n=1241) | 夏源银得隆光伏: 🔵 0值过多(零值率58%) | 🟠 有效样本少(n=1241) | 🟡 MAE偏高(0.35MW) | 天瀚万发光伏: 🔵 0值过多(零值率56%) | 🟠 有效样本少(n=1278) | 🟡 MAE偏高(0.44MW) | 富云四队光伏: 🔵 0值过多(零值率56%) | 🟠 有效样本少(n=1288) | 富云杨集光伏: 🔵 0值过多(零值率61%) | 🟠 有效样本少(n=1134) | 建魄俊达光伏: 🔵 0值过多(零值率64%) | 🟠 有效样本少(n=1071) | 旭樱东堡光伏: 🔵 0值过多(零值率60%) | 🟠 有效样本少(n=1184) | 易睐珂浦南光伏: 🔵 0值过多(零值率52%) | 🟠 有效样本少(n=1423) | 林洋朝阳光伏: 🔵 0值过多(零值率57%) | 🟠 有效样本少(n=1276) | 🔴 MAE极高(1.85MW) | 汇九齿轮光伏电站: 🔵 0值过多(零值率58%) | 🟠 有效样本少(n=1230) | 沐恒东海产业园光伏: 🔵 0值过多(零值率51%) | 🟠 有效样本少(n=1440) | 沐恒曲阳光伏: 🔵 0值偏多(零值率49%) | 🟠 有效样本少(n=1505) | 沐恒石湖光伏: 🔵 0值过多(零值率69%) | 🟠 有效样本少(n=922) | 沐恒腾东光伏: 🔵 0值过多(零值率57%) | 🟠 有效样本少(n=1266) | 泰富如意情光伏: 🔵 0值过多(零值率52%) | 🟠 有效样本少(n=1402) | 🟡 MAE偏高(0.63MW) | 浦西光伏电站: 🔵 0值过多(零值率55%) | 🟠 有效样本少(n=1313) | 衡航亚新光伏: 🔵 0值过多(零值率64%) | 🟠 有效样本少(n=1062) | 🟡 MAE偏高(0.58MW) | 衡诚天晴光伏: 🔵 0值过多(零值率58%) | 🟠 有效样本少(n=1223) | 连洋徐圩光伏: 🔵 0值过多(零值率58%) | 🟠 有效样本少(n=1235) | 🔴 MAE极高(0.83MW) | 首耀新海光伏: 🔵 0值过多(零值率54%) | 🟠 有效样本少(n=1357) | 🟡 MAE偏高(0.69MW) | 鲲鹏德宇光伏: 🔵 0值过多(零值率57%) | 🟠 有效样本少(n=1266) | 🟡 MAE偏高(0.33MW) | 鲲鹏昇昌光伏: 🔵 0值过多(零值率57%) | 🟠 有效样本少(n=1261) | 🟡 MAE偏高(0.3MW) | 鸿天伍江光伏: 🔵 0值过多(零值率58%) | 🟠 有效样本少(n=1247) | 🟡 MAE偏高(0.66MW) | 鹰游新立成二期光伏: 🔵 0值过多(零值率56%) | 🟠 有效样本少(n=1290) | 🟡 MAE偏高(0.48MW) | 鹰游新立成光伏电站: 🔵 0值偏多(零值率43%) | 🟠 有效样本少(n=1664) | 🔴 MAE极高(2.82MW)
2025-09-01 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中森侍庄光伏: 🔵 0值过多(零值率57%) | 🟠 有效样本少(n=1253) | 中森西苑光伏: 🔵 0值过多(零值率56%) | 🟠 有效样本少(n=1286) | 交控赣榆南光伏: 🔵 0值过多(零值率57%) | 🟠 有效样本少(n=1257) | 兴怡紧固件光伏: 🔵 0值过多(零值率57%) | 🟠 有效样本少(n=1260) | 🟡 MAE偏高(0.34MW) | 华电苏班光伏: 🔵 0值过多(零值率57%) | 🟠 有效样本少(n=1264) | 🟡 MAE偏高(0.4MW) | 华筑泰宝光伏: 🔵 0值过多(零值率52%) | 🟠 有效样本少(n=1415) | 🟡 MAE偏高(0.35MW) | 华能中林三期光伏: 🔵 0值过多(零值率74%) | 🟠 有效样本少(n=759) | 🟡 MAE偏高(0.4MW) | 华能星耀光伏: 🔵 0值过多(零值率58%) | 🟠 有效样本少(n=1238) | 华能灌云光伏: 🔵 0值过多(零值率58%) | 🟠 有效样本少(n=1238) | 🟡 MAE偏高(0.71MW) | 协鑫盛昌光伏: 🔵 0值过多(零值率55%) | 🟠 有效样本少(n=1319) | 卓贵光之明光伏: 🔵 0值过多(零值率62%) | 🟠 有效样本少(n=1129) | 国能品品鲜光伏: 🔵 0值过多(零值率56%) | 🟠 有效样本少(n=1285) | 🟡 MAE偏高(0.37MW) | 国能百菇源光伏: 🔵 0值过多(零值率57%) | 🟠 有效样本少(n=1261) | 🟡 MAE偏高(0.43MW) | 国能联合动力光伏: 🔵 0值过多(零值率58%) | 🟠 有效样本少(n=1241) | 夏源银得隆光伏: 🔵 0值过多(零值率58%) | 🟠 有效样本少(n=1241) | 🟡 MAE偏高(0.35MW) | 天瀚万发光伏: 🔵 0值过多(零值率56%) | 🟠 有效样本少(n=1278) | 🟡 MAE偏高(0.44MW) | 富云四队光伏: 🔵 0值过多(零值率56%) | 🟠 有效样本少(n=1288) | 富云杨集光伏: 🔵 0值过多(零值率61%) | 🟠 有效样本少(n=1134) | 建魄俊达光伏: 🔵 0值过多(零值率64%) | 🟠 有效样本少(n=1071) | 旭樱东堡光伏: 🔵 0值过多(零值率60%) | 🟠 有效样本少(n=1184) | 易睐珂浦南光伏: 🔵 0值过多(零值率52%) | 🟠 有效样本少(n=1423) | 林洋朝阳光伏: 🔵 0值过多(零值率57%) | 🟠 有效样本少(n=1276) | 🔴 MAE极高(1.85MW) | 汇九齿轮光伏电站: 🔵 0值过多(零值率58%) | 🟠 有效样本少(n=1230) | 沐恒东海产业园光伏: 🔵 0值过多(零值率51%) | 🟠 有效样本少(n=1440) | 沐恒曲阳光伏: 🔵 0值偏多(零值率49%) | 🟠 有效样本少(n=1505) | 沐恒石湖光伏: 🔵 0值过多(零值率69%) | 🟠 有效样本少(n=922) | 沐恒腾东光伏: 🔵 0值过多(零值率57%) | 🟠 有效样本少(n=1266) | 泰富如意情光伏: 🔵 0值过多(零值率52%) | 🟠 有效样本少(n=1402) | 🟡 MAE偏高(0.63MW) | 浦西光伏电站: 🔵 0值过多(零值率55%) | 🟠 有效样本少(n=1313) | 衡航亚新光伏: 🔵 0值过多(零值率64%) | 🟠 有效样本少(n=1062) | 🟡 MAE偏高(0.58MW) | 衡诚天晴光伏: 🔵 0值过多(零值率58%) | 🟠 有效样本少(n=1223) | 连洋徐圩光伏: 🔵 0值过多(零值率58%) | 🟠 有效样本少(n=1235) | 🔴 MAE极高(0.83MW) | 首耀新海光伏: 🔵 0值过多(零值率54%) | 🟠 有效样本少(n=1357) | 🟡 MAE偏高(0.69MW) | 鲲鹏德宇光伏: 🔵 0值过多(零值率57%) | 🟠 有效样本少(n=1266) | 🟡 MAE偏高(0.33MW) | 鲲鹏昇昌光伏: 🔵 0值过多(零值率57%) | 🟠 有效样本少(n=1261) | 🟡 MAE偏高(0.3MW) | 鸿天伍江光伏: 🔵 0值过多(零值率58%) | 🟠 有效样本少(n=1247) | 🟡 MAE偏高(0.66MW) | 鹰游新立成二期光伏: 🔵 0值过多(零值率56%) | 🟠 有效样本少(n=1290) | 🟡 MAE偏高(0.48MW) | 鹰游新立成光伏电站: 🔵 0值偏多(零值率43%) | 🟠 有效样本少(n=1664) | 🔴 MAE极高(2.82MW)
