time,date,hour,site_rows,site_count,actual_city_mw,pred_city_mw,pred_nan_sites,pred_zero_sites,actual_positive_sites,capacity_sum_mw,pred_city_is_zero,actual_city_positive,suspicious_city_zero,zero_site_ratio_pct
2023-01-11 18:00:00,2023-01-11,18,22,22,0.0,1.6964316667313848,0,5,0,152.01878,False,False,False,22.727272727272727
2023-01-11 19:00:00,2023-01-11,19,22,22,0.0,1.6405311606211317,0,5,0,152.01878,False,False,False,22.727272727272727
2023-01-12 06:00:00,2023-01-12,6,22,22,0.0,1.8673403256570729,0,5,0,152.01878,False,False,False,22.727272727272727
2023-01-12 07:00:00,2023-01-12,7,22,22,1.55,1.754481747308664,0,5,1,152.01878,False,True,False,22.727272727272727
2023-01-12 18:00:00,2023-01-12,18,22,22,0.0,1.6964316667313848,0,5,0,152.01878,False,False,False,22.727272727272727
2023-01-12 19:00:00,2023-01-12,19,22,22,0.0,1.6405311606211317,0,5,0,152.01878,False,False,False,22.727272727272727
2023-01-13 06:00:00,2023-01-13,6,22,22,0.0,1.8673403256570729,0,5,0,152.01878,False,False,False,22.727272727272727
2023-01-13 07:00:00,2023-01-13,7,22,22,1.55,1.754481747308664,0,5,1,152.01878,False,True,False,22.727272727272727
2023-01-13 18:00:00,2023-01-13,18,22,22,0.0,1.6964316667313848,0,5,0,152.01878,False,False,False,22.727272727272727
2023-01-13 19:00:00,2023-01-13,19,22,22,0.0,1.6405311606211317,0,5,0,152.01878,False,False,False,22.727272727272727
2023-01-14 06:00:00,2023-01-14,6,22,22,0.0,1.8673403256570729,0,5,0,152.01878,False,False,False,22.727272727272727
2023-01-14 07:00:00,2023-01-14,7,22,22,1.55,1.754481747308664,0,5,1,152.01878,False,True,False,22.727272727272727
2023-01-14 18:00:00,2023-01-14,18,22,22,0.0,1.6964316667313848,0,5,0,152.01878,False,False,False,22.727272727272727
2023-01-14 19:00:00,2023-01-14,19,22,22,0.0,1.6405311606211317,0,5,0,152.01878,False,False,False,22.727272727272727
2023-01-15 06:00:00,2023-01-15,6,22,22,0.0,1.8673403256570729,0,5,0,152.01878,False,False,False,22.727272727272727
2023-01-15 07:00:00,2023-01-15,7,22,22,1.55,1.754481747308664,0,5,1,152.01878,False,True,False,22.727272727272727
2023-01-15 18:00:00,2023-01-15,18,22,22,0.0,1.6964316667313848,0,5,0,152.01878,False,False,False,22.727272727272727
2023-01-15 19:00:00,2023-01-15,19,22,22,0.0,1.6405311606211317,0,5,0,152.01878,False,False,False,22.727272727272727
2023-01-16 06:00:00,2023-01-16,6,22,22,0.0,1.8673403256570729,0,5,0,152.01878,False,False,False,22.727272727272727
2023-01-16 07:00:00,2023-01-16,7,22,22,1.55,1.754481747308664,0,5,1,152.01878,False,True,False,22.727272727272727
2023-01-16 18:00:00,2023-01-16,18,22,22,0.0,1.6964316667313848,0,5,0,152.01878,False,False,False,22.727272727272727
2023-01-16 19:00:00,2023-01-16,19,22,22,0.0,1.6405311606211317,0,5,0,152.01878,False,False,False,22.727272727272727
2023-01-17 06:00:00,2023-01-17,6,22,22,0.0,1.8673403256570729,0,5,0,152.01878,False,False,False,22.727272727272727
2023-01-17 07:00:00,2023-01-17,7,22,22,1.55,1.754481747308664,0,5,1,152.01878,False,True,False,22.727272727272727
2023-01-17 18:00:00,2023-01-17,18,22,22,0.0,1.6964316667313848,0,5,0,152.01878,False,False,False,22.727272727272727
2023-01-17 19:00:00,2023-01-17,19,22,22,0.0,1.6405311606211317,0,5,0,152.01878,False,False,False,22.727272727272727
2023-01-18 06:00:00,2023-01-18,6,22,22,0.0,1.8673403256570729,0,5,0,152.01878,False,False,False,22.727272727272727
2023-01-18 07:00:00,2023-01-18,7,22,22,1.56,1.754481747308664,0,5,2,152.01878,False,True,False,22.727272727272727
2023-01-18 18:00:00,2023-01-18,18,22,22,0.0,1.6964316667313848,0,5,0,152.01878,False,False,False,22.727272727272727
2023-01-18 19:00:00,2023-01-18,19,22,22,0.0,1.6405311606211317,0,5,0,152.01878,False,False,False,22.727272727272727
2023-01-19 06:00:00,2023-01-19,6,22,22,0.0,1.8673403256570729,0,5,0,152.01878,False,False,False,22.727272727272727
2023-01-19 07:00:00,2023-01-19,7,22,22,1.57,1.754481747308664,0,5,3,152.01878,False,True,False,22.727272727272727
2023-01-19 18:00:00,2023-01-19,18,22,22,0.0,1.6964316667313848,0,5,0,152.01878,False,False,False,22.727272727272727
2023-01-19 19:00:00,2023-01-19,19,22,22,0.0,1.6405311606211317,0,5,0,152.01878,False,False,False,22.727272727272727
2023-01-20 06:00:00,2023-01-20,6,22,22,0.0,1.8673403256570729,0,5,0,152.01878,False,False,False,22.727272727272727
2023-01-20 07:00:00,2023-01-20,7,22,22,1.55,1.754481747308664,0,5,1,152.01878,False,True,False,22.727272727272727
2023-01-20 18:00:00,2023-01-20,18,22,22,0.0,1.6964316667313848,0,5,0,152.01878,False,False,False,22.727272727272727
2023-01-20 19:00:00,2023-01-20,19,22,22,0.0,1.6405311606211317,0,5,0,152.01878,False,False,False,22.727272727272727
2023-01-21 06:00:00,2023-01-21,6,22,22,0.0,1.8673403256570729,0,5,0,152.01878,False,False,False,22.727272727272727
2023-01-21 07:00:00,2023-01-21,7,22,22,1.55,1.754481747308664,0,5,1,152.01878,False,True,False,22.727272727272727
2023-01-21 18:00:00,2023-01-21,18,22,22,0.0,1.6964316667313848,0,5,0,152.01878,False,False,False,22.727272727272727
2023-01-21 19:00:00,2023-01-21,19,22,22,0.0,1.6405311606211317,0,5,0,152.01878,False,False,False,22.727272727272727
2023-01-22 06:00:00,2023-01-22,6,22,22,0.0,1.8673403256570729,0,5,0,152.01878,False,False,False,22.727272727272727
2023-01-22 07:00:00,2023-01-22,7,22,22,1.56,1.754481747308664,0,5,2,152.01878,False,True,False,22.727272727272727
2023-01-22 18:00:00,2023-01-22,18,22,22,0.0,1.6964316667313848,0,5,0,152.01878,False,False,False,22.727272727272727
2023-01-22 19:00:00,2023-01-22,19,22,22,0.0,1.6405311606211317,0,5,0,152.01878,False,False,False,22.727272727272727
2023-01-23 06:00:00,2023-01-23,6,22,22,0.0,1.8673403256570729,0,5,0,152.01878,False,False,False,22.727272727272727
2023-01-23 07:00:00,2023-01-23,7,22,22,1.55,1.754481747308664,0,5,1,152.01878,False,True,False,22.727272727272727
2023-01-23 18:00:00,2023-01-23,18,22,22,0.0,1.6964316667313848,0,5,0,152.01878,False,False,False,22.727272727272727
2023-01-23 19:00:00,2023-01-23,19,22,22,0.0,1.6405311606211317,0,5,0,152.01878,False,False,False,22.727272727272727
2023-01-24 06:00:00,2023-01-24,6,22,22,0.0,1.8673403256570729,0,5,0,152.01878,False,False,False,22.727272727272727
2023-01-24 07:00:00,2023-01-24,7,22,22,1.55,1.754481747308664,0,5,1,152.01878,False,True,False,22.727272727272727
2023-01-24 18:00:00,2023-01-24,18,22,22,0.0,1.6964316667313848,0,5,0,152.01878,False,False,False,22.727272727272727
2023-01-24 19:00:00,2023-01-24,19,22,22,0.0,1.6405311606211317,0,5,0,152.01878,False,False,False,22.727272727272727
2023-01-25 06:00:00,2023-01-25,6,22,22,0.0,1.8673403256570729,0,5,0,152.01878,False,False,False,22.727272727272727
2023-01-25 07:00:00,2023-01-25,7,22,22,1.56,1.754481747308664,0,5,2,152.01878,False,True,False,22.727272727272727
2023-01-25 18:00:00,2023-01-25,18,22,22,0.0,1.6964316667313848,0,5,0,152.01878,False,False,False,22.727272727272727
2023-01-25 19:00:00,2023-01-25,19,22,22,0.0,1.6405311606211317,0,5,0,152.01878,False,False,False,22.727272727272727
2023-01-26 06:00:00,2023-01-26,6,22,22,0.0,1.8673403256570729,0,5,0,152.01878,False,False,False,22.727272727272727
2023-01-26 07:00:00,2023-01-26,7,22,22,1.55,1.754481747308664,0,5,1,152.01878,False,True,False,22.727272727272727
2023-01-26 18:00:00,2023-01-26,18,22,22,0.0,1.6964316667313848,0,5,0,152.01878,False,False,False,22.727272727272727
2023-01-26 19:00:00,2023-01-26,19,22,22,0.0,1.6405311606211317,0,5,0,152.01878,False,False,False,22.727272727272727
2023-01-27 06:00:00,2023-01-27,6,22,22,0.0,1.8673403256570729,0,5,0,152.01878,False,False,False,22.727272727272727
2023-01-27 07:00:00,2023-01-27,7,22,22,1.55,1.754481747308664,0,5,1,152.01878,False,True,False,22.727272727272727
2023-01-27 18:00:00,2023-01-27,18,22,22,0.0,1.6964316667313848,0,5,0,152.01878,False,False,False,22.727272727272727
2023-01-27 19:00:00,2023-01-27,19,22,22,0.0,1.6405311606211317,0,5,0,152.01878,False,False,False,22.727272727272727
2023-01-28 06:00:00,2023-01-28,6,22,22,0.0,1.8673403256570729,0,5,0,152.01878,False,False,False,22.727272727272727
2023-01-28 07:00:00,2023-01-28,7,22,22,1.56,1.754481747308664,0,5,1,152.01878,False,True,False,22.727272727272727
2023-01-28 18:00:00,2023-01-28,18,22,22,0.0,1.6964316667313848,0,5,0,152.01878,False,False,False,22.727272727272727
2023-01-28 19:00:00,2023-01-28,19,22,22,0.0,1.6405311606211317,0,5,0,152.01878,False,False,False,22.727272727272727
2023-01-29 06:00:00,2023-01-29,6,22,22,0.0,1.8673403256570729,0,5,0,152.01878,False,False,False,22.727272727272727
2023-01-29 07:00:00,2023-01-29,7,22,22,1.57,1.754481747308664,0,5,2,152.01878,False,True,False,22.727272727272727
2023-01-29 18:00:00,2023-01-29,18,22,22,0.0,1.6964316667313848,0,5,0,152.01878,False,False,False,22.727272727272727
2023-01-29 19:00:00,2023-01-29,19,22,22,0.0,1.6405311606211317,0,5,0,152.01878,False,False,False,22.727272727272727
2023-01-30 06:00:00,2023-01-30,6,22,22,0.0,1.8673403256570729,0,5,0,152.01878,False,False,False,22.727272727272727
2023-01-30 07:00:00,2023-01-30,7,22,22,1.55,1.754481747308664,0,5,1,152.01878,False,True,False,22.727272727272727
2023-01-30 18:00:00,2023-01-30,18,22,22,0.0,1.6964316667313848,0,5,0,152.01878,False,False,False,22.727272727272727
2023-01-30 19:00:00,2023-01-30,19,22,22,0.0,1.6405311606211317,0,5,0,152.01878,False,False,False,22.727272727272727
2023-01-31 06:00:00,2023-01-31,6,22,22,0.0,1.8673403256570729,0,5,0,152.01878,False,False,False,22.727272727272727
2023-01-31 07:00:00,2023-01-31,7,22,22,1.57,1.754481747308664,0,5,2,152.01878,False,True,False,22.727272727272727
2023-01-31 18:00:00,2023-01-31,18,22,22,0.0,1.6964316667313848,0,5,0,152.01878,False,False,False,22.727272727272727
2023-01-31 19:00:00,2023-01-31,19,22,22,0.0,1.6405311606211317,0,5,0,152.01878,False,False,False,22.727272727272727
2023-02-01 06:00:00,2023-02-01,6,22,22,0.0,1.8673403256570729,0,5,0,152.01878,False,False,False,22.727272727272727
