site_id,nrmse_before,nrmse_after,delta
S004,8.768497642497332,10.63424815127266,1.8657505087753279
S017,11.11825927127967,13.28050259755511,2.162243326275439
S028,10.400231188779669,11.768005980695515,1.3677747919158456
S039,9.35459071201473,10.587862815885178,1.2332721038704477
S050,13.494163474953186,15.56122581150542,2.067062336552233
S060,9.52401632173574,11.130460424637025,1.6064441029012855
S075,8.77159007983845,9.853977219561086,1.082387139722636
