site_id,site_name,hour,samples,capacity_mw,mae_mw,rmse_mw,nrmse_pct,active_nrmse_pct,zero_actual_ratio_pct,bias_pct,pred_actual
S058,S058,12,122,5.99,0.804121,0.992672,16.572151,16.592667,0.0,-21.462353,0.785376
S058,S058,13,122,5.99,0.791965,0.97302,16.244075,16.267384,0.0,-22.707231,0.772928
S058,S058,14,122,5.99,0.65681,0.781861,13.05278,13.154881,0.0,-28.850185,0.711498
S058,S058,15,122,5.99,0.361736,0.467726,7.808452,7.843611,0.0,-21.188692,0.788113
S058,S058,16,122,5.99,0.173485,0.23183,3.870282,3.963597,1.639344,16.744171,1.167442
S058,S058,17,122,5.99,0.075918,0.122658,2.047716,3.036452,43.442623,58.473688,1.584737
S058,S058,18,122,5.99,0.01524,0.045083,0.752641,1.883042,87.704918,195.475413,2.954754
S058,S058,19,122,5.99,0.0,0.0,0.0,,100.0,,
S059,S059,6,122,2.0,0.36407,0.383087,19.154363,20.345182,6.557377,-97.910858,0.020891
S059,S059,7,122,2.0,0.334023,0.349219,17.460931,17.901158,3.278689,-88.057125,0.119429
S059,S059,8,122,2.0,0.232236,0.261384,13.069195,13.176732,0.0,-55.830836,0.441692
S059,S059,9,122,2.0,0.120982,0.159036,7.951805,7.951805,0.0,-12.093345,0.879067
S059,S059,10,122,2.0,0.161619,0.210312,10.515596,10.515596,0.0,12.426729,1.124267
S059,S059,11,122,2.0,0.195936,0.236033,11.801649,11.801649,0.0,25.52247,1.255225
S059,S059,12,122,2.0,0.219359,0.260059,13.002971,13.002971,0.0,28.291849,1.282918
S059,S059,13,122,2.0,0.190821,0.235782,11.78909,11.78909,0.0,23.376294,1.233763
S059,S059,14,122,2.0,0.146366,0.189965,9.498246,9.498246,0.0,2.810719,1.028107
S059,S059,15,122,2.0,0.126099,0.1717,8.584989,8.584989,0.0,-20.820627,0.791794
S059,S059,16,122,2.0,0.206947,0.224633,11.231673,11.231673,0.0,-48.760623,0.512394
S059,S059,17,122,2.0,0.336016,0.355617,17.780859,18.078693,1.639344,-87.012369,0.129876
S059,S059,18,122,2.0,0.366666,0.385932,19.296604,20.225786,3.278689,-98.195293,0.018047
S059,S059,19,122,2.0,0.366311,0.387541,19.377029,20.5,10.655738,-100.0,0.0
S060,S060,6,122,5.84,0.016393,0.044904,0.768909,0.342466,87.704918,134.482759,2.344828
S060,S060,7,122,5.84,0.10986,0.180014,3.082428,4.416039,40.983607,-25.028935,0.749711
S060,S060,8,122,5.84,0.233644,0.317772,5.441302,5.516274,1.639344,-21.934733,0.780653
S060,S060,9,122,5.84,0.373564,0.55344,9.47672,9.489506,0.819672,-7.839646,0.921604
S060,S060,10,122,5.84,0.52319,0.719116,12.313635,12.313635,0.0,-1.247646,0.987524
S060,S060,11,122,5.84,0.64604,0.852149,14.591589,14.638064,0.0,-5.831118,0.941689
S060,S060,12,122,5.84,0.628512,0.875327,14.988469,14.988469,0.0,-5.310069,0.946899
S060,S060,13,122,5.84,0.555084,0.763226,13.068934,13.068934,0.0,2.079889,1.020799
S060,S060,14,122,5.84,0.568011,0.729404,12.489789,12.539448,0.0,4.677613,1.046776
S060,S060,15,122,5.84,0.434181,0.618647,10.593264,10.653629,0.0,-8.585804,0.914142
S060,S060,16,122,5.84,0.180698,0.313151,5.362181,5.408314,0.0,-7.927139,0.920729
S060,S060,17,122,5.84,0.064612,0.125656,2.151649,3.622065,54.098361,-5.810695,0.941893
S060,S060,18,122,5.84,0.008525,0.03,0.513699,0.359181,89.344262,64.705882,1.647059
S060,S060,19,122,5.84,0.0,0.0,0.0,,100.0,,
S061,S061,6,122,3.784,0.008683,0.024369,0.644005,0.008824,87.704918,156.033191,2.560332
S061,S061,7,122,3.784,0.069813,0.13525,3.574265,5.356499,22.95082,-28.168182,0.718318
S061,S061,8,122,3.784,0.164335,0.224644,5.936676,6.107846,0.0,-18.680906,0.813191
S061,S061,9,122,3.784,0.278649,0.376353,9.945916,10.122745,0.0,2.513998,1.02514
S061,S061,10,122,3.784,0.356296,0.479764,12.678741,12.749151,0.819672,7.268993,1.07269
S061,S061,11,122,3.784,0.376082,0.512098,13.533245,13.584974,0.0,-0.349845,0.996502
S061,S061,12,122,3.784,0.388443,0.494296,13.062804,13.111741,0.0,4.644151,1.046442
S061,S061,13,122,3.784,0.399232,0.513043,13.55821,13.611536,0.0,12.592431,1.125924
S061,S061,14,122,3.784,0.375607,0.476757,12.599296,12.518469,0.0,5.598856,1.055989
S061,S061,15,122,3.784,0.248121,0.308696,8.157935,8.140307,0.0,12.661734,1.126617
S061,S061,16,122,3.784,0.155734,0.206388,5.454238,5.61744,0.0,27.278609,1.272786
S061,S061,17,122,3.784,0.038126,0.064762,1.71146,2.437167,52.459016,39.593881,1.395939
S061,S061,18,122,3.784,0.007724,0.023268,0.614916,1.385706,89.344262,161.121541,2.611215
S061,S061,19,122,3.784,0.0,0.0,0.0,,100.0,,
S062,S062,6,122,4.45368,0.012868,0.034344,0.771141,,91.803279,413.126359,5.131264
S062,S062,7,122,4.45368,0.059902,0.097916,2.198542,3.3356,38.52459,8.600222,1.086002
S062,S062,8,122,4.45368,0.120184,0.157247,3.530714,3.646046,4.098361,-1.382738,0.986173
S062,S062,9,122,4.45368,0.207276,0.281753,6.326293,6.381501,2.459016,11.304608,1.113046
S062,S062,10,122,4.45368,0.216847,0.302604,6.794469,6.812847,0.819672,8.906982,1.08907
S062,S062,11,122,4.45368,0.244202,0.35509,7.972957,8.017163,0.819672,0.681133,1.006811
S062,S062,12,122,4.45368,0.259637,0.339913,7.632189,7.51306,0.0,5.404701,1.054047
S062,S062,13,122,4.45368,0.279307,0.392263,8.807621,8.877052,0.0,6.50375,1.065038
S062,S062,14,122,4.45368,0.223314,0.313541,7.040053,7.15245,0.0,3.35627,1.033563
S062,S062,15,122,4.45368,0.166589,0.218532,4.906764,4.903159,0.0,9.276075,1.092761
S062,S062,16,122,4.45368,0.124296,0.149005,3.34566,3.399595,4.918033,36.785081,1.367851
S062,S062,17,122,4.45368,0.04695,0.079333,1.781297,2.666273,63.934426,81.64515,1.816451
S062,S062,18,122,4.45368,0.010646,0.032009,0.7187,,93.442623,393.565221,4.935652
S062,S062,19,122,4.45368,0.0,0.0,0.0,,100.0,,
S063,S063,6,122,3.66,0.02003,0.057126,1.560824,,100.0,,
S063,S063,7,122,3.66,0.091213,0.12514,3.419118,3.109093,68.852459,91.515814,1.915158
S063,S063,8,122,3.66,0.184764,0.23896,6.528956,6.277794,11.47541,-3.391314,0.966087
S063,S063,9,122,3.66,0.368031,0.466146,12.736243,12.341933,6.557377,-9.637273,0.903627
S063,S063,10,122,3.66,0.444167,0.54009,14.756544,13.957956,4.098361,-10.727514,0.892725
S063,S063,11,122,3.66,0.522595,0.621326,16.976114,16.179162,3.278689,-15.628907,0.843711
S063,S063,12,122,3.66,0.568607,0.674384,18.425794,17.793186,1.639344,-15.511463,0.844885
S063,S063,13,122,3.66,0.579997,0.706889,19.313909,19.013805,4.918033,-17.075017,0.82925
S063,S063,14,122,3.66,0.453191,0.566337,15.473678,14.977205,4.918033,-12.542857,0.874571
S063,S063,15,122,3.66,0.245686,0.327918,8.959503,8.332555,5.737705,-1.788788,0.982112
S063,S063,16,122,3.66,0.212175,0.261044,7.132358,6.622897,18.852459,31.978018,1.31978
S063,S063,17,122,3.66,0.087425,0.139213,3.803621,4.758157,81.967213,156.582597,2.565826
S063,S063,18,122,3.66,0.022618,0.065541,1.790735,,100.0,,
S063,S063,19,122,3.66,0.0,0.0,0.0,,100.0,,
S064,S064,6,122,3.288,0.01205,0.031376,0.954243,,100.0,,
S064,S064,7,122,3.288,0.058285,0.08683,2.640829,3.515604,64.754098,11.018697,1.110187
S064,S064,8,122,3.288,0.11843,0.147462,4.484854,4.611233,9.016393,-7.173661,0.928263
S064,S064,9,122,3.288,0.167189,0.231116,7.029088,6.953578,3.278689,0.773728,1.007737
S064,S064,10,122,3.288,0.215309,0.296222,9.009183,9.040867,0.819672,6.309873,1.063099
S064,S064,11,122,3.288,0.232113,0.320858,9.758463,9.752131,1.639344,3.144429,1.031444
S064,S064,12,122,3.288,0.232851,0.313652,9.539297,9.312946,1.639344,5.309982,1.0531
S064,S064,13,122,3.288,0.253335,0.33053,10.052631,10.074924,2.459016,13.212208,1.132122
S064,S064,14,122,3.288,0.233126,0.299861,9.119853,9.191302,0.819672,18.288673,1.182887
S064,S064,15,122,3.288,0.212502,0.257383,7.827946,7.858845,2.459016,29.990026,1.2999
S064,S064,16,122,3.288,0.181073,0.217939,6.628314,6.522246,10.655738,70.268175,1.702682
S064,S064,17,122,3.288,0.057855,0.09692,2.947699,5.207149,75.409836,143.601167,2.436012
S064,S064,18,122,3.288,0.009945,0.031169,0.947949,,96.721311,638.551834,7.385518
S064,S064,19,122,3.288,0.0,0.0,0.0,,100.0,,
S065,S065,6,122,1.9239,0.010814,0.024968,1.297768,8.836218,61.47541,38.368938,1.383689
S065,S065,7,122,1.9239,0.037241,0.055897,2.905378,4.098865,25.409836,-3.309859,0.966901
S065,S065,8,122,1.9239,0.089352,0.120774,6.277541,6.470521,0.819672,-3.020214,0.969798
S065,S065,9,122,1.9239,0.161943,0.230478,11.979711,11.806191,0.819672,4.74765,1.047477
S065,S065,10,122,1.9239,0.184282,0.262036,13.620029,12.928186,0.819672,7.470584,1.074706
S065,S065,11,122,1.9239,0.198044,0.273774,14.230156,14.28081,0.0,-1.960266,0.980397
S065,S065,12,122,1.9239,0.186605,0.265073,13.777887,13.777887,0.0,4.043592,1.040436
S065,S065,13,122,1.9239,0.203469,0.289943,15.070587,15.189121,0.0,1.394615,1.013946
S065,S065,14,122,1.9239,0.191632,0.266961,13.876058,13.930179,0.0,-2.060581,0.979394
S065,S065,15,122,1.9239,0.116472,0.171146,8.895781,8.930035,0.0,3.11393,1.031139
S065,S065,16,122,1.9239,0.090622,0.117262,6.095028,6.102406,0.0,27.427881,1.274279
S065,S065,17,122,1.9239,0.029695,0.04809,2.499613,3.848776,27.04918,42.096817,1.420968
S065,S065,18,122,1.9239,0.010887,0.025068,1.302955,6.752952,59.016393,26.692704,1.266927
S065,S065,19,122,1.9239,0.004754,0.016496,0.857446,8.836218,66.393443,-100.0,0.0
S066,S066,6,122,5.45,0.013402,0.038584,0.707956,0.486044,84.42623,62.024702,1.620247
S066,S066,7,122,5.45,0.08886,0.139175,2.553675,3.135682,22.131148,-22.43512,0.775649
S066,S066,8,122,5.45,0.230145,0.299918,5.503086,5.574393,0.0,-14.75972,0.852403
S066,S066,9,122,5.45,0.346558,0.473096,8.680663,8.56111,0.819672,-4.281998,0.95718
S066,S066,10,122,5.45,0.442176,0.609509,11.183645,11.183645,0.0,-4.404849,0.955952
S066,S066,11,122,5.45,0.455496,0.622801,11.427545,11.427545,0.0,-0.359593,0.996404
S066,S066,12,122,5.45,0.477009,0.713275,13.087623,13.087623,0.0,-2.893649,0.971064
S066,S066,13,122,5.45,0.487751,0.681048,12.49629,12.49629,0.0,1.15909,1.011591
S066,S066,14,122,5.45,0.418951,0.575572,10.56095,10.045385,0.819672,2.195266,1.021953
S066,S066,15,122,5.45,0.300366,0.417666,7.663595,7.512426,0.819672,3.90296,1.03903
S066,S066,16,122,5.45,0.175825,0.2346,4.304586,4.09751,0.819672,18.034196,1.180342
S066,S066,17,122,5.45,0.055663,0.094032,1.725366,2.19633,50.819672,26.694686,1.266947
S066,S066,18,122,5.45,0.009464,0.031503,0.578039,1.0092,89.344262,60.088248,1.600882
S066,S066,19,122,5.45,0.0,0.0,0.0,,100.0,,
S068,S068,6,122,1.223,0.004033,0.011015,0.900661,,94.262295,447.274474,5.472745
S068,S068,7,122,1.223,0.021463,0.03511,2.870774,5.617791,40.163934,-0.71149,0.992885
S068,S068,8,122,1.223,0.04129,0.058118,4.752095,5.046519,4.098361,-4.618028,0.95382
S068,S068,9,122,1.223,0.063518,0.088863,7.265962,7.602244,0.819672,-1.205166,0.987948
S068,S068,10,122,1.223,0.080275,0.111675,9.131236,9.359072,0.819672,2.79053,1.027905
S068,S068,11,122,1.223,0.094384,0.13775,11.263253,11.376542,0.0,-2.121297,0.978787
S068,S068,12,122,1.223,0.099634,0.138332,11.310886,11.454556,0.0,-1.382837,0.986172
S068,S068,13,122,1.223,0.10951,0.151101,12.354954,12.424613,0.0,0.262295,1.002623
S068,S068,14,122,1.223,0.101461,0.133371,10.905202,11.203438,0.0,1.265369,1.012654
S068,S068,15,122,1.223,0.075402,0.098135,8.024151,8.262062,0.0,12.269559,1.122696
S068,S068,16,122,1.223,0.045998,0.056925,4.654559,4.801625,3.278689,30.444603,1.304446
S068,S068,17,122,1.223,0.015952,0.025717,2.102813,2.788949,57.377049,46.730301,1.467303
S068,S068,18,122,1.223,0.002879,0.009294,0.759902,,90.983607,78.252774,1.782528
S068,S068,19,122,1.223,0.0,0.0,0.0,,100.0,,
S069,S069,6,122,3.0,0.0,0.0,0.0,,100.0,,
S069,S069,7,122,3.0,0.004473,0.025813,0.86042,,100.0,,
S069,S069,8,122,3.0,0.140101,0.219592,7.319741,,100.0,,
S069,S069,9,122,3.0,0.422311,0.488068,16.268923,,100.0,,
S069,S069,10,122,3.0,0.633945,0.703321,23.444028,,100.0,,
S069,S069,11,122,3.0,0.801753,0.872449,29.08162,,100.0,,
S069,S069,12,122,3.0,0.866192,0.936685,31.222842,,100.0,,
S069,S069,13,122,3.0,0.822538,0.886546,29.551532,,100.0,,
S069,S069,14,122,3.0,0.64252,0.70748,23.58267,,100.0,,
S069,S069,15,122,3.0,0.404959,0.466026,15.534208,,100.0,,
S069,S069,16,122,3.0,0.170629,0.21541,7.180333,,100.0,,
S069,S069,17,122,3.0,0.029237,0.080898,2.696614,,100.0,,
S069,S069,18,122,3.0,0.0,5e-06,0.000175,,100.0,,
S069,S069,19,122,3.0,0.0,0.0,0.0,,100.0,,
S070,S070,6,122,2.1,0.006259,0.016302,0.776272,,100.0,,
S070,S070,7,122,2.1,0.032597,0.050394,2.399738,4.531904,59.016393,18.660263,1.186603
S070,S070,8,122,2.1,0.062825,0.08579,4.085236,4.263181,3.278689,7.842011,1.07842
S070,S070,9,122,2.1,0.108279,0.145788,6.942301,7.145489,0.819672,10.839124,1.108391
S070,S070,10,122,2.1,0.147877,0.206419,9.829459,9.908602,0.0,8.57671,1.085767
S070,S070,11,122,2.1,0.1573,0.211772,10.084391,10.190193,0.0,5.239722,1.052397
S070,S070,12,122,2.1,0.170643,0.225537,10.739867,10.825625,0.0,4.908283,1.049083
S070,S070,13,122,2.1,0.191734,0.248187,11.81843,11.978055,0.0,10.337938,1.103379
S070,S070,14,122,2.1,0.142848,0.191622,9.124859,9.330666,0.0,9.93561,1.099356
S070,S070,15,122,2.1,0.112538,0.15808,7.527615,7.646528,0.819672,5.787641,1.057876
S070,S070,16,122,2.1,0.070991,0.107864,5.136405,5.431937,1.639344,18.041006,1.18041
S070,S070,17,122,2.1,0.019856,0.032864,1.564935,2.353391,50.819672,29.820261,1.298203
S070,S070,18,122,2.1,0.002821,0.009107,0.433684,0.971578,90.163934,83.582544,1.835825
S070,S070,19,122,2.1,0.0,0.0,0.0,,100.0,,
S071,S071,6,122,20.0,2.70181,3.448825,17.244125,22.139382,32.786885,-99.1568,0.008432
S071,S071,7,122,20.0,2.632828,3.312993,16.564966,19.729045,27.868852,-94.223891,0.057761
S071,S071,8,122,20.0,2.203829,2.681936,13.409681,13.993113,2.459016,-67.80555,0.321944
S071,S071,9,122,20.0,1.636356,2.059293,10.296463,10.392631,1.639344,-36.580651,0.634193
S071,S071,10,122,20.0,1.401017,1.830095,9.150477,8.859502,1.639344,-18.463142,0.815369
S071,S071,11,122,20.0,1.533924,1.886332,9.43166,8.805617,1.639344,-9.882392,0.901176
S071,S071,12,122,20.0,1.70428,2.073542,10.367709,9.745832,1.639344,-7.555401,0.924446
S071,S071,13,122,20.0,1.593372,1.931082,9.655409,9.056039,1.639344,-12.570376,0.874296
S071,S071,14,122,20.0,1.593068,2.052131,10.260653,9.899783,1.639344,-23.834397,0.761656
S071,S071,15,122,20.0,1.860333,2.235305,11.176525,11.334127,1.639344,-42.311969,0.57688
S071,S071,16,122,20.0,2.303215,2.816504,14.082519,14.880582,1.639344,-70.575319,0.294247
S071,S071,17,122,20.0,2.62703,3.331132,16.655658,20.1854,27.04918,-92.929808,0.070702
S071,S071,18,122,20.0,2.699066,3.450393,17.251963,22.15,31.967213,-99.286256,0.007137
S071,S071,19,122,20.0,2.687049,3.450163,17.250817,22.15,39.344262,-100.0,0.0
S072,S072,6,122,3.125,0.012066,0.032311,1.033938,1.214077,88.52459,261.491721,3.614917
S072,S072,7,122,3.125,0.070567,0.115602,3.699276,4.991801,20.491803,-12.732479,0.872675
S072,S072,8,122,3.125,0.254349,0.313696,10.038264,10.429698,0.819672,-31.341711,0.686583
S072,S072,9,122,3.125,0.355887,0.462624,14.803977,15.186002,0.0,-13.301669,0.866983
S072,S072,10,122,3.125,0.411102,0.500856,16.027392,16.090543,0.0,-10.640386,0.893596
S072,S072,11,122,3.125,0.455685,0.556875,17.819988,17.891179,0.0,-13.464115,0.865359
S072,S072,12,122,3.125,0.459146,0.566917,18.14133,18.238297,0.0,-11.53282,0.884672
S072,S072,13,122,3.125,0.469365,0.570971,18.271082,18.271082,0.0,-9.624568,0.903754
S072,S072,14,122,3.125,0.381919,0.487468,15.598976,15.598976,0.0,-12.786,0.87214
S072,S072,15,122,3.125,0.283941,0.382852,12.25125,12.253992,0.0,-15.488708,0.845113
S072,S072,16,122,3.125,0.118866,0.155696,4.98228,5.031425,1.639344,11.432821,1.114328
S072,S072,17,122,3.125,0.046139,0.073686,2.357957,3.160434,46.721311,54.159203,1.541592
S072,S072,18,122,3.125,0.009952,0.030247,0.967888,2.80894,90.983607,229.077241,3.290772
S072,S072,19,122,3.125,0.0,0.0,0.0,,100.0,,
S073,S073,6,122,15.0,0.019985,0.050238,0.33492,1.058189,78.688525,18.978379,1.189784
S073,S073,7,122,15.0,0.364997,0.648084,4.320559,6.344724,14.754098,-60.772847,0.392272
S073,S073,8,122,15.0,0.892475,1.152501,7.683342,7.876868,0.0,-35.875071,0.641249
S073,S073,9,122,15.0,1.091217,1.421187,9.474578,9.592662,0.0,-18.332185,0.816678
S073,S073,10,122,15.0,1.507322,1.866112,12.440747,12.440747,0.0,-19.863335,0.801367
S073,S073,11,122,15.0,1.852993,2.286476,15.243173,15.243173,0.0,-21.979878,0.780201
S073,S073,12,122,15.0,1.882594,2.192569,14.617126,14.62321,0.0,-19.189737,0.808103
S073,S073,13,122,15.0,1.679171,1.951001,13.006676,13.006676,0.0,-18.369862,0.816301
S073,S073,14,122,15.0,1.481755,1.933327,12.888843,12.888843,0.0,-18.907961,0.81092
S073,S073,15,122,15.0,0.938484,1.31958,8.797201,8.904128,0.0,-19.625316,0.803747
S073,S073,16,122,15.0,0.420628,0.636386,4.242576,4.366226,0.0,-15.863835,0.841362
S073,S073,17,122,15.0,0.161176,0.377624,2.517493,4.638644,34.42623,-26.900859,0.730991
S073,S073,18,122,15.0,0.015496,0.0469,0.31267,1.09026,82.786885,-3.63045,0.963695
S073,S073,19,122,15.0,0.002049,0.019979,0.133197,,96.721311,-100.0,0.0
S074,S074,6,122,4.0,0.018452,0.045508,1.137698,,86.065574,296.103885,3.961039
S074,S074,7,122,4.0,0.083782,0.14975,3.743744,5.038362,19.672131,-13.421299,0.865787
S074,S074,8,122,4.0,0.194884,0.264614,6.615343,6.692924,0.819672,-7.101966,0.92898
S074,S074,9,122,4.0,0.245169,0.328848,8.221205,8.302914,0.0,5.044422,1.050444
S074,S074,10,122,4.0,0.306753,0.426107,10.652681,10.69159,0.0,2.086916,1.020869
S074,S074,11,122,4.0,0.362579,0.513205,12.830119,12.830119,0.0,2.379015,1.02379
S074,S074,12,122,4.0,0.361922,0.504278,12.60695,12.651048,0.0,-2.391087,0.976089
S074,S074,13,122,4.0,0.364084,0.521857,13.046427,13.046427,0.0,-3.297877,0.967021
S074,S074,14,122,4.0,0.372241,0.514834,12.870838,12.911329,0.0,-1.210578,0.987894
S074,S074,15,122,4.0,0.242687,0.340699,8.517487,8.635824,0.0,3.079362,1.030794
S074,S074,16,122,4.0,0.184251,0.233105,5.827634,5.747551,0.0,29.161647,1.291616
S074,S074,17,122,4.0,0.05862,0.096544,2.413588,3.39406,51.639344,56.396879,1.563969
S074,S074,18,122,4.0,0.011555,0.037243,0.931067,1.323719,91.803279,264.65366,3.646537
S074,S074,19,122,4.0,0.0,0.0,0.0,,100.0,,
S075,S075,6,122,2.63,0.009421,0.024462,0.930104,,88.52459,235.561929,3.355619
S075,S075,7,122,2.63,0.052318,0.08067,3.067304,4.812088,22.95082,2.071199,1.020712
S075,S075,8,122,2.63,0.101512,0.149472,5.683358,5.975116,0.0,-6.455773,0.935442
S075,S075,9,122,2.63,0.173557,0.226892,8.627062,8.661445,0.0,10.017413,1.100174
S075,S075,10,122,2.63,0.211988,0.290101,11.030446,10.817495,0.0,9.677635,1.096776
S075,S075,11,122,2.63,0.23658,0.326107,12.399515,12.492627,0.0,1.326707,1.013267
S075,S075,12,122,2.63,0.2608,0.349232,13.27879,13.37168,0.0,6.259563,1.062596
S075,S075,13,122,2.63,0.274128,0.375008,14.25887,14.15994,0.0,5.258851,1.052589
S075,S075,14,122,2.63,0.234591,0.306715,11.662149,11.728256,0.0,7.256357,1.072564
S075,S075,15,122,2.63,0.170733,0.216274,8.22336,8.159412,0.0,13.718217,1.137182
S075,S075,16,122,2.63,0.117292,0.139039,5.286668,5.352048,0.0,40.152374,1.401524
S075,S075,17,122,2.63,0.041037,0.06352,2.415209,3.531246,49.180328,79.810672,1.798107
S075,S075,18,122,2.63,0.009144,0.026752,1.017194,,89.344262,248.893144,3.488931
S075,S075,19,122,2.63,0.0,0.0,0.0,,100.0,,
S076,S076,6,122,5.0,0.019672,0.056103,1.122059,,100.0,,
S076,S076,7,122,5.0,0.118556,0.148395,2.967903,,100.0,,
S076,S076,8,122,5.0,0.385992,0.47384,9.476797,,100.0,,
S076,S076,9,122,5.0,0.885982,0.989559,19.791181,,100.0,,
S076,S076,10,122,5.0,1.288,1.398593,27.971864,,100.0,,
S076,S076,11,122,5.0,1.519302,1.627125,32.542496,,100.0,,
S076,S076,12,122,5.0,1.568254,1.668384,33.367682,,100.0,,
S076,S076,13,122,5.0,1.44212,1.52627,30.52539,,100.0,,
S076,S076,14,122,5.0,1.196593,1.282978,25.659564,,100.0,,
S076,S076,15,122,5.0,0.787502,0.863,17.260001,,100.0,,
S076,S076,16,122,5.0,0.379424,0.436874,8.737487,,100.0,,
S076,S076,17,122,5.0,0.113719,0.183986,3.679714,,100.0,,
S076,S076,18,122,5.0,0.019672,0.056103,1.122059,,100.0,,
S076,S076,19,122,5.0,0.0,0.0,0.0,,100.0,,
S077,S077,6,122,0.901,0.002673,0.006603,0.732825,,100.0,,
S077,S077,7,122,0.901,0.013212,0.016716,1.855271,,100.0,,
S077,S077,8,122,0.901,0.051155,0.070472,7.821549,,100.0,,
S077,S077,9,122,0.901,0.089898,0.106892,11.86367,,100.0,,
S077,S077,10,122,0.901,0.087076,0.114117,12.665548,,100.0,,
S077,S077,11,122,0.901,0.078431,0.112234,12.45665,,100.0,,
S077,S077,12,122,0.901,0.083066,0.122546,13.60107,,100.0,,
S077,S077,13,122,0.901,0.076988,0.115335,12.800759,,100.0,,
S077,S077,14,122,0.901,0.060483,0.091359,10.139697,,100.0,,
S077,S077,15,122,0.901,0.047709,0.070369,7.810084,,100.0,,
S077,S077,16,122,0.901,0.040163,0.058453,6.487614,,100.0,,
S077,S077,17,122,0.901,0.014411,0.025519,2.832352,,100.0,,
S077,S077,18,122,0.901,0.001735,0.005316,0.589998,,100.0,,
S077,S077,19,122,0.901,0.0,0.0,0.0,,100.0,,
S115,S115,6,122,7.0,0.024679,0.064272,0.918173,,100.0,,
S115,S115,7,122,7.0,0.353227,0.967885,13.826927,21.068297,36.885246,-58.937128,0.410629
S115,S115,8,122,7.0,0.638806,1.049976,14.999658,16.261048,16.393443,-28.779901,0.712201
S115,S115,9,122,7.0,1.014168,1.297574,18.536773,15.857617,12.295082,2.071024,1.02071
S115,S115,10,122,7.0,1.186547,1.536605,21.951507,16.376968,11.47541,9.70495,1.097049
S115,S115,11,122,7.0,1.214244,1.669253,23.846477,16.665404,10.655738,1.801381,1.018014
S115,S115,12,122,7.0,1.324669,1.761803,25.168621,17.730867,10.655738,5.450904,1.054509
S115,S115,13,122,7.0,1.21637,1.610261,23.003731,17.699724,9.016393,9.504193,1.095042
S115,S115,14,122,7.0,1.073134,1.376548,19.664974,16.086751,8.196721,3.267873,1.032679
S115,S115,15,122,7.0,0.833546,1.125513,16.078763,15.070042,7.377049,-11.535169,0.884648
S115,S115,16,122,7.0,0.516053,1.044172,14.916749,15.863645,11.47541,-13.69193,0.863081
S115,S115,17,122,7.0,0.341344,1.059829,15.14041,26.660163,54.918033,-54.138406,0.458616
S115,S115,18,122,7.0,0.27167,0.999984,14.285492,45.504392,84.42623,-91.647942,0.083521
S115,S115,19,122,7.0,0.0,0.0,0.0,,100.0,,
S116,S116,6,122,22.0,0.016941,0.08986,0.408454,4.045455,89.344262,-97.458979,0.02541
S116,S116,7,122,22.0,0.462359,0.846221,3.84646,5.920421,21.311475,-53.812545,0.461875
S116,S116,8,122,22.0,1.227807,1.576499,7.165906,7.412259,0.0,-5.902181,0.940978
S116,S116,9,122,22.0,1.699593,2.269845,10.317477,10.364057,0.0,0.538854,1.005389
S116,S116,10,122,22.0,2.275609,2.95586,13.435729,13.528115,0.0,5.113821,1.051138
S116,S116,11,122,22.0,2.406169,3.204192,14.564509,14.564509,0.0,4.11841,1.041184
S116,S116,12,122,22.0,2.284362,2.979306,13.542301,13.542301,0.0,3.606586,1.036066
S116,S116,13,122,22.0,2.273001,3.03817,13.809863,13.8323,0.0,0.629522,1.006295
S116,S116,14,122,22.0,2.194596,2.839105,12.905023,12.987799,0.0,1.187908,1.011879
S116,S116,15,122,22.0,1.619021,2.077978,9.445353,9.445353,0.0,-1.072667,0.989273
S116,S116,16,122,22.0,0.893101,1.223076,5.559438,5.750714,0.0,0.185,1.00185
S116,S116,17,122,22.0,0.257363,0.440766,2.003483,3.491301,18.852459,-26.456642,0.735434
S116,S116,18,122,22.0,0.037111,0.112419,0.510994,2.129574,77.868852,-87.153678,0.128463
S116,S116,19,122,22.0,0.000246,0.002716,0.012346,,99.180328,-100.0,0.0
