site_id,hour,ratio_sh,n_sh,ratio_site_shrunk,ratio_hour_shrunk,calibrated_ratio
S003,4,,0,0.7,1.0166513550170326,
S003,5,,0,0.7,1.0166513550170326,
S003,6,0.32130582189956225,62,0.7,1.3,0.7
S003,7,0.28691060740375757,62,0.7,1.0636247309869762,0.7
S003,8,0.287229448052405,62,0.7,1.009798995725023,0.7
S003,9,0.2682303718487328,62,0.7,1.014345644796355,0.7
S003,10,0.22108088994241398,62,0.7,1.029636269839956,0.7
S003,11,0.24240002946543562,62,0.7,1.0124218305045298,0.7
S003,12,0.24445870190898997,62,0.7,1.0025961503108956,0.7
S003,13,0.23014110093962029,62,0.7,0.9859213079674419,0.7
S003,14,0.19722740512789327,62,0.7,1.0122433827571713,0.7
S003,15,0.25032782259400804,62,0.7,1.0289453482398354,0.7
S003,16,0.2424671003038172,62,0.7,1.0596856988837373,0.7
S003,17,0.3021233832614216,62,0.7,1.0224285078521531,0.7
S003,18,0.25353104079284744,62,0.7,0.9213453874536068,0.7
S003,19,0.629849819549682,24,0.7,0.7,0.7
S003,20,,0,0.7,1.0166513550170326,
S003,21,,0,0.7,1.0166513550170326,
S003,22,,0,0.7,1.0166513550170326,
S003,23,,0,0.7,1.0166513550170326,
S004,0,,0,1.1366595593896218,1.0166513550170326,
S004,1,,0,1.1366595593896218,1.0166513550170326,
S004,2,,0,1.1366595593896218,1.0166513550170326,
S004,3,,0,1.1366595593896218,1.0166513550170326,
S004,4,,0,1.1366595593896218,1.0166513550170326,
S004,5,,0,1.1366595593896218,1.0166513550170326,
S004,6,1.4585395683651303,62,1.1366595593896218,1.3,1.2128296378494752
S004,7,1.220973786432097,62,1.1366595593896218,1.0636247309869762,1.1566117810561618
S004,8,1.2264371059708203,62,1.1366595593896218,1.009798995725023,1.157904627664562
S004,9,1.127587419995117,62,1.1366595593896218,1.014345644796355,1.1345127172428306
S004,10,1.136104460950405,62,1.1366595593896218,1.029636269839956,1.1365282002169828
S004,11,1.1753420984898881,62,1.1366595593896218,1.0124218305045298,1.145813442688158
S004,12,1.19348346480683,62,1.1366595593896218,1.0025961503108956,1.1501064377707932
S004,13,1.1761064650061288,62,1.1366595593896218,0.9859213079674419,1.1459943233141388
S004,14,1.1886546422813578,62,1.1366595593896218,1.0122433827571713,1.1489637393105672
S004,15,1.1878429484501651,62,1.1366595593896218,1.0289453482398354,1.1487716590909718
S004,16,1.2164474859347016,62,1.1366595593896218,1.0596856988837373,1.1555406717781522
S004,17,1.0425890583049549,62,1.1366595593896218,1.0224285078521531,1.1143986011176779
S004,18,0.7630505528836825,62,1.1366595593896218,0.9213453874536068,1.0482482677737126
S004,19,0.012484004648709628,20,1.1366595593896218,0.7,1.0344617816859025
S004,20,,0,1.1366595593896218,1.0166513550170326,
S004,21,,0,1.1366595593896218,1.0166513550170326,
S004,22,,0,1.1366595593896218,1.0166513550170326,
S004,23,,0,1.1366595593896218,1.0166513550170326,
S006,0,,0,0.7,1.0166513550170326,
S006,1,,0,0.7,1.0166513550170326,
S006,2,,0,0.7,1.0166513550170326,
S006,3,,0,0.7,1.0166513550170326,
S006,4,,0,0.7,1.0166513550170326,
S006,5,,0,0.7,1.0166513550170326,
S006,6,0.5197323671650962,62,0.7,1.3,0.7
S006,7,0.6975757962167987,62,0.7,1.0636247309869762,0.7
S006,8,0.6173367292219386,62,0.7,1.009798995725023,0.7
S006,9,0.5135261267466044,62,0.7,1.014345644796355,0.7
S006,10,0.48121816500524106,62,0.7,1.029636269839956,0.7
S006,11,0.48840976482177545,62,0.7,1.0124218305045298,0.7
S006,12,0.4646732848849376,62,0.7,1.0025961503108956,0.7
S006,13,0.43051940357231977,62,0.7,0.9859213079674419,0.7
S006,14,0.45983639648498786,62,0.7,1.0122433827571713,0.7
S006,15,0.5328366532273894,62,0.7,1.0289453482398354,0.7
S006,16,0.7747538795246509,62,0.7,1.0596856988837373,0.7176898493531617
S006,17,0.8257324520616915,62,0.7,1.0224285078521531,0.7297534810222324
S006,18,1.1124035537200199,62,0.7,0.9213453874536068,0.7975916806513024
S006,19,0.0,24,0.7,0.7,0.7
S006,20,,0,0.7,1.0166513550170326,
S006,21,,0,0.7,1.0166513550170326,
S006,22,,0,0.7,1.0166513550170326,
S006,23,,0,0.7,1.0166513550170326,
S007,0,,0,1.0527604822566443,1.0166513550170326,
S007,1,,0,1.0527604822566443,1.0166513550170326,
S007,2,,0,1.0527604822566443,1.0166513550170326,
S007,3,,0,1.0527604822566443,1.0166513550170326,
S007,4,,0,1.0527604822566443,1.0166513550170326,
S007,5,,0,1.0527604822566443,1.0166513550170326,
S007,6,5.33483702572353,62,1.0527604822566443,1.3,1.3
S007,7,1.2091885597626437,62,1.0527604822566443,1.0636247309869762,1.089777813574858
S007,8,1.0578870038355865,62,1.0527604822566443,1.009798995725023,1.0539736285844856
S007,9,1.0100390809217457,62,1.0527604822566443,1.014345644796355,1.0426508376659431
S007,10,1.0479814536477814,62,1.0527604822566443,1.029636269839956,1.0516295670896616
S007,11,1.0815664644601395,62,1.0527604822566443,1.0124218305045298,1.0595771650681585
S007,12,1.0896099235427674,62,1.0527604822566443,1.0025961503108956,1.0614805790495436
S007,13,1.0413162875895732,62,1.0527604822566443,0.9859213079674419,1.0500523140529863
S007,14,0.9945999528728358,62,1.0527604822566443,1.0122433827571713,1.0389973035474989
S007,15,1.0489730238188026,62,1.0527604822566443,1.0289453482398354,1.0518642134660101
S007,16,1.110615671061965,62,1.0527604822566443,1.0596856988837373,1.0664514047983613
S007,17,0.9155157842187734,62,1.0527604822566443,1.0224285078521531,1.0202827292858505
S007,18,1.0395065963112053,62,1.0527604822566443,0.9213453874536068,1.0496240664985634
S007,19,3.8589758502111495,21,1.0527604822566443,0.7,1.3
S007,20,,0,1.0527604822566443,1.0166513550170326,
S007,21,,0,1.0527604822566443,1.0166513550170326,
S007,22,,0,1.0527604822566443,1.0166513550170326,
S007,23,,0,1.0527604822566443,1.0166513550170326,
S008,0,,0,1.1914491065334132,1.0166513550170326,
S008,1,,0,1.1914491065334132,1.0166513550170326,
S008,2,,0,1.1914491065334132,1.0166513550170326,
S008,3,,0,1.1914491065334132,1.0166513550170326,
S008,4,,0,1.1914491065334132,1.0166513550170326,
S008,5,,0,1.1914491065334132,1.0166513550170326,
S008,6,0.9985325689314546,62,1.1914491065334132,1.3,1.1457971014520338
S008,7,1.2121039281370016,62,1.1914491065334132,1.0636247309869762,1.1963368887449495
S008,8,1.1799595490187578,62,1.1914491065334132,1.009798995725023,1.188730203610098
S008,9,1.2393646443691637,62,1.1914491065334132,1.014345644796355,1.2027878979296596
S008,10,1.246384376418286,62,1.1914491065334132,1.029636269839956,1.2044490558954823
S008,11,1.2702463026677253,62,1.1914491065334132,1.0124218305045298,1.2100957712674871
S008,12,1.226639464178027,62,1.1914491065334132,1.0025961503108956,1.199776595747024
S008,13,1.2565259073762562,62,1.1914491065334132,0.9859213079674419,1.2068489601679793
S008,14,1.3349290959737734,62,1.1914491065334132,1.0122433827571713,1.2254023864773154
S008,15,1.2400369303934355,62,1.1914491065334132,1.0289453482398354,1.202946988515556
S008,16,1.2598175421432423,62,1.1914491065334132,1.0596856988837373,1.207627896639556
S008,17,1.164712217769018,62,1.1914491065334132,1.0224285078521531,1.1851220565204648
S008,18,0.8800404898748625,62,1.1914491065334132,0.9213453874536068,1.1177569911409317
S008,19,0.22841628095584435,19,1.1914491065334132,0.7,1.1078983134467748
S008,20,,0,1.1914491065334132,1.0166513550170326,
S008,21,,0,1.1914491065334132,1.0166513550170326,
S008,22,,0,1.1914491065334132,1.0166513550170326,
S008,23,,0,1.1914491065334132,1.0166513550170326,
S009,0,,0,1.2001290876720696,1.0166513550170326,
S009,1,,0,1.2001290876720696,1.0166513550170326,
S009,2,,0,1.2001290876720696,1.0166513550170326,
S009,3,,0,1.2001290876720696,1.0166513550170326,
S009,4,,0,1.2001290876720696,1.0166513550170326,
S009,5,,0,1.2001290876720696,1.0166513550170326,
S009,6,1.1328669301888694,62,1.2001290876720696,1.3,1.1842120885729919
S009,7,1.1546662982333231,62,1.2001290876720696,1.0636247309869762,1.1893707176522137
S009,8,1.2534064125538065,62,1.2001290876720696,1.009798995725023,1.2127366989036257
S009,9,1.2658047584285923,62,1.2001290876720696,1.014345644796355,1.215670658614453
S009,10,1.3091980202013662,62,1.2001290876720696,1.029636269839956,1.225939293079766
S009,11,1.2599951440124624,62,1.2001290876720696,1.0124218305045298,1.2142958643633077
S009,12,1.2507660727047503,62,1.2001290876720696,1.0025961503108956,1.2121118856569026
S009,13,1.2261294641193856,62,1.2001290876720696,0.9859213079674419,1.2062818485107476
S009,14,1.2866051733228236,62,1.2001290876720696,1.0122433827571713,1.2205928942001107
S009,15,1.252760131588741,62,1.2001290876720696,1.0289453482398354,1.212583762186702
S009,16,1.2569813989398197,62,1.2001290876720696,1.0596856988837373,1.2135826880484075
S009,17,1.2000998023173333,62,1.2001290876720696,1.0224285078521531,1.2001221575499565
S009,18,0.8694254880307236,62,1.2001290876720696,0.9213453874536068,1.1218709839401482
S009,19,0.31762413996828565,22,1.2001290876720696,0.7,1.112673642404127
S009,20,,0,1.2001290876720696,1.0166513550170326,
S009,21,,0,1.2001290876720696,1.0166513550170326,
S009,22,,0,1.2001290876720696,1.0166513550170326,
S009,23,,0,1.2001290876720696,1.0166513550170326,
S010,0,,0,1.038790189785475,1.0166513550170326,
S010,1,,0,1.038790189785475,1.0166513550170326,
S010,2,,0,1.038790189785475,1.0166513550170326,
S010,3,,0,1.038790189785475,1.0166513550170326,
S010,4,,0,1.038790189785475,1.0166513550170326,
S010,5,,0,1.038790189785475,1.0166513550170326,
