site_id,hour,split,rows,pred_actual_ratio,site_nrmse_pct
S034,14,test,111,1.2218309456936571,12.76542085978702
S034,14,train,38,1.0556804186342037,19.200809114365725
S034,14,valid,61,0.9101726322842171,20.292631656812304
S035,10,future,80,0.7345274815228472,17.800132060256004
S035,10,test,122,1.008287094999897,11.277727695771771
S035,10,train,587,0.9256521650980291,13.725949848981141
S035,10,valid,61,1.0805971922466067,16.908163211274186
S035,11,future,81,0.6018700754419485,23.635890691118934
S035,11,test,121,0.9761259375885061,11.79753686666105
S035,11,train,587,0.8855023892827282,15.498946028714483
S035,11,valid,61,1.1340998675777494,21.103374716228423
S035,12,future,82,0.5794376505383256,26.31969175037347
S035,12,test,121,0.9721475155831307,12.123120312799816
S035,12,train,590,0.9132042215851389,15.554251783509912
S035,12,valid,61,1.1257359186601918,21.06570371015615
S035,13,future,82,0.5550771187250743,26.79784042222495
S035,13,test,121,0.9922090504839084,12.264829162234548
S035,13,train,591,0.9335913651132567,15.338010635968082
S035,13,valid,61,1.107197323308252,18.88391565850707
S035,14,future,82,0.5657219366268481,23.51343720290165
S035,14,test,121,1.019138058396974,11.177318399840077
S035,14,train,591,0.9418602370358069,13.672238625269456
S035,14,valid,60,1.0802038840342705,20.239722732198256
S037,10,future,86,1.2600412553600413,19.18765260833253
S037,10,test,79,0.9708000162784415,8.825757123131531
S037,11,future,86,1.0563163078395528,18.898437897184948
S037,11,test,79,0.9191145170036413,9.82531670240612
S037,12,future,84,0.9839314868779191,18.713328521013754
S037,12,test,79,0.8968954428956334,10.715779328652983
S037,13,future,87,0.9769915963914053,18.620029674603355
S037,13,test,79,0.935455483185237,10.608918888938362
S037,14,future,87,0.9634383142585418,17.31406568570142
S037,14,test,79,1.0024714184396677,8.192304234515008
S038,10,future,78,1.5470665663883874,18.823261157802452
S038,10,test,119,1.116232548344428,12.334429361450347
S038,10,train,54,1.0225964131441523,15.410177733480243
S038,10,valid,60,0.874184081460261,21.569021349995143
S038,11,future,77,1.295250699973524,16.958134609824302
S038,11,test,120,1.047776892389781,14.324319688396248
S038,11,train,54,0.9985565050449338,11.908427326415769
S038,11,valid,60,0.862855904659214,22.763241557783985
S038,12,future,77,1.1986607353460963,16.75659435451687
S038,12,test,120,1.0705275872322868,13.959361399421319
S038,12,train,55,1.0492498222585191,15.47751330072407
S038,12,valid,61,0.8593319047952016,23.24538810428408
S038,13,future,78,1.1591602505072514,16.08650591086772
S038,13,test,121,1.1090180035510704,15.608139019403033
S038,13,train,55,0.9720809276523599,22.036112875991677
S038,13,valid,61,0.8637771300358793,23.74895534478769
S038,14,future,78,1.2866543617422619,15.193048898076464
S038,14,test,120,1.1740190264450092,15.42244288137254
S038,14,train,55,1.042298896348727,19.548926029637197
S038,14,valid,60,0.8537040811051954,22.14286799327972
S039,10,future,81,1.3103444166581681,15.169017053402959
S039,10,test,122,1.4691547382448797,16.093132385597873
S039,10,train,61,0.9203788582348634,11.664964560249402
S039,10,valid,62,1.1361364196938497,18.668023842245372
S039,11,future,80,1.1432269896680456,15.018090509239796
S039,11,test,122,1.4744923114429864,18.28156299150549
S039,11,train,61,0.9383208242393082,13.020247749759733
S039,11,valid,62,1.0723166495574292,18.65544483362491
S039,12,future,80,1.0615124460060157,15.99140287882071
S039,12,test,122,1.4568354900244962,19.1628738234991
S039,12,train,61,0.9200879522678953,12.691755278288783
S039,12,valid,62,1.0910749660774277,23.019345235663195
S039,13,future,80,1.0285320840116439,16.66710704712643
S039,13,test,122,1.474794978008906,17.99760986055346
S039,13,train,61,0.8945380485149317,13.314107421527924
S039,13,valid,62,1.1233207303068462,21.235178626208715
S039,14,future,81,1.0960197017091133,13.43391928929224
S039,14,test,122,1.5859524889237853,16.540294745347115
S039,14,train,61,0.9876372845329864,12.333264821923839
S039,14,valid,61,1.1162129806104217,20.446110685314466
S040,10,future,85,1.6673437301865768,24.544041960441312
S040,10,test,122,1.1489558597942207,13.414621166968029
S040,10,train,67,0.9930249479061443,13.252767383544548
S040,10,valid,62,0.9172328554941003,14.90499916821032
S040,11,future,85,1.3942571511885697,22.009058418591774
S040,11,test,122,1.0779563491938136,13.121006305105306
S040,11,train,67,0.9863310044338005,13.404867551143798
S040,11,valid,62,0.8950323705820472,21.485584247415566
S040,12,future,85,1.3531968154872287,22.09174492645506
S040,12,test,122,1.0674850783992442,14.395139007700442
S040,12,train,67,0.9333529731734894,17.42148154934449
S040,12,valid,62,0.9288946115723882,20.57126232410225
S040,13,future,85,1.3859844581716951,22.187284592888062
S040,13,test,122,1.1337125130537973,15.026658154113118
S040,13,train,67,0.9720835515238121,15.75623016279921
S040,13,valid,62,0.9015326204041088,20.145709331834812
S040,14,future,85,1.3906603059551006,19.190770156792926
S040,14,test,122,1.179843837626472,13.635789852980023
S040,14,train,67,0.9640636148413759,16.67441629324111
S040,14,valid,62,0.8999716837916423,18.07241276966365
S041,10,future,90,0.7313091337928692,26.920534881540743
S041,10,test,122,1.1587806454399023,16.694159689208412
S041,10,train,529,1.055344207097974,17.288823264293967
S041,10,valid,62,0.9252235247054559,17.235116232905618
S041,11,future,90,0.6120042851419583,35.13767638502421
S041,11,test,121,1.0698043905102632,16.04891075580136
S041,11,train,531,1.0428983871404593,19.172208436990694
S041,11,valid,61,0.9336785488267886,18.8900272649454
S041,12,future,90,0.5253652457469217,42.08069633613476
S041,12,test,122,1.054111644572727,17.777915793580316
S041,12,train,530,1.022082109065639,18.587783164494663
S041,12,valid,62,0.9671421926717207,21.51173842194824
S041,13,future,90,0.5496275394302241,39.394055797947914
S041,13,test,122,1.1025277411355632,18.83931472845158
S041,13,train,528,1.0096392892938193,18.9436178755906
S041,13,valid,62,0.979105948706882,22.055154341826558
S041,14,future,90,0.5922061841440168,32.45158409957037
S041,14,test,122,1.100954546511813,16.09176973596793
S041,14,train,529,0.999935131769248,17.506383572173853
S041,14,valid,61,0.9971176168444231,21.796124231703633
S042,10,future,78,1.068503429216991,13.718642214679324
S042,10,test,121,1.0882047157674055,11.519785100545535
S042,10,train,218,1.0663358104866274,10.591057604633134
S042,10,valid,62,0.9285226032286534,18.513814829944526
S042,11,future,78,0.927991589849244,16.289058208719386
S042,11,test,121,1.0056287032375477,12.606032810493527
S042,11,train,218,1.0191184315056043,11.207167141093514
S042,11,valid,62,0.9433654659223604,23.42012028774499
S042,12,future,76,0.8422244529797562,17.56617161613457
S042,12,test,122,1.0231897024006895,12.956313592654976
S042,12,train,218,1.0283425340967391,12.696562773527678
S042,12,valid,62,0.956664728745229,21.4289411918704
S042,13,future,76,0.8449925966570423,17.60368432369078
S042,13,test,122,1.1087821651803154,13.828657622246181
S042,13,train,217,1.0234192551386545,11.800934472489615
S042,13,valid,62,0.9480935954266643,21.99978104275136
S042,14,future,79,0.8373683542857355,16.223786432400736
S042,14,test,122,1.103106130505345,11.100446098552954
S042,14,train,217,1.067350150417965,11.599180002206676
S042,14,valid,61,0.963943870941972,22.613675525334035
S044,10,future,69,1.477280723684325,18.75231243378972
S044,10,train,37,0.778300586335817,19.000083481735047
S044,11,future,69,1.2779576838993891,17.92684053153502
S044,11,train,38,0.7659564559334023,25.133232304899483
S044,12,future,68,1.2542729499443916,18.63736067158323
S044,12,train,39,0.7901404864073875,21.027170282578023
S044,13,future,68,1.222671952770717,19.049806459847872
S044,13,train,38,0.7842782711031819,20.201005544238516
S044,14,future,70,1.2331482393047286,15.780210747673992
S044,14,train,38,0.7627269172640945,17.75399569856291
S046,10,future,87,1.6438067440728508,25.510454074259677
S046,10,test,122,1.048583379804644,14.640863701795068
S046,10,train,192,0.9400682966201311,12.985116736100649
S046,10,valid,55,0.9541468378018098,19.267123852042406
S046,11,future,87,1.4833671745042274,26.820634882676654
S046,11,test,122,1.0740062362912597,17.184389340645144
S046,11,train,193,1.0477239771794706,14.467812731667284
S046,11,valid,56,0.8835496730040975,21.144368211213493
S046,12,future,87,1.467379487447453,28.256310343541347
S046,12,test,122,1.177018698781185,18.473962287805957
S046,12,train,193,1.0094487495268705,12.808070127318514
S046,12,valid,56,0.8750874093255664,21.222424025303614
S046,13,future,87,1.4229227341252442,25.937792743243065
S046,13,test,122,1.169063314372708,18.592040896581686
S046,13,train,193,1.0713019529410077,14.736691771628546
S046,13,valid,56,0.8764900061380304,20.59365938146476
S046,14,future,87,1.433388842833925,22.829765546503104
S046,14,test,122,1.1546538845254166,14.870282498735804
S046,14,train,193,1.1157859050115695,14.177776805289014
S046,14,valid,56,0.8639813504330078,20.021732007375036
S047,10,future,83,0.7752075344329256,13.440055957250706
S047,10,test,121,0.9728629431855009,8.143232004994305
S047,10,train,764,0.9313414009826081,10.845997630506817
S047,10,valid,57,1.090573945861042,13.149356272792504
S047,11,future,81,0.6323822558181196,17.84246431406975
S047,11,test,121,0.9241868311906889,9.261841107938432
S047,11,train,768,0.8893648438733371,12.23695388245522
S047,11,valid,57,1.1763934850491982,15.912376574575035
S047,12,future,80,0.6013537174831461,19.925919132745847
S047,12,test,121,0.9116673974250343,9.684212710668422
S047,12,train,769,0.900652634924048,12.423133658927487
S047,12,valid,57,1.2101318157634435,16.022319677068804
S047,13,future,81,0.5816270274248411,20.302775816546287
S047,13,test,121,0.9103006247720019,10.741426713922236
S047,13,train,768,0.9268030584675114,11.84429397808689
S047,13,valid,57,1.1664039791275465,14.199839806015138
S047,14,future,83,0.6029346544254999,17.08907404504485
S047,14,test,121,0.9854400648693404,10.52465570851651
S047,14,train,769,0.9506654694318243,10.743143088714085
S047,14,valid,56,1.099863882321612,15.80902871160274
S048,10,future,86,1.471188239291112,16.963730606470783
S048,10,test,119,1.162614148581347,10.780692636035274
S048,10,train,37,0.641316309342502,20.055013293746736
S048,10,valid,62,1.0954255635538142,19.38864652752119
S048,11,future,84,1.2659406911310818,16.485094820195187
S048,11,test,121,1.1328857624928241,11.545502310079328
S048,11,train,37,0.6321341576016127,23.66061711930344
S048,11,valid,62,1.045142141503429,18.802988155969675
S048,12,future,85,1.1779187089508276,15.992805381054007
S048,12,test,121,1.1531790774394326,12.336150324103693
S048,12,train,35,0.6356202540269811,22.887532133085116
S048,12,valid,62,1.0327754389587247,21.146427601198422
S048,13,future,86,1.1006977961446671,15.15349425329938
S048,13,test,120,1.1858720008404449,12.62520535538783
S048,13,train,36,0.584009828378118,26.01033654185587
S048,13,valid,62,1.1122549291735617,22.33540032012474
S048,14,future,86,1.1934925845310764,14.078598876852318
S048,14,test,118,1.2431821429964993,11.009186912211737
S048,14,train,36,0.6578425093948471,19.068346481676773
S048,14,valid,61,1.063685416309141,18.033341936113548
S049,10,future,87,0.7254666829871794,12.18026474716824
S049,10,test,122,0.9784784403114225,8.3404620785041
S049,10,train,899,0.9762369097747161,8.880246036748167
S049,10,valid,62,1.0182442788774428,13.312004995362573
S049,11,future,87,0.6242402703685158,15.548856207687262
S049,11,test,122,0.9970888061343993,8.774655787835576
S049,11,train,900,0.9685858923652632,10.078932350510259
S049,11,valid,62,1.0166663960233757,14.208786358691825
S049,12,future,88,0.5740597391822896,17.735693897332432
S049,12,test,122,0.9345316211150418,10.491482565982055
S049,12,train,899,0.9780517918230774,10.624770404564543
S049,12,valid,62,1.0280358011378237,15.28599026198141
S049,13,future,88,0.5298224189680845,17.337375004346633
S049,13,test,122,0.9498033627686591,11.047244519714186
S049,13,train,900,0.9666307346460657,10.879220543741805
S049,13,valid,62,1.0338172570061885,13.365381663831648
S049,14,future,88,0.5325661463482884,15.431765622835005
S049,14,test,122,0.9913067286591353,8.274153140897003
S049,14,train,901,1.0077266420349027,9.77766359846203
S049,14,valid,61,1.009706504741916,11.703647718828702
S050,10,future,83,1.6940186871606797,17.813990622821773
S050,10,test,121,1.9793858181847452,21.05149837526983
S050,10,train,61,0.9183983977541135,10.098134066962357
S050,10,valid,62,1.0764348120299878,15.04255610304382
S050,11,future,83,1.4303531782143022,16.533791286856825
S050,11,test,122,1.9919861483069767,24.566122756013034
S050,11,train,61,0.9120954773012119,10.964370723629777
S050,11,valid,62,1.0432902704373228,14.729033920062964
S050,12,future,83,1.399139524670523,17.34543180102404
S050,12,test,122,2.008400685041902,27.249366129826914
S050,12,train,61,0.9202372389622974,11.022905108708198
S050,12,valid,62,1.0282677748450082,16.700171999572348
S050,13,future,83,1.2997392732428712,15.588688674707802
S050,13,test,122,1.948567367732393,24.69641812398455
S050,13,train,61,0.894433605867694,10.146761748661191
S050,13,valid,62,1.1094544733115463,17.62505666583048
S050,14,future,84,1.357607698059165,13.455657070826648
S050,14,test,122,2.0859458213975093,22.05045503031493
S050,14,train,61,0.9174498120302315,11.13945516280215
S050,14,valid,61,1.1190097816135103,15.79026291627117
S051,10,future,48,1.7569772434145727,20.283258402888325
S051,10,test,115,1.5289115308937644,14.826870606200634
S051,10,train,62,0.8589251705685428,10.734722438394895
S051,10,valid,62,1.1118971923435585,13.377412087761591
S051,11,future,49,1.3673247192617572,16.012285656452555
S051,11,test,118,1.4826395067713227,16.18633192677189
S051,11,train,62,0.893952961449087,10.542680903833613
S051,11,valid,62,1.1924114893996831,15.928863731674586
S051,12,future,49,1.3435683284254758,17.16225326947999
S051,12,test,119,1.3567770628163487,15.91865127963789
S051,12,train,62,0.8526699076649825,11.790103082887514
S051,12,valid,62,1.1582875816131026,17.447138701677346
S051,13,future,49,1.2989140765191334,16.324273006115945
S051,13,test,120,1.45223693186279,16.741846582296695
S051,13,train,62,0.9649646679488508,10.495588006339831
S051,13,valid,62,1.1220586030958295,13.450887128829441
S051,14,future,50,1.3361523176432961,14.867247245676765
S051,14,test,121,1.4793747734020959,14.719648691273246
S051,14,train,62,0.9021239118902207,11.298747424608285
S051,14,valid,61,1.0745323392222017,15.001417663291583
S052,10,future,87,0.40377077563456204,24.467821012193085
S052,10,test,122,0.6395478640644409,15.53392619034141
S052,10,train,304,1.0355911231624606,11.19617624613708
S052,10,valid,62,0.6896625784203159,29.136676703163054
S052,11,future,87,0.3330189866477205,32.55351939706513
S052,11,test,122,0.5913124466415173,19.89488423873567
S052,11,train,304,0.9827692946056908,10.733902509382897
S052,11,valid,62,0.6896978979484804,33.66194372250463
S052,12,future,86,0.3056243320268592,35.63193318506714
S052,12,test,122,0.5603812053105238,22.840735767612962
S052,12,train,305,0.9938682629255512,9.532307838607634
S052,12,valid,62,0.7114580576065084,34.2690824390243
S052,13,future,87,0.28883145509482,35.73137510484089
S052,13,test,122,0.5852161070109136,21.01729314778729
S052,13,train,305,1.0196697369683705,10.834465983407036
S052,13,valid,62,0.6842653065982724,36.26875089088566
S052,14,future,87,0.293006340476036,31.96601040350159
S052,14,test,122,0.5766985905394898,16.970055121054056
S052,14,train,305,1.0166335561045357,9.919436567032644
S052,14,valid,61,0.6915853781456298,31.688091042809894
S053,10,future,86,0.5127254855824961,22.221091830891076
S053,10,test,122,0.9512335452561046,10.472686749485167
S053,10,train,890,1.1247847790571344,10.46341753333871
S053,10,valid,62,0.8713493857797134,12.9354495786346
S053,11,future,86,0.4875238965686339,24.478455149550342
S053,11,test,122,0.9945336521870064,10.48412627646369
S053,11,train,888,1.0816329255762058,11.120511290876953
S053,11,valid,62,0.8780733501980973,14.039547676070624
S053,12,future,87,0.4769543953034041,24.665715408274686
S053,12,test,122,0.9994744599641531,10.313569465304301
S053,12,train,888,1.0694555004189883,11.352598985050465
S053,12,valid,62,0.8982858173387991,13.512194858985534
S053,13,future,87,0.44951391647783867,25.697036421857323
S053,13,test,122,0.9646321777318535,9.792082279641509
S053,13,train,888,1.079475356100288,11.043068556663798
S053,13,valid,62,0.8938888461190879,12.907331002272885
S053,14,future,87,0.446746746477224,24.209141161082496
S053,14,test,122,0.8856319236934364,9.784324751049798
S053,14,train,890,1.0836317994621487,9.780203261058737
S053,14,valid,62,0.9044538152372529,12.294906427363392
S054,10,future,89,0.4804740294417783,16.819329370626175
S054,10,test,122,1.2532201413682904,11.145187042736291
S054,10,train,140,0.8940898581801564,10.824059739205188
S054,10,valid,62,1.1201741932530536,14.949140034710211
S054,11,future,88,0.4458773475563248,21.641778071110135
S054,11,test,122,1.1732777983194904,11.430155993153422
S054,11,train,139,0.8873790832435398,12.153466100897111
S054,11,valid,62,1.1060967467836926,15.16136494708769
S054,12,future,85,0.4098699284301673,24.192876290113524
S054,12,test,122,1.1743680570336457,13.150993286947813
S054,12,train,137,0.886544837066649,14.104132252289347
S054,12,valid,62,1.0820797690883457,17.243941872655956
S054,13,future,88,0.378480257000301,24.056512714548887
S054,13,test,122,1.2227774913633425,12.408594506833163
S054,13,train,137,0.8479324200437199,13.85958917481189
S054,13,valid,62,1.1198358219958373,17.730490158748598
S054,14,future,88,0.3800494363635974,21.09434172260687
S054,14,test,122,1.2300016820564963,11.490267249391977
S054,14,train,139,0.8836551988572603,12.434904823737805
S054,14,valid,61,1.1173815035363353,16.066408215070847
S055,10,future,59,2.5329731410322176,26.767482356982192
S055,10,test,113,2.5827222888355448,22.742628970544637
S055,10,valid,43,1.1493742723582683,14.663164611553453
S055,11,future,59,2.5006274922427907,29.687842997346298
S055,11,test,113,2.780628698897915,28.582468056181025
S055,11,valid,44,1.0135237355001179,14.584697883741768
S055,12,future,58,2.5033375371284854,30.060105970602912
S055,12,test,114,2.7637015440482138,29.592673762929106
S055,12,valid,44,1.0873163145286604,16.66006533280288
S055,13,future,58,2.4965104786391357,29.03535280687837
S055,13,test,114,2.702177316622984,27.680999714991156
S055,13,valid,43,1.08775980379197,15.962176206033396
S055,14,future,59,2.2945365261333763,23.746229518651766
S055,14,test,114,2.527464287180186,22.11884564341053
S055,14,valid,43,1.1345567593267605,16.994529253715758
S056,10,future,71,1.5240041430331974,17.24342111219519
S056,10,test,119,1.2354738506505363,9.862355470859756
S056,10,train,66,0.9102344877712892,9.245656689585068
S056,10,valid,62,1.1075046886600979,13.025880724634394
S056,11,future,72,1.2860658305102042,16.145222366522525
S056,11,test,121,1.1531711341318267,10.922519802417069
S056,11,train,67,0.8956079660159274,9.745365969217007
S056,11,valid,62,1.1381540505758907,15.726372963238447
S056,12,future,71,1.2088565884450495,15.48075027662576
S056,12,test,121,1.150902141358199,12.046246786426215
S056,12,train,66,0.9152194129989437,11.331861039654587
S056,12,valid,62,1.1231829042587596,15.389419899634632
S056,13,future,71,1.1663986068906713,15.55554568633485
S056,13,test,122,1.263490581036962,12.125457689017965
S056,13,train,66,0.8803299350900149,10.808930081865906
S056,13,valid,62,1.1455588263344199,14.993606550570176
S056,14,future,70,1.1779209850359622,13.134262397840818
S056,14,test,118,1.2949357798131553,10.657286797591697
S056,14,train,67,0.8415957526973792,12.429877258460813
S056,14,valid,61,1.158092629689606,16.74393614116446
S059,10,future,66,0.640425352383584,10.852893523241992
S059,10,test,122,1.1463985241303307,10.988755621676548
S059,10,train,870,1.023336100968754,9.403881763276173
S059,10,valid,61,0.9823546555935271,12.59758367314842
S059,11,future,66,0.6595333966665307,10.204768073431268
S059,11,test,122,1.2380080447247288,11.790311151325618
S059,11,train,872,0.9819453682863772,10.76057985100015
S059,11,valid,61,0.9991165164949862,16.69415029907621
S059,12,future,66,0.6889391267524306,9.517735445351203
S059,12,test,122,1.3058138699039525,13.168633840715149
S059,12,train,875,1.0067498966754953,11.36250892687452
S059,12,valid,62,0.9649280840787569,13.32527284744621
S059,13,future,66,0.631431216110499,10.899534169120614
S059,13,test,122,1.281785761017896,12.316083362092929
S059,13,train,873,1.0054056391480908,11.076858334104022
S059,13,valid,62,0.9431470480313636,15.90373211544239
S059,14,future,66,0.5671450304402093,12.442735550016568
S059,14,test,122,1.1275003786453195,10.259428196844356
S059,14,train,873,1.0597949541784726,10.436237110066138
S059,14,valid,61,0.9280675791326677,13.886059337688788
S060,10,future,85,2.2817993843975812,32.699593182530116
S060,10,test,122,1.412344357090892,16.8505541239705
S060,10,train,71,1.0907163145794583,15.86804631276447
S060,10,valid,62,0.9118838855259601,18.617490325156993
S060,11,future,85,1.951394168114251,31.20699333444996
S060,11,test,122,1.308616633225795,17.462780741511246
S060,11,train,71,1.0714797945349261,14.554389225014638
S060,11,valid,62,0.9086354805304275,18.398234885141882
S060,12,future,85,1.9562136232047302,33.509037859846885
S060,12,test,122,1.3560307279505988,19.75007472966142
S060,12,train,71,1.1159868808129427,17.506373720008323
S060,12,valid,62,0.8863347506336057,21.61089560217818
S060,13,future,86,1.8419329271525304,29.10455890814235
S060,13,test,122,1.4300692310940086,18.124776127993776
S060,13,train,71,1.0386106946016256,15.99042992243494
S060,13,valid,62,0.9123873944656806,21.567101429849657
S060,14,future,86,1.8935998483059981,26.340099873482757
S060,14,test,122,1.4552830499811777,16.747240999261642
S060,14,train,71,1.075947297640503,16.167166264618306
S060,14,valid,61,0.9077477313900741,20.51174924047848
S061,10,future,90,1.9319478611973016,23.757928954723038
S061,10,test,121,1.2355787759637578,14.055415274433491
S061,10,train,60,0.9576660471124511,15.73676619827127
S061,10,valid,61,0.9121066918246639,17.5101709957545
S061,11,future,90,1.5324244989588862,19.807293428353898
S061,11,test,122,1.082460986602323,13.412954355274168
S061,11,train,60,0.88914364106689,16.690247983074123
S061,11,valid,61,0.9577416018787673,21.467974775586715
S061,12,future,90,1.4872698678684877,20.309350044241015
S061,12,test,122,1.181787003192002,14.106612444529077
S061,12,train,60,0.9278750320421155,19.495077344931417
S061,12,valid,61,0.9408326793112791,21.106657360546954
S061,13,future,90,1.4006232858097651,17.807204986313398
S061,13,test,122,1.240899894668611,15.135048282186373
S061,13,train,60,0.843393984492477,19.65962110692284
S061,13,valid,61,0.9878215937196905,20.940594703484532
S061,14,future,90,1.416324716669963,15.956804095108753
S061,14,test,122,1.1907298974329108,13.402935019045895
S061,14,train,60,0.9250611273722356,16.434819975651887
S061,14,valid,60,0.9817066382082875,22.187519858228892
S062,10,future,74,0.8308873702131897,9.161010523629006
S062,10,test,121,0.9298161035031801,7.380660034852606
S062,10,train,823,0.9341712012086049,8.672302887556004
S062,10,valid,62,1.030394826137256,10.24341902086941
S062,11,future,73,0.7466835703597205,12.671639750610582
S062,11,test,121,0.8580684337858335,10.131972327683169
S062,11,train,824,0.9095793001096568,10.219219959374325
S062,11,valid,62,1.037519311336344,14.134632817482323
S062,12,future,73,0.6724362594574889,14.765475477274318
S062,12,test,122,0.8729499076771661,10.290505887671967
S062,12,train,825,0.8808617993262398,11.684701020831525
S062,12,valid,62,1.0886519211468841,16.484367273972943
S062,13,future,73,0.623662796878062,15.73254138877508
S062,13,test,122,0.9054249252567372,10.178013436288193
S062,13,train,826,0.8952832968102377,11.205132884539474
S062,13,valid,62,1.048152527970157,16.48683827699845
S062,14,future,73,0.6405952096233941,13.719751202044822
S062,14,test,122,0.8977301834118883,8.401737047712642
S062,14,train,825,0.9245007578799569,10.120816795144764
S062,14,valid,61,1.0752556826046207,14.804183495691372
S063,10,future,88,1.0441583144366933,18.619280407633827
S063,10,test,117,0.9241631972729832,12.506309098830695
S063,10,train,58,1.02280202397027,14.72796979539092
S063,10,valid,60,0.8822123564220166,18.30471036471745
S063,11,future,90,0.9156860006301978,22.58902840854804
S063,11,test,118,0.879993388532679,13.49590183782958
S063,11,train,57,0.9688279930435093,17.797375714211423
S063,11,valid,62,0.8924777016049531,18.244959236045034
S063,12,future,90,0.8857036880558433,25.261752894188895
S063,12,test,120,0.8868565371804094,15.646806189942078
S063,12,train,59,0.9688415286757289,18.56760049293799
S063,12,valid,61,0.9085603063914311,24.92105166885105
S063,13,future,90,0.8353745623720749,24.67288466293248
S063,13,test,116,0.8606174169863577,17.39951126914593
S063,13,train,59,0.9715503096867536,16.87603186127226
S063,13,valid,61,0.917366889467385,24.135872282296024
S063,14,future,90,0.8390309823712125,20.838692738016384
S063,14,test,116,0.9140663054038738,14.087505169519227
S063,14,train,59,1.0174260143264708,15.404737008698591
S063,14,valid,61,0.9046451112788766,23.837790413080395
S064,10,future,84,0.7072700852960729,12.199137666411533
S064,10,test,121,1.129693787903138,9.50852707182728
S064,10,train,894,1.0741593306341068,10.94014877063193
S064,10,valid,61,0.9672058980676019,12.28879156497163
S064,11,future,85,0.6137250512914718,17.10672854434534
S064,11,test,120,1.0608870186502386,9.914748517729242
S064,11,train,895,1.0206036843372117,12.03709587106177
S064,11,valid,61,1.0089260686223682,15.859607824591185
S064,12,future,83,0.5992300741988528,18.752902957690274
S064,12,test,120,1.0450157724425673,9.56125822719993
S064,12,train,900,0.965959866055165,12.716054669349605
S064,12,valid,61,1.0534676996166923,17.07165952406348
S064,13,future,83,0.5389502691075345,19.29406178325741
S064,13,test,119,1.1192084087412155,10.02704472033305
S064,13,train,898,0.9651417062292746,13.141062925301378
S064,13,valid,62,1.0337828492300623,18.017806049735782
S064,14,future,84,0.555920192973376,16.10173073743219
S064,14,test,121,1.1942204544757118,9.388329059614412
S064,14,train,897,0.9622612286984883,12.3451304837769
S064,14,valid,61,1.0532515248608758,14.479271281956613
S065,10,future,87,0.8645598311201508,22.046375316176118
S065,10,test,121,1.11359129957138,13.238057821723428
S065,10,train,891,1.0084312326916465,13.266222505211578
S065,10,valid,61,0.9780118621645577,17.928704958138216
S065,11,future,87,0.6901104486464914,29.035217101140198
S065,11,test,122,1.022217189141974,13.92172681167589
S065,11,train,891,1.0031799421794665,14.82503583117676
S065,11,valid,61,0.9834971851486174,15.675748716550627
S065,12,future,87,0.6646398113957233,31.69771186036554
S065,12,test,122,1.0530170223818354,14.126203250938588
S065,12,train,896,0.9910732278332686,15.649926552402144
S065,12,valid,61,1.0052227080479539,25.018627408409234
S065,13,future,87,0.6607713663195952,31.073757018507198
S065,13,test,122,1.0611661870778257,14.675110679225266
S065,13,train,897,1.023720753678513,15.337015297076602
S065,13,valid,61,0.980791098467021,20.289578213674808
S065,14,future,87,0.6993014564545686,25.342750094684213
S065,14,test,122,1.045946719740816,13.660846513910519
S065,14,train,897,1.0364822282551518,14.905470744813561
S065,14,valid,61,1.0024334162151083,20.489193066056092
S066,10,future,90,1.6898294265412397,25.92424796103341
S066,10,test,122,1.0516205217514487,12.098763780308342
S066,10,train,339,0.9970141375066142,12.293861072579421
S066,10,valid,62,0.9383105560269978,16.42855429662649
S066,11,future,90,1.4684345413074162,24.28733971090585
S066,11,test,122,1.102253810381017,14.833534488440991
S066,11,train,339,1.0329131406378356,13.029656307534859
S066,11,valid,62,0.9362979869881041,15.692174331578482
S066,12,future,90,1.4891953149099282,26.922400414395476
S066,12,test,122,1.1303887265882624,14.503542706711048
S066,12,train,339,1.0487567925374257,12.856828942736199
S066,12,valid,62,0.90819854767078,16.62113621366386
S066,13,future,90,1.4263073757677924,24.453081704637132
S066,13,test,122,1.1259059507823732,14.536862374245196
S066,13,train,338,1.0626458291469998,14.214738974341651
S066,13,valid,62,0.9124352370959332,15.756497640470894
S066,14,future,90,1.4216876334363904,21.022314195667
S066,14,test,121,1.1416152042720047,11.89932350781522
S066,14,train,336,1.0733711627268143,12.35506300286101
S066,14,valid,62,0.8949419494696212,16.574667291110842
S068,10,future,90,1.0023827901178044,11.257364748315782
S068,10,test,121,1.030517485592618,8.994374392744053
S068,10,train,867,0.9957752236347892,10.159955848377834
S068,10,valid,62,1.0032355196374072,12.723423542038537
S068,11,future,90,0.8694126928133495,13.608277786043057
S068,11,test,122,1.01202859788792,11.04157139778
S068,11,train,870,1.019089590667621,11.052555249579296
S068,11,valid,62,0.927456135744892,17.51540318160552
S068,12,future,90,0.8526970277665354,13.943556578782
S068,12,test,122,1.0301748799759174,11.072542424499952
S068,12,train,870,1.049353940526233,11.024712739528857
S068,12,valid,62,0.9209572268407779,19.1388809775266
S068,13,future,90,0.8059855525738215,14.342909709409636
S068,13,test,122,1.02579582537395,11.937125311619425
S068,13,train,871,1.006573023628571,11.156095662308967
S068,13,valid,61,0.9618731926928165,18.282933435797784
S068,14,future,90,0.8438004069763857,11.585805019174645
S068,14,test,122,1.0808779779246644,10.695847533440993
