site_id,hour,month,residual_norm_median,n_train,level,capacity_bucket
S019,10,12.0,-0.044794170749254306,58,site_hour_month,
S019,11,1.0,0.04611457832195106,84,site_hour_month,
S019,11,2.0,0.0164822638562474,83,site_hour_month,
S019,11,3.0,0.021172734216851286,91,site_hour_month,
S019,11,4.0,0.025340340802990156,90,site_hour_month,
S019,11,5.0,0.009958201150483365,92,site_hour_month,
S019,11,6.0,-0.03167038600035288,89,site_hour_month,
S019,11,7.0,-0.022063794064129432,61,site_hour_month,
S019,11,8.0,0.027040650360083074,59,site_hour_month,
S019,11,9.0,0.03180838478660175,52,site_hour_month,
S019,11,10.0,0.007436681531489131,62,site_hour_month,
S019,11,11.0,0.028171414007028533,60,site_hour_month,
S019,11,12.0,0.0004630308769234907,59,site_hour_month,
S019,12,1.0,0.027068130719117327,84,site_hour_month,
S019,12,2.0,0.00619621732560717,83,site_hour_month,
S019,12,3.0,-0.005806120835545103,92,site_hour_month,
S019,12,4.0,0.010556546010396645,90,site_hour_month,
S019,12,5.0,0.009694607147909446,92,site_hour_month,
S019,12,6.0,0.0021512517814636922,89,site_hour_month,
S019,12,7.0,0.00715294317632679,62,site_hour_month,
S019,12,8.0,0.02356931653717635,59,site_hour_month,
S019,12,9.0,0.03091883084518221,53,site_hour_month,
S019,12,10.0,0.012939842220394423,61,site_hour_month,
S019,12,11.0,0.011168264705791946,60,site_hour_month,
S019,12,12.0,-0.017004405939497036,60,site_hour_month,
S019,13,1.0,0.01672454326858025,85,site_hour_month,
S019,13,2.0,0.002247919403430628,84,site_hour_month,
S019,13,3.0,-0.013092858544962688,92,site_hour_month,
S019,13,4.0,0.006000628727331758,90,site_hour_month,
S019,13,5.0,0.009430784951087179,93,site_hour_month,
S019,13,6.0,-0.001146581267908638,89,site_hour_month,
S019,13,7.0,0.03317991674570579,62,site_hour_month,
S019,13,8.0,0.05005959890894814,59,site_hour_month,
S019,13,9.0,0.020948322485736193,54,site_hour_month,
S019,13,10.0,0.005658906085933483,61,site_hour_month,
S019,13,11.0,0.012020328751770986,60,site_hour_month,
S019,13,12.0,-0.009821626343615348,60,site_hour_month,
S019,14,1.0,0.017668959015753938,87,site_hour_month,
S019,14,2.0,-0.001369028424347126,84,site_hour_month,
S019,14,3.0,-0.02770223209445103,92,site_hour_month,
S019,14,4.0,-0.03163634017732394,90,site_hour_month,
S019,14,5.0,-0.0018693725358745656,93,site_hour_month,
S019,14,6.0,-0.004263063466755608,89,site_hour_month,
S019,14,7.0,0.017189831256876897,62,site_hour_month,
S019,14,8.0,0.035611251742693785,59,site_hour_month,
S019,14,9.0,0.027147390976471862,54,site_hour_month,
S019,14,10.0,-0.04471992685273659,62,site_hour_month,
S019,14,11.0,-0.01307414838049581,60,site_hour_month,
S019,14,12.0,-0.008374084472580293,61,site_hour_month,
S020,10,1.0,-0.004462980647756439,30,site_hour_month,
S020,10,2.0,0.015239259151831098,28,site_hour_month,
S020,10,3.0,0.0428599026845647,31,site_hour_month,
S020,10,4.0,-0.01932617474579676,30,site_hour_month,
S020,10,5.0,-0.062024767785209475,30,site_hour_month,
S020,10,6.0,-0.031091004888070702,30,site_hour_month,
S020,11,1.0,0.0036599914572384806,30,site_hour_month,
S020,11,2.0,0.027005821429851452,28,site_hour_month,
S020,11,3.0,-0.007405256265351724,31,site_hour_month,
S020,11,4.0,-0.026854967858958433,30,site_hour_month,
S020,11,5.0,-0.06076152655742868,30,site_hour_month,
S020,11,6.0,-0.035623482683787275,30,site_hour_month,
S020,12,1.0,-0.03215877598426605,30,site_hour_month,
S020,12,2.0,0.032222830222252696,28,site_hour_month,
S020,12,3.0,-0.009288835444361572,31,site_hour_month,
S020,12,4.0,-0.028518021675768966,30,site_hour_month,
S020,12,5.0,-0.0794134570895926,30,site_hour_month,
S020,12,6.0,-0.02873710927538812,30,site_hour_month,
S020,13,1.0,-0.05011595319461484,30,site_hour_month,
S020,13,2.0,0.06260779202017563,28,site_hour_month,
S020,13,3.0,-0.028808171127236642,31,site_hour_month,
S020,13,4.0,-0.01377107217610202,30,site_hour_month,
S020,13,5.0,-0.006913116759817925,30,site_hour_month,
S020,13,6.0,-0.02410177827823367,30,site_hour_month,
S020,14,1.0,-0.04661703338387377,30,site_hour_month,
S020,14,2.0,0.05889468086769349,28,site_hour_month,
S020,14,3.0,-0.024508098895325424,31,site_hour_month,
S020,14,4.0,-0.03274457309719975,30,site_hour_month,
S020,14,5.0,-0.025420733664657073,30,site_hour_month,
S020,14,6.0,-0.06906699327073072,30,site_hour_month,
S021,10,4.0,0.03495306192070489,14,site_hour_month,
S021,10,5.0,-0.00830911834444652,24,site_hour_month,
S021,10,6.0,-0.046719367795407724,30,site_hour_month,
S021,11,4.0,0.04962020570187938,14,site_hour_month,
S021,11,5.0,-0.0028752736620767986,24,site_hour_month,
S021,11,6.0,0.0018266269855665204,30,site_hour_month,
S021,12,4.0,0.03833120141243555,14,site_hour_month,
S021,12,5.0,0.010149617210747515,24,site_hour_month,
S021,12,6.0,-0.019356094910667223,30,site_hour_month,
S021,13,4.0,0.054150692990170224,14,site_hour_month,
S021,13,5.0,0.0441288811690456,24,site_hour_month,
S021,13,6.0,-0.010555827797672564,30,site_hour_month,
S021,14,4.0,0.03441790249863359,14,site_hour_month,
S021,14,5.0,0.044317824057364924,24,site_hour_month,
S021,14,6.0,-0.0742212669243382,30,site_hour_month,
S022,10,1.0,0.010150265117226663,62,site_hour_month,
S022,10,2.0,-0.012813319024586592,69,site_hour_month,
S022,10,3.0,-0.04513702949173422,93,site_hour_month,
S022,10,4.0,-0.06324439018015295,90,site_hour_month,
S022,10,5.0,-0.02517079229313392,91,site_hour_month,
S022,10,6.0,-0.057079148266459864,90,site_hour_month,
S022,10,7.0,-0.041271083090252556,60,site_hour_month,
S022,10,8.0,-0.06233974178837829,61,site_hour_month,
S022,10,9.0,-0.012393049715223687,59,site_hour_month,
S022,10,10.0,-0.07173814691473897,61,site_hour_month,
S022,10,11.0,-0.03900681787499691,60,site_hour_month,
S022,10,12.0,-0.04648697955333676,62,site_hour_month,
S022,11,1.0,0.017949204801190194,62,site_hour_month,
S022,11,2.0,-0.01363162247125757,69,site_hour_month,
S022,11,3.0,-0.072146377350994,93,site_hour_month,
S022,11,4.0,-0.08940056593821383,90,site_hour_month,
S022,11,5.0,-0.032836770685648616,90,site_hour_month,
S022,11,6.0,-0.06741444274758056,90,site_hour_month,
S022,11,7.0,-0.04217596443225409,58,site_hour_month,
S022,11,8.0,-0.06536668281001154,62,site_hour_month,
S022,11,9.0,-0.04259835433152677,59,site_hour_month,
S022,11,10.0,-0.08912094944419974,61,site_hour_month,
S022,11,11.0,-0.04445896967374374,60,site_hour_month,
S022,11,12.0,-0.04750840498498437,62,site_hour_month,
S022,12,1.0,0.014703617925253487,62,site_hour_month,
S022,12,2.0,-0.026366138124391786,69,site_hour_month,
S022,12,3.0,-0.05540788581312656,93,site_hour_month,
S022,12,4.0,-0.06030400293169498,90,site_hour_month,
S022,12,5.0,-0.027489594789614664,90,site_hour_month,
S022,12,6.0,-0.0709278021213557,90,site_hour_month,
S022,12,7.0,-0.07384348232433696,61,site_hour_month,
S022,12,8.0,-0.06415005422602306,62,site_hour_month,
S022,12,9.0,-0.05044649459799446,59,site_hour_month,
S022,12,10.0,-0.07545986583078261,62,site_hour_month,
S022,12,11.0,-0.055302822967463194,60,site_hour_month,
S022,12,12.0,-0.05963018364500223,62,site_hour_month,
S022,13,1.0,0.0018822423015070117,62,site_hour_month,
S022,13,2.0,-0.032411596106420304,70,site_hour_month,
S022,13,3.0,-0.05558806827710338,93,site_hour_month,
S022,13,4.0,-0.08097077017546474,90,site_hour_month,
S022,13,5.0,-0.03564868771478915,90,site_hour_month,
S022,13,6.0,-0.0889343363552515,90,site_hour_month,
S022,13,7.0,-0.048130157415835095,61,site_hour_month,
S022,13,8.0,-0.08249171394624855,62,site_hour_month,
S022,13,9.0,-0.04457747891976281,59,site_hour_month,
S022,13,10.0,-0.0626869636236551,62,site_hour_month,
S022,13,11.0,-0.07258796071088262,60,site_hour_month,
S022,13,12.0,-0.05439963200361855,62,site_hour_month,
S022,14,1.0,-0.005079381807999685,62,site_hour_month,
S022,14,2.0,-0.03466946771696909,68,site_hour_month,
S022,14,3.0,-0.05663735157434573,93,site_hour_month,
S022,14,4.0,-0.06312021782603082,90,site_hour_month,
S022,14,5.0,-0.036239601024927987,92,site_hour_month,
S022,14,6.0,-0.08586096582411898,90,site_hour_month,
S022,14,7.0,-0.06220564240521542,61,site_hour_month,
S022,14,8.0,-0.06635034996948627,62,site_hour_month,
S022,14,9.0,-0.04936764963202316,59,site_hour_month,
S022,14,10.0,-0.07267131170106156,62,site_hour_month,
S022,14,11.0,-0.05203931437050534,60,site_hour_month,
S022,14,12.0,-0.052513868771096595,62,site_hour_month,
S023,10,1.0,0.002114427049226141,93,site_hour_month,
S023,10,2.0,-0.001236404704546804,85,site_hour_month,
S023,10,3.0,0.0027482983036618345,93,site_hour_month,
S023,10,4.0,0.002245979024264013,90,site_hour_month,
S023,10,5.0,0.015669463586162627,93,site_hour_month,
S023,10,6.0,0.020095999329138754,90,site_hour_month,
S023,10,7.0,0.012130076278313206,62,site_hour_month,
S023,10,8.0,-0.0011789962913201443,62,site_hour_month,
S023,10,9.0,0.02549884498289713,60,site_hour_month,
S023,10,10.0,0.015477584790193958,62,site_hour_month,
S023,10,11.0,0.007747018521644765,60,site_hour_month,
S023,10,12.0,-0.0009148083409337628,62,site_hour_month,
S023,11,1.0,0.0005093331805138714,93,site_hour_month,
S023,11,2.0,0.006801297252236614,85,site_hour_month,
S023,11,3.0,0.005648066371037699,93,site_hour_month,
S023,11,4.0,0.021369315576927873,90,site_hour_month,
S023,11,5.0,0.018629202904935572,93,site_hour_month,
S023,11,6.0,0.01224212458433745,90,site_hour_month,
S023,11,7.0,-0.02187700894732591,61,site_hour_month,
S023,11,8.0,0.005618451646228987,62,site_hour_month,
S023,11,9.0,0.016822373564438005,60,site_hour_month,
S023,11,10.0,0.00445868663486629,62,site_hour_month,
S023,11,11.0,0.014163664901839589,60,site_hour_month,
S023,11,12.0,0.006110974741936982,62,site_hour_month,
S023,12,1.0,-0.013534193868401401,93,site_hour_month,
S023,12,2.0,-0.0010747752258465234,85,site_hour_month,
S023,12,3.0,-0.0028593971331199912,93,site_hour_month,
S023,12,4.0,0.005040284641024016,90,site_hour_month,
S023,12,5.0,-0.009138022352537918,93,site_hour_month,
S023,12,6.0,0.007088260739670973,90,site_hour_month,
S023,12,7.0,-0.023460742227291304,61,site_hour_month,
S023,12,8.0,0.0008064597333995697,62,site_hour_month,
S023,12,9.0,0.01395903986729742,60,site_hour_month,
S023,12,10.0,0.0033616968469914804,62,site_hour_month,
S023,12,11.0,-0.0036255610595441784,59,site_hour_month,
S023,12,12.0,-0.012652536479088972,62,site_hour_month,
S023,13,1.0,-0.005086651273353256,93,site_hour_month,
S023,13,2.0,0.0004238594801913103,85,site_hour_month,
S023,13,3.0,-0.0008879164461217216,93,site_hour_month,
S023,13,4.0,0.010566158608992723,90,site_hour_month,
S023,13,5.0,0.014707175829319458,93,site_hour_month,
S023,13,6.0,0.013036992054210283,89,site_hour_month,
S023,13,7.0,-0.014583951804643837,62,site_hour_month,
S023,13,8.0,0.016879601088656392,62,site_hour_month,
S023,13,9.0,0.023870078517373758,60,site_hour_month,
S023,13,10.0,0.0014316174901617552,62,site_hour_month,
S023,13,11.0,0.018178118594650582,59,site_hour_month,
S023,13,12.0,-0.006111906218878676,62,site_hour_month,
S023,14,1.0,-0.0032130069676593715,93,site_hour_month,
S023,14,2.0,0.01304645335785953,83,site_hour_month,
S023,14,3.0,-0.012352538273451065,93,site_hour_month,
S023,14,4.0,-0.0009292248550698366,90,site_hour_month,
S023,14,5.0,0.006105056173799449,93,site_hour_month,
S023,14,6.0,0.017813597587881574,90,site_hour_month,
S023,14,7.0,-0.01246151655448653,62,site_hour_month,
S023,14,8.0,0.01694648780914443,62,site_hour_month,
S023,14,9.0,0.01119665517090318,60,site_hour_month,
S023,14,10.0,-0.0019286200374543862,62,site_hour_month,
S023,14,11.0,0.004942156906865809,60,site_hour_month,
S023,14,12.0,-0.013148894959900579,62,site_hour_month,
S024,10,1.0,0.012970550252478045,44,site_hour_month,
S024,10,2.0,0.0192671215330271,57,site_hour_month,
S024,10,3.0,0.01956216633786644,62,site_hour_month,
S024,10,4.0,0.015661569979961744,59,site_hour_month,
S024,10,5.0,0.01886883786512694,62,site_hour_month,
S024,10,6.0,0.016083070065348475,60,site_hour_month,
S024,10,7.0,-0.0371952699040385,30,site_hour_month,
S024,10,8.0,-0.024063595372155015,61,site_hour_month,
S024,10,9.0,0.023730266311038247,60,site_hour_month,
S024,10,10.0,0.017344076472718264,61,site_hour_month,
S024,10,11.0,0.09655768060846634,39,site_hour_month,
S024,10,12.0,0.11509505325630472,31,site_hour_month,
S024,11,1.0,0.020965942180558503,45,site_hour_month,
S024,11,2.0,0.02731727880438198,57,site_hour_month,
S024,11,3.0,0.02839566649357231,62,site_hour_month,
S024,11,4.0,0.02856213686317629,59,site_hour_month,
S024,11,5.0,0.03028267393692352,62,site_hour_month,
S024,11,6.0,0.012420251100080194,60,site_hour_month,
S024,11,7.0,0.01680219393270037,31,site_hour_month,
S024,11,8.0,-0.02147942425559736,61,site_hour_month,
S024,11,9.0,0.02937911753131589,60,site_hour_month,
S024,11,10.0,0.024064755752199116,61,site_hour_month,
S024,11,11.0,0.1310438517744692,39,site_hour_month,
S024,11,12.0,0.14605843559142875,31,site_hour_month,
S024,12,1.0,0.02005678658165136,45,site_hour_month,
S024,12,2.0,0.01963684155939298,57,site_hour_month,
S024,12,3.0,0.030424367722068725,62,site_hour_month,
S024,12,4.0,0.03715425896920812,59,site_hour_month,
S024,12,5.0,0.03873242073443349,62,site_hour_month,
S024,12,6.0,0.01590379297359744,60,site_hour_month,
S024,12,7.0,0.00496592700471094,31,site_hour_month,
S024,12,8.0,0.011070254771965481,61,site_hour_month,
S024,12,9.0,0.03915875363075577,60,site_hour_month,
S024,12,10.0,0.02080785896221345,61,site_hour_month,
S024,12,11.0,0.12933048684828874,39,site_hour_month,
S024,12,12.0,0.14897755086905085,31,site_hour_month,
S024,13,1.0,0.020727643116546342,45,site_hour_month,
S024,13,2.0,0.028559283016499147,57,site_hour_month,
S024,13,3.0,0.028849639118855387,62,site_hour_month,
S024,13,4.0,0.03859465159799025,59,site_hour_month,
S024,13,5.0,0.057018687976449406,62,site_hour_month,
S024,13,6.0,0.05445049212709519,60,site_hour_month,
S024,13,7.0,-0.04845308212607481,31,site_hour_month,
S024,13,8.0,0.032686322993396896,61,site_hour_month,
S024,13,9.0,0.029476310009663505,60,site_hour_month,
S024,13,10.0,0.0026927410527065134,62,site_hour_month,
S024,13,11.0,0.12740518631900752,39,site_hour_month,
S024,13,12.0,0.15247629684204414,31,site_hour_month,
S024,14,1.0,0.021721618531818043,45,site_hour_month,
S024,14,2.0,0.01773781593350921,57,site_hour_month,
S024,14,3.0,0.01566236367745771,62,site_hour_month,
S024,14,4.0,0.03962148458824465,59,site_hour_month,
S024,14,5.0,0.05004339896623103,62,site_hour_month,
S024,14,6.0,0.04488225427461577,60,site_hour_month,
S024,14,7.0,-0.0173568384075526,31,site_hour_month,
S024,14,8.0,0.013123711395935211,61,site_hour_month,
S024,14,9.0,0.04616918158009517,60,site_hour_month,
S024,14,10.0,0.005691891497267723,62,site_hour_month,
S024,14,11.0,0.10034560430630732,39,site_hour_month,
S024,14,12.0,0.11410250502642175,31,site_hour_month,
S025,10,1.0,0.030190136045038347,31,site_hour_month,
S025,10,3.0,0.24533700632629657,20,site_hour_month,
S025,10,4.0,0.10460571348630135,24,site_hour_month,
S025,10,5.0,0.042915991512871204,47,site_hour_month,
S025,10,6.0,0.06181748039925258,60,site_hour_month,
S025,10,7.0,-0.08427646368885278,30,site_hour_month,
S025,10,8.0,0.021801465174607324,31,site_hour_month,
S025,10,9.0,0.03971229535107587,30,site_hour_month,
S025,10,10.0,0.013581038470944946,31,site_hour_month,
S025,10,11.0,0.006805635326594138,30,site_hour_month,
S025,10,12.0,0.0438056802798061,31,site_hour_month,
S025,11,1.0,0.043778693544658576,31,site_hour_month,
S025,11,3.0,0.244466236456698,20,site_hour_month,
S025,11,4.0,0.13035962978054877,24,site_hour_month,
S025,11,5.0,0.05098315991445182,48,site_hour_month,
S025,11,6.0,0.03050890282090382,60,site_hour_month,
S025,11,7.0,0.03610985556379778,31,site_hour_month,
S025,11,8.0,0.06668582638053541,31,site_hour_month,
S025,11,9.0,0.04385608726715415,30,site_hour_month,
S025,11,10.0,0.010634993049968828,31,site_hour_month,
S025,11,11.0,0.03710750154285421,30,site_hour_month,
S025,11,12.0,0.05282825212908888,31,site_hour_month,
S025,12,1.0,0.040574528968194384,31,site_hour_month,
S025,12,3.0,0.15170675906644612,21,site_hour_month,
S025,12,4.0,0.14390011847663786,24,site_hour_month,
S025,12,5.0,0.057369372630474647,48,site_hour_month,
S025,12,6.0,0.054702768979013563,59,site_hour_month,
S025,12,7.0,0.05308021952175564,31,site_hour_month,
S025,12,8.0,0.07853191708343411,31,site_hour_month,
S025,12,9.0,0.07242390654013467,30,site_hour_month,
S025,12,10.0,0.036972938893400774,31,site_hour_month,
S025,12,11.0,0.03314011345637137,30,site_hour_month,
S025,12,12.0,0.04698017636092789,31,site_hour_month,
S025,13,1.0,0.044389488733698405,31,site_hour_month,
S025,13,3.0,0.1261422409792552,21,site_hour_month,
S025,13,4.0,0.14861494468334036,24,site_hour_month,
S025,13,5.0,0.06920002579686947,48,site_hour_month,
S025,13,6.0,0.04253051930955655,60,site_hour_month,
S025,13,7.0,0.06336547756340463,31,site_hour_month,
S025,13,8.0,0.10232599251426412,31,site_hour_month,
S025,13,9.0,0.08897610258639932,30,site_hour_month,
S025,13,10.0,0.05080352028498215,31,site_hour_month,
S025,13,11.0,0.016272713578768038,30,site_hour_month,
S025,13,12.0,0.04489694572556709,31,site_hour_month,
S025,14,1.0,0.02616531945781894,31,site_hour_month,
S025,14,3.0,0.08602011256460644,21,site_hour_month,
S025,14,4.0,0.10408990193498935,24,site_hour_month,
S025,14,5.0,0.04352271535798799,48,site_hour_month,
S025,14,6.0,0.051818573730968306,60,site_hour_month,
S025,14,7.0,0.03516833297125451,31,site_hour_month,
S025,14,8.0,0.015468062370628559,31,site_hour_month,
S025,14,9.0,0.06574504816961477,30,site_hour_month,
S025,14,10.0,-0.005388386935297171,31,site_hour_month,
S025,14,11.0,0.003218342186530786,30,site_hour_month,
S025,14,12.0,0.021960653650301597,31,site_hour_month,
S028,10,1.0,-2.6529498052761996e-05,31,site_hour_month,
S028,10,2.0,-0.034184892117252424,28,site_hour_month,
S028,10,3.0,-0.033802904806687226,31,site_hour_month,
S028,10,4.0,-0.04713252965058211,30,site_hour_month,
S028,10,5.0,-0.043568448166327815,31,site_hour_month,
S028,10,6.0,0.023168472134310985,30,site_hour_month,
S028,10,11.0,-0.043112174914932085,29,site_hour_month,
S028,10,12.0,-0.033444424095082644,31,site_hour_month,
S028,11,1.0,0.0008427682693087293,31,site_hour_month,
S028,11,2.0,-0.027472939247927243,28,site_hour_month,
S028,11,3.0,-0.00361837650509242,31,site_hour_month,
S028,11,4.0,-0.015504910564123548,30,site_hour_month,
S028,11,5.0,-0.016031365552279884,31,site_hour_month,
S028,11,6.0,-0.037596286666494824,30,site_hour_month,
S028,11,11.0,-0.02607856391381862,29,site_hour_month,
S028,11,12.0,-0.02913886666605728,31,site_hour_month,
S028,12,1.0,-0.011778875124019686,31,site_hour_month,
S028,12,2.0,-0.058472035554700444,28,site_hour_month,
S028,12,3.0,-0.0034594152807237454,31,site_hour_month,
S028,12,4.0,-0.008011154639050805,30,site_hour_month,
S028,12,5.0,-0.021010474560986547,31,site_hour_month,
S028,12,6.0,-0.020963730377938413,29,site_hour_month,
S028,12,11.0,-0.04564230761400994,29,site_hour_month,
S028,12,12.0,-0.04275740849983091,31,site_hour_month,
S028,13,1.0,-0.03521825641748652,31,site_hour_month,
S028,13,2.0,-0.07356744096849152,28,site_hour_month,
S028,13,3.0,-0.03628136740905301,31,site_hour_month,
S028,13,4.0,-0.04657973893311132,30,site_hour_month,
S028,13,5.0,-0.03224081368342199,31,site_hour_month,
S028,13,6.0,-0.07974099092602602,30,site_hour_month,
S028,13,11.0,-0.07767831956574975,30,site_hour_month,
S028,13,12.0,-0.05292296779554778,31,site_hour_month,
S028,14,1.0,-0.049927546699952606,31,site_hour_month,
S028,14,2.0,-0.07050165074568952,28,site_hour_month,
S028,14,3.0,-0.06893556099732563,31,site_hour_month,
S028,14,4.0,-0.04727156052616148,30,site_hour_month,
S028,14,5.0,-0.04499814673235824,31,site_hour_month,
S028,14,6.0,-0.020509947154266777,30,site_hour_month,
S028,14,11.0,-0.0764885039446796,30,site_hour_month,
S028,14,12.0,-0.08223500521923333,31,site_hour_month,
S030,10,1.0,-0.008478944491929036,92,site_hour_month,
S030,10,2.0,0.000764564006974069,83,site_hour_month,
S030,10,3.0,-0.021873854093385513,93,site_hour_month,
S030,10,4.0,0.004390263163284323,90,site_hour_month,
S030,10,5.0,0.05215209533838388,87,site_hour_month,
S030,10,6.0,-0.009980022960916797,90,site_hour_month,
S030,10,7.0,-0.025079149375943757,59,site_hour_month,
S030,10,8.0,-0.009898287008444237,62,site_hour_month,
S030,10,9.0,-0.017687913324207286,60,site_hour_month,
S030,10,10.0,-0.04516677850114249,62,site_hour_month,
S030,10,11.0,-0.05944804774565689,60,site_hour_month,
S030,10,12.0,-0.04390013464776054,61,site_hour_month,
S030,11,1.0,0.016772519849459953,92,site_hour_month,
S030,11,2.0,0.021392534279335143,84,site_hour_month,
S030,11,3.0,0.006013897339258034,93,site_hour_month,
S030,11,4.0,0.03132880848545985,90,site_hour_month,
S030,11,5.0,0.06597746599767942,90,site_hour_month,
S030,11,6.0,0.005217907822493964,90,site_hour_month,
S030,11,7.0,0.025628752974053138,61,site_hour_month,
S030,11,8.0,0.028264429619584037,61,site_hour_month,
S030,11,9.0,-0.0067600364048542305,60,site_hour_month,
S030,11,10.0,-0.02199164958895207,62,site_hour_month,
S030,11,11.0,-0.035645409698849266,60,site_hour_month,
S030,11,12.0,-0.017448461158461135,61,site_hour_month,
S030,12,1.0,0.026681827882538662,92,site_hour_month,
S030,12,2.0,0.02927737389074523,85,site_hour_month,
S030,12,3.0,0.02411481998184402,93,site_hour_month,
S030,12,4.0,0.047626965389311174,90,site_hour_month,
S030,12,5.0,0.08192242682036455,90,site_hour_month,
S030,12,6.0,0.02597734147073075,90,site_hour_month,
S030,12,7.0,-0.04736361597136728,61,site_hour_month,
S030,12,8.0,-0.004792063798774707,62,site_hour_month,
S030,12,9.0,0.038526445908142276,60,site_hour_month,
S030,12,10.0,0.012779904927891016,62,site_hour_month,
S030,12,11.0,0.006660819671403184,59,site_hour_month,
S030,12,12.0,-0.02719896571963476,61,site_hour_month,
S030,13,1.0,0.0058989115519737165,92,site_hour_month,
S030,13,2.0,0.008212183348607283,85,site_hour_month,
S030,13,3.0,-0.01334596657594906,93,site_hour_month,
S030,13,4.0,0.032240033148348904,90,site_hour_month,
S030,13,5.0,0.07198976916315111,90,site_hour_month,
S030,13,6.0,-0.004967469261968262,90,site_hour_month,
S030,13,7.0,-0.00045864202957712774,62,site_hour_month,
S030,13,8.0,0.01790762948616928,62,site_hour_month,
S030,13,9.0,0.071353946034976,60,site_hour_month,
S030,13,10.0,-0.013348139104498342,62,site_hour_month,
S030,13,11.0,-0.02105343733142251,60,site_hour_month,
S030,13,12.0,-0.035503692869702404,61,site_hour_month,
S030,14,1.0,-0.0035155951924293253,92,site_hour_month,
S030,14,2.0,-0.0069062763145435555,84,site_hour_month,
S030,14,3.0,-0.011235433845198862,93,site_hour_month,
S030,14,4.0,0.005887531653520418,90,site_hour_month,
S030,14,5.0,0.05011439988253201,90,site_hour_month,
S030,14,6.0,0.01229973415241486,90,site_hour_month,
S030,14,7.0,-0.010115403528219925,62,site_hour_month,
S030,14,8.0,0.020616934166481,62,site_hour_month,
S030,14,9.0,-0.03120970253887305,60,site_hour_month,
S030,14,10.0,0.0008702126246788782,62,site_hour_month,
S030,14,11.0,-0.012895696719418833,60,site_hour_month,
S030,14,12.0,-0.04990290398002469,61,site_hour_month,
S031,10,1.0,0.011031156062176858,90,site_hour_month,
S031,10,2.0,0.009816521983494308,81,site_hour_month,
S031,10,3.0,0.0302125552595234,93,site_hour_month,
S031,10,4.0,0.03160170368881793,90,site_hour_month,
S031,10,5.0,0.027898765495694696,92,site_hour_month,
S031,10,6.0,0.0006244613375604066,87,site_hour_month,
S031,10,7.0,0.03165956825683754,57,site_hour_month,
S031,10,8.0,0.019343517051475714,62,site_hour_month,
S031,10,9.0,0.009432667219759692,58,site_hour_month,
S031,10,10.0,0.02866987453339201,61,site_hour_month,
S031,10,11.0,0.030292060768236477,60,site_hour_month,
S031,10,12.0,0.027035431142462735,60,site_hour_month,
S031,11,1.0,0.009488071942009704,92,site_hour_month,
S031,11,2.0,0.009944345619788107,82,site_hour_month,
S031,11,3.0,0.029233410871211098,93,site_hour_month,
S031,11,4.0,0.014577659810513153,90,site_hour_month,
S031,11,5.0,0.005847806232784049,93,site_hour_month,
S031,11,6.0,-0.01703360681823138,89,site_hour_month,
S031,11,7.0,0.01023497797986905,58,site_hour_month,
S031,11,8.0,0.007128726950550837,62,site_hour_month,
S031,11,9.0,-0.006108140165885375,59,site_hour_month,
S031,11,10.0,-0.0149489599805299,61,site_hour_month,
S031,11,11.0,0.010078569311087224,60,site_hour_month,
S031,11,12.0,0.02230906486613491,61,site_hour_month,
S031,12,1.0,0.0037952813367102918,92,site_hour_month,
S031,12,2.0,-0.008314249848610391,84,site_hour_month,
S031,12,3.0,0.005162112873003168,93,site_hour_month,
S031,12,4.0,0.007685719734676244,90,site_hour_month,
S031,12,5.0,0.0013053438346310726,93,site_hour_month,
S031,12,6.0,0.005896983274464073,89,site_hour_month,
S031,12,7.0,0.0030807698360104103,59,site_hour_month,
S031,12,8.0,0.009637564111984877,61,site_hour_month,
S031,12,9.0,0.01295256057667861,58,site_hour_month,
S031,12,10.0,0.017755486434234944,61,site_hour_month,
S031,12,11.0,0.0032281886661191224,60,site_hour_month,
S031,12,12.0,0.009017703082356658,61,site_hour_month,
S031,13,1.0,-0.006573471693327482,92,site_hour_month,
S031,13,2.0,0.0003102308161645115,83,site_hour_month,
S031,13,3.0,-0.020456156513855087,93,site_hour_month,
S031,13,4.0,-0.011343067350817415,90,site_hour_month,
S031,13,5.0,-0.014329450128559984,93,site_hour_month,
S031,13,6.0,-0.018451465520722313,88,site_hour_month,
S031,13,7.0,-0.005605869138642823,59,site_hour_month,
S031,13,8.0,0.015745057093479634,62,site_hour_month,
S031,13,9.0,0.004875411619938844,59,site_hour_month,
S031,13,10.0,-0.01782437508184014,60,site_hour_month,
S031,13,11.0,0.008972757594513783,58,site_hour_month,
S031,13,12.0,-0.0008887740727355633,60,site_hour_month,
S031,14,1.0,-0.001951459738282059,93,site_hour_month,
S031,14,2.0,-0.0007979875682998008,81,site_hour_month,
S031,14,3.0,-0.02038455083068096,93,site_hour_month,
S031,14,4.0,-0.02435131933234122,90,site_hour_month,
S031,14,5.0,-0.0034050537859625393,93,site_hour_month,
S031,14,6.0,-0.022066768717614947,89,site_hour_month,
S031,14,7.0,-0.02898874206774536,61,site_hour_month,
S031,14,8.0,0.024001507864187022,61,site_hour_month,
S031,14,9.0,-0.003913466964666018,58,site_hour_month,
S031,14,10.0,-0.004388256945538996,62,site_hour_month,
S031,14,11.0,0.004316239041248148,59,site_hour_month,
S031,14,12.0,-0.007907754517837642,61,site_hour_month,
