site_id,site_name,hour,samples,capacity_mw,mae_mw,rmse_mw,nrmse_pct,active_nrmse_pct,zero_actual_ratio_pct,bias_pct,pred_actual
S045,S045,17,122,2.915,0.079651,0.127684,4.380254,,100.0,,
S045,S045,18,122,2.915,0.119095,0.119095,4.085599,,100.0,,
S045,S045,19,122,2.915,0.118881,0.118881,4.07825,,100.0,,
S046,S046,6,122,4.25,0.227845,0.22981,5.407287,3.172105,81.967213,1957.545205,20.575452
S046,S046,7,122,4.25,0.187486,0.208525,4.906474,3.902237,21.311475,91.349994,1.9135
S046,S046,8,122,4.25,0.285033,0.419388,9.86796,10.046119,0.819672,-37.523558,0.624764
S046,S046,9,122,4.25,0.665323,0.844607,19.873111,20.084989,0.0,-58.978014,0.41022
S046,S046,10,122,4.25,0.891719,1.07957,25.401656,25.495377,0.0,-59.078518,0.409215
S046,S046,11,122,4.25,0.915575,1.124918,26.468666,26.565019,0.0,-48.346107,0.516539
S046,S046,12,122,4.25,0.943201,1.189606,27.990734,27.990734,0.0,-33.144384,0.668556
S046,S046,13,122,4.25,0.890222,1.102884,25.95022,25.95022,0.0,-41.502116,0.584979
S046,S046,14,122,4.25,0.790333,0.973216,22.899202,22.899202,0.0,-58.579316,0.414207
S046,S046,15,122,4.25,0.534541,0.720022,16.941702,16.998719,0.0,-54.387762,0.456122
S046,S046,16,122,4.25,0.219843,0.343267,8.076862,8.261615,0.0,-22.774774,0.772252
S046,S046,17,122,4.25,0.082047,0.12931,3.042581,3.590477,47.540984,35.726022,1.35726
S046,S046,18,122,4.25,0.245762,0.24774,5.829174,3.521498,83.606557,2111.478058,22.114781
S046,S046,19,122,4.25,0.233249,0.23409,5.507993,3.231695,95.901639,5691.267905,57.912679
S047,S047,6,122,4.8,0.116017,0.116303,2.422982,,98.360656,14154.039027,142.54039
S047,S047,7,122,4.8,0.119196,0.151123,3.148392,4.512205,47.540984,28.892618,1.288926
S047,S047,8,122,4.8,0.191314,0.265809,5.537696,5.631091,3.278689,-20.251347,0.797487
S047,S047,9,122,4.8,0.248809,0.334653,6.97194,7.076955,0.819672,-15.098701,0.849013
S047,S047,10,122,4.8,0.321403,0.45112,9.398329,9.426364,0.819672,-14.586604,0.854134
S047,S047,11,122,4.8,0.423734,0.523981,10.916264,10.91468,0.819672,-16.46262,0.835374
S047,S047,12,122,4.8,0.445092,0.552668,11.51392,11.430885,0.819672,-19.146,0.80854
S047,S047,13,122,4.8,0.44367,0.60387,12.580622,12.46061,0.819672,-19.263596,0.807364
S047,S047,14,122,4.8,0.381601,0.557214,11.608631,11.537132,0.819672,-16.786174,0.832138
S047,S047,15,122,4.8,0.194836,0.310511,6.468986,6.200158,0.819672,-6.348879,0.936511
S047,S047,16,122,4.8,0.14087,0.199522,4.156705,4.111884,0.819672,4.673516,1.046735
S047,S047,17,122,4.8,0.042077,0.069512,1.448165,2.244572,47.540984,33.012691,1.330127
S047,S047,18,122,4.8,0.108652,0.110188,2.295587,0.296373,88.52459,1949.346931,20.493469
S047,S047,19,122,4.8,0.112409,0.112409,2.34186,,100.0,,
S048,S048,6,122,4.0,0.0,0.0,0.0,,100.0,,
S048,S048,7,122,4.0,0.078227,0.15686,3.921498,6.987434,61.47541,-91.501874,0.084981
S048,S048,8,122,4.0,0.187448,0.232389,5.809735,6.194343,7.377049,-23.371097,0.766289
S048,S048,9,122,4.0,0.213787,0.308855,7.721378,7.967552,5.737705,9.765701,1.097657
S048,S048,10,122,4.0,0.302349,0.416322,10.408062,10.262731,2.459016,11.194027,1.11194
S048,S048,11,122,4.0,0.356842,0.461595,11.539866,11.586202,0.819672,8.303723,1.083037
S048,S048,12,122,4.0,0.392453,0.493754,12.343862,12.393479,0.819672,11.297618,1.112976
S048,S048,13,122,4.0,0.3774,0.50157,12.539261,12.658721,1.639344,13.127815,1.131278
S048,S048,14,122,4.0,0.301792,0.386357,9.658915,9.76894,3.278689,9.837133,1.098371
S048,S048,15,122,4.0,0.227835,0.307468,7.686695,7.719628,2.459016,11.905879,1.119059
S048,S048,16,122,4.0,0.096983,0.132673,3.316836,3.494131,13.114754,13.651279,1.136513
S048,S048,17,122,4.0,0.021235,0.047701,1.19253,2.385073,76.229508,-2.952683,0.970473
S048,S048,18,122,4.0,0.000108,0.001198,0.029951,,99.180328,-22.054571,0.779454
S048,S048,19,122,4.0,0.0,0.0,0.0,,100.0,,
S049,S049,6,122,14.1,0.237409,0.239412,1.697959,,90.983607,2784.989172,28.849892
S049,S049,7,122,14.1,0.263428,0.368563,2.613924,4.139397,31.967213,-23.464668,0.765353
S049,S049,8,122,14.1,0.584403,0.750153,5.320233,5.399057,3.278689,-24.225316,0.757747
S049,S049,9,122,14.1,0.609236,0.879799,6.239707,6.157318,0.819672,-5.209153,0.947908
S049,S049,10,122,14.1,0.818154,1.170508,8.301476,8.334539,0.0,-4.474856,0.955251
S049,S049,11,122,14.1,0.952134,1.254203,8.895056,8.761747,0.0,-0.590975,0.99409
S049,S049,12,122,14.1,1.075132,1.508304,10.697192,10.664261,0.0,-7.589807,0.924102
S049,S049,13,122,14.1,1.094253,1.568622,11.124979,11.139099,0.0,-5.577789,0.944222
S049,S049,14,122,14.1,0.857517,1.20951,8.578084,8.668602,0.0,-3.352619,0.966474
S049,S049,15,122,14.1,0.485575,0.678307,4.810686,4.940868,0.0,-0.671112,0.993289
S049,S049,16,122,14.1,0.299512,0.422393,2.995696,2.952435,2.459016,9.930487,1.099305
S049,S049,17,122,14.1,0.105524,0.197267,1.399058,2.229416,62.295082,28.453156,1.284532
S049,S049,18,122,14.1,0.18446,0.186146,1.320183,,93.442623,3409.710761,35.097108
S049,S049,19,122,14.1,0.18477,0.18477,1.310422,,100.0,,
S050,S050,6,122,2.55,0.029836,0.04789,1.878035,3.137255,56.557377,-100.0,0.0
S050,S050,7,122,2.55,0.073732,0.094892,3.721268,4.546221,18.032787,-97.141911,0.028581
S050,S050,8,122,2.55,0.11521,0.144752,5.676547,5.958956,0.819672,-21.169354,0.788306
S050,S050,9,122,2.55,0.261018,0.335677,13.163823,13.430731,0.819672,52.46155,1.524616
S050,S050,10,122,2.55,0.403683,0.512007,20.078705,20.228026,0.819672,70.626383,1.706264
S050,S050,11,122,2.55,0.456064,0.582983,22.862092,23.033351,0.0,71.613849,1.716138
S050,S050,12,122,2.55,0.495539,0.613241,24.04866,24.133566,0.0,65.395891,1.653959
S050,S050,13,122,2.55,0.465786,0.58564,22.966275,23.060871,0.0,68.798614,1.687986
S050,S050,14,122,2.55,0.411502,0.501187,19.65438,19.717046,0.0,70.612846,1.706128
S050,S050,15,122,2.55,0.239055,0.303197,11.890062,12.10058,0.0,48.022038,1.48022
S050,S050,16,122,2.55,0.092844,0.118511,4.647507,4.750485,0.819672,23.557253,1.235573
S050,S050,17,122,2.55,0.049125,0.064438,2.526986,3.186531,22.131148,-52.018473,0.479815
S050,S050,18,122,2.55,0.030405,0.04824,1.89177,3.106053,54.918033,-95.421091,0.045789
S050,S050,19,122,2.55,0.028197,0.047495,1.862534,3.137255,64.754098,-100.0,0.0
S051,S051,6,122,5.025,0.035082,0.186064,3.702759,20.433654,91.803279,-100.0,0.0
S051,S051,7,122,5.025,0.12792,0.252689,5.028634,8.325418,32.786885,-97.191924,0.028081
S051,S051,8,122,5.025,0.228988,0.319046,6.349174,6.03653,8.196721,-14.93423,0.850658
S051,S051,9,122,5.025,0.349377,0.478549,9.523362,8.678243,6.557377,23.161787,1.231618
S051,S051,10,122,5.025,0.564077,0.72391,14.406168,13.050315,5.737705,40.561904,1.405619
S051,S051,11,122,5.025,0.661644,0.840992,16.736167,15.524342,3.278689,42.975382,1.429754
S051,S051,12,122,5.025,0.634527,0.819766,16.313751,15.244186,2.459016,27.273233,1.272732
S051,S051,13,122,5.025,0.649382,0.829625,16.50994,15.748106,1.639344,34.259618,1.342596
S051,S051,14,122,5.025,0.485059,0.63488,12.634432,12.381981,0.819672,21.060448,1.210604
S051,S051,15,122,5.025,0.31072,0.406025,8.080103,7.84256,0.819672,5.971915,1.059719
S051,S051,16,122,5.025,0.23053,0.403892,8.037649,8.494129,0.819672,-26.773373,0.732266
S051,S051,17,122,5.025,0.136721,0.346396,6.893446,12.02093,36.885246,-71.139375,0.288606
S051,S051,18,122,5.025,0.092953,0.303361,6.037034,15.710772,81.147541,-98.868455,0.011315
S051,S051,19,122,5.025,0.069262,0.239434,4.764858,15.191111,89.344262,-100.0,0.0
S052,S052,6,122,6.08,0.236604,0.237818,3.911486,0.537322,86.065574,3900.761716,40.007617
S052,S052,7,122,6.08,0.208209,0.262193,4.312385,5.147417,18.852459,31.249576,1.312496
S052,S052,8,122,6.08,0.273501,0.360774,5.933789,6.046171,0.0,-23.397064,0.766029
S052,S052,9,122,6.08,0.424043,0.587854,9.668649,9.738474,0.819672,-22.528484,0.774715
S052,S052,10,122,6.08,0.593478,0.770397,12.671011,12.720643,0.0,-24.649968,0.7535
S052,S052,11,122,6.08,0.790109,0.990566,16.292202,16.357388,0.0,-28.092998,0.71907
S052,S052,12,122,6.08,0.948552,1.16584,19.174998,19.174998,0.0,-33.107732,0.668923
S052,S052,13,122,6.08,0.810354,1.068733,17.577839,17.577839,0.0,-28.780539,0.712195
S052,S052,14,122,6.08,0.697822,0.853618,14.039763,14.093712,0.0,-31.158454,0.688415
S052,S052,15,122,6.08,0.419591,0.599625,9.862253,9.862253,0.0,-24.734785,0.752652
S052,S052,16,122,6.08,0.204359,0.335616,5.52,5.547186,0.0,-7.84151,0.921585
S052,S052,17,122,6.08,0.086421,0.137296,2.258158,3.327045,46.721311,25.99227,1.259923
S052,S052,18,122,6.08,0.227083,0.230177,3.785803,1.376249,90.163934,2007.545773,21.075458
S052,S052,19,122,6.08,0.232401,0.232401,3.822379,,100.0,,
S053,S053,6,122,13.33,5.28,5.28,39.609902,39.609902,0.0,-95.306859,0.046931
S053,S053,7,122,13.33,5.239939,5.257677,39.44244,39.44244,0.0,-94.583742,0.054163
S053,S053,8,122,13.33,2.037006,2.457978,18.439443,18.439443,0.0,-36.726037,0.63274
S053,S053,9,122,13.33,1.182512,1.347522,10.108942,10.108942,0.0,-9.232861,0.907671
S053,S053,10,122,13.33,1.42598,1.657343,12.433179,12.433179,0.0,7.063005,1.07063
S053,S053,11,122,13.33,1.484491,1.908706,14.318877,14.318877,0.0,14.38088,1.143809
S053,S053,12,122,13.33,1.530138,1.980661,14.858671,14.858671,0.0,16.794446,1.167944
S053,S053,13,122,13.33,1.426529,1.823042,13.676232,13.676232,0.0,13.723763,1.137238
S053,S053,14,122,13.33,1.189895,1.361025,10.210238,10.210238,0.0,-1.367163,0.986328
S053,S053,15,122,13.33,1.223555,1.440726,10.808147,10.808147,0.0,-19.423458,0.805765
S053,S053,16,122,13.33,2.015026,2.181004,16.361617,16.361617,0.0,-36.065951,0.63934
S053,S053,17,122,13.33,3.974733,4.298403,32.246087,32.246087,0.0,-71.746087,0.282539
S053,S053,18,122,13.33,4.26553,4.711495,35.345049,39.225276,18.852459,-92.700486,0.072995
S053,S053,19,122,13.33,4.34947,4.78035,35.861588,39.800935,18.852459,-94.782971,0.05217
S054,S054,6,122,11.272,0.211695,0.215604,1.912738,0.404725,90.163934,1482.328718,15.823287
S054,S054,7,122,11.272,0.257392,0.416828,3.697909,5.597139,32.786885,-31.662791,0.683372
S054,S054,8,122,11.272,0.452545,0.575091,5.10194,5.262867,1.639344,-18.840653,0.811593
S054,S054,9,122,11.272,0.649753,0.894258,7.933444,8.095707,0.819672,3.126057,1.031261
S054,S054,10,122,11.272,0.81787,1.086225,9.63649,9.493604,0.0,13.967008,1.13967
S054,S054,11,122,11.272,0.944538,1.198325,10.630985,10.672489,0.0,9.694106,1.096941
S054,S054,12,122,11.272,1.073566,1.37768,12.222145,12.271717,0.0,10.292599,1.102926
S054,S054,13,122,11.272,1.075658,1.309108,11.613801,11.606266,0.0,15.765609,1.157656
S054,S054,14,122,11.272,0.897835,1.187252,10.532752,10.488669,0.0,12.793097,1.127931
S054,S054,15,122,11.272,0.542124,0.715667,6.349073,6.395791,0.819672,6.383007,1.06383
S054,S054,16,122,11.272,0.281388,0.377334,3.347533,3.495331,0.819672,7.152342,1.071523
S054,S054,17,122,11.272,0.087339,0.14941,1.325501,2.080207,61.47541,9.731676,1.097317
S054,S054,18,122,11.272,0.174965,0.178205,1.58095,0.828995,90.983607,1094.067539,11.940675
S054,S054,19,122,11.272,0.171398,0.171664,1.522925,0.863807,98.360656,3800.198003,39.00198
S055,S055,6,122,4.0,0.199672,0.236449,5.911229,7.0,28.688525,-100.0,0.0
S055,S055,7,122,4.0,0.235212,0.255671,6.391785,6.825119,12.295082,-99.053594,0.009464
S055,S055,8,122,4.0,0.220466,0.256354,6.40885,6.211722,6.557377,-44.502933,0.554971
S055,S055,9,122,4.0,0.280988,0.345121,8.628036,8.060745,7.377049,28.846199,1.288462
S055,S055,10,122,4.0,0.473573,0.554091,13.852276,13.39137,7.377049,56.130978,1.56131
S055,S055,11,122,4.0,0.628078,0.741219,18.530477,17.959914,7.377049,81.326765,1.813268
S055,S055,12,122,4.0,0.657813,0.777482,19.437051,18.953928,6.557377,81.540229,1.815402
S055,S055,13,122,4.0,0.609986,0.70209,17.552246,16.974996,6.557377,75.240153,1.752402
S055,S055,14,122,4.0,0.44339,0.537252,13.431298,12.958061,6.557377,48.08547,1.480855
S055,S055,15,122,4.0,0.249214,0.334619,8.365478,8.012433,7.377049,21.327989,1.21328
S055,S055,16,122,4.0,0.168842,0.235571,5.889275,5.648564,7.377049,-36.281624,0.637184
S055,S055,17,122,4.0,0.243503,0.258693,6.467331,6.729557,10.655738,-87.338412,0.126616
S055,S055,18,122,4.0,0.204344,0.238329,5.958231,6.935266,25.409836,-100.0,0.0
S055,S055,19,122,4.0,0.201967,0.237804,5.945104,7.0,27.868852,-100.0,0.0
S056,S056,6,122,3.15,0.0,0.0,0.0,,100.0,,
S056,S056,7,122,3.15,0.058941,0.118018,3.746593,6.917716,56.557377,-89.810141,0.101899
S056,S056,8,122,3.15,0.14119,0.176869,5.614884,5.868554,5.737705,-13.74164,0.862584
S056,S056,9,122,3.15,0.189161,0.253689,8.053632,8.301451,2.459016,19.258403,1.192584
S056,S056,10,122,3.15,0.293377,0.350135,11.115412,11.012159,2.459016,27.111184,1.271112
S056,S056,11,122,3.15,0.322264,0.382237,12.134514,12.175309,0.819672,14.192281,1.141923
S056,S056,12,122,3.15,0.304377,0.395624,12.559507,12.610484,0.819672,6.831619,1.068316
S056,S056,13,122,3.15,0.287302,0.363828,11.550086,11.623326,0.0,18.863894,1.188639
S056,S056,14,122,3.15,0.281057,0.332712,10.562287,10.636362,3.278689,26.344146,1.263441
S056,S056,15,122,3.15,0.182646,0.21199,6.72985,6.658404,2.459016,26.501307,1.265013
S056,S056,16,122,3.15,0.109559,0.144523,4.588035,4.838734,10.655738,35.335234,1.353352
S056,S056,17,122,3.15,0.022215,0.047166,1.49733,2.815868,75.409836,46.68227,1.466823
S056,S056,18,122,3.15,0.000489,0.004026,0.127795,,98.360656,32.852686,1.328527
S056,S056,19,122,3.15,0.0,0.0,0.0,,100.0,,
S058,S058,6,122,5.99,0.212812,0.2142,3.575967,1.683554,86.065574,2649.293246,27.492932
S058,S058,7,122,5.99,0.177679,0.230288,3.844545,4.802446,18.032787,30.599432,1.305994
S058,S058,8,122,5.99,0.232068,0.300304,5.013414,5.1414,0.819672,-11.114498,0.888855
S058,S058,9,122,5.99,0.42296,0.514053,8.581858,8.625482,0.0,-8.526539,0.914735
S058,S058,10,122,5.99,0.649674,0.770815,12.868367,12.916071,0.0,-15.776362,0.842236
S058,S058,11,122,5.99,0.750627,0.920834,15.372855,15.432112,0.0,-17.978819,0.820212
S058,S058,12,122,5.99,0.783706,0.97497,16.276626,16.236154,0.0,-15.617038,0.84383
S058,S058,13,122,5.99,0.732537,0.924044,15.426452,15.421198,0.0,-14.913646,0.850864
S058,S058,14,122,5.99,0.624834,0.73583,12.284299,12.380026,0.0,-23.900051,0.760999
S058,S058,15,122,5.99,0.330802,0.434783,7.25848,7.275653,0.0,-14.224847,0.857752
S058,S058,16,122,5.99,0.210396,0.256703,4.285521,4.387106,1.639344,28.922681,1.289227
S058,S058,17,122,5.99,0.082883,0.134675,2.248334,3.343349,43.442623,69.034969,1.69035
S058,S058,18,122,5.99,0.191666,0.192747,3.217813,2.182556,87.704918,2598.139971,26.9814
S058,S058,19,122,5.99,0.198902,0.198902,3.320561,,100.0,,
S059,S059,6,122,2.0,0.315074,0.328644,16.432204,17.43564,6.557377,-83.144637,0.168554
S059,S059,7,122,2.0,0.316114,0.327261,16.363041,16.768294,3.278689,-82.441147,0.175589
S059,S059,8,122,2.0,0.229359,0.260253,13.012665,13.119521,0.0,-53.867346,0.461327
S059,S059,9,122,2.0,0.125883,0.164596,8.22979,8.22979,0.0,-5.164832,0.948352
S059,S059,10,122,2.0,0.19092,0.237538,11.876894,11.876894,0.0,23.199621,1.231996
S059,S059,11,122,2.0,0.230564,0.271333,13.566672,13.566672,0.0,35.635124,1.356351
S059,S059,12,122,2.0,0.254317,0.295351,14.76754,14.76754,0.0,39.276982,1.39277
S059,S059,13,122,2.0,0.238915,0.283885,14.194235,14.194235,0.0,37.838209,1.378382
S059,S059,14,122,2.0,0.181693,0.218937,10.946841,10.946841,0.0,16.790809,1.167908
S059,S059,15,122,2.0,0.1217,0.168492,8.42458,8.42458,0.0,-10.943598,0.890564
S059,S059,16,122,2.0,0.193103,0.212215,10.610771,10.610771,0.0,-43.325083,0.566749
S059,S059,17,122,2.0,0.331832,0.352492,17.624606,17.919499,1.639344,-85.687153,0.143128
S059,S059,18,122,2.0,0.315248,0.329384,16.469221,17.250798,3.278689,-83.109306,0.168907
S059,S059,19,122,2.0,0.317637,0.329691,16.484556,17.407158,10.655738,-83.113594,0.168864
S060,S060,6,122,5.84,0.009508,0.0311,0.532535,2.761047,87.704918,-100.0,0.0
S060,S060,7,122,5.84,0.156088,0.258783,4.431221,6.803667,40.983607,-93.945367,0.060546
S060,S060,8,122,5.84,0.330389,0.39079,6.691607,6.802965,1.639344,-29.353801,0.706462
S060,S060,9,122,5.84,0.472002,0.614712,10.525897,10.482665,0.819672,2.821147,1.028211
S060,S060,10,122,5.84,0.626392,0.765311,13.104648,13.104648,0.0,15.798934,1.157989
S060,S060,11,122,5.84,0.722803,0.84046,14.391445,14.389773,0.0,12.655405,1.126554
S060,S060,12,122,5.84,0.754168,0.928297,15.895492,15.895492,0.0,12.249474,1.122495
S060,S060,13,122,5.84,0.663983,0.807708,13.830615,13.830615,0.0,19.637986,1.19638
S060,S060,14,122,5.84,0.560732,0.705434,12.079347,12.128799,0.0,10.552844,1.105528
S060,S060,15,122,5.84,0.44693,0.621961,10.650014,10.691754,0.0,-8.261893,0.917381
S060,S060,16,122,5.84,0.197157,0.339945,5.820971,5.968839,0.0,-14.969088,0.850309
S060,S060,17,122,5.84,0.068732,0.146863,2.51478,4.841455,54.098361,-51.675577,0.483244
S060,S060,18,122,5.84,0.010213,0.034377,0.588654,2.389668,89.344262,-91.618566,0.083814
S060,S060,19,122,5.84,0.0,0.0,0.0,,100.0,,
S061,S061,6,122,3.784,0.005246,0.016889,0.446333,2.378436,87.704918,-100.0,0.0
S061,S061,7,122,3.784,0.112494,0.191467,5.0599,7.74477,22.95082,-93.772219,0.062278
S061,S061,8,122,3.784,0.238218,0.295541,7.810275,8.076223,0.0,-44.147137,0.558529
S061,S061,9,122,3.784,0.258858,0.384995,10.174276,10.369273,0.0,-5.641648,0.943584
S061,S061,10,122,3.784,0.360336,0.486268,12.850622,12.911344,0.819672,3.87213,1.038721
S061,S061,11,122,3.784,0.381434,0.523263,13.828307,13.885248,0.0,-2.190423,0.978096
S061,S061,12,122,3.784,0.392867,0.503237,13.299065,13.353712,0.0,2.55313,1.025531
S061,S061,13,122,3.784,0.40013,0.516317,13.644743,13.699978,0.0,11.191027,1.11191
S061,S061,14,122,3.784,0.386587,0.48978,12.943436,12.911109,0.0,0.909471,1.009095
S061,S061,15,122,3.784,0.24022,0.310276,8.199681,8.20357,0.0,2.525174,1.025252
S061,S061,16,122,3.784,0.129527,0.192629,5.090612,5.313243,0.0,1.080733,1.010807
S061,S061,17,122,3.784,0.032671,0.060532,1.599689,2.864048,52.459016,-29.026152,0.709738
S061,S061,18,122,3.784,0.003934,0.01379,0.364426,1.59656,89.344262,-85.713275,0.142867
S061,S061,19,122,3.784,0.0,0.0,0.0,,100.0,,
S062,S062,6,122,4.45368,0.117102,0.117606,2.640642,,91.803279,3759.599696,38.595997
S062,S062,7,122,4.45368,0.099638,0.124261,2.790073,3.670394,38.52459,49.12419,1.491242
S062,S062,8,122,4.45368,0.121498,0.156388,3.51143,3.636758,4.098361,-5.697,0.94303
S062,S062,9,122,4.45368,0.202796,0.27684,6.215992,6.261347,2.459016,10.369136,1.103691
S062,S062,10,122,4.45368,0.216989,0.306415,6.880045,6.889045,0.819672,11.053848,1.110538
S062,S062,11,122,4.45368,0.267929,0.377139,8.468021,8.510936,0.819672,3.48496,1.03485
S062,S062,12,122,4.45368,0.255255,0.348157,7.817281,7.638709,0.0,5.366761,1.053668
S062,S062,13,122,4.45368,0.28637,0.395186,8.873241,8.944213,0.0,9.31834,1.093183
S062,S062,14,122,4.45368,0.226268,0.320052,7.186242,7.303557,0.0,4.505693,1.045057
S062,S062,15,122,4.45368,0.174834,0.229062,5.143214,5.150759,0.0,9.657458,1.096575
S062,S062,16,122,4.45368,0.12962,0.155971,3.502078,3.587264,4.918033,38.136645,1.381366
S062,S062,17,122,4.45368,0.047626,0.0819,1.838924,2.903693,63.934426,84.789258,1.847893
S062,S062,18,122,4.45368,0.109931,0.110274,2.476026,,93.442623,4064.132692,41.641327
S062,S062,19,122,4.45368,0.109958,0.109958,2.468928,,100.0,,
S063,S063,6,122,3.66,0.142445,0.142445,3.891941,,100.0,,
S063,S063,7,122,3.66,0.131566,0.146884,4.013211,3.806535,68.852459,127.732725,2.277327
S063,S063,8,122,3.66,0.179608,0.242142,6.615896,6.334014,11.47541,-0.54207,0.994579
S063,S063,9,122,3.66,0.32268,0.445713,12.17794,11.385269,6.557377,4.300544,1.043005
S063,S063,10,122,3.66,0.337692,0.488829,13.355971,11.80989,4.098361,7.534974,1.07535
S063,S063,11,122,3.66,0.373601,0.513998,14.043672,12.384935,3.278689,2.954741,1.029547
S063,S063,12,122,3.66,0.421403,0.577773,15.78615,14.471419,1.639344,2.446942,1.024469
S063,S063,13,122,3.66,0.444569,0.6209,16.964485,15.938024,4.918033,1.461797,1.014618
S063,S063,14,122,3.66,0.383651,0.535044,14.618681,13.615071,4.918033,5.112473,1.051125
S063,S063,15,122,3.66,0.26231,0.345633,9.443537,8.459441,5.737705,18.00414,1.180041
S063,S063,16,122,3.66,0.237698,0.280296,7.658353,7.208281,18.852459,49.93896,1.49939
S063,S063,17,122,3.66,0.085257,0.139701,3.816954,5.862221,81.967213,154.292084,2.542921
S063,S063,18,122,3.66,0.139357,0.140154,3.829353,,100.0,,
S063,S063,19,122,3.66,0.139796,0.139796,3.819551,,100.0,,
S064,S064,6,122,3.288,0.09238,0.09238,2.809612,,100.0,,
S064,S064,7,122,3.288,0.0901,0.106326,3.233764,4.082381,64.754098,45.944662,1.459447
S064,S064,8,122,3.288,0.120794,0.151945,4.621192,4.773398,9.016393,-5.449762,0.945502
S064,S064,9,122,3.288,0.174181,0.245138,7.455537,7.353054,3.278689,7.849008,1.07849
S064,S064,10,122,3.288,0.220973,0.319789,9.725938,9.762085,0.819672,15.213495,1.152135
S064,S064,11,122,3.288,0.24835,0.348348,10.594516,10.58506,1.639344,12.050725,1.120507
S064,S064,12,122,3.288,0.262884,0.341195,10.376972,10.124697,1.639344,12.487019,1.12487
S064,S064,13,122,3.288,0.301524,0.375106,11.408331,11.46822,2.459016,22.119884,1.221199
S064,S064,14,122,3.288,0.267132,0.329478,10.020609,10.11026,0.819672,24.970129,1.249701
S064,S064,15,122,3.288,0.234852,0.280459,8.529762,8.573093,2.459016,35.020522,1.350205
S064,S064,16,122,3.288,0.194062,0.231271,7.033775,6.953391,10.655738,75.626461,1.756265
S064,S064,17,122,3.288,0.053229,0.093136,2.832591,5.344991,75.409836,131.704452,2.317045
S064,S064,18,122,3.288,0.077562,0.078255,2.380025,,96.721311,4980.297437,50.802974
S064,S064,19,122,3.288,0.076587,0.076587,2.329294,,100.0,,
S065,S065,6,122,1.9239,0.059299,0.059988,3.118027,5.512053,61.47541,900.300179,10.003002
S065,S065,7,122,1.9239,0.057916,0.071691,3.72633,5.036196,25.409836,13.773522,1.137735
S065,S065,8,122,1.9239,0.092418,0.12723,6.613149,6.846034,0.819672,-1.85626,0.981437
S065,S065,9,122,1.9239,0.170397,0.245373,12.753916,12.540844,0.819672,13.776999,1.13777
S065,S065,10,122,1.9239,0.203679,0.293326,15.246442,14.46631,0.819672,18.927061,1.189271
S065,S065,11,122,1.9239,0.218493,0.29309,15.234167,15.299377,0.0,9.302093,1.093021
S065,S065,12,122,1.9239,0.229625,0.300167,15.602015,15.602015,0.0,14.674512,1.146745
S065,S065,13,122,1.9239,0.239578,0.315346,16.390989,16.523877,0.0,12.890271,1.128903
S065,S065,14,122,1.9239,0.204416,0.275885,14.339878,14.397103,0.0,6.089494,1.060895
S065,S065,15,122,1.9239,0.13213,0.175743,9.13472,9.156574,0.0,12.988732,1.129887
S065,S065,16,122,1.9239,0.102832,0.128647,6.686795,6.706816,0.0,37.267698,1.372677
S065,S065,17,122,1.9239,0.028567,0.048279,2.509449,4.083843,27.04918,39.886484,1.398865
S065,S065,18,122,1.9239,0.056325,0.05712,2.968988,4.564173,59.016393,715.473831,8.154738
S065,S065,19,122,1.9239,0.059165,0.059531,3.094275,5.605759,66.393443,1207.309988,13.0731
S066,S066,6,122,5.45,0.2447,0.247853,4.547759,2.181859,84.42623,1631.334403,17.313344
S066,S066,7,122,5.45,0.168579,0.202641,3.718182,3.238823,22.131148,38.837277,1.388373
S066,S066,8,122,5.45,0.366925,0.529489,9.71539,9.848235,0.0,-46.903751,0.530962
S066,S066,9,122,5.45,0.807277,1.032146,18.938451,18.999525,0.819672,-61.328889,0.386711
S066,S066,10,122,5.45,0.883838,1.098178,20.150052,20.150052,0.0,-39.480007,0.6052
S066,S066,11,122,5.45,1.000469,1.228472,22.540764,22.540764,0.0,-11.537761,0.884622
S066,S066,12,122,5.45,0.881044,1.100019,20.183837,20.183837,0.0,2.199524,1.021995
S066,S066,13,122,5.45,0.964908,1.160457,21.292785,21.292785,0.0,-9.2797,0.907203
S066,S066,14,122,5.45,0.870226,1.072089,19.671358,19.17378,0.819672,-40.440615,0.595594
S066,S066,15,122,5.45,0.616223,0.796151,14.608269,14.647331,0.819672,-55.273078,0.447269
S066,S066,16,122,5.45,0.244738,0.391872,7.190319,7.261567,0.819672,-34.206151,0.657938
S066,S066,17,122,5.45,0.075634,0.136672,2.507749,3.619977,50.819672,3.889374,1.038894
S066,S066,18,122,5.45,0.247175,0.250531,4.596903,2.003173,89.344262,1896.564528,19.965645
S066,S066,19,122,5.45,0.240797,0.240797,4.418286,,100.0,,
S068,S068,6,122,1.223,0.033622,0.033865,2.768988,,94.262295,3728.952988,38.28953
S068,S068,7,122,1.223,0.032162,0.041958,3.430733,6.294441,40.163934,21.424509,1.214245
S068,S068,8,122,1.223,0.043884,0.062035,5.072336,5.411445,4.098361,-5.787336,0.942127
S068,S068,9,122,1.223,0.069125,0.092111,7.531546,7.884313,0.819672,7.648604,1.076486
S068,S068,10,122,1.223,0.091274,0.117859,9.636878,9.880403,0.819672,12.135652,1.121357
S068,S068,11,122,1.223,0.114331,0.14435,11.802913,11.915784,0.0,10.519247,1.105192
