level,site_id,site_short_name,county,date,hour,n_samples,NRMSE,MAPE(%)
city_hourly_P0,city,全市,,2025-09-01,0,66,,
city_hourly_P0,city,全市,,2025-09-02,0,66,,
city_hourly_P0,city,全市,,2025-09-03,0,66,,
city_hourly_P0,city,全市,,2025-09-04,0,66,,
city_hourly_P0,city,全市,,2025-09-05,0,66,,
city_hourly_P0,city,全市,,2025-09-06,0,66,,
city_hourly_P0,city,全市,,2025-09-07,0,66,,
city_hourly_P0,city,全市,,2025-09-08,0,66,,
city_hourly_P0,city,全市,,2025-09-09,0,66,,
city_hourly_P0,city,全市,,2025-09-10,0,66,,
city_hourly_P0,city,全市,,2025-09-11,0,66,,
city_hourly_P0,city,全市,,2025-09-12,0,66,,
city_hourly_P0,city,全市,,2025-09-13,0,66,,
city_hourly_P0,city,全市,,2025-09-14,0,66,,
city_hourly_P0,city,全市,,2025-09-15,0,66,,
city_hourly_P0,city,全市,,2025-09-16,0,66,,
city_hourly_P0,city,全市,,2025-09-17,0,66,,
city_hourly_P0,city,全市,,2025-09-18,0,66,,
city_hourly_P0,city,全市,,2025-09-19,0,66,,
city_hourly_P0,city,全市,,2025-09-20,0,66,,
city_hourly_P0,city,全市,,2025-09-21,0,66,,
city_hourly_P0,city,全市,,2025-09-22,0,66,,
city_hourly_P0,city,全市,,2025-09-23,0,66,,
city_hourly_P0,city,全市,,2025-09-24,0,66,,
city_hourly_P0,city,全市,,2025-09-25,0,66,,
city_hourly_P0,city,全市,,2025-09-26,0,66,,
city_hourly_P0,city,全市,,2025-09-27,0,66,,
city_hourly_P0,city,全市,,2025-09-28,0,66,,
city_hourly_P0,city,全市,,2025-09-29,0,66,,
city_hourly_P0,city,全市,,2025-09-30,0,66,,
city_hourly_P0,city,全市,,2025-10-01,0,66,,
city_hourly_P0,city,全市,,2025-10-02,0,66,,
city_hourly_P0,city,全市,,2025-10-03,0,66,,
city_hourly_P0,city,全市,,2025-10-04,0,66,,
city_hourly_P0,city,全市,,2025-10-05,0,66,,
city_hourly_P0,city,全市,,2025-10-06,0,66,,
city_hourly_P0,city,全市,,2025-10-07,0,66,,
city_hourly_P0,city,全市,,2025-10-08,0,66,,
city_hourly_P0,city,全市,,2025-10-09,0,66,,
city_hourly_P0,city,全市,,2025-10-10,0,66,,
city_hourly_P0,city,全市,,2025-10-11,0,66,,
city_hourly_P0,city,全市,,2025-10-12,0,66,,
city_hourly_P0,city,全市,,2025-10-13,0,66,,
city_hourly_P0,city,全市,,2025-10-14,0,66,,
city_hourly_P0,city,全市,,2025-10-15,0,66,,
city_hourly_P0,city,全市,,2025-10-16,0,66,,
city_hourly_P0,city,全市,,2025-10-17,0,66,,
city_hourly_P0,city,全市,,2025-10-18,0,66,,
city_hourly_P0,city,全市,,2025-10-19,0,66,,
city_hourly_P0,city,全市,,2025-10-20,0,66,,
city_hourly_P0,city,全市,,2025-10-21,0,66,,
city_hourly_P0,city,全市,,2025-10-22,0,66,,
city_hourly_P0,city,全市,,2025-10-23,0,66,,
city_hourly_P0,city,全市,,2025-10-24,0,66,,
city_hourly_P0,city,全市,,2025-10-25,0,66,,
city_hourly_P0,city,全市,,2025-10-26,0,66,,
city_hourly_P0,city,全市,,2025-10-27,0,66,,
city_hourly_P0,city,全市,,2025-10-28,0,66,,
city_hourly_P0,city,全市,,2025-10-29,0,66,,
city_hourly_P0,city,全市,,2025-10-30,0,66,,
city_hourly_P0,city,全市,,2025-10-31,0,66,,
city_hourly_P0,city,全市,,2025-11-01,0,66,,
city_hourly_P0,city,全市,,2025-11-02,0,66,,
city_hourly_P0,city,全市,,2025-11-03,0,66,,
city_hourly_P0,city,全市,,2025-11-04,0,66,,
city_hourly_P0,city,全市,,2025-11-05,0,66,,
city_hourly_P0,city,全市,,2025-11-06,0,66,,
city_hourly_P0,city,全市,,2025-11-07,0,66,,
city_hourly_P0,city,全市,,2025-11-08,0,66,,
city_hourly_P0,city,全市,,2025-11-09,0,66,,
city_hourly_P0,city,全市,,2025-11-10,0,66,,
city_hourly_P0,city,全市,,2025-11-11,0,66,,
city_hourly_P0,city,全市,,2025-11-12,0,66,,
city_hourly_P0,city,全市,,2025-11-13,0,66,,
city_hourly_P0,city,全市,,2025-11-14,0,66,,
city_hourly_P0,city,全市,,2025-11-15,0,66,,
city_hourly_P0,city,全市,,2025-11-16,0,66,,
city_hourly_P0,city,全市,,2025-11-17,0,66,,
city_hourly_P0,city,全市,,2025-11-18,0,66,,
city_hourly_P0,city,全市,,2025-11-19,0,66,,
city_hourly_P0,city,全市,,2025-11-20,0,66,,
city_hourly_P0,city,全市,,2025-11-21,0,66,,
city_hourly_P0,city,全市,,2025-11-22,0,66,,
city_hourly_P0,city,全市,,2025-11-23,0,66,,
city_hourly_P0,city,全市,,2025-11-24,0,66,,
city_hourly_P0,city,全市,,2025-11-25,0,66,,
city_hourly_P0,city,全市,,2025-11-26,0,66,,
city_hourly_P0,city,全市,,2025-11-27,0,66,,
city_hourly_P0,city,全市,,2025-11-28,0,66,,
city_hourly_P0,city,全市,,2025-11-29,0,66,,
city_hourly_P0,city,全市,,2025-11-30,0,66,,
city_hourly_P0,city,全市,,2025-12-01,0,66,,
city_hourly_P0,city,全市,,2025-12-02,0,66,,
city_hourly_P0,city,全市,,2025-12-03,0,66,,
city_hourly_P0,city,全市,,2025-12-04,0,66,,
city_hourly_P0,city,全市,,2025-12-05,0,66,,
city_hourly_P0,city,全市,,2025-12-06,0,66,,
city_hourly_P0,city,全市,,2025-12-07,0,66,,
city_hourly_P0,city,全市,,2025-12-08,0,66,,
city_hourly_P0,city,全市,,2025-12-09,0,66,,
city_hourly_P0,city,全市,,2025-12-10,0,66,,
city_hourly_P0,city,全市,,2025-12-11,0,66,,
city_hourly_P0,city,全市,,2025-12-12,0,66,,
city_hourly_P0,city,全市,,2025-12-13,0,66,,
city_hourly_P0,city,全市,,2025-12-14,0,66,,
city_hourly_P0,city,全市,,2025-12-15,0,66,,
city_hourly_P0,city,全市,,2025-12-16,0,66,,
city_hourly_P0,city,全市,,2025-12-17,0,66,,
city_hourly_P0,city,全市,,2025-12-18,0,66,,
city_hourly_P0,city,全市,,2025-12-19,0,66,,
city_hourly_P0,city,全市,,2025-12-20,0,66,,
city_hourly_P0,city,全市,,2025-12-21,0,66,,
city_hourly_P0,city,全市,,2025-12-22,0,66,,
city_hourly_P0,city,全市,,2025-12-23,0,66,,
city_hourly_P0,city,全市,,2025-12-24,0,66,,
city_hourly_P0,city,全市,,2025-12-25,0,66,,
city_hourly_P0,city,全市,,2025-12-26,0,66,,
city_hourly_P0,city,全市,,2025-12-27,0,66,,
city_hourly_P0,city,全市,,2025-12-28,0,66,,
city_hourly_P0,city,全市,,2025-12-29,0,66,,
city_hourly_P0,city,全市,,2025-12-30,0,66,,
city_hourly_P0,city,全市,,2025-12-31,0,66,,
city_hourly_P0,city,全市,,2025-09-01,1,66,,
city_hourly_P0,city,全市,,2025-09-02,1,66,,
city_hourly_P0,city,全市,,2025-09-03,1,66,,
city_hourly_P0,city,全市,,2025-09-04,1,66,,
city_hourly_P0,city,全市,,2025-09-05,1,66,,
city_hourly_P0,city,全市,,2025-09-06,1,66,,
city_hourly_P0,city,全市,,2025-09-07,1,66,,
city_hourly_P0,city,全市,,2025-09-08,1,66,,
city_hourly_P0,city,全市,,2025-09-09,1,66,,
city_hourly_P0,city,全市,,2025-09-10,1,66,,
city_hourly_P0,city,全市,,2025-09-11,1,66,,
city_hourly_P0,city,全市,,2025-09-12,1,66,,
city_hourly_P0,city,全市,,2025-09-13,1,66,,
city_hourly_P0,city,全市,,2025-09-14,1,66,,
city_hourly_P0,city,全市,,2025-09-15,1,66,,
city_hourly_P0,city,全市,,2025-09-16,1,66,,
city_hourly_P0,city,全市,,2025-09-17,1,66,,
city_hourly_P0,city,全市,,2025-09-18,1,66,,
city_hourly_P0,city,全市,,2025-09-19,1,66,,
city_hourly_P0,city,全市,,2025-09-20,1,66,,
city_hourly_P0,city,全市,,2025-09-21,1,66,,
city_hourly_P0,city,全市,,2025-09-22,1,66,,
city_hourly_P0,city,全市,,2025-09-23,1,66,,
city_hourly_P0,city,全市,,2025-09-24,1,66,,
city_hourly_P0,city,全市,,2025-09-25,1,66,,
city_hourly_P0,city,全市,,2025-09-26,1,66,,
city_hourly_P0,city,全市,,2025-09-27,1,66,,
city_hourly_P0,city,全市,,2025-09-28,1,66,,
city_hourly_P0,city,全市,,2025-09-29,1,66,,
city_hourly_P0,city,全市,,2025-09-30,1,66,,
city_hourly_P0,city,全市,,2025-10-01,1,66,,
city_hourly_P0,city,全市,,2025-10-02,1,66,,
city_hourly_P0,city,全市,,2025-10-03,1,66,,
city_hourly_P0,city,全市,,2025-10-04,1,66,,
city_hourly_P0,city,全市,,2025-10-05,1,66,,
city_hourly_P0,city,全市,,2025-10-06,1,66,,
city_hourly_P0,city,全市,,2025-10-07,1,66,,
city_hourly_P0,city,全市,,2025-10-08,1,66,,
city_hourly_P0,city,全市,,2025-10-09,1,66,,
city_hourly_P0,city,全市,,2025-10-10,1,66,,
city_hourly_P0,city,全市,,2025-10-11,1,66,,
city_hourly_P0,city,全市,,2025-10-12,1,66,,
city_hourly_P0,city,全市,,2025-10-13,1,66,,
city_hourly_P0,city,全市,,2025-10-14,1,66,,
city_hourly_P0,city,全市,,2025-10-15,1,66,,
city_hourly_P0,city,全市,,2025-10-16,1,66,,
city_hourly_P0,city,全市,,2025-10-17,1,66,,
city_hourly_P0,city,全市,,2025-10-18,1,66,,
city_hourly_P0,city,全市,,2025-10-19,1,66,,
city_hourly_P0,city,全市,,2025-10-20,1,66,,
city_hourly_P0,city,全市,,2025-10-21,1,66,,
city_hourly_P0,city,全市,,2025-10-22,1,66,,
city_hourly_P0,city,全市,,2025-10-23,1,66,,
city_hourly_P0,city,全市,,2025-10-24,1,66,,
city_hourly_P0,city,全市,,2025-10-25,1,66,,
city_hourly_P0,city,全市,,2025-10-26,1,66,,
city_hourly_P0,city,全市,,2025-10-27,1,66,,
city_hourly_P0,city,全市,,2025-10-28,1,66,,
city_hourly_P0,city,全市,,2025-10-29,1,66,,
city_hourly_P0,city,全市,,2025-10-30,1,66,,
city_hourly_P0,city,全市,,2025-10-31,1,66,,
city_hourly_P0,city,全市,,2025-11-01,1,66,,
city_hourly_P0,city,全市,,2025-11-02,1,66,,
city_hourly_P0,city,全市,,2025-11-03,1,66,,
city_hourly_P0,city,全市,,2025-11-04,1,66,,
city_hourly_P0,city,全市,,2025-11-05,1,66,,
city_hourly_P0,city,全市,,2025-11-06,1,66,,
city_hourly_P0,city,全市,,2025-11-07,1,66,,
city_hourly_P0,city,全市,,2025-11-08,1,66,,
city_hourly_P0,city,全市,,2025-11-09,1,66,,
city_hourly_P0,city,全市,,2025-11-10,1,66,,
city_hourly_P0,city,全市,,2025-11-11,1,66,,
city_hourly_P0,city,全市,,2025-11-12,1,66,,
city_hourly_P0,city,全市,,2025-11-13,1,66,,
city_hourly_P0,city,全市,,2025-11-14,1,66,,
city_hourly_P0,city,全市,,2025-11-15,1,66,,
city_hourly_P0,city,全市,,2025-11-16,1,66,,
city_hourly_P0,city,全市,,2025-11-17,1,66,,
city_hourly_P0,city,全市,,2025-11-18,1,66,,
city_hourly_P0,city,全市,,2025-11-19,1,66,,
city_hourly_P0,city,全市,,2025-11-20,1,66,,
city_hourly_P0,city,全市,,2025-11-21,1,66,,
city_hourly_P0,city,全市,,2025-11-22,1,66,,
city_hourly_P0,city,全市,,2025-11-23,1,66,,
city_hourly_P0,city,全市,,2025-11-24,1,66,,
city_hourly_P0,city,全市,,2025-11-25,1,66,,
city_hourly_P0,city,全市,,2025-11-26,1,66,,
city_hourly_P0,city,全市,,2025-11-27,1,66,,
city_hourly_P0,city,全市,,2025-11-28,1,66,,
city_hourly_P0,city,全市,,2025-11-29,1,66,,
city_hourly_P0,city,全市,,2025-11-30,1,66,,
city_hourly_P0,city,全市,,2025-12-01,1,66,,
city_hourly_P0,city,全市,,2025-12-02,1,66,,
city_hourly_P0,city,全市,,2025-12-03,1,66,,
city_hourly_P0,city,全市,,2025-12-04,1,66,,
city_hourly_P0,city,全市,,2025-12-05,1,66,,
city_hourly_P0,city,全市,,2025-12-06,1,66,,
city_hourly_P0,city,全市,,2025-12-07,1,66,,
city_hourly_P0,city,全市,,2025-12-08,1,66,,
city_hourly_P0,city,全市,,2025-12-09,1,66,,
city_hourly_P0,city,全市,,2025-12-10,1,66,,
city_hourly_P0,city,全市,,2025-12-11,1,66,,
city_hourly_P0,city,全市,,2025-12-12,1,66,,
city_hourly_P0,city,全市,,2025-12-13,1,66,,
city_hourly_P0,city,全市,,2025-12-14,1,66,,
city_hourly_P0,city,全市,,2025-12-15,1,66,,
city_hourly_P0,city,全市,,2025-12-16,1,66,,
city_hourly_P0,city,全市,,2025-12-17,1,66,,
city_hourly_P0,city,全市,,2025-12-18,1,66,,
city_hourly_P0,city,全市,,2025-12-19,1,66,,
city_hourly_P0,city,全市,,2025-12-20,1,66,,
city_hourly_P0,city,全市,,2025-12-21,1,66,,
city_hourly_P0,city,全市,,2025-12-22,1,66,,
city_hourly_P0,city,全市,,2025-12-23,1,66,,
city_hourly_P0,city,全市,,2025-12-24,1,66,,
city_hourly_P0,city,全市,,2025-12-25,1,66,,
city_hourly_P0,city,全市,,2025-12-26,1,66,,
city_hourly_P0,city,全市,,2025-12-27,1,66,,
city_hourly_P0,city,全市,,2025-12-28,1,66,,
city_hourly_P0,city,全市,,2025-12-29,1,66,,
city_hourly_P0,city,全市,,2025-12-30,1,66,,
city_hourly_P0,city,全市,,2025-12-31,1,66,,
city_hourly_P0,city,全市,,2025-09-01,2,66,,
city_hourly_P0,city,全市,,2025-09-02,2,66,,
city_hourly_P0,city,全市,,2025-09-03,2,66,,
city_hourly_P0,city,全市,,2025-09-04,2,66,,
city_hourly_P0,city,全市,,2025-09-05,2,66,,
city_hourly_P0,city,全市,,2025-09-06,2,66,,
city_hourly_P0,city,全市,,2025-09-07,2,66,,
city_hourly_P0,city,全市,,2025-09-08,2,66,,
city_hourly_P0,city,全市,,2025-09-09,2,66,,
city_hourly_P0,city,全市,,2025-09-10,2,66,,
city_hourly_P0,city,全市,,2025-09-11,2,66,,
city_hourly_P0,city,全市,,2025-09-12,2,66,,
city_hourly_P0,city,全市,,2025-09-13,2,66,,
city_hourly_P0,city,全市,,2025-09-14,2,66,,
city_hourly_P0,city,全市,,2025-09-15,2,66,,
city_hourly_P0,city,全市,,2025-09-16,2,66,,
city_hourly_P0,city,全市,,2025-09-17,2,66,,
city_hourly_P0,city,全市,,2025-09-18,2,66,,
city_hourly_P0,city,全市,,2025-09-19,2,66,,
city_hourly_P0,city,全市,,2025-09-20,2,66,,
city_hourly_P0,city,全市,,2025-09-21,2,66,,
city_hourly_P0,city,全市,,2025-09-22,2,66,,
city_hourly_P0,city,全市,,2025-09-23,2,66,,
city_hourly_P0,city,全市,,2025-09-24,2,66,,
city_hourly_P0,city,全市,,2025-09-25,2,66,,
city_hourly_P0,city,全市,,2025-09-26,2,66,,
city_hourly_P0,city,全市,,2025-09-27,2,66,,
city_hourly_P0,city,全市,,2025-09-28,2,66,,
city_hourly_P0,city,全市,,2025-09-29,2,66,,
city_hourly_P0,city,全市,,2025-09-30,2,66,,
city_hourly_P0,city,全市,,2025-10-01,2,66,,
city_hourly_P0,city,全市,,2025-10-02,2,66,,
city_hourly_P0,city,全市,,2025-10-03,2,66,,
city_hourly_P0,city,全市,,2025-10-04,2,66,,
city_hourly_P0,city,全市,,2025-10-05,2,66,,
city_hourly_P0,city,全市,,2025-10-06,2,66,,
city_hourly_P0,city,全市,,2025-10-07,2,66,,
city_hourly_P0,city,全市,,2025-10-08,2,66,,
city_hourly_P0,city,全市,,2025-10-09,2,66,,
city_hourly_P0,city,全市,,2025-10-10,2,66,,
city_hourly_P0,city,全市,,2025-10-11,2,66,,
city_hourly_P0,city,全市,,2025-10-12,2,66,,
city_hourly_P0,city,全市,,2025-10-13,2,66,,
city_hourly_P0,city,全市,,2025-10-14,2,66,,
city_hourly_P0,city,全市,,2025-10-15,2,66,,
city_hourly_P0,city,全市,,2025-10-16,2,66,,
city_hourly_P0,city,全市,,2025-10-17,2,66,,
city_hourly_P0,city,全市,,2025-10-18,2,66,,
city_hourly_P0,city,全市,,2025-10-19,2,66,,
city_hourly_P0,city,全市,,2025-10-20,2,66,,
city_hourly_P0,city,全市,,2025-10-21,2,66,,
city_hourly_P0,city,全市,,2025-10-22,2,66,,
city_hourly_P0,city,全市,,2025-10-23,2,66,,
city_hourly_P0,city,全市,,2025-10-24,2,66,,
city_hourly_P0,city,全市,,2025-10-25,2,66,,
city_hourly_P0,city,全市,,2025-10-26,2,66,,
city_hourly_P0,city,全市,,2025-10-27,2,66,,
city_hourly_P0,city,全市,,2025-10-28,2,66,,
city_hourly_P0,city,全市,,2025-10-29,2,66,,
city_hourly_P0,city,全市,,2025-10-30,2,66,,
city_hourly_P0,city,全市,,2025-10-31,2,66,,
city_hourly_P0,city,全市,,2025-11-01,2,66,,
city_hourly_P0,city,全市,,2025-11-02,2,66,,
city_hourly_P0,city,全市,,2025-11-03,2,66,,
city_hourly_P0,city,全市,,2025-11-04,2,66,,
city_hourly_P0,city,全市,,2025-11-05,2,66,,
city_hourly_P0,city,全市,,2025-11-06,2,66,,
city_hourly_P0,city,全市,,2025-11-07,2,66,,
city_hourly_P0,city,全市,,2025-11-08,2,66,,
city_hourly_P0,city,全市,,2025-11-09,2,66,,
city_hourly_P0,city,全市,,2025-11-10,2,66,,
city_hourly_P0,city,全市,,2025-11-11,2,66,,
city_hourly_P0,city,全市,,2025-11-12,2,66,,
city_hourly_P0,city,全市,,2025-11-13,2,66,,
city_hourly_P0,city,全市,,2025-11-14,2,66,,
city_hourly_P0,city,全市,,2025-11-15,2,66,,
city_hourly_P0,city,全市,,2025-11-16,2,66,,
city_hourly_P0,city,全市,,2025-11-17,2,66,,
city_hourly_P0,city,全市,,2025-11-18,2,66,,
city_hourly_P0,city,全市,,2025-11-19,2,66,,
city_hourly_P0,city,全市,,2025-11-20,2,66,,
city_hourly_P0,city,全市,,2025-11-21,2,66,,
city_hourly_P0,city,全市,,2025-11-22,2,66,,
city_hourly_P0,city,全市,,2025-11-23,2,66,,
city_hourly_P0,city,全市,,2025-11-24,2,66,,
city_hourly_P0,city,全市,,2025-11-25,2,66,,
city_hourly_P0,city,全市,,2025-11-26,2,66,,
city_hourly_P0,city,全市,,2025-11-27,2,66,,
city_hourly_P0,city,全市,,2025-11-28,2,66,,
city_hourly_P0,city,全市,,2025-11-29,2,66,,
city_hourly_P0,city,全市,,2025-11-30,2,66,,
city_hourly_P0,city,全市,,2025-12-01,2,66,,
city_hourly_P0,city,全市,,2025-12-02,2,66,,
city_hourly_P0,city,全市,,2025-12-03,2,66,,
city_hourly_P0,city,全市,,2025-12-04,2,66,,
city_hourly_P0,city,全市,,2025-12-05,2,66,,
city_hourly_P0,city,全市,,2025-12-06,2,66,,
city_hourly_P0,city,全市,,2025-12-07,2,66,,
city_hourly_P0,city,全市,,2025-12-08,2,66,,
city_hourly_P0,city,全市,,2025-12-09,2,66,,
city_hourly_P0,city,全市,,2025-12-10,2,66,,
city_hourly_P0,city,全市,,2025-12-11,2,66,,
city_hourly_P0,city,全市,,2025-12-12,2,66,,
city_hourly_P0,city,全市,,2025-12-13,2,66,,
city_hourly_P0,city,全市,,2025-12-14,2,66,,
city_hourly_P0,city,全市,,2025-12-15,2,66,,
city_hourly_P0,city,全市,,2025-12-16,2,66,,
city_hourly_P0,city,全市,,2025-12-17,2,66,,
city_hourly_P0,city,全市,,2025-12-18,2,66,,
city_hourly_P0,city,全市,,2025-12-19,2,66,,
city_hourly_P0,city,全市,,2025-12-20,2,66,,
city_hourly_P0,city,全市,,2025-12-21,2,66,,
city_hourly_P0,city,全市,,2025-12-22,2,66,,
city_hourly_P0,city,全市,,2025-12-23,2,66,,
city_hourly_P0,city,全市,,2025-12-24,2,66,,
city_hourly_P0,city,全市,,2025-12-25,2,66,,
city_hourly_P0,city,全市,,2025-12-26,2,66,,
city_hourly_P0,city,全市,,2025-12-27,2,66,,
city_hourly_P0,city,全市,,2025-12-28,2,66,,
city_hourly_P0,city,全市,,2025-12-29,2,66,,
city_hourly_P0,city,全市,,2025-12-30,2,66,,
city_hourly_P0,city,全市,,2025-12-31,2,66,,
city_hourly_P0,city,全市,,2025-09-01,3,66,,
city_hourly_P0,city,全市,,2025-09-02,3,66,,
city_hourly_P0,city,全市,,2025-09-03,3,66,,
city_hourly_P0,city,全市,,2025-09-04,3,66,,
city_hourly_P0,city,全市,,2025-09-05,3,66,,
city_hourly_P0,city,全市,,2025-09-06,3,66,,
city_hourly_P0,city,全市,,2025-09-07,3,66,,
city_hourly_P0,city,全市,,2025-09-08,3,66,,
city_hourly_P0,city,全市,,2025-09-09,3,66,,
city_hourly_P0,city,全市,,2025-09-10,3,66,,
city_hourly_P0,city,全市,,2025-09-11,3,66,,
city_hourly_P0,city,全市,,2025-09-12,3,66,,
city_hourly_P0,city,全市,,2025-09-13,3,66,,
city_hourly_P0,city,全市,,2025-09-14,3,66,,
city_hourly_P0,city,全市,,2025-09-15,3,66,,
city_hourly_P0,city,全市,,2025-09-16,3,66,,
city_hourly_P0,city,全市,,2025-09-17,3,66,,
city_hourly_P0,city,全市,,2025-09-18,3,66,,
city_hourly_P0,city,全市,,2025-09-19,3,66,,
city_hourly_P0,city,全市,,2025-09-20,3,66,,
city_hourly_P0,city,全市,,2025-09-21,3,66,,
city_hourly_P0,city,全市,,2025-09-22,3,66,,
city_hourly_P0,city,全市,,2025-09-23,3,66,,
city_hourly_P0,city,全市,,2025-09-24,3,66,,
city_hourly_P0,city,全市,,2025-09-25,3,66,,
city_hourly_P0,city,全市,,2025-09-26,3,66,,
city_hourly_P0,city,全市,,2025-09-27,3,66,,
city_hourly_P0,city,全市,,2025-09-28,3,66,,
city_hourly_P0,city,全市,,2025-09-29,3,66,,
city_hourly_P0,city,全市,,2025-09-30,3,66,,
city_hourly_P0,city,全市,,2025-10-01,3,66,,
city_hourly_P0,city,全市,,2025-10-02,3,66,,
city_hourly_P0,city,全市,,2025-10-03,3,66,,
city_hourly_P0,city,全市,,2025-10-04,3,66,,
city_hourly_P0,city,全市,,2025-10-05,3,66,,
city_hourly_P0,city,全市,,2025-10-06,3,66,,
city_hourly_P0,city,全市,,2025-10-07,3,66,,
city_hourly_P0,city,全市,,2025-10-08,3,66,,
city_hourly_P0,city,全市,,2025-10-09,3,66,,
city_hourly_P0,city,全市,,2025-10-10,3,66,,
city_hourly_P0,city,全市,,2025-10-11,3,66,,
city_hourly_P0,city,全市,,2025-10-12,3,66,,
city_hourly_P0,city,全市,,2025-10-13,3,66,,
city_hourly_P0,city,全市,,2025-10-14,3,66,,
city_hourly_P0,city,全市,,2025-10-15,3,66,,
city_hourly_P0,city,全市,,2025-10-16,3,66,,
city_hourly_P0,city,全市,,2025-10-17,3,66,,
city_hourly_P0,city,全市,,2025-10-18,3,66,,
city_hourly_P0,city,全市,,2025-10-19,3,66,,
city_hourly_P0,city,全市,,2025-10-20,3,66,,
city_hourly_P0,city,全市,,2025-10-21,3,66,,
city_hourly_P0,city,全市,,2025-10-22,3,66,,
city_hourly_P0,city,全市,,2025-10-23,3,66,,
city_hourly_P0,city,全市,,2025-10-24,3,66,,
city_hourly_P0,city,全市,,2025-10-25,3,66,,
city_hourly_P0,city,全市,,2025-10-26,3,66,,
city_hourly_P0,city,全市,,2025-10-27,3,66,,
city_hourly_P0,city,全市,,2025-10-28,3,66,,
city_hourly_P0,city,全市,,2025-10-29,3,66,,
city_hourly_P0,city,全市,,2025-10-30,3,66,,
city_hourly_P0,city,全市,,2025-10-31,3,66,,
city_hourly_P0,city,全市,,2025-11-01,3,66,,
city_hourly_P0,city,全市,,2025-11-02,3,66,,
city_hourly_P0,city,全市,,2025-11-03,3,66,,
city_hourly_P0,city,全市,,2025-11-04,3,66,,
city_hourly_P0,city,全市,,2025-11-05,3,66,,
city_hourly_P0,city,全市,,2025-11-06,3,66,,
city_hourly_P0,city,全市,,2025-11-07,3,66,,
city_hourly_P0,city,全市,,2025-11-08,3,66,,
city_hourly_P0,city,全市,,2025-11-09,3,66,,
city_hourly_P0,city,全市,,2025-11-10,3,66,,
city_hourly_P0,city,全市,,2025-11-11,3,66,,
city_hourly_P0,city,全市,,2025-11-12,3,66,,
city_hourly_P0,city,全市,,2025-11-13,3,66,,
city_hourly_P0,city,全市,,2025-11-14,3,66,,
city_hourly_P0,city,全市,,2025-11-15,3,66,,
city_hourly_P0,city,全市,,2025-11-16,3,66,,
city_hourly_P0,city,全市,,2025-11-17,3,66,,
city_hourly_P0,city,全市,,2025-11-18,3,66,,
city_hourly_P0,city,全市,,2025-11-19,3,66,,
city_hourly_P0,city,全市,,2025-11-20,3,66,,
city_hourly_P0,city,全市,,2025-11-21,3,66,,
city_hourly_P0,city,全市,,2025-11-22,3,66,,
city_hourly_P0,city,全市,,2025-11-23,3,66,,
city_hourly_P0,city,全市,,2025-11-24,3,66,,
city_hourly_P0,city,全市,,2025-11-25,3,66,,
city_hourly_P0,city,全市,,2025-11-26,3,66,,
city_hourly_P0,city,全市,,2025-11-27,3,66,,
city_hourly_P0,city,全市,,2025-11-28,3,66,,
city_hourly_P0,city,全市,,2025-11-29,3,66,,
city_hourly_P0,city,全市,,2025-11-30,3,66,,
city_hourly_P0,city,全市,,2025-12-01,3,66,,
city_hourly_P0,city,全市,,2025-12-02,3,66,,
city_hourly_P0,city,全市,,2025-12-03,3,66,,
city_hourly_P0,city,全市,,2025-12-04,3,66,,
city_hourly_P0,city,全市,,2025-12-05,3,66,,
city_hourly_P0,city,全市,,2025-12-06,3,66,,
city_hourly_P0,city,全市,,2025-12-07,3,66,,
city_hourly_P0,city,全市,,2025-12-08,3,66,,
city_hourly_P0,city,全市,,2025-12-09,3,66,,
city_hourly_P0,city,全市,,2025-12-10,3,66,,
city_hourly_P0,city,全市,,2025-12-11,3,66,,
city_hourly_P0,city,全市,,2025-12-12,3,66,,
city_hourly_P0,city,全市,,2025-12-13,3,66,,
city_hourly_P0,city,全市,,2025-12-14,3,66,,
city_hourly_P0,city,全市,,2025-12-15,3,66,,
city_hourly_P0,city,全市,,2025-12-16,3,66,,
city_hourly_P0,city,全市,,2025-12-17,3,66,,
city_hourly_P0,city,全市,,2025-12-18,3,66,,
city_hourly_P0,city,全市,,2025-12-19,3,66,,
city_hourly_P0,city,全市,,2025-12-20,3,66,,
city_hourly_P0,city,全市,,2025-12-21,3,66,,
city_hourly_P0,city,全市,,2025-12-22,3,66,,
city_hourly_P0,city,全市,,2025-12-23,3,66,,
city_hourly_P0,city,全市,,2025-12-24,3,66,,
city_hourly_P0,city,全市,,2025-12-25,3,66,,
city_hourly_P0,city,全市,,2025-12-26,3,66,,
city_hourly_P0,city,全市,,2025-12-27,3,66,,
city_hourly_P0,city,全市,,2025-12-28,3,66,,
city_hourly_P0,city,全市,,2025-12-29,3,66,,
city_hourly_P0,city,全市,,2025-12-30,3,66,,
city_hourly_P0,city,全市,,2025-12-31,3,66,,
city_hourly_P0,city,全市,,2025-09-01,4,66,,
city_hourly_P0,city,全市,,2025-09-02,4,66,,
city_hourly_P0,city,全市,,2025-09-03,4,66,,
city_hourly_P0,city,全市,,2025-09-04,4,66,,
city_hourly_P0,city,全市,,2025-09-05,4,66,,
city_hourly_P0,city,全市,,2025-09-06,4,66,,
city_hourly_P0,city,全市,,2025-09-07,4,66,,
city_hourly_P0,city,全市,,2025-09-08,4,66,,
city_hourly_P0,city,全市,,2025-09-09,4,66,,
city_hourly_P0,city,全市,,2025-09-10,4,66,,
