S002_相对误差(%),S004_相对误差(%),S007_相对误差(%),S008_相对误差(%),S009_相对误差(%),S010_相对误差(%),S011_相对误差(%),S012_相对误差(%),S014_相对误差(%),S017_相对误差(%),S018_相对误差(%),S019_相对误差(%),S020_相对误差(%),S021_相对误差(%),S022_相对误差(%),S023_相对误差(%),S024_相对误差(%),S025_相对误差(%),S028_相对误差(%),S030_相对误差(%),S032_相对误差(%),S033_相对误差(%),S035_相对误差(%),S038_相对误差(%),S039_相对误差(%),S040_相对误差(%),S041_相对误差(%),S042_相对误差(%),S046_相对误差(%),S047_相对误差(%),S049_相对误差(%),S050_相对误差(%),S051_相对误差(%),S052_相对误差(%),S053_相对误差(%),S054_相对误差(%),S055_相对误差(%),S056_相对误差(%),S059_相对误差(%),S060_相对误差(%),S061_相对误差(%),S062_相对误差(%),S064_相对误差(%),S065_相对误差(%),S066_相对误差(%),S068_相对误差(%),S070_相对误差(%),S071_相对误差(%),S072_相对误差(%),S073_相对误差(%),S074_相对误差(%),S075_相对误差(%),S116_相对误差(%),time
98.60579423327455,58.89281217967132,76.86792057311901,11.323911306977138,78.65102277196148,29.697860604013343,,78.13371751904478,54.80736649477441,99.53667322595537,73.99078377346177,96.98065220008161,192.12133436500926,331.9713438082708,147.94762662839761,5.611017217053967,289.15856559035774,144.69388025756632,123.82795226404986,83.74128971924868,,93.59110716509178,382.28743604436653,90.3394670444383,85.65837013622173,91.67119040272537,71.59823528723973,88.0669473097762,121.82438094787065,,179.94422061970013,84.55323213021948,,258.01465759599205,63.133156759137066,77.93091343574937,,,446.3554260126385,93.83289885730291,85.30065649489394,98.86103525237961,,178.51444315083708,19.267698292205132,37.77763836982809,,106.43909765037323,49.30856909746467,13.056125683607728,90.09351162433796,83.56878135543006,100.0,2025-09-01 06:00:00
27.01755701765422,35.14000860643843,25.120078329364464,45.26667627012829,49.902064452885,8.884259248913182,14.595103234088896,1.584888986850352,21.76451764742494,72.44451772793983,19.6898988804604,87.05688977846334,44.83120252206652,57.11000206309799,45.531147539903685,18.420703690145615,34.16510308659861,7.653611077354435,42.20765923998053,40.83058845643536,49.34576983909062,39.7018567834997,67.06925275901098,28.201093114767062,131.37538680773744,43.332329025026404,8.995416627170096,8.48778481396156,41.75686160278415,11.342904046941616,32.01939068167932,18.843780225435818,,52.50376201838753,45.07165771721037,12.617029596930477,28.752617951660525,22.21348096105187,10.371851842542496,36.386700271774075,17.123292511176828,42.19464297025424,9.515338420733386,28.314813044169036,33.090606548703136,39.42637934996846,3.7800504764914598,0.3544411154674814,33.15892376866893,31.398841364625902,38.469840266242024,24.706821585846885,55.076746606933426,2025-09-01 07:00:00
98.86622027317532,13.344006490626764,9.70010919384681,41.56109653606155,47.99648854559974,11.182457761333522,14.07516983660891,1.8828816929613548,41.42158234220589,29.078521949610213,12.750456217918934,61.0506660652837,42.29753840636475,52.78823452318191,35.413941149098754,0.5207269823929231,16.381869185608554,11.580241328559541,32.10597376655474,24.74853128594771,61.38449273955637,30.619913513336012,83.27880171885047,27.28582315818701,525.5069721705503,32.730390679537145,7.515250847664165,22.27356079446948,48.473930057709566,16.857948024847953,13.12667694303968,10.426166069542349,,49.74980410500814,13.396697139037968,10.529193537875457,11.304754792012183,2.9334799390613364,8.174926813572071,31.263889570095415,18.368080059957762,8.886424439680889,19.222141987633663,19.156851178086566,48.051518147914265,26.419045420049052,3.0895628157837725,14.170908038640158,15.2203848699484,19.51435255172557,114.40815829056686,13.77275717109623,49.80359049210581,2025-09-01 08:00:00
185.14558828099698,29.19460026015222,13.053473431975279,38.47260701667985,37.50918097064422,12.10324299106381,3.6234421551207623,4.679524582172443,123.4085070088278,16.813434825575495,13.25375445073386,43.93415412733103,30.1995241516561,40.87224002643268,39.15285999513187,133.24483848981978,37.47183156087233,15.141799661778716,30.808006383471824,24.48399185277031,33.271007852698204,30.596224401658755,83.53456518736841,34.16411704075437,843.2778023118804,33.12730489562868,5.692591829226955,20.491204334025824,41.222016996722374,8.071342104151258,29.63152118453469,8.57000291059369,7.8552770000862875,2.3123605554579343,8.621092684185854,10.906836320112708,0.21810159305555776,5.95397973723286,12.631481119487045,32.71821736641641,28.790155820293613,13.006245945226134,5.239603181876977,24.538280873826263,23.28621742606036,26.493753874075043,18.193519629135334,15.964250607980384,24.616086072963167,11.928662905920397,78.94004276233046,20.186528084752993,41.52051605986507,2025-09-01 09:00:00
205.79803768793496,22.995226225002288,8.477914015066697,43.90900194967362,86.12554669276513,0.34140704373977204,38.04486013326254,11.124195550318676,14.570120927746089,38.37970922914628,160.3137993944046,29.857059556278582,19.563539683445153,30.517517045360325,24.08346847177036,181.71962688107953,11.01047824470306,105.19244504773961,39.84714283188366,0.5718749550721989,30.706201352501704,23.708359733041227,45.636337518377914,12.641016346581937,940.0676213811016,5.480752723003808,84.09268225447707,4.0644200707606934,152.91310610040273,37.87958452998403,24.858831912241637,74.26816061917143,23.841004075541996,7.096703558897749,24.119951566354946,13.309334775851022,4.202121125310603,11.081361203234268,199.43483797004876,28.26022169853476,15.908949319132295,8.83961321856569,32.0946499365407,7.4881175051251585,10.912804293347856,67.92431994244494,6.318327042052982,37.55531224875236,8.01691212525066,57.25058532229753,22.734471561907434,23.258061596797837,24.764821645406027,2025-09-01 10:00:00
224.314091975334,18.76498637849476,17.011965645685915,40.995768509833276,16.914176213107666,20.33502170544674,112.70560207289391,109.18344613838886,122.9103111651854,84.2117982775553,83.17041946142591,22.422397158658043,29.405538502446337,20.146074912804774,29.001569792452475,27.210954121663967,20.433853517781074,43.705716062095775,42.13652965986052,107.699790152399,55.317888882247935,25.622574007876146,,27.594704540328387,1093.016045823071,14.311841591585194,6.658313715561218,37.685815230837,19.41017904632922,6.44809856688936,57.07096648449138,47.226406467632884,29.760368338862207,12.124391730066,35.329845664533735,20.018235719434507,4.107796386955509,21.290988493355943,95.88389361822317,31.4278208948218,3.8466647629005166,2.549624188057389,44.962330906645256,28.933825023683312,28.02193665897749,31.513805008149664,28.529029538759005,3.999568986126177,10.770923068114604,29.892291713750325,60.751152637239734,13.049813525350269,2.5158803231718405,2025-09-01 11:00:00
223.071449942037,16.254047708611882,42.74780362657468,31.933690936484982,21.864405986283355,5.215748757501857,38.380121967322935,14.66937588812919,22.63546061817476,83.29481290772114,26.055696905059722,23.83046532947146,10.586616577731284,24.988047564249733,32.35162916390992,10.125204523842644,79.25180006613844,103.53837534446878,40.5559339303975,4.540098637448897,61.9858666480028,23.9137279616678,,10.659001550581545,1041.469162347428,69.5955767060473,12.20822479419553,16.32165933250001,136.2992641852383,30.728596553036514,20.489244577233524,9.675720108195932,25.541537799791147,51.91827495794597,31.065947984869762,22.545759130837823,23.50158297221778,4.863789542850765,9.213458971186911,17.758430174775704,26.503753110562993,32.5145771333102,25.005321258075746,31.481560919944723,6.195386529706764,13.727911375166926,4.316956928015166,19.181559635912084,8.524375060152927,25.29335133820935,27.756145722380033,17.209356352248232,37.74110247718578,2025-09-01 12:00:00
222.60211766322357,14.64863195482711,17.25446866255493,45.00614687941054,7.151297060553381,33.403030006369285,36.314700687982075,17.588316918260364,3.5026309087116716,79.88892278832033,26.160797333939822,26.527156856720396,23.513279341217068,28.70951296946474,14.05104131084635,10.068756012331292,200.97946947598953,46.96454692898144,43.98020330356488,10.306760322379716,61.48504587830275,35.54570840764396,,39.51126197602663,1147.7500426431538,34.369141036077785,13.846665263690477,42.92294113982093,29.52826540080232,33.159196280952266,31.347348743566734,22.805540035459156,33.16330540810567,14.202708491980742,21.80031612352144,16.299815594001036,30.483407018632818,3.0594309516053118,31.020159516635132,6.336135463316355,47.29931641918588,25.94823437451808,186.48995427707808,16.283844664147033,74.65532572313319,21.626655394049756,21.476926710338837,60.55699017717393,9.338846601015181,39.217009216832096,0.0335161629401529,24.700586610762855,6.225880280770654,2025-09-01 13:00:00
205.89191681235434,17.87307952356621,9.939973315805515,37.26137842873272,18.088279720221504,27.844115214630662,37.77218691435957,29.698224364194814,17.782408282636077,52.08526622299938,23.504829295450318,28.485786850438576,19.698061879968677,25.05671941394519,28.29614095032952,11.973536961455624,176.58115988966253,35.98203038299821,30.790086589025922,212.90507150453323,52.41678067073673,27.205528741250674,,45.41402353239096,1141.4642161214344,24.38935584180636,16.843984342096938,19.29184360649245,25.404754685469655,16.23367399896788,25.844829625439502,101.27717557339757,12.68642326502901,52.95839179468486,21.142120983653175,16.782671511949754,3.6618066420939877,0.7216097528176272,231.38067633475927,17.229076890732728,24.3762990260898,20.258504721009867,35.03648745252097,28.844906078884552,15.890182567356728,35.49160255290918,19.666731346607726,26.699001934855993,15.091090438564173,37.17158451374328,23.157663911842818,21.315150281442033,40.634817477903226,2025-09-01 14:00:00
215.08042464651837,23.28397358457383,6.331103440259202,52.271978359617265,29.09654776850675,8.420260186809442,68.78744352119523,74.90780095792621,14.761788237916967,7.760928159939692,23.248557899838378,43.33075564744235,23.659936060944435,35.94348501141083,37.96739690990108,7.566007975286547,12.077988907889424,42.48847762855526,100.27215733743269,180.19831484970337,69.14815789503265,29.47604524122806,,60.034578519708425,927.8424961591052,27.25836317366193,12.977761647520868,18.70718677553832,33.7862858751802,128.0698956564518,27.322603274655805,10.735508218632884,174.61378681005377,23.117191583471072,9.981720158806842,8.315902227092288,57.02133653263781,12.908168438331852,2.28710105151342,23.27826563511731,18.575409298274582,18.20806663256717,46.443840917123055,25.20258373580992,16.971813809162356,33.833970508589886,10.709818996059632,48.530078124803175,21.31344366638405,44.59513952327594,28.808351646759263,17.79047613222542,49.00802024347473,2025-09-01 15:00:00
