time,date,hour,site_rows,site_count,actual_city_mw,pred_city_mw,pred_nan_sites,pred_zero_sites,actual_positive_sites,capacity_sum_mw,pred_city_is_zero,actual_city_positive,suspicious_city_zero,zero_site_ratio_pct,actual_mw,pred_mw,actual_diff,pred_diff
2023-01-19 06:00:00,2023-01-19,6,22,22,0.0,1.8673403256570729,0,5,0,152.01878,False,False,False,22.727272727272727,0.0,0.0,0.0,1.8673403256570729
2023-01-19 07:00:00,2023-01-19,7,22,22,1.57,1.754481747308664,0,5,3,152.01878,False,True,False,22.727272727272727,1.57,1.2463,0.0,0.5081817473086641
2023-01-19 18:00:00,2023-01-19,18,22,22,0.0,1.6964316667313848,0,5,0,152.01878,False,False,False,22.727272727272727,0.0,0.0,0.0,1.6964316667313848
2023-01-19 19:00:00,2023-01-19,19,22,22,0.0,1.6405311606211317,0,5,0,152.01878,False,False,False,22.727272727272727,0.0,0.0,0.0,1.6405311606211317
2023-01-20 06:00:00,2023-01-20,6,22,22,0.0,1.8673403256570729,0,5,0,152.01878,False,False,False,22.727272727272727,0.0,0.0,0.0,1.8673403256570729
2023-01-20 07:00:00,2023-01-20,7,22,22,1.55,1.754481747308664,0,5,1,152.01878,False,True,False,22.727272727272727,1.55,1.3084,0.0,0.446081747308664
2023-01-20 18:00:00,2023-01-20,18,22,22,0.0,1.6964316667313848,0,5,0,152.01878,False,False,False,22.727272727272727,0.0,0.0,0.0,1.6964316667313848
2023-01-20 19:00:00,2023-01-20,19,22,22,0.0,1.6405311606211317,0,5,0,152.01878,False,False,False,22.727272727272727,0.0,0.0,0.0,1.6405311606211317
2023-01-21 06:00:00,2023-01-21,6,22,22,0.0,1.8673403256570729,0,5,0,152.01878,False,False,False,22.727272727272727,0.0,0.0,0.0,1.8673403256570729
2023-01-21 07:00:00,2023-01-21,7,22,22,1.55,1.754481747308664,0,5,1,152.01878,False,True,False,22.727272727272727,1.55,1.2373,0.0,0.517181747308664
2023-01-21 18:00:00,2023-01-21,18,22,22,0.0,1.6964316667313848,0,5,0,152.01878,False,False,False,22.727272727272727,0.0,0.0,0.0,1.6964316667313848
2023-01-21 19:00:00,2023-01-21,19,22,22,0.0,1.6405311606211317,0,5,0,152.01878,False,False,False,22.727272727272727,0.0,0.0,0.0,1.6405311606211317
2023-01-22 06:00:00,2023-01-22,6,22,22,0.0,1.8673403256570729,0,5,0,152.01878,False,False,False,22.727272727272727,0.0,0.0,0.0,1.8673403256570729
2023-01-22 07:00:00,2023-01-22,7,22,22,1.56,1.754481747308664,0,5,2,152.01878,False,True,False,22.727272727272727,1.56,1.1491,0.0,0.605381747308664
2023-01-22 18:00:00,2023-01-22,18,22,22,0.0,1.6964316667313848,0,5,0,152.01878,False,False,False,22.727272727272727,0.0,0.0,0.0,1.6964316667313848
2023-01-22 19:00:00,2023-01-22,19,22,22,0.0,1.6405311606211317,0,5,0,152.01878,False,False,False,22.727272727272727,0.0,0.0,0.0,1.6405311606211317
2023-01-23 06:00:00,2023-01-23,6,22,22,0.0,1.8673403256570729,0,5,0,152.01878,False,False,False,22.727272727272727,0.0,0.0,0.0,1.8673403256570729
2023-01-23 07:00:00,2023-01-23,7,22,22,1.55,1.754481747308664,0,5,1,152.01878,False,True,False,22.727272727272727,1.55,1.1302,0.0,0.6242817473086639
2023-01-23 18:00:00,2023-01-23,18,22,22,0.0,1.6964316667313848,0,5,0,152.01878,False,False,False,22.727272727272727,0.0,0.0,0.0,1.6964316667313848
2023-01-23 19:00:00,2023-01-23,19,22,22,0.0,1.6405311606211317,0,5,0,152.01878,False,False,False,22.727272727272727,0.0,0.0,0.0,1.6405311606211317
2023-01-24 06:00:00,2023-01-24,6,22,22,0.0,1.8673403256570729,0,5,0,152.01878,False,False,False,22.727272727272727,0.0,0.0,0.0,1.8673403256570729
2023-01-24 07:00:00,2023-01-24,7,22,22,1.55,1.754481747308664,0,5,1,152.01878,False,True,False,22.727272727272727,1.55,1.0492,0.0,0.7052817473086641
2023-01-24 18:00:00,2023-01-24,18,22,22,0.0,1.6964316667313848,0,5,0,152.01878,False,False,False,22.727272727272727,0.0,0.0,0.0,1.6964316667313848
2023-01-24 19:00:00,2023-01-24,19,22,22,0.0,1.6405311606211317,0,5,0,152.01878,False,False,False,22.727272727272727,0.0,0.0,0.0,1.6405311606211317
2023-01-25 06:00:00,2023-01-25,6,22,22,0.0,1.8673403256570729,0,5,0,152.01878,False,False,False,22.727272727272727,0.0,0.0,0.0,1.8673403256570729
2023-01-25 07:00:00,2023-01-25,7,22,22,1.56,1.754481747308664,0,5,2,152.01878,False,True,False,22.727272727272727,1.56,1.1249,0.0,0.629581747308664
2023-01-25 18:00:00,2023-01-25,18,22,22,0.0,1.6964316667313848,0,5,0,152.01878,False,False,False,22.727272727272727,0.0,0.0,0.0,1.6964316667313848
2023-01-25 19:00:00,2023-01-25,19,22,22,0.0,1.6405311606211317,0,5,0,152.01878,False,False,False,22.727272727272727,0.0,0.0,0.0,1.6405311606211317
2023-01-26 06:00:00,2023-01-26,6,22,22,0.0,1.8673403256570729,0,5,0,152.01878,False,False,False,22.727272727272727,0.0,0.0,0.0,1.8673403256570729
