hour,site_id,best_alpha,hour_k,site_k_raw,k_final,n_valid,shrink_weight
11,S017,0.1,1.029381352316983,2.1750790280665067,1.25,62,0.4366
11,S018,0.1,1.029381352316983,0.8694659614370897,0.9601980981065327,61,0.4326
11,S019,0.1,1.029381352316983,1.0910207469446296,1.054762279516602,56,0.4118
11,S020,0.1,1.029381352316983,1.1873960071403276,1.0983736663947812,62,0.4366
11,S021,0.1,1.029381352316983,1.3933439630357092,1.186840354117283,61,0.4326
11,S022,0.1,1.029381352316983,1.833436682771352,1.25,62,0.4366
11,S023,0.1,1.029381352316983,0.9461391751913597,0.993036176388894,62,0.4366
11,S024,0.1,1.029381352316983,1.0014920427964904,1.017204329850289,62,0.4366
11,S025,0.1,1.029381352316983,0.8432233169593967,0.9481010833580369,62,0.4366
11,S028,0.1,1.029381352316983,1.1357016352381386,1.0753780704601779,61,0.4326
11,S030,0.1,1.029381352316983,0.9810864576090629,1.0082948489938066,62,0.4366
11,S031,0.1,1.029381352316983,0.9510028706283224,0.9951597617205256,62,0.4366
11,S032,0.1,1.029381352316983,2.356156076336972,1.25,62,0.4366
11,S033,0.1,1.029381352316983,1.3002289262203703,1.1465565438638385,61,0.4326
11,S034,0.1,1.029381352316983,1.1570276081316018,1.08511422457407,62,0.4366
11,S035,0.1,1.029381352316983,0.7973229886934715,0.928987308479861,61,0.4326
11,S038,0.1,1.029381352316983,1.3179066830858348,1.1530350655036337,60,0.4286
11,S039,0.1,1.029381352316983,0.9284984583571076,0.9853338915739389,62,0.4366
11,S040,0.1,1.029381352316983,1.244255260445267,1.123199537556093,62,0.4366
11,S041,0.1,1.029381352316983,1.1738215308787063,1.0918696565174448,61,0.4326
11,S042,0.1,1.029381352316983,1.1035152665268386,1.0617496810564975,62,0.4366
11,S046,0.1,1.029381352316983,1.2840089744479624,1.1342280202532686,56,0.4118
11,S047,0.1,1.029381352316983,0.777221856111405,0.9244682772533483,57,0.4161
11,S048,0.1,1.029381352316983,0.9356480059224489,0.9884555250179611,62,0.4366
11,S049,0.1,1.029381352316983,0.9777172095522985,1.0068237688563462,62,0.4366
11,S050,0.1,1.029381352316983,0.9123359405294617,0.9782770175928539,62,0.4366
11,S051,0.1,1.029381352316983,0.7557499306420706,0.9099084780645565,62,0.4366
11,S052,0.1,1.029381352316983,1.120079033695022,1.0689817484116197,62,0.4366
11,S053,0.1,1.029381352316983,1.1900513845429035,1.0995330565283004,62,0.4366
11,S054,0.1,1.029381352316983,0.8693827715940781,0.959522817071771,62,0.4366
11,S055,0.1,1.029381352316983,0.9481202070988025,1.0005467524008544,44,0.3548
11,S056,0.1,1.029381352316983,0.8256138729947765,0.9404124528946112,62,0.4366
11,S059,0.1,1.029381352316983,1.0071508758927374,1.019763912161813,61,0.4326
11,S060,0.1,1.029381352316983,1.221769675285553,1.1133818876976262,62,0.4366
11,S061,0.1,1.029381352316983,1.0665676093218135,1.0454690237871578,61,0.4326
11,S062,0.1,1.029381352316983,0.9390144854265906,0.9899253963507553,62,0.4366
11,S063,0.1,1.029381352316983,1.237568919411356,1.120280149217343,62,0.4366
11,S064,0.1,1.029381352316983,0.9971501712446126,1.0154373661792908,61,0.4326
11,S065,0.1,1.029381352316983,1.0642540679998997,1.0444681300237768,61,0.4326
11,S066,0.1,1.029381352316983,1.1764013322658413,1.0935731745481747,62,0.4366
11,S068,0.1,1.029381352316983,1.1070850909999355,1.0633083368123566,62,0.4366
11,S070,0.1,1.029381352316983,0.9518234583510227,0.9955180465008595,62,0.4366
11,S071,0.1,1.029381352316983,1.9078270103817792,1.25,62,0.4366
11,S072,0.1,1.029381352316983,0.935689402622251,0.9884735996333676,62,0.4366
11,S073,0.1,1.029381352316983,0.9713607257759022,1.0042802301963736,61,0.4326
11,S074,0.1,1.029381352316983,1.2274204872818832,1.1158491436396858,62,0.4366
11,S075,0.1,1.029381352316983,1.1095124141982569,1.0643681539834546,62,0.4366
11,S076,0.1,1.029381352316983,1.1597172417152528,1.0763022725003601,45,0.36
11,S077,0.1,1.029381352316983,,1.029381352316983,3,0.0
11,S115,0.1,1.029381352316983,1.2326016720191328,1.1181113510601752,62,0.4366
11,S116,0.1,1.029381352316983,1.120503470031504,1.069167065685295,62,0.4366
12,S002,0.1,1.0252420270793587,0.5944399551421792,0.8371453477828437,62,0.4366
12,S003,0.1,1.0252420270793587,,1.0252420270793587,13,0.0
12,S004,0.1,1.0252420270793587,1.1316142050776585,1.0716862174729824,62,0.4366
12,S006,0.1,1.0252420270793587,0.41656473423568574,0.7594815189363465,62,0.4366
12,S007,0.1,1.0252420270793587,1.0636545974979748,1.0420137127550926,62,0.4366
12,S008,0.1,1.0252420270793587,1.2886199052108287,1.1402380020381695,62,0.4366
12,S009,0.1,1.0252420270793587,1.3403088157957928,1.16280639961752,62,0.4366
12,S010,0.1,1.0252420270793587,0.9953785419458326,1.012203040612608,62,0.4366
12,S011,0.1,1.0252420270793587,0.932352086725625,0.9846844474882919,62,0.4366
12,S012,0.1,1.0252420270793587,0.7899498629195753,0.9225088286433969,62,0.4366
12,S014,0.1,1.0252420270793587,0.973947567503591,1.0034695586263351,59,0.4245
12,S016,0.1,1.0252420270793587,0.9038477112903608,0.9727239188302177,61,0.4326
12,S017,0.1,1.0252420270793587,2.1078743929945274,1.25,62,0.4366
12,S018,0.1,1.0252420270793587,0.8799699817586851,0.9623938372597765,61,0.4326
12,S019,0.1,1.0252420270793587,1.109345380668071,1.0598728197335345,56,0.4118
12,S020,0.1,1.0252420270793587,1.2524265276438586,1.1244352597201965,62,0.4366
12,S021,0.1,1.0252420270793587,1.4583624820355203,1.214350958116556,62,0.4366
12,S022,0.1,1.0252420270793587,1.8236901110232295,1.25,62,0.4366
12,S023,0.1,1.0252420270793587,1.0466635991368674,1.0345951078368625,62,0.4366
12,S024,0.1,1.0252420270793587,1.0251717804530738,1.025211356017178,62,0.4366
12,S025,0.1,1.0252420270793587,0.8327291591984834,0.9411871129341878,62,0.4366
12,S028,0.1,1.0252420270793587,1.1249670876412539,1.0683854929962069,61,0.4326
12,S030,0.1,1.0252420270793587,0.920598562296984,0.9803948278869123,60,0.4286
12,S031,0.1,1.0252420270793587,0.9636700742667573,0.9986045155788715,61,0.4326
12,S032,0.1,1.0252420270793587,2.2573535942464327,1.25,62,0.4366
12,S033,0.1,1.0252420270793587,1.250965255836893,1.1228953388113416,61,0.4326
12,S034,0.1,1.0252420270793587,1.0336102070846873,1.0288957394760514,62,0.4366
12,S035,0.1,1.0252420270793587,0.8245160617981653,0.9384031342981332,61,0.4326
12,S038,0.1,1.0252420270793587,1.311631777493701,1.1491411389607409,61,0.4326
12,S039,0.1,1.0252420270793587,0.8745994700624704,0.9594685162691681,62,0.4366
12,S040,0.1,1.0252420270793587,1.1583898028505897,1.083376971430178,62,0.4366
12,S041,0.1,1.0252420270793587,1.100775937098124,1.0582216215945943,62,0.4366
12,S042,0.1,1.0252420270793587,1.0912509410526163,1.0540628205043021,62,0.4366
12,S046,0.1,1.0252420270793587,1.2880749559478717,1.1334673507310993,56,0.4118
12,S047,0.1,1.0252420270793587,0.7594712576329966,0.9146658675286825,57,0.4161
12,S048,0.1,1.0252420270793587,0.9107483215877341,0.9752518176393536,62,0.4366
12,S049,0.1,1.0252420270793587,0.9696846397588943,1.0009845762774658,62,0.4366
12,S050,0.1,1.0252420270793587,0.9447877530528254,0.9901141046170694,62,0.4366
12,S051,0.1,1.0252420270793587,0.7921605939420342,0.9234740773996818,62,0.4366
12,S052,0.1,1.0252420270793587,1.1143280240443985,1.0641387299795873,62,0.4366
12,S053,0.1,1.0252420270793587,1.1651694593846,1.086337103156295,62,0.4366
12,S054,0.1,1.0252420270793587,0.8651090662303039,0.9553248188213207,62,0.4366
12,S055,0.1,1.0252420270793587,0.8877912551292847,0.9764691725164293,44,0.3548
12,S056,0.1,1.0252420270793587,0.818567228342824,0.935003734673266,62,0.4366
12,S059,0.1,1.0252420270793587,1.0828703307869991,1.0504036808108637,62,0.4366
12,S060,0.1,1.0252420270793587,1.2736557954780008,1.1337043766618644,62,0.4366
12,S061,0.1,1.0252420270793587,1.1236570741371474,1.0678187495653524,61,0.4326
12,S062,0.1,1.0252420270793587,0.8577433618683752,0.9521088070576617,62,0.4366
12,S063,0.1,1.0252420270793587,1.158653682502925,1.0829591262342348,61,0.4326
12,S064,0.1,1.0252420270793587,0.9293051863283307,0.9837374363998359,61,0.4326
12,S065,0.1,1.0252420270793587,1.003237791457727,1.0157224641508513,61,0.4326
12,S066,0.1,1.0252420270793587,1.210786177694858,1.10625426185514,62,0.4366
12,S068,0.1,1.0252420270793587,1.1350423500820035,1.073183013179105,62,0.4366
12,S070,0.1,1.0252420270793587,0.9797005054413815,1.0053577007303827,62,0.4366
12,S071,0.1,1.0252420270793587,1.9858107512651484,1.25,62,0.4366
12,S072,0.1,1.0252420270793587,0.8592217363689303,0.9527542945156505,62,0.4366
12,S073,0.1,1.0252420270793587,0.9596722197325144,0.996874947305192,61,0.4326
12,S074,0.1,1.0252420270793587,1.2501691587030224,1.1234496479291272,62,0.4366
12,S075,0.1,1.0252420270793587,1.1258900103261953,1.0691869211730478,62,0.4366
12,S076,0.1,1.0252420270793587,1.2127113267481708,1.093683199974322,46,0.3651
12,S077,0.1,1.0252420270793587,,1.0252420270793587,3,0.0
12,S115,0.1,1.0252420270793587,1.2975258362401996,1.1441265071355005,62,0.4366
12,S116,0.1,1.0252420270793587,1.073598106612245,1.0463552449035767,62,0.4366
13,S002,0.1,1.0199549465004567,0.5750505625241411,0.8257009196938965,62,0.4366
13,S003,0.1,1.0199549465004567,,1.0199549465004567,13,0.0
13,S004,0.1,1.0199549465004567,1.1309143522159395,1.0684020109677803,62,0.4366
13,S006,0.1,1.0199549465004567,0.3898214015729195,0.75,61,0.4326
13,S007,0.1,1.0199549465004567,1.048387085300853,1.0323689789344326,62,0.4366
13,S008,0.1,1.0199549465004567,1.3037625877255499,1.1438709588663425,62,0.4366
13,S009,0.1,1.0199549465004567,1.308900165617411,1.146114126678282,62,0.4366
13,S010,0.1,1.0199549465004567,0.9383098848827556,0.984307102695545,62,0.4366
13,S011,0.1,1.0199549465004567,0.9921311095546499,1.0078065106508791,62,0.4366
13,S012,0.1,1.0199549465004567,0.780322551970575,0.9162841942570326,61,0.4326
13,S014,0.1,1.0199549465004567,0.9147701458844705,0.975308160627484,59,0.4245
13,S016,0.1,1.0199549465004567,0.919005001354248,0.9766906842949387,60,0.4286
13,S017,0.1,1.0199549465004567,2.163313679137263,1.25,62,0.4366
13,S018,0.1,1.0199549465004567,0.9198879640504346,0.9766635569298797,61,0.4326
13,S019,0.1,1.0199549465004567,1.1026802069999768,1.0540182890590826,56,0.4118
13,S020,0.1,1.0199549465004567,1.1922282202383176,1.0951728547521988,62,0.4366
13,S021,0.1,1.0199549465004567,1.4082324948562712,1.1894845802896152,62,0.4366
13,S022,0.1,1.0199549465004567,1.8328091070579846,1.25,62,0.4366
13,S023,0.1,1.0199549465004567,1.0118360558333515,1.0164100787443968,62,0.4366
13,S024,0.1,1.0199549465004567,0.9580554938612368,0.9929284249255861,62,0.4366
13,S025,0.1,1.0199549465004567,0.7919029847352146,0.920382963194506,62,0.4366
13,S028,0.1,1.0199549465004567,1.1943292991073646,1.0953934962098282,61,0.4326
13,S030,0.1,1.0199549465004567,0.990661686770402,1.0071649316887428,62,0.4366
13,S031,0.1,1.0199549465004567,1.0330200833706806,1.0256072397563691,61,0.4326
13,S032,0.1,1.0199549465004567,2.220176463771766,1.25,62,0.4366
13,S033,0.1,1.0199549465004567,1.2156761597859826,1.1046286628863933,61,0.4326
13,S034,0.1,1.0199549465004567,1.0953988074181962,1.0525937799471383,61,0.4326
13,S035,0.1,1.0199549465004567,0.8460859104824537,0.9447350089323845,61,0.4326
13,S038,0.1,1.0199549465004567,1.315107659839409,1.147645127448514,61,0.4326
13,S039,0.1,1.0199549465004567,0.8511240815432594,0.9462400618008353,62,0.4366
13,S040,0.1,1.0199549465004567,1.236237262541249,1.1143880704055915,62,0.4366
13,S041,0.1,1.0199549465004567,1.0627677457214466,1.0386478588363819,62,0.4366
13,S042,0.1,1.0199549465004567,1.1158953283553,1.0618444090004586,62,0.4366
13,S046,0.1,1.0199549465004567,1.2997343688810277,1.1351582380689271,56,0.4118
13,S047,0.1,1.0199549465004567,0.7995596749952831,0.9282576437574283,57,0.4161
13,S048,0.1,1.0199549465004567,0.8172374086292405,0.9314444722186581,62,0.4366
13,S049,0.1,1.0199549465004567,0.9629088923148629,0.9950475143912538,62,0.4366
13,S050,0.1,1.0199549465004567,0.8422077918421306,0.9423470339031594,62,0.4366
13,S051,0.1,1.0199549465004567,0.8337490461814072,0.9386537787555196,62,0.4366
13,S052,0.1,1.0199549465004567,1.1563742229605023,1.0795182925604767,62,0.4366
13,S053,0.1,1.0199549465004567,1.1711849139725132,1.0859849322981152,62,0.4366
13,S054,0.1,1.0199549465004567,0.8345946692015487,0.9390229944403702,62,0.4366
13,S055,0.1,1.0199549465004567,0.8712411223430535,0.9679655608194133,43,0.3496
13,S056,0.1,1.0199549465004567,0.8040125143527416,0.9256702226049756,62,0.4366
13,S059,0.1,1.0199549465004567,1.1123214597370341,1.060283987491075,62,0.4366
13,S060,0.1,1.0199549465004567,1.201087439296383,1.0990409644817767,62,0.4366
13,S061,0.1,1.0199549465004567,1.0364171302231326,1.027076884139345,61,0.4326
13,S062,0.1,1.0199549465004567,0.9078298539406482,0.9709989201715263,62,0.4366
13,S063,0.1,1.0199549465004567,1.1372051059596946,1.0706801927913325,61,0.4326
13,S064,0.1,1.0199549465004567,0.9535380010253952,0.9909559984761341,62,0.4366
13,S065,0.1,1.0199549465004567,1.0609607488100596,1.0376950453719869,61,0.4326
13,S066,0.1,1.0199549465004567,1.191562785065898,1.0948823126346636,62,0.4366
13,S068,0.1,1.0199549465004567,1.0693167309867306,1.0413100447533836,61,0.4326
13,S070,0.1,1.0199549465004567,0.8880731911148667,0.9623727716137906,62,0.4366
13,S071,0.1,1.0199549465004567,1.9995706657487318,1.25,62,0.4366
13,S072,0.1,1.0199549465004567,0.812262810257058,0.9292724644786912,62,0.4366
13,S073,0.1,1.0199549465004567,0.9517831132848051,0.9901897798851722,62,0.4366
13,S074,0.1,1.0199549465004567,1.0938249965993596,1.0522080669661749,62,0.4366
13,S075,0.1,1.0199549465004567,1.1005318912431439,1.055136429416278,62,0.4366
13,S076,0.1,1.0199549465004567,1.0754114884875976,1.0399193016158275,45,0.36
13,S077,0.1,1.0199549465004567,,1.0199549465004567,3,0.0
13,S115,0.1,1.0199549465004567,1.2025033958774374,1.0996591990453357,62,0.4366
13,S116,0.1,1.0199549465004567,1.1351520974106122,1.0702522940809471,62,0.4366
14,S002,0.1,1.0354625648749893,0.6241515092292244,0.8558760476212046,62,0.4366
14,S003,0.1,1.0354625648749893,,1.0354625648749893,13,0.0
14,S004,0.1,1.0354625648749893,1.1388411997577736,1.0801866551434278,61,0.4326
14,S006,0.1,1.0354625648749893,0.41543551199508855,0.7672239107921953,61,0.4326
14,S007,0.1,1.0354625648749893,1.0074867951242614,1.023359572287795,61,0.4326
14,S008,0.1,1.0354625648749893,1.4113151218564726,1.198065444136482,61,0.4326
14,S009,0.1,1.0354625648749893,1.3727024290341763,1.1827081393670287,62,0.4366
14,S010,0.1,1.0354625648749893,0.9782834890304422,1.0104970528865251,62,0.4366
14,S011,0.1,1.0354625648749893,1.0765204455995334,1.0532251941246147,61,0.4326
14,S012,0.1,1.0354625648749893,0.7981271384512275,0.9327855364221561,61,0.4326
14,S014,0.1,1.0354625648749893,0.8978222419320191,0.9764738550422878,60,0.4286
14,S016,0.1,1.0354625648749893,0.9834199895839133,1.0131586040359566,60,0.4286
14,S017,0.1,1.0354625648749893,2.094220791552075,1.25,62,0.4366
14,S018,0.1,1.0354625648749893,0.898125571926167,0.9766038536112083,60,0.4286
14,S019,0.1,1.0354625648749893,1.0918890129491734,1.0586969846702416,56,0.4118
14,S020,0.1,1.0354625648749893,1.2248219314645092,1.1181405981746388,62,0.4366
14,S021,0.1,1.0354625648749893,1.4431105111163969,1.2134496963325052,62,0.4366
14,S022,0.1,1.0354625648749893,1.7685056137673676,1.25,62,0.4366
14,S023,0.1,1.0354625648749893,1.0109014154908031,1.0248368193967243,61,0.4326
14,S024,0.1,1.0354625648749893,0.9510559646535586,0.9989462342827391,61,0.4326
14,S025,0.1,1.0354625648749893,0.8342342592019638,0.9484063475270845,61,0.4326
14,S028,0.1,1.0354625648749893,1.2139808422496574,1.1119703980355613,60,0.4286
14,S030,0.1,1.0354625648749893,1.021103420708716,1.029250452859793,61,0.4326
14,S031,0.1,1.0354625648749893,1.0793450062131167,1.0544471671560232,61,0.4326
14,S032,0.1,1.0354625648749893,2.351576057968638,1.25,61,0.4326
14,S033,0.1,1.0354625648749893,1.2149365990386607,1.1123800080879913,60,0.4286
14,S034,0.1,1.0354625648749893,1.2354326404985987,1.1219744415632174,61,0.4326
14,S035,0.1,1.0354625648749893,0.870898013056408,0.964934899809883,60,0.4286
14,S038,0.1,1.0354625648749893,1.358751288892091,1.1740148751680328,60,0.4286
14,S039,0.1,1.0354625648749893,0.8852526288568929,0.9704781244699971,61,0.4326
14,S040,0.1,1.0354625648749893,1.2775602113039919,1.1411671710623004,62,0.4366
14,S041,0.1,1.0354625648749893,1.0358569967182274,1.0356332056014965,61,0.4326
14,S042,0.1,1.0354625648749893,1.0806704061872556,1.055020567144835,61,0.4326
14,S046,0.1,1.0354625648749893,1.329419722616201,1.1565037474743118,56,0.4118
14,S047,0.1,1.0354625648749893,0.8765975027553207,0.9700475392963023,56,0.4118
14,S048,0.1,1.0354625648749893,0.9133463895595256,0.9826321627881575,61,0.4326
14,S049,0.1,1.0354625648749893,1.0231060244069394,1.030116827509379,61,0.4326
14,S050,0.1,1.0354625648749893,0.8653985550609574,0.9618887733951599,61,0.4326
14,S051,0.1,1.0354625648749893,0.8881027521806315,0.9717111565462245,61,0.4326
14,S052,0.1,1.0354625648749893,1.1593337340971466,1.0890522196448589,61,0.4326
14,S053,0.1,1.0354625648749893,1.1856167145453405,1.1010228274071143,62,0.4366
14,S054,0.1,1.0354625648749893,0.8460350665171458,0.9535116613301066,61,0.4326
14,S055,0.1,1.0354625648749893,0.8337071123305778,0.9649301708960487,43,0.3496
14,S056,0.1,1.0354625648749893,0.7989591694451946,0.933145493093305,61,0.4326
14,S059,0.1,1.0354625648749893,1.1781593059780975,1.0971966159905184,61,0.4326
14,S060,0.1,1.0354625648749893,1.2398874413293752,1.1239016958233408,61,0.4326
14,S061,0.1,1.0354625648749893,1.0492551896701927,1.0413736897872194,60,0.4286
14,S062,0.1,1.0354625648749893,0.9097179847352977,0.9810624273677468,61,0.4326
14,S063,0.1,1.0354625648749893,1.181791683841933,1.098768070243667,61,0.4326
14,S064,0.1,1.0354625648749893,0.9560025830729437,1.0010862606911255,61,0.4326
14,S065,0.1,1.0354625648749893,1.0494057118798612,1.041494706487026,61,0.4326
14,S066,0.1,1.0354625648749893,1.2632405591297458,1.1349149285636857,62,0.4366
14,S068,0.1,1.0354625648749893,1.0640266008766783,1.047820055627493,61,0.4326
14,S070,0.1,1.0354625648749893,0.9036298890884795,0.97842857038579,61,0.4326
14,S071,0.1,1.0354625648749893,2.022886034118977,1.25,61,0.4326
14,S072,0.1,1.0354625648749893,0.8773183943626636,0.9664137016935513,62,0.4366
14,S073,0.1,1.0354625648749893,1.0224095366778403,1.0297633553804595,62,0.4366
14,S074,0.1,1.0354625648749893,1.1759981973190774,1.0962616682727861,61,0.4326
14,S075,0.1,1.0354625648749893,1.1046498544124495,1.0653946546748834,61,0.4326
14,S076,0.1,1.0354625648749893,1.1387008688752531,1.0726283543150843,45,0.36
14,S077,0.1,1.0354625648749893,,1.0354625648749893,3,0.0
14,S115,0.1,1.0354625648749893,1.2411323591297039,1.1244402772830573,61,0.4326
14,S116,0.1,1.0354625648749893,1.1508921535320566,1.085861399359061,62,0.4366
