level,site_id,site_short_name,county,date,hour,n_samples,NRMSE,MAPE(%)
site_hourly,S065,中盛石榴光伏,东海县,,11,122,13.9217,43.04
site_hourly,S065,中盛石榴光伏,东海县,,12,122,14.1262,47.09
site_hourly,S065,中盛石榴光伏,东海县,,13,122,14.6751,47.28
site_hourly,S065,中盛石榴光伏,东海县,,14,122,13.6608,55.72
site_hourly,S065,中盛石榴光伏,东海县,,15,122,8.6348,43.83
site_hourly,S065,中盛石榴光伏,东海县,,16,122,6.183,94.53
site_hourly,S065,中盛石榴光伏,东海县,,17,89,2.3428,110.89
site_hourly,S065,中盛石榴光伏,东海县,,18,50,1.7125,117.86
site_hourly,S065,中盛石榴光伏,东海县,,19,41,1.4791,100.0
site_hourly,S066,科来恩润石光伏,赣榆区,,6,19,1.2597,95.15
site_hourly,S066,科来恩润石光伏,赣榆区,,7,95,2.6151,61.88
site_hourly,S066,科来恩润石光伏,赣榆区,,8,122,6.4561,72.26
site_hourly,S066,科来恩润石光伏,赣榆区,,9,121,10.6873,65.4
site_hourly,S066,科来恩润石光伏,赣榆区,,10,122,12.0988,71.41
site_hourly,S066,科来恩润石光伏,赣榆区,,11,122,14.8335,72.75
site_hourly,S066,科来恩润石光伏,赣榆区,,12,122,14.5035,61.87
site_hourly,S066,科来恩润石光伏,赣榆区,,13,122,14.5369,65.13
site_hourly,S066,科来恩润石光伏,赣榆区,,14,121,11.8993,72.49
site_hourly,S066,科来恩润石光伏,赣榆区,,15,121,8.3236,59.6
site_hourly,S066,科来恩润石光伏,赣榆区,,16,121,5.3926,90.89
site_hourly,S066,科来恩润石光伏,赣榆区,,17,60,3.7591,95.71
site_hourly,S066,科来恩润石光伏,赣榆区,,18,13,1.3512,78.21
site_hourly,S068,富云下车光伏,灌云县,,6,7,1.1373,112.45
site_hourly,S068,富云下车光伏,灌云县,,7,73,2.9892,59.83
site_hourly,S068,富云下车光伏,灌云县,,8,117,4.4953,47.05
site_hourly,S068,富云下车光伏,灌云县,,9,121,7.4235,32.95
site_hourly,S068,富云下车光伏,灌云县,,10,121,8.9944,46.11
site_hourly,S068,富云下车光伏,灌云县,,11,122,11.0416,37.67
site_hourly,S068,富云下车光伏,灌云县,,12,122,11.0725,46.25
site_hourly,S068,富云下车光伏,灌云县,,13,122,11.9371,51.19
site_hourly,S068,富云下车光伏,灌云县,,14,122,10.6958,61.6
site_hourly,S068,富云下车光伏,灌云县,,15,122,7.5617,58.18
site_hourly,S068,富云下车光伏,灌云县,,16,118,4.2218,71.45
site_hourly,S068,富云下车光伏,灌云县,,17,52,2.6761,119.23
site_hourly,S068,富云下车光伏,灌云县,,18,11,1.4889,56.0
site_hourly,S070,旭日虎山光伏,连云区,,7,50,2.5163,61.1
site_hourly,S070,旭日虎山光伏,连云区,,8,118,3.8099,66.37
site_hourly,S070,旭日虎山光伏,连云区,,9,121,6.9445,68.18
site_hourly,S070,旭日虎山光伏,连云区,,10,122,9.8667,88.77
site_hourly,S070,旭日虎山光伏,连云区,,11,122,10.1849,51.45
site_hourly,S070,旭日虎山光伏,连云区,,12,122,10.6072,61.96
site_hourly,S070,旭日虎山光伏,连云区,,13,122,11.6019,74.93
site_hourly,S070,旭日虎山光伏,连云区,,14,122,9.1932,81.92
site_hourly,S070,旭日虎山光伏,连云区,,15,121,7.255,55.99
site_hourly,S070,旭日虎山光伏,连云区,,16,120,4.9322,83.41
site_hourly,S070,旭日虎山光伏,连云区,,17,60,1.8076,72.33
site_hourly,S070,旭日虎山光伏,连云区,,18,12,0.6862,55.98
site_hourly,S071,协鑫南岗光伏,灌云县,,6,82,21.0312,102.41
site_hourly,S071,协鑫南岗光伏,灌云县,,7,88,19.3346,89.38
site_hourly,S071,协鑫南岗光伏,灌云县,,8,119,13.0554,73.8
site_hourly,S071,协鑫南岗光伏,灌云县,,9,120,10.513,56.63
site_hourly,S071,协鑫南岗光伏,灌云县,,10,120,9.8287,51.93
site_hourly,S071,协鑫南岗光伏,灌云县,,11,120,11.1081,51.73
site_hourly,S071,协鑫南岗光伏,灌云县,,12,120,12.2107,58.02
site_hourly,S071,协鑫南岗光伏,灌云县,,13,120,10.6463,57.0
site_hourly,S071,协鑫南岗光伏,灌云县,,14,120,10.129,88.69
site_hourly,S071,协鑫南岗光伏,灌云县,,15,120,11.6163,75.48
site_hourly,S071,协鑫南岗光伏,灌云县,,16,120,14.8322,77.18
site_hourly,S071,协鑫南岗光伏,灌云县,,17,89,19.4791,100.38
site_hourly,S071,协鑫南岗光伏,灌云县,,18,83,20.9153,107.45
site_hourly,S071,协鑫南岗光伏,灌云县,,19,74,22.15,100.0
site_hourly,S072,交控大浦光伏,连云区,,6,14,0.8845,108.85
site_hourly,S072,交控大浦光伏,连云区,,7,97,3.5566,100.44
site_hourly,S072,交控大浦光伏,连云区,,8,121,9.0216,101.83
site_hourly,S072,交控大浦光伏,连云区,,9,122,14.7977,83.4
site_hourly,S072,交控大浦光伏,连云区,,10,122,15.3949,58.84
site_hourly,S072,交控大浦光伏,连云区,,11,122,17.152,38.13
site_hourly,S072,交控大浦光伏,连云区,,12,122,17.989,52.11
site_hourly,S072,交控大浦光伏,连云区,,13,122,18.8625,53.56
site_hourly,S072,交控大浦光伏,连云区,,14,122,15.9524,51.64
site_hourly,S072,交控大浦光伏,连云区,,15,122,11.9572,49.38
site_hourly,S072,交控大浦光伏,连云区,,16,120,5.2088,70.63
site_hourly,S072,交控大浦光伏,连云区,,17,65,2.0844,87.16
site_hourly,S072,交控大浦光伏,连云区,,18,11,1.3467,150.94
site_hourly,S073,华能裕灌光伏,灌南县,,6,26,0.6883,247.1
site_hourly,S073,华能裕灌光伏,灌南县,,7,104,3.0544,50.56
site_hourly,S073,华能裕灌光伏,灌南县,,8,122,6.5928,54.53
site_hourly,S073,华能裕灌光伏,灌南县,,9,122,9.24,42.67
site_hourly,S073,华能裕灌光伏,灌南县,,10,122,12.4553,39.2
site_hourly,S073,华能裕灌光伏,灌南县,,11,122,15.1568,44.57
site_hourly,S073,华能裕灌光伏,灌南县,,12,122,14.6164,51.97
site_hourly,S073,华能裕灌光伏,灌南县,,13,122,13.2104,45.83
site_hourly,S073,华能裕灌光伏,灌南县,,14,122,12.4766,43.9
site_hourly,S073,华能裕灌光伏,灌南县,,15,122,8.4164,51.44
site_hourly,S073,华能裕灌光伏,灌南县,,16,122,4.2417,39.73
site_hourly,S073,华能裕灌光伏,灌南县,,17,80,3.215,104.87
site_hourly,S073,华能裕灌光伏,灌南县,,18,21,0.7724,269.41
site_hourly,S073,华能裕灌光伏,灌南县,,19,4,0.7356,100.0
site_hourly,S074,华能中林二期光伏,灌云县,,6,17,1.1451,86.81
site_hourly,S074,华能中林二期光伏,灌云县,,7,98,3.4754,94.41
site_hourly,S074,华能中林二期光伏,灌云县,,8,121,6.1076,112.44
site_hourly,S074,华能中林二期光伏,灌云县,,9,122,8.3982,73.22
site_hourly,S074,华能中林二期光伏,灌云县,,10,122,11.7927,72.59
site_hourly,S074,华能中林二期光伏,灌云县,,11,122,13.8817,69.92
site_hourly,S074,华能中林二期光伏,灌云县,,12,122,13.1305,65.75
site_hourly,S074,华能中林二期光伏,灌云县,,13,122,12.825,51.95
site_hourly,S074,华能中林二期光伏,灌云县,,14,122,13.4186,90.92
site_hourly,S074,华能中林二期光伏,灌云县,,15,122,8.1938,69.07
site_hourly,S074,华能中林二期光伏,灌云县,,16,122,5.0163,115.32
site_hourly,S074,华能中林二期光伏,灌云县,,17,59,2.726,70.17
site_hourly,S074,华能中林二期光伏,灌云县,,18,10,1.0971,76.03
site_hourly,S075,旭樱新田光伏,海州区,,6,14,1.03,89.54
site_hourly,S075,旭樱新田光伏,海州区,,7,94,2.7384,70.89
site_hourly,S075,旭樱新田光伏,海州区,,8,122,5.5743,82.82
site_hourly,S075,旭樱新田光伏,海州区,,9,122,9.1064,115.15
site_hourly,S075,旭樱新田光伏,海州区,,10,122,12.9073,132.45
site_hourly,S075,旭樱新田光伏,海州区,,11,122,13.3346,70.96
site_hourly,S075,旭樱新田光伏,海州区,,12,122,15.3948,89.22
site_hourly,S075,旭樱新田光伏,海州区,,13,122,16.0661,105.16
site_hourly,S075,旭樱新田光伏,海州区,,14,122,14.1591,109.25
site_hourly,S075,旭樱新田光伏,海州区,,15,122,9.0941,94.74
site_hourly,S075,旭樱新田光伏,海州区,,16,122,5.6474,127.86
site_hourly,S075,旭樱新田光伏,海州区,,17,62,1.969,66.64
site_hourly,S075,旭樱新田光伏,海州区,,18,13,1.0282,67.21
site_hourly,S116,林洋伊山光伏电站,灌云县,,6,13,1.258,100.0
site_hourly,S116,林洋伊山光伏电站,灌云县,,7,96,4.3317,502.11
site_hourly,S116,林洋伊山光伏电站,灌云县,,8,122,10.651,198.94
site_hourly,S116,林洋伊山光伏电站,灌云县,,9,122,17.6613,145.48
site_hourly,S116,林洋伊山光伏电站,灌云县,,10,122,23.8351,181.97
site_hourly,S116,林洋伊山光伏电站,灌云县,,11,122,26.0837,138.04
site_hourly,S116,林洋伊山光伏电站,灌云县,,12,122,26.9268,145.65
site_hourly,S116,林洋伊山光伏电站,灌云县,,13,122,25.659,307.32
site_hourly,S116,林洋伊山光伏电站,灌云县,,14,122,23.0589,197.58
site_hourly,S116,林洋伊山光伏电站,灌云县,,15,122,17.7131,187.35
site_hourly,S116,林洋伊山光伏电站,灌云县,,16,122,9.9351,211.85
site_hourly,S116,林洋伊山光伏电站,灌云县,,17,99,4.448,100.0
site_hourly,S116,林洋伊山光伏电站,灌云县,,18,27,1.2471,100.0
site_hourly,S116,林洋伊山光伏电站,灌云县,,19,1,0.1364,100.0
