time,site_id,power_mw,power_pred,pred_baseline,power_pred_cal,p_on_pred,rel_error_pred,g_blend_pred,clear_sky_ghi,p_base,capacity_mw,county,install_group,capacity_bucket,coastal_flag,scene_v151,quality_score,calibration_enabled,hour,year,month,date,split,scene_label,power_pred_original,power_pred_site_fixed
2026-02-27 11:00:00,S001,1.12,2.451677919584366,2.451677919584366,2.451677919584366,,,0.0,693.0232288421486,,5.99,灌云县,rooftop,medium,0,low,0.4122004988757729,False,11,2026,2,2026-02-27,future,midday,2.451677919584366,2.451677919584366
2026-02-27 11:00:00,S001,0.0,2.451677919584366,2.451677919584366,2.451677919584366,,,0.0,693.0232288421486,,5.99,灌云县,rooftop,medium,0,low,0.4122004988757729,False,11,2026,2,2026-02-27,future,midday,2.451677919584366,2.451677919584366
2026-02-27 12:00:00,S001,2.84,2.5506867217002105,2.5506867217002105,2.5506867217002105,,,0.0,739.9649201796724,,5.99,灌云县,rooftop,medium,0,low,0.4122004988757729,False,12,2026,2,2026-02-27,future,midday,2.5506867217002105,2.5506867217002105
2026-02-27 12:00:00,S001,0.0,2.5506867217002105,2.5506867217002105,2.5506867217002105,,,0.0,739.9649201796724,,5.99,灌云县,rooftop,medium,0,low,0.4122004988757729,False,12,2026,2,2026-02-27,future,midday,2.5506867217002105,2.5506867217002105
2026-02-27 13:00:00,S001,2.5,2.3913201848386993,2.3913201848386993,2.3913201848386993,,,0.0,726.1011841332456,,5.99,灌云县,rooftop,medium,0,low,0.4122004988757729,False,13,2026,2,2026-02-27,future,midday,2.3913201848386993,2.3913201848386993
2026-02-27 13:00:00,S001,0.0,2.3913201848386993,2.3913201848386993,2.3913201848386993,,,0.0,726.1011841332456,,5.99,灌云县,rooftop,medium,0,low,0.4122004988757729,False,13,2026,2,2026-02-27,future,midday,2.3913201848386993,2.3913201848386993
2026-02-27 14:00:00,S001,1.9,1.9541743605491497,1.95417436054915,1.95417436054915,,,0.0,652.4047128742484,,5.99,灌云县,rooftop,medium,0,low,0.4122004988757729,False,14,2026,2,2026-02-27,future,midday,1.9541743605491497,1.9541743605491497
2026-02-27 14:00:00,S001,0.0,1.9541743605491497,1.95417436054915,1.95417436054915,,,0.0,652.4047128742484,,5.99,灌云县,rooftop,medium,0,low,0.4122004988757729,False,14,2026,2,2026-02-27,future,midday,1.9541743605491497,1.9541743605491497
2026-02-27 15:00:00,S001,2.02,1.6547969822981266,1.6547969822981266,1.6547969822981266,,,0.0,524.0517628375362,,5.99,灌云县,rooftop,medium,0,low,0.4122004988757729,False,15,2026,2,2026-02-27,future,afternoon,1.6547969822981266,1.6547969822981266
2026-02-27 15:00:00,S001,0.0,1.6547969822981266,1.6547969822981266,1.6547969822981266,,,0.0,524.0517628375362,,5.99,灌云县,rooftop,medium,0,low,0.4122004988757729,False,15,2026,2,2026-02-27,future,afternoon,1.6547969822981266,1.6547969822981266
2026-02-27 16:00:00,S001,1.5,1.0178158829168313,1.0178158829168313,1.0178158829168313,,,0.0,350.28962491154454,,5.99,灌云县,rooftop,medium,0,low,0.4122004988757729,False,16,2026,2,2026-02-27,future,afternoon,1.0178158829168313,1.0178158829168313
2026-02-27 16:00:00,S001,0.0,1.0178158829168313,1.0178158829168313,1.0178158829168313,,,0.0,350.28962491154454,,5.99,灌云县,rooftop,medium,0,low,0.4122004988757729,False,16,2026,2,2026-02-27,future,afternoon,1.0178158829168313,1.0178158829168313
2026-02-27 17:00:00,S001,0.4,0.14764143476814884,0.14764143476814884,0.14764143476814884,,,0.0,145.4257354569762,,5.99,灌云县,rooftop,medium,0,low,0.4122004988757729,False,17,2026,2,2026-02-27,future,night,0.14764143476814884,0.14764143476814884
2026-02-27 17:00:00,S001,0.0,0.14764143476814884,0.14764143476814884,0.14764143476814884,,,0.0,145.4257354569762,,5.99,灌云县,rooftop,medium,0,low,0.4122004988757729,False,17,2026,2,2026-02-27,future,night,0.14764143476814884,0.14764143476814884
2026-02-27 18:00:00,S001,0.0,0.0,0.0,0.0,,,0.0,0.0,,5.99,灌云县,rooftop,medium,0,night,0.4122004988757729,False,18,2026,2,2026-02-27,future,dusk,0.0,0.0
2026-02-27 18:00:00,S001,0.0,0.0,0.0,0.0,,,0.0,0.0,,5.99,灌云县,rooftop,medium,0,night,0.4122004988757729,False,18,2026,2,2026-02-27,future,dusk,0.0,0.0
2026-02-27 19:00:00,S001,0.0,0.0,0.0,0.0,,,0.0,0.0,,5.99,灌云县,rooftop,medium,0,night,0.4122004988757729,False,19,2026,2,2026-02-27,future,dusk,0.0,0.0
2026-02-27 19:00:00,S001,0.0,0.0,0.0,0.0,,,0.0,0.0,,5.99,灌云县,rooftop,medium,0,night,0.4122004988757729,False,19,2026,2,2026-02-27,future,dusk,0.0,0.0
2026-02-27 20:00:00,S001,0.0,0.0,0.0,0.0,,,0.0,0.0,,5.99,灌云县,rooftop,medium,0,night,0.4122004988757729,False,20,2026,2,2026-02-27,future,night,0.0,0.0
2026-02-27 20:00:00,S001,0.0,0.0,0.0,0.0,,,0.0,0.0,,5.99,灌云县,rooftop,medium,0,night,0.4122004988757729,False,20,2026,2,2026-02-27,future,night,0.0,0.0
2026-02-27 21:00:00,S001,0.0,0.0,0.0,0.0,,,0.0,0.0,,5.99,灌云县,rooftop,medium,0,night,0.4122004988757729,False,21,2026,2,2026-02-27,future,night,0.0,0.0
2026-02-27 21:00:00,S001,0.0,0.0,0.0,0.0,,,0.0,0.0,,5.99,灌云县,rooftop,medium,0,night,0.4122004988757729,False,21,2026,2,2026-02-27,future,night,0.0,0.0
2026-02-27 22:00:00,S001,0.0,0.0,0.0,0.0,,,0.0,0.0,,5.99,灌云县,rooftop,medium,0,night,0.4122004988757729,False,22,2026,2,2026-02-27,future,night,0.0,0.0
2026-02-27 22:00:00,S001,0.0,0.0,0.0,0.0,,,0.0,0.0,,5.99,灌云县,rooftop,medium,0,night,0.4122004988757729,False,22,2026,2,2026-02-27,future,night,0.0,0.0
2026-02-27 23:00:00,S001,0.0,0.0,0.0,0.0,,,0.0,0.0,,5.99,灌云县,rooftop,medium,0,night,0.4122004988757729,False,23,2026,2,2026-02-27,future,night,0.0,0.0
2026-02-27 23:00:00,S001,0.0,0.0,0.0,0.0,,,0.0,0.0,,5.99,灌云县,rooftop,medium,0,night,0.4122004988757729,False,23,2026,2,2026-02-27,future,night,0.0,0.0
2026-02-28 00:00:00,S001,0.0,0.0,0.0,0.0,,,0.0,0.0,,5.99,灌云县,rooftop,medium,0,night,0.4122004988757729,False,0,2026,2,2026-02-28,future,night,0.0,0.0
2026-02-28 00:00:00,S001,0.0,0.0,0.0,0.0,,,0.0,0.0,,5.99,灌云县,rooftop,medium,0,night,0.4122004988757729,False,0,2026,2,2026-02-28,future,night,0.0,0.0
2026-02-28 01:00:00,S001,0.0,0.0,0.0,0.0,,,0.0,0.0,,5.99,灌云县,rooftop,medium,0,night,0.4122004988757729,False,1,2026,2,2026-02-28,future,night,0.0,0.0
2026-02-28 01:00:00,S001,0.0,0.0,0.0,0.0,,,0.0,0.0,,5.99,灌云县,rooftop,medium,0,night,0.4122004988757729,False,1,2026,2,2026-02-28,future,night,0.0,0.0
2026-02-28 02:00:00,S001,0.0,0.0,0.0,0.0,,,0.0,0.0,,5.99,灌云县,rooftop,medium,0,night,0.4122004988757729,False,2,2026,2,2026-02-28,future,night,0.0,0.0
2026-02-28 02:00:00,S001,0.0,0.0,0.0,0.0,,,0.0,0.0,,5.99,灌云县,rooftop,medium,0,night,0.4122004988757729,False,2,2026,2,2026-02-28,future,night,0.0,0.0
2026-02-28 03:00:00,S001,0.0,0.0,0.0,0.0,,,0.0,0.0,,5.99,灌云县,rooftop,medium,0,night,0.4122004988757729,False,3,2026,2,2026-02-28,future,night,0.0,0.0
2026-02-28 03:00:00,S001,0.0,0.0,0.0,0.0,,,0.0,0.0,,5.99,灌云县,rooftop,medium,0,night,0.4122004988757729,False,3,2026,2,2026-02-28,future,night,0.0,0.0
2026-02-28 04:00:00,S001,0.0,0.0,0.0,0.0,,,0.0,0.0,,5.99,灌云县,rooftop,medium,0,night,0.4122004988757729,False,4,2026,2,2026-02-28,future,night,0.0,0.0
2026-02-28 04:00:00,S001,0.0,0.0,0.0,0.0,,,0.0,0.0,,5.99,灌云县,rooftop,medium,0,night,0.4122004988757729,False,4,2026,2,2026-02-28,future,night,0.0,0.0
2026-02-28 05:00:00,S001,0.0,0.0,0.0,0.0,,,0.0,0.0,,5.99,灌云县,rooftop,medium,0,night,0.4122004988757729,False,5,2026,2,2026-02-28,future,night,0.0,0.0
2026-02-28 05:00:00,S001,0.0,0.0,0.0,0.0,,,0.0,0.0,,5.99,灌云县,rooftop,medium,0,night,0.4122004988757729,False,5,2026,2,2026-02-28,future,night,0.0,0.0
2026-02-28 06:00:00,S001,0.0,0.0,0.0,0.0,,,0.0,0.0,,5.99,灌云县,rooftop,medium,0,night,0.4122004988757729,False,6,2026,2,2026-02-28,future,dawn,0.0,0.0
2026-02-28 06:00:00,S001,0.0,0.0,0.0,0.0,,,0.0,0.0,,5.99,灌云县,rooftop,medium,0,night,0.4122004988757729,False,6,2026,2,2026-02-28,future,dawn,0.0,0.0
2026-02-28 07:00:00,S001,0.08,0.07991845298670118,0.07991845298670118,0.07991845298670118,,,0.0,36.785533327275004,,5.99,灌云县,rooftop,medium,0,low,0.4122004988757729,False,7,2026,2,2026-02-28,future,dawn,0.07991845298670118,0.07991845298670118
2026-02-28 07:00:00,S001,0.0,0.07991845298670118,0.07991845298670118,0.07991845298670118,,,0.0,36.785533327275004,,5.99,灌云县,rooftop,medium,0,low,0.4122004988757729,False,7,2026,2,2026-02-28,future,dawn,0.07991845298670118,0.07991845298670118
2026-02-28 08:00:00,S001,0.68,1.101835327424406,1.101835327424406,1.101835327424406,,,0.0,245.64646479455314,,5.99,灌云县,rooftop,medium,0,low,0.4122004988757729,False,8,2026,2,2026-02-28,future,morning,1.101835327424406,1.101835327424406
2026-02-28 08:00:00,S001,0.0,1.101835327424406,1.101835327424406,1.101835327424406,,,0.0,245.64646479455314,,5.99,灌云县,rooftop,medium,0,low,0.4122004988757729,False,8,2026,2,2026-02-28,future,morning,1.101835327424406,1.101835327424406
2026-02-28 09:00:00,S001,2.15,1.8478339039677751,1.8478339039677751,1.8478339039677751,,,0.0,438.95095622423344,,5.99,灌云县,rooftop,medium,0,low,0.4122004988757729,False,9,2026,2,2026-02-28,future,morning,1.847833903967775,1.847833903967775
2026-02-28 09:00:00,S001,0.0,1.8478339039677751,1.8478339039677751,1.8478339039677751,,,0.0,438.95095622423344,,5.99,灌云县,rooftop,medium,0,low,0.4122004988757729,False,9,2026,2,2026-02-28,future,morning,1.847833903967775,1.847833903967775
2026-02-28 10:00:00,S001,3.27,2.4524158380488497,2.4524158380488497,2.4524158380488497,,,0.0,593.6119307794538,,5.99,灌云县,rooftop,medium,0,low,0.4122004988757729,False,10,2026,2,2026-02-28,future,midday,2.4524158380488497,2.4524158380488497
2026-02-28 10:00:00,S001,5.99,2.4524158380488497,2.4524158380488497,2.4524158380488497,,,0.0,593.6119307794538,,5.99,灌云县,rooftop,medium,0,low,0.4122004988757729,False,10,2026,2,2026-02-28,future,midday,2.4524158380488497,2.4524158380488497
2026-02-28 11:00:00,S001,2.72,2.451677919584366,2.451677919584366,2.451677919584366,,,0.0,698.0508352043712,,5.99,灌云县,rooftop,medium,0,low,0.4122004988757729,False,11,2026,2,2026-02-28,future,midday,2.451677919584366,2.451677919584366
2026-02-28 11:00:00,S001,5.99,2.451677919584366,2.451677919584366,2.451677919584366,,,0.0,698.0508352043712,,5.99,灌云县,rooftop,medium,0,low,0.4122004988757729,False,11,2026,2,2026-02-28,future,midday,2.451677919584366,2.451677919584366
2026-02-28 12:00:00,S001,1.44,2.6066082236114045,2.6066082236114045,2.6066082236114045,,,0.0,744.8821431290869,,5.99,灌云县,rooftop,medium,0,low,0.4122004988757729,False,12,2026,2,2026-02-28,future,midday,2.6066082236114045,2.6066082236114045
2026-02-28 12:00:00,S001,5.99,2.6066082236114045,2.6066082236114045,2.6066082236114045,,,0.0,744.8821431290869,,5.99,灌云县,rooftop,medium,0,low,0.4122004988757729,False,12,2026,2,2026-02-28,future,midday,2.6066082236114045,2.6066082236114045
2026-02-28 13:00:00,S001,2.63,2.3897455266068763,2.3897455266068763,2.3897455266068763,,,0.0,730.8423488808337,,5.99,灌云县,rooftop,medium,0,low,0.4122004988757729,False,13,2026,2,2026-02-28,future,midday,2.3897455266068763,2.3897455266068763
2026-02-28 13:00:00,S001,5.99,2.3897455266068763,2.3897455266068763,2.3897455266068763,,,0.0,730.8423488808337,,5.99,灌云县,rooftop,medium,0,low,0.4122004988757729,False,13,2026,2,2026-02-28,future,midday,2.3897455266068763,2.3897455266068763
2026-02-28 14:00:00,S001,2.22,1.9541743605491497,1.95417436054915,1.95417436054915,,,0.0,656.916323177066,,5.99,灌云县,rooftop,medium,0,low,0.4122004988757729,False,14,2026,2,2026-02-28,future,midday,1.9541743605491497,1.9541743605491497
2026-02-28 14:00:00,S001,5.99,1.9541743605491497,1.95417436054915,1.95417436054915,,,0.0,656.916323177066,,5.99,灌云县,rooftop,medium,0,low,0.4122004988757729,False,14,2026,2,2026-02-28,future,midday,1.9541743605491497,1.9541743605491497
2026-02-28 15:00:00,S001,1.26,1.6592517819608938,1.6592517819608938,1.6592517819608938,,,0.0,528.2941159737625,,5.99,灌云县,rooftop,medium,0,low,0.4122004988757729,False,15,2026,2,2026-02-28,future,afternoon,1.6592517819608938,1.6592517819608938
2026-02-28 15:00:00,S001,5.99,1.6592517819608938,1.6592517819608938,1.6592517819608938,,,0.0,528.2941159737625,,5.99,灌云县,rooftop,medium,0,low,0.4122004988757729,False,15,2026,2,2026-02-28,future,afternoon,1.6592517819608938,1.6592517819608938
2026-02-28 16:00:00,S001,0.65,1.0178158829168313,1.0178158829168313,1.0178158829168313,,,0.0,354.23206388610987,,5.99,灌云县,rooftop,medium,0,low,0.4122004988757729,False,16,2026,2,2026-02-28,future,afternoon,1.0178158829168313,1.0178158829168313
2026-02-28 16:00:00,S001,5.99,1.0178158829168313,1.0178158829168313,1.0178158829168313,,,0.0,354.23206388610987,,5.99,灌云县,rooftop,medium,0,low,0.4122004988757729,False,16,2026,2,2026-02-28,future,afternoon,1.0178158829168313,1.0178158829168313
2026-02-28 17:00:00,S001,0.32,0.14764143476814884,0.14764143476814884,0.14764143476814884,,,0.0,148.98164255484653,,5.99,灌云县,rooftop,medium,0,low,0.4122004988757729,False,17,2026,2,2026-02-28,future,night,0.14764143476814884,0.14764143476814884
2026-02-28 17:00:00,S001,5.99,0.14764143476814884,0.14764143476814884,0.14764143476814884,,,0.0,148.98164255484653,,5.99,灌云县,rooftop,medium,0,low,0.4122004988757729,False,17,2026,2,2026-02-28,future,night,0.14764143476814884,0.14764143476814884
2026-02-28 18:00:00,S001,0.0,0.0,0.0,0.0,,,0.0,0.0,,5.99,灌云县,rooftop,medium,0,night,0.4122004988757729,False,18,2026,2,2026-02-28,future,dusk,0.0,0.0
2026-02-28 18:00:00,S001,5.99,0.0,0.0,0.0,,,0.0,0.0,,5.99,灌云县,rooftop,medium,0,night,0.4122004988757729,False,18,2026,2,2026-02-28,future,dusk,0.0,0.0
2026-02-28 19:00:00,S001,0.0,0.0,0.0,0.0,,,0.0,0.0,,5.99,灌云县,rooftop,medium,0,night,0.4122004988757729,False,19,2026,2,2026-02-28,future,dusk,0.0,0.0
2026-02-28 19:00:00,S001,5.99,0.0,0.0,0.0,,,0.0,0.0,,5.99,灌云县,rooftop,medium,0,night,0.4122004988757729,False,19,2026,2,2026-02-28,future,dusk,0.0,0.0
2026-02-28 20:00:00,S001,0.0,0.0,0.0,0.0,,,0.0,0.0,,5.99,灌云县,rooftop,medium,0,night,0.4122004988757729,False,20,2026,2,2026-02-28,future,night,0.0,0.0
2026-02-28 20:00:00,S001,0.0,0.0,0.0,0.0,,,0.0,0.0,,5.99,灌云县,rooftop,medium,0,night,0.4122004988757729,False,20,2026,2,2026-02-28,future,night,0.0,0.0
2026-02-28 21:00:00,S001,0.0,0.0,0.0,0.0,,,0.0,0.0,,5.99,灌云县,rooftop,medium,0,night,0.4122004988757729,False,21,2026,2,2026-02-28,future,night,0.0,0.0
2026-02-28 21:00:00,S001,0.0,0.0,0.0,0.0,,,0.0,0.0,,5.99,灌云县,rooftop,medium,0,night,0.4122004988757729,False,21,2026,2,2026-02-28,future,night,0.0,0.0
2026-02-28 22:00:00,S001,0.0,0.0,0.0,0.0,,,0.0,0.0,,5.99,灌云县,rooftop,medium,0,night,0.4122004988757729,False,22,2026,2,2026-02-28,future,night,0.0,0.0
2026-02-28 22:00:00,S001,0.0,0.0,0.0,0.0,,,0.0,0.0,,5.99,灌云县,rooftop,medium,0,night,0.4122004988757729,False,22,2026,2,2026-02-28,future,night,0.0,0.0
2026-02-28 23:00:00,S001,0.0,0.0,0.0,0.0,,,0.0,0.0,,5.99,灌云县,rooftop,medium,0,night,0.4122004988757729,False,23,2026,2,2026-02-28,future,night,0.0,0.0
2026-02-28 23:00:00,S001,0.0,0.0,0.0,0.0,,,0.0,0.0,,5.99,灌云县,rooftop,medium,0,night,0.4122004988757729,False,23,2026,2,2026-02-28,future,night,0.0,0.0
2026-03-01 00:00:00,S001,0.0,0.0,0.0,0.0,,,0.0,0.0,,5.99,灌云县,rooftop,medium,0,night,0.4122004988757729,False,0,2026,3,2026-03-01,future,night,0.0,0.0
2026-03-01 00:00:00,S001,0.0,0.0,0.0,0.0,,,0.0,0.0,,5.99,灌云县,rooftop,medium,0,night,0.4122004988757729,False,0,2026,3,2026-03-01,future,night,0.0,0.0
2026-03-01 01:00:00,S001,0.0,0.0,0.0,0.0,,,0.0,0.0,,5.99,灌云县,rooftop,medium,0,night,0.4122004988757729,False,1,2026,3,2026-03-01,future,night,0.0,0.0
2026-03-01 01:00:00,S001,0.0,0.0,0.0,0.0,,,0.0,0.0,,5.99,灌云县,rooftop,medium,0,night,0.4122004988757729,False,1,2026,3,2026-03-01,future,night,0.0,0.0
2026-03-01 02:00:00,S001,0.0,0.0,0.0,0.0,,,0.0,0.0,,5.99,灌云县,rooftop,medium,0,night,0.4122004988757729,False,2,2026,3,2026-03-01,future,night,0.0,0.0
2026-03-01 02:00:00,S001,0.0,0.0,0.0,0.0,,,0.0,0.0,,5.99,灌云县,rooftop,medium,0,night,0.4122004988757729,False,2,2026,3,2026-03-01,future,night,0.0,0.0
2026-03-01 03:00:00,S001,0.0,0.0,0.0,0.0,,,0.0,0.0,,5.99,灌云县,rooftop,medium,0,night,0.4122004988757729,False,3,2026,3,2026-03-01,future,night,0.0,0.0
2026-03-01 03:00:00,S001,0.0,0.0,0.0,0.0,,,0.0,0.0,,5.99,灌云县,rooftop,medium,0,night,0.4122004988757729,False,3,2026,3,2026-03-01,future,night,0.0,0.0
2026-03-01 04:00:00,S001,0.0,0.0,0.0,0.0,,,0.0,0.0,,5.99,灌云县,rooftop,medium,0,night,0.4122004988757729,False,4,2026,3,2026-03-01,future,night,0.0,0.0
2026-03-01 04:00:00,S001,0.0,0.0,0.0,0.0,,,0.0,0.0,,5.99,灌云县,rooftop,medium,0,night,0.4122004988757729,False,4,2026,3,2026-03-01,future,night,0.0,0.0
2026-03-01 05:00:00,S001,0.0,0.0,0.0,0.0,,,0.0,0.0,,5.99,灌云县,rooftop,medium,0,night,0.4122004988757729,False,5,2026,3,2026-03-01,future,night,0.0,0.0
2026-03-01 05:00:00,S001,0.0,0.0,0.0,0.0,,,0.0,0.0,,5.99,灌云县,rooftop,medium,0,night,0.4122004988757729,False,5,2026,3,2026-03-01,future,night,0.0,0.0
2026-03-01 06:00:00,S001,0.0,0.0,0.0,0.0,,,0.0,0.0,,5.99,灌云县,rooftop,medium,0,night,0.4122004988757729,False,6,2026,3,2026-03-01,future,dawn,0.0,0.0
2026-03-01 06:00:00,S001,5.99,0.0,0.0,0.0,,,0.0,0.0,,5.99,灌云县,rooftop,medium,0,night,0.4122004988757729,False,6,2026,3,2026-03-01,future,dawn,0.0,0.0
2026-03-01 07:00:00,S001,0.0,0.44395540808212586,0.44395540808212586,0.44395540808212586,,,0.0,40.74604415507644,,5.99,灌云县,rooftop,medium,0,low,0.4122004988757729,False,7,2026,3,2026-03-01,future,dawn,0.44395540808212586,0.44395540808212586
2026-03-01 07:00:00,S001,5.99,0.44395540808212586,0.44395540808212586,0.44395540808212586,,,0.0,40.74604415507644,,5.99,灌云县,rooftop,medium,0,low,0.4122004988757729,False,7,2026,3,2026-03-01,future,dawn,0.44395540808212586,0.44395540808212586
2026-03-01 08:00:00,S001,0.13,1.5424626206582768,1.5424626206582768,1.5424626206582768,,,0.0,250.54509221000683,,5.99,灌云县,rooftop,medium,0,low,0.4122004988757729,False,8,2026,3,2026-03-01,future,morning,1.5424626206582768,1.5424626206582768
2026-03-01 08:00:00,S001,5.99,1.5424626206582768,1.5424626206582768,1.5424626206582768,,,0.0,250.54509221000683,,5.99,灌云县,rooftop,medium,0,low,0.4122004988757729,False,8,2026,3,2026-03-01,future,morning,1.5424626206582768,1.5424626206582768
2026-03-01 09:00:00,S001,0.42,2.350404418419177,2.3504044184191764,2.3504044184191764,,,0.0,443.9992109119268,,5.99,灌云县,rooftop,medium,0,low,0.4122004988757729,False,9,2026,3,2026-03-01,future,morning,2.3504044184191764,2.3504044184191764
2026-03-01 09:00:00,S001,5.99,2.350404418419177,2.3504044184191764,2.3504044184191764,,,0.0,443.9992109119268,,5.99,灌云县,rooftop,medium,0,low,0.4122004988757729,False,9,2026,3,2026-03-01,future,morning,2.3504044184191764,2.3504044184191764
2026-03-01 10:00:00,S001,0.36,2.922832835649376,2.922832835649376,2.922832835649376,,,0.0,598.6945820322074,,5.99,灌云县,rooftop,medium,0,low,0.4122004988757729,False,10,2026,3,2026-03-01,future,midday,2.922832835649376,2.922832835649376
2026-03-01 10:00:00,S001,5.99,2.922832835649376,2.922832835649376,2.922832835649376,,,0.0,598.6945820322074,,5.99,灌云县,rooftop,medium,0,low,0.4122004988757729,False,10,2026,3,2026-03-01,future,midday,2.922832835649376,2.922832835649376
2026-03-01 11:00:00,S001,0.8,3.017130746343314,3.017130746343314,3.017130746343314,,,0.0,703.0843013012155,,5.99,灌云县,rooftop,medium,0,low,0.4122004988757729,False,11,2026,3,2026-03-01,future,midday,3.017130746343314,3.017130746343314
2026-03-01 11:00:00,S001,5.99,3.017130746343314,3.017130746343314,3.017130746343314,,,0.0,703.0843013012155,,5.99,灌云县,rooftop,medium,0,low,0.4122004988757729,False,11,2026,3,2026-03-01,future,midday,3.017130746343314,3.017130746343314
2026-03-01 12:00:00,S001,0.97,3.14571986011009,3.14571986011009,3.14571986011009,,,0.0,749.7927332776393,,5.99,灌云县,rooftop,medium,0,low,0.4122004988757729,False,12,2026,3,2026-03-01,future,midday,3.14571986011009,3.14571986011009
2026-03-01 12:00:00,S001,5.99,3.14571986011009,3.14571986011009,3.14571986011009,,,0.0,749.7927332776393,,5.99,灌云县,rooftop,medium,0,low,0.4122004988757729,False,12,2026,3,2026-03-01,future,midday,3.14571986011009,3.14571986011009
2026-03-01 13:00:00,S001,0.89,2.9099388216484843,2.9099388216484843,2.9099388216484843,,,0.0,735.566615972916,,5.99,灌云县,rooftop,medium,0,low,0.4122004988757729,False,13,2026,3,2026-03-01,future,midday,2.9099388216484843,2.9099388216484843
2026-03-01 13:00:00,S001,5.99,2.9099388216484843,2.9099388216484843,2.9099388216484843,,,0.0,735.566615972916,,5.99,灌云县,rooftop,medium,0,low,0.4122004988757729,False,13,2026,3,2026-03-01,future,midday,2.9099388216484843,2.9099388216484843
2026-03-01 14:00:00,S001,0.57,2.4500049857341946,2.4500049857341946,2.4500049857341946,,,0.0,661.4037146909166,,5.99,灌云县,rooftop,medium,0,low,0.4122004988757729,False,14,2026,3,2026-03-01,future,midday,2.4500049857341946,2.4500049857341946
2026-03-01 14:00:00,S001,5.99,2.4500049857341946,2.4500049857341946,2.4500049857341946,,,0.0,661.4037146909166,,5.99,灌云县,rooftop,medium,0,low,0.4122004988757729,False,14,2026,3,2026-03-01,future,midday,2.4500049857341946,2.4500049857341946
2026-03-01 15:00:00,S001,0.23,2.143848692872685,2.143848692872685,2.143848692872685,,,0.0,532.5084421563979,,5.99,灌云县,rooftop,medium,0,low,0.4122004988757729,False,15,2026,3,2026-03-01,future,afternoon,2.143848692872685,2.143848692872685
2026-03-01 15:00:00,S001,5.99,2.143848692872685,2.143848692872685,2.143848692872685,,,0.0,532.5084421563979,,5.99,灌云县,rooftop,medium,0,low,0.4122004988757729,False,15,2026,3,2026-03-01,future,afternoon,2.143848692872685,2.143848692872685
2026-03-01 16:00:00,S001,0.11,1.4503198464234788,1.4503198464234788,1.4503198464234788,,,0.0,358.14677534096495,,5.99,灌云县,rooftop,medium,0,low,0.4122004988757729,False,16,2026,3,2026-03-01,future,afternoon,1.4503198464234788,1.4503198464234788
2026-03-01 16:00:00,S001,5.99,1.4503198464234788,1.4503198464234788,1.4503198464234788,,,0.0,358.14677534096495,,5.99,灌云县,rooftop,medium,0,low,0.4122004988757729,False,16,2026,3,2026-03-01,future,afternoon,1.4503198464234788,1.4503198464234788
2026-03-01 17:00:00,S001,0.1,0.48484378728280325,0.48484378728280325,0.48484378728280325,,,0.0,152.51799707712598,,5.99,灌云县,rooftop,medium,0,low,0.4122004988757729,False,17,2026,3,2026-03-01,future,night,0.48484378728280325,0.48484378728280325
2026-03-01 17:00:00,S001,5.99,0.48484378728280325,0.48484378728280325,0.48484378728280325,,,0.0,152.51799707712598,,5.99,灌云县,rooftop,medium,0,low,0.4122004988757729,False,17,2026,3,2026-03-01,future,night,0.48484378728280325,0.48484378728280325
2026-03-01 18:00:00,S001,0.0,0.0,0.0,0.0,,,0.0,0.0,,5.99,灌云县,rooftop,medium,0,night,0.4122004988757729,False,18,2026,3,2026-03-01,future,dusk,0.0,0.0
2026-03-01 18:00:00,S001,5.99,0.0,0.0,0.0,,,0.0,0.0,,5.99,灌云县,rooftop,medium,0,night,0.4122004988757729,False,18,2026,3,2026-03-01,future,dusk,0.0,0.0
2026-03-01 19:00:00,S001,0.0,0.0,0.0,0.0,,,0.0,0.0,,5.99,灌云县,rooftop,medium,0,night,0.4122004988757729,False,19,2026,3,2026-03-01,future,dusk,0.0,0.0
2026-03-01 19:00:00,S001,5.99,0.0,0.0,0.0,,,0.0,0.0,,5.99,灌云县,rooftop,medium,0,night,0.4122004988757729,False,19,2026,3,2026-03-01,future,dusk,0.0,0.0
2026-03-01 20:00:00,S001,0.0,0.0,0.0,0.0,,,0.0,0.0,,5.99,灌云县,rooftop,medium,0,night,0.4122004988757729,False,20,2026,3,2026-03-01,future,night,0.0,0.0
2026-03-01 20:00:00,S001,0.0,0.0,0.0,0.0,,,0.0,0.0,,5.99,灌云县,rooftop,medium,0,night,0.4122004988757729,False,20,2026,3,2026-03-01,future,night,0.0,0.0
2026-03-01 21:00:00,S001,0.0,0.0,0.0,0.0,,,0.0,0.0,,5.99,灌云县,rooftop,medium,0,night,0.4122004988757729,False,21,2026,3,2026-03-01,future,night,0.0,0.0
2026-03-01 21:00:00,S001,0.0,0.0,0.0,0.0,,,0.0,0.0,,5.99,灌云县,rooftop,medium,0,night,0.4122004988757729,False,21,2026,3,2026-03-01,future,night,0.0,0.0
2026-03-01 22:00:00,S001,0.0,0.0,0.0,0.0,,,0.0,0.0,,5.99,灌云县,rooftop,medium,0,night,0.4122004988757729,False,22,2026,3,2026-03-01,future,night,0.0,0.0
2026-03-01 22:00:00,S001,0.0,0.0,0.0,0.0,,,0.0,0.0,,5.99,灌云县,rooftop,medium,0,night,0.4122004988757729,False,22,2026,3,2026-03-01,future,night,0.0,0.0
