hour,timestamps,suspicious_city_zero_count,suspicious_city_zero_ratio_pct,mean_actual_city_mw,mean_pred_city_mw,mean_zero_site_ratio_pct,mean_pred_nan_sites
6,1096,321,29.288321167883215,6.019854014598541,2.565740549355852,57.01916980806784,0.0
7,1096,0,0.0,18.602892335766423,18.087892198606394,6.4616842979744264,0.0
18,1096,489,44.61678832116788,8.30882299270073,5.9715270797275055,53.788960036144374,0.0
19,1096,666,60.76642335766424,3.529625912408759,0.6460147474183209,89.74536115313815,0.0
