site_id,time,split,power_mw,power_pred,capacity_mw,dup_count
S001,2026-03-25 00:00:00,future,0.0,0.0,5.99,2
S001,2026-03-25 01:00:00,future,0.0,0.0,5.99,2
S001,2026-03-25 01:00:00,future,0.0,0.0,5.99,2
S001,2026-03-25 02:00:00,future,0.0,0.0,5.99,2
S001,2026-03-25 02:00:00,future,0.0,0.0,5.99,2
S001,2026-03-25 03:00:00,future,0.0,0.0,5.99,2
S001,2026-03-25 03:00:00,future,0.0,0.0,5.99,2
S001,2026-03-25 04:00:00,future,0.0,0.0,5.99,2
S001,2026-03-25 04:00:00,future,0.0,0.0,5.99,2
S001,2026-03-25 05:00:00,future,0.0,0.0,5.99,2
S001,2026-03-25 05:00:00,future,0.0,0.0,5.99,2
S001,2026-03-25 06:00:00,future,0.0,0.0,5.99,2
S001,2026-03-25 06:00:00,future,0.0,0.0,5.99,2
S001,2026-03-25 07:00:00,future,0.61,0.571225540607443,5.99,2
S001,2026-03-25 07:00:00,future,0.0,0.571225540607443,5.99,2
S001,2026-03-25 08:00:00,future,1.81,1.7627055391602544,5.99,2
S001,2026-03-25 08:00:00,future,0.0,1.7627055391602544,5.99,2
S001,2026-03-25 09:00:00,future,3.19,2.4585477998277527,5.99,2
S001,2026-03-25 09:00:00,future,0.0,2.4585477998277527,5.99,2
S001,2026-03-25 10:00:00,future,4.27,2.976608676655125,5.99,2
S001,2026-03-25 10:00:00,future,0.0,2.976608676655125,5.99,2
S001,2026-03-25 11:00:00,future,4.89,3.1244488486102604,5.99,2
S001,2026-03-25 11:00:00,future,0.0,3.1244488486102604,5.99,2
S001,2026-03-25 12:00:00,future,5.02,3.1192573818875178,5.99,2
S001,2026-03-25 12:00:00,future,0.0,3.1192573818875178,5.99,2
S001,2026-03-25 13:00:00,future,4.84,2.9635946399844357,5.99,2
S001,2026-03-25 13:00:00,future,0.0,2.9635946399844357,5.99,2
S001,2026-03-25 14:00:00,future,4.38,2.654494941805734,5.99,2
S001,2026-03-25 14:00:00,future,0.0,2.654494941805734,5.99,2
S001,2026-03-25 15:00:00,future,3.64,2.0751761719133626,5.99,2
S001,2026-03-25 15:00:00,future,0.0,2.0751761719133626,5.99,2
S001,2026-03-25 16:00:00,future,2.34,1.4278471842844789,5.99,2
S001,2026-03-25 16:00:00,future,0.0,1.4278471842844789,5.99,2
S001,2026-03-25 17:00:00,future,1.01,0.6052444475820844,5.99,2
S001,2026-03-25 17:00:00,future,0.0,0.6052444475820844,5.99,2
S001,2026-03-25 18:00:00,future,0.13,0.05885662989046968,5.99,2
S001,2026-03-25 18:00:00,future,0.0,0.05885662989046968,5.99,2
S001,2026-03-25 19:00:00,future,0.0,0.0,5.99,2
S001,2026-03-25 19:00:00,future,0.0,0.0,5.99,2
S001,2026-03-25 20:00:00,future,0.0,0.0,5.99,2
S001,2026-03-25 20:00:00,future,0.0,0.0,5.99,2
S001,2026-03-25 21:00:00,future,0.0,0.0,5.99,2
S001,2026-03-25 21:00:00,future,0.0,0.0,5.99,2
S001,2026-03-25 22:00:00,future,0.0,0.0,5.99,2
S001,2026-03-25 22:00:00,future,0.0,0.0,5.99,2
S001,2026-03-25 23:00:00,future,0.0,0.0,5.99,2
S001,2026-03-25 23:00:00,future,0.0,0.0,5.99,2
S001,2026-03-26 00:00:00,future,0.0,0.0,5.99,2
S001,2026-03-26 00:00:00,future,0.0,0.0,5.99,2
S001,2026-03-26 01:00:00,future,0.0,0.0,5.99,2
S001,2026-03-26 01:00:00,future,0.0,0.0,5.99,2
S001,2026-03-26 02:00:00,future,0.0,0.0,5.99,2
S001,2026-03-26 02:00:00,future,0.0,0.0,5.99,2
S001,2026-03-26 03:00:00,future,0.0,0.0,5.99,2
S001,2026-03-26 03:00:00,future,0.0,0.0,5.99,2
S001,2026-03-26 04:00:00,future,0.0,0.0,5.99,2
S001,2026-03-26 04:00:00,future,0.0,0.0,5.99,2
S001,2026-03-26 05:00:00,future,0.0,0.0,5.99,2
S001,2026-03-26 05:00:00,future,0.0,0.0,5.99,2
S001,2026-03-26 06:00:00,future,0.0,0.0,5.99,2
S001,2026-03-26 06:00:00,future,0.0,0.0,5.99,2
S001,2026-03-26 07:00:00,future,0.71,0.5890756776071426,5.99,2
S001,2026-03-26 07:00:00,future,0.0,0.5890756776071426,5.99,2
S001,2026-03-26 08:00:00,future,1.34,1.7623823517080828,5.99,2
S001,2026-03-26 08:00:00,future,0.0,1.7623823517080828,5.99,2
S001,2026-03-26 09:00:00,future,2.94,2.454567314047206,5.99,2
S001,2026-03-26 09:00:00,future,0.0,2.454567314047206,5.99,2
S001,2026-03-26 10:00:00,future,3.83,2.976608676655125,5.99,2
S001,2026-03-26 10:00:00,future,0.0,2.976608676655125,5.99,2
S001,2026-03-26 11:00:00,future,4.64,3.1244488486102604,5.99,2
S001,2026-03-26 11:00:00,future,0.0,3.1244488486102604,5.99,2
S001,2026-03-26 12:00:00,future,5.07,3.138893586568787,5.99,2
S001,2026-03-26 12:00:00,future,0.0,3.138893586568787,5.99,2
S001,2026-03-26 13:00:00,future,3.91,2.9635946399844357,5.99,2
S001,2026-03-26 13:00:00,future,0.0,2.9635946399844357,5.99,2
S001,2026-03-26 14:00:00,future,2.54,2.667925650287653,5.99,2
S001,2026-03-26 14:00:00,future,0.0,2.667925650287653,5.99,2
S001,2026-03-26 15:00:00,future,2.11,2.110537965687136,5.99,2
S001,2026-03-26 15:00:00,future,0.0,2.110537965687136,5.99,2
S001,2026-03-26 16:00:00,future,1.65,1.4231975885611945,5.99,2
S001,2026-03-26 16:00:00,future,0.0,1.4231975885611945,5.99,2
S001,2026-03-26 17:00:00,future,0.82,0.6052444475820844,5.99,2
S001,2026-03-26 17:00:00,future,0.0,0.6052444475820844,5.99,2
S001,2026-03-26 18:00:00,future,0.08,0.05885662989046968,5.99,2
S001,2026-03-26 18:00:00,future,0.0,0.05885662989046968,5.99,2
S001,2026-03-26 19:00:00,future,0.0,0.0,5.99,2
S001,2026-03-26 19:00:00,future,0.0,0.0,5.99,2
S001,2026-03-26 20:00:00,future,0.0,0.0,5.99,2
S001,2026-03-26 20:00:00,future,0.0,0.0,5.99,2
S001,2026-03-26 21:00:00,future,0.0,0.0,5.99,2
S001,2026-03-26 21:00:00,future,0.0,0.0,5.99,2
S001,2026-03-26 22:00:00,future,0.0,0.0,5.99,2
S001,2026-03-26 22:00:00,future,0.0,0.0,5.99,2
S001,2026-03-26 23:00:00,future,0.0,0.0,5.99,2
S001,2026-03-26 23:00:00,future,0.0,0.0,5.99,2
S001,2026-03-27 00:00:00,future,0.0,0.0,5.99,2
S001,2026-03-27 00:00:00,future,0.0,0.0,5.99,2
S001,2026-03-27 01:00:00,future,0.0,0.0,5.99,2
S001,2026-03-27 01:00:00,future,0.0,0.0,5.99,2
S001,2026-03-27 02:00:00,future,0.0,0.0,5.99,2
S001,2026-03-27 02:00:00,future,0.0,0.0,5.99,2
S001,2026-03-27 03:00:00,future,0.0,0.0,5.99,2
S001,2026-03-27 03:00:00,future,0.0,0.0,5.99,2
S001,2026-03-27 04:00:00,future,0.0,0.0,5.99,2
S001,2026-03-27 04:00:00,future,0.0,0.0,5.99,2
S001,2026-03-27 05:00:00,future,0.0,0.0,5.99,2
S001,2026-03-27 05:00:00,future,0.0,0.0,5.99,2
S001,2026-03-27 06:00:00,future,0.0,0.0,5.99,2
S001,2026-03-27 06:00:00,future,0.0,0.0,5.99,2
S001,2026-03-27 07:00:00,future,0.82,0.5890756776071426,5.99,2
S001,2026-03-27 07:00:00,future,0.0,0.5890756776071426,5.99,2
S001,2026-03-27 08:00:00,future,2.36,1.7880782538078226,5.99,2
S001,2026-03-27 08:00:00,future,0.0,1.7880782538078226,5.99,2
S001,2026-03-27 09:00:00,future,3.32,2.47848715054419,5.99,2
S001,2026-03-27 09:00:00,future,0.0,2.47848715054419,5.99,2
S001,2026-03-27 10:00:00,future,4.21,2.9750340184233015,5.99,2
S001,2026-03-27 10:00:00,future,0.0,2.9750340184233015,5.99,2
S001,2026-03-27 11:00:00,future,4.69,3.1085376364764836,5.99,2
S001,2026-03-27 11:00:00,future,0.0,3.1085376364764836,5.99,2
S001,2026-03-27 12:00:00,future,4.9,3.138893586568787,5.99,2
S001,2026-03-27 12:00:00,future,0.0,3.138893586568787,5.99,2
S001,2026-03-27 13:00:00,future,4.66,2.9635946399844357,5.99,2
S001,2026-03-27 13:00:00,future,0.0,2.9635946399844357,5.99,2
S001,2026-03-27 14:00:00,future,4.26,2.6601351486534317,5.99,2
S001,2026-03-27 14:00:00,future,0.0,2.6601351486534317,5.99,2
S001,2026-03-27 15:00:00,future,3.44,2.110537965687136,5.99,2
S001,2026-03-27 15:00:00,future,0.0,2.110537965687136,5.99,2
S001,2026-03-27 16:00:00,future,2.29,1.4231975885611945,5.99,2
S001,2026-03-27 16:00:00,future,0.0,1.4231975885611945,5.99,2
S001,2026-03-27 17:00:00,future,1.05,0.6754119666366795,5.99,2
S001,2026-03-27 17:00:00,future,0.0,0.6754119666366795,5.99,2
S001,2026-03-27 18:00:00,future,0.11,0.05885662989046968,5.99,2
S001,2026-03-27 18:00:00,future,0.0,0.05885662989046968,5.99,2
S001,2026-03-27 19:00:00,future,0.0,0.0,5.99,2
S001,2026-03-27 19:00:00,future,0.0,0.0,5.99,2
S001,2026-03-27 20:00:00,future,0.0,0.0,5.99,2
S001,2026-03-27 20:00:00,future,0.0,0.0,5.99,2
S001,2026-03-27 21:00:00,future,0.0,0.0,5.99,2
S001,2026-03-27 21:00:00,future,0.0,0.0,5.99,2
S001,2026-03-27 22:00:00,future,0.0,0.0,5.99,2
S001,2026-03-27 22:00:00,future,0.0,0.0,5.99,2
S001,2026-03-27 23:00:00,future,0.0,0.0,5.99,2
S001,2026-03-27 23:00:00,future,0.0,0.0,5.99,2
S001,2026-03-28 00:00:00,future,0.0,0.0,5.99,2
S001,2026-03-28 00:00:00,future,0.0,0.0,5.99,2
S001,2026-03-28 01:00:00,future,0.0,0.0,5.99,2
S001,2026-03-28 01:00:00,future,0.0,0.0,5.99,2
S001,2026-03-28 02:00:00,future,0.0,0.0,5.99,2
S001,2026-03-28 02:00:00,future,0.0,0.0,5.99,2
S001,2026-03-28 03:00:00,future,0.0,0.0,5.99,2
S001,2026-03-28 03:00:00,future,0.0,0.0,5.99,2
S001,2026-03-28 04:00:00,future,0.0,0.0,5.99,2
S001,2026-03-28 04:00:00,future,0.0,0.0,5.99,2
S001,2026-03-28 05:00:00,future,0.0,0.0,5.99,2
S001,2026-03-28 05:00:00,future,0.0,0.0,5.99,2
S001,2026-03-28 06:00:00,future,0.0,0.0,5.99,2
S001,2026-03-28 06:00:00,future,0.0,0.0,5.99,2
S001,2026-03-28 07:00:00,future,0.83,0.5890756776071426,5.99,2
S001,2026-03-28 07:00:00,future,0.0,0.5890756776071426,5.99,2
S001,2026-03-28 08:00:00,future,2.72,1.8031234633169448,5.99,2
S001,2026-03-28 08:00:00,future,0.0,1.8031234633169448,5.99,2
S001,2026-03-28 09:00:00,future,2.42,2.510967333753197,5.99,2
S001,2026-03-28 09:00:00,future,0.0,2.510967333753197,5.99,2
S001,2026-03-28 10:00:00,future,3.87,2.9750340184233015,5.99,2
S001,2026-03-28 10:00:00,future,0.0,2.9750340184233015,5.99,2
S001,2026-03-28 11:00:00,future,4.36,3.1085376364764836,5.99,2
S001,2026-03-28 11:00:00,future,0.0,3.1085376364764836,5.99,2
S001,2026-03-28 12:00:00,future,4.75,2.940815256299921,5.99,2
S001,2026-03-28 12:00:00,future,0.0,2.940815256299921,5.99,2
S001,2026-03-28 13:00:00,future,4.59,2.9635946399844357,5.99,2
S001,2026-03-28 13:00:00,future,0.0,2.9635946399844357,5.99,2
S001,2026-03-28 14:00:00,future,4.01,2.6601351486534317,5.99,2
S001,2026-03-28 14:00:00,future,0.0,2.6601351486534317,5.99,2
S001,2026-03-28 15:00:00,future,2.07,2.110537965687136,5.99,2
S001,2026-03-28 15:00:00,future,0.0,2.110537965687136,5.99,2
S001,2026-03-28 16:00:00,future,1.11,1.4231975885611945,5.99,2
S001,2026-03-28 16:00:00,future,0.0,1.4231975885611945,5.99,2
S001,2026-03-28 17:00:00,future,0.4,0.6754119666366795,5.99,2
S001,2026-03-28 17:00:00,future,0.0,0.6754119666366795,5.99,2
S001,2026-03-28 18:00:00,future,0.08,0.05885662989046968,5.99,2
S001,2026-03-28 18:00:00,future,0.0,0.05885662989046968,5.99,2
S001,2026-03-28 19:00:00,future,0.0,0.0,5.99,2
S001,2026-03-28 19:00:00,future,0.0,0.0,5.99,2
S001,2026-03-28 20:00:00,future,0.0,0.0,5.99,2
S001,2026-03-28 20:00:00,future,0.0,0.0,5.99,2
S001,2026-03-28 21:00:00,future,0.0,0.0,5.99,2
S001,2026-03-28 21:00:00,future,0.0,0.0,5.99,2
S001,2026-03-28 22:00:00,future,0.0,0.0,5.99,2
S001,2026-03-28 22:00:00,future,0.0,0.0,5.99,2
S001,2026-03-28 23:00:00,future,0.0,0.0,5.99,2
S001,2026-03-28 23:00:00,future,0.0,0.0,5.99,2
S001,2026-03-29 00:00:00,future,0.0,0.0,5.99,2
S001,2026-03-29 00:00:00,future,0.0,0.0,5.99,2
S001,2026-03-29 01:00:00,future,0.0,0.0,5.99,2
S001,2026-03-29 01:00:00,future,0.0,0.0,5.99,2
S001,2026-03-29 02:00:00,future,0.0,0.0,5.99,2
S001,2026-03-29 02:00:00,future,0.0,0.0,5.99,2
S001,2026-03-29 03:00:00,future,0.0,0.0,5.99,2
S001,2026-03-29 03:00:00,future,0.0,0.0,5.99,2
S001,2026-03-29 04:00:00,future,0.0,0.0,5.99,2
S001,2026-03-29 04:00:00,future,0.0,0.0,5.99,2
S001,2026-03-29 05:00:00,future,0.0,0.0,5.99,2
S001,2026-03-29 05:00:00,future,0.0,0.0,5.99,2
S001,2026-03-29 06:00:00,future,0.0,0.0,5.99,2
S001,2026-03-29 06:00:00,future,0.0,0.0,5.99,2
S001,2026-03-29 07:00:00,future,0.43,0.598041229158441,5.99,2
S001,2026-03-29 07:00:00,future,0.0,0.598041229158441,5.99,2
S001,2026-03-29 08:00:00,future,2.05,1.7858184909234922,5.99,2
S001,2026-03-29 08:00:00,future,0.0,1.7858184909234922,5.99,2
S001,2026-03-29 09:00:00,future,3.33,2.5514871856153585,5.99,2
S001,2026-03-29 09:00:00,future,0.0,2.5514871856153585,5.99,2
S001,2026-03-29 10:00:00,future,4.17,2.998193132102805,5.99,2
S001,2026-03-29 10:00:00,future,0.0,2.998193132102805,5.99,2
S001,2026-03-29 11:00:00,future,4.66,3.1085376364764836,5.99,2
S001,2026-03-29 11:00:00,future,0.0,3.1085376364764836,5.99,2
S001,2026-03-29 12:00:00,future,4.89,2.940815256299921,5.99,2
S001,2026-03-29 12:00:00,future,0.0,2.940815256299921,5.99,2
S001,2026-03-29 13:00:00,future,4.87,2.9631735181739014,5.99,2
S001,2026-03-29 13:00:00,future,0.0,2.9631735181739014,5.99,2
S001,2026-03-29 14:00:00,future,4.61,2.668544866167391,5.99,2
S001,2026-03-29 14:00:00,future,0.0,2.668544866167391,5.99,2
S001,2026-03-29 15:00:00,future,3.33,2.110537965687136,5.99,2
S001,2026-03-29 15:00:00,future,0.0,2.110537965687136,5.99,2
S001,2026-03-29 16:00:00,future,2.44,1.4231975885611945,5.99,2
S001,2026-03-29 16:00:00,future,0.0,1.4231975885611945,5.99,2
S001,2026-03-29 17:00:00,future,0.74,0.6754119666366795,5.99,2
S001,2026-03-29 17:00:00,future,0.0,0.6754119666366795,5.99,2
S001,2026-03-29 18:00:00,future,0.11,0.05885662989046968,5.99,2
S001,2026-03-29 18:00:00,future,0.0,0.05885662989046968,5.99,2
S001,2026-03-29 19:00:00,future,0.0,0.0,5.99,2
S001,2026-03-29 19:00:00,future,0.0,0.0,5.99,2
S001,2026-03-29 20:00:00,future,0.0,0.0,5.99,2
S001,2026-03-29 20:00:00,future,0.0,0.0,5.99,2
S001,2026-03-29 21:00:00,future,0.0,0.0,5.99,2
S001,2026-03-29 21:00:00,future,0.0,0.0,5.99,2
S001,2026-03-29 22:00:00,future,0.0,0.0,5.99,2
S001,2026-03-29 22:00:00,future,0.0,0.0,5.99,2
S001,2026-03-29 23:00:00,future,0.0,0.0,5.99,2
S001,2026-03-29 23:00:00,future,0.0,0.0,5.99,2
S001,2026-03-30 00:00:00,future,0.0,0.0,5.99,2
S001,2026-03-30 00:00:00,future,0.0,0.0,5.99,2
S001,2026-03-30 01:00:00,future,0.0,0.0,5.99,2
S001,2026-03-30 01:00:00,future,0.0,0.0,5.99,2
S001,2026-03-30 02:00:00,future,0.0,0.0,5.99,2
S001,2026-03-30 02:00:00,future,0.0,0.0,5.99,2
S001,2026-03-30 03:00:00,future,0.0,0.0,5.99,2
S001,2026-03-30 03:00:00,future,0.0,0.0,5.99,2
S001,2026-03-30 04:00:00,future,0.0,0.0,5.99,2
S001,2026-03-30 04:00:00,future,0.0,0.0,5.99,2
S001,2026-03-30 05:00:00,future,0.0,0.0,5.99,2
S001,2026-03-30 05:00:00,future,0.0,0.0,5.99,2
S001,2026-03-30 06:00:00,future,0.0,0.0,5.99,2
S001,2026-03-30 06:00:00,future,0.0,0.0,5.99,2
S001,2026-03-30 07:00:00,future,0.13,0.6044321075429762,5.99,2
S001,2026-03-30 07:00:00,future,0.0,0.6044321075429762,5.99,2
S001,2026-03-30 08:00:00,future,0.38,1.7858184909234922,5.99,2
S001,2026-03-30 08:00:00,future,0.0,1.7858184909234922,5.99,2
S001,2026-03-30 09:00:00,future,0.46,2.5444740999946234,5.99,2
S001,2026-03-30 09:00:00,future,0.0,2.5444740999946234,5.99,2
S001,2026-03-30 10:00:00,future,1.22,3.0563158814606175,5.99,2
S001,2026-03-30 10:00:00,future,0.0,3.0563158814606175,5.99,2
S001,2026-03-30 11:00:00,future,1.41,3.1041648952354373,5.99,2
S001,2026-03-30 11:00:00,future,0.0,3.1041648952354373,5.99,2
S001,2026-03-30 12:00:00,future,0.88,2.963600857636747,5.99,2
S001,2026-03-30 12:00:00,future,0.0,2.963600857636747,5.99,2
S001,2026-03-30 13:00:00,future,0.53,2.9631735181739014,5.99,2
S001,2026-03-30 13:00:00,future,0.0,2.9631735181739014,5.99,2
S001,2026-03-30 14:00:00,future,0.23,2.668544866167391,5.99,2
S001,2026-03-30 14:00:00,future,0.0,2.668544866167391,5.99,2
S001,2026-03-30 15:00:00,future,0.32,2.13779452978027,5.99,2
S001,2026-03-30 15:00:00,future,0.0,2.13779452978027,5.99,2
S001,2026-03-30 16:00:00,future,0.59,1.4461622298480854,5.99,2
S001,2026-03-30 16:00:00,future,0.0,1.4461622298480854,5.99,2
S001,2026-03-30 17:00:00,future,0.11,0.6754119666366795,5.99,2
S001,2026-03-30 17:00:00,future,0.0,0.6754119666366795,5.99,2
S001,2026-03-30 18:00:00,future,0.11,0.05885662989046968,5.99,2
S001,2026-03-30 18:00:00,future,0.0,0.05885662989046968,5.99,2
S001,2026-03-30 19:00:00,future,0.0,0.0,5.99,2
S001,2026-03-30 19:00:00,future,0.0,0.0,5.99,2
S001,2026-03-30 20:00:00,future,0.0,0.0,5.99,2
S001,2026-03-30 20:00:00,future,0.0,0.0,5.99,2
S001,2026-03-30 21:00:00,future,0.0,0.0,5.99,2
S001,2026-03-30 21:00:00,future,0.0,0.0,5.99,2
S001,2026-03-30 22:00:00,future,0.0,0.0,5.99,2
S001,2026-03-30 22:00:00,future,0.0,0.0,5.99,2
S001,2026-03-30 23:00:00,future,0.0,0.0,5.99,2
S001,2026-03-30 23:00:00,future,0.0,0.0,5.99,2
S001,2026-03-31 00:00:00,future,0.0,0.0,5.99,2
S001,2026-03-31 00:00:00,future,0.0,0.0,5.99,2
S001,2026-03-31 01:00:00,future,0.0,0.0,5.99,2
S001,2026-03-31 01:00:00,future,0.0,0.0,5.99,2
S001,2026-03-31 02:00:00,future,0.0,0.0,5.99,2
S001,2026-03-31 02:00:00,future,0.0,0.0,5.99,2
S001,2026-03-31 03:00:00,future,0.0,0.0,5.99,2
S001,2026-03-31 03:00:00,future,0.0,0.0,5.99,2
S001,2026-03-31 04:00:00,future,0.0,0.0,5.99,2
S001,2026-03-31 04:00:00,future,0.0,0.0,5.99,2
S001,2026-03-31 05:00:00,future,0.0,0.0,5.99,2
S001,2026-03-31 05:00:00,future,0.0,0.0,5.99,2
S001,2026-03-31 06:00:00,future,0.04,0.0,5.99,2
S001,2026-03-31 06:00:00,future,0.0,0.0,5.99,2
S001,2026-03-31 07:00:00,future,0.66,0.6492069910915979,5.99,2
S001,2026-03-31 07:00:00,future,0.0,0.6492069910915979,5.99,2
S001,2026-03-31 08:00:00,future,2.21,1.8172149466479979,5.99,2
S001,2026-03-31 08:00:00,future,0.0,1.8172149466479979,5.99,2
S001,2026-03-31 09:00:00,future,3.68,2.5444740999946234,5.99,2
S001,2026-03-31 09:00:00,future,0.0,2.5444740999946234,5.99,2
S001,2026-03-31 10:00:00,future,3.47,3.0563158814606175,5.99,2
S001,2026-03-31 10:00:00,future,0.0,3.0563158814606175,5.99,2
S001,2026-03-31 11:00:00,future,3.93,3.1041648952354373,5.99,2
S001,2026-03-31 11:00:00,future,0.0,3.1041648952354373,5.99,2
S001,2026-03-31 12:00:00,future,3.47,2.963600857636747,5.99,2
S001,2026-03-31 12:00:00,future,0.0,2.963600857636747,5.99,2
S001,2026-03-31 13:00:00,future,3.7,2.9828097228551704,5.99,2
S001,2026-03-31 13:00:00,future,0.0,2.9828097228551704,5.99,2
S001,2026-03-31 14:00:00,future,3.75,2.65384287673085,5.99,2
S001,2026-03-31 14:00:00,future,0.0,2.65384287673085,5.99,2
S001,2026-03-31 15:00:00,future,2.33,2.13779452978027,5.99,2
S001,2026-03-31 15:00:00,future,0.0,2.13779452978027,5.99,2
S001,2026-03-31 16:00:00,future,1.79,1.4461622298480854,5.99,2
S001,2026-03-31 16:00:00,future,0.0,1.4461622298480854,5.99,2
S001,2026-03-31 17:00:00,future,0.81,0.6754119666366795,5.99,2
S001,2026-03-31 17:00:00,future,0.0,0.6754119666366795,5.99,2
S001,2026-03-31 18:00:00,future,0.15,0.05885662989046968,5.99,2
S001,2026-03-31 18:00:00,future,0.0,0.05885662989046968,5.99,2
S001,2026-03-31 19:00:00,future,0.0,0.0,5.99,2
S001,2026-03-31 19:00:00,future,0.0,0.0,5.99,2
S001,2026-03-31 20:00:00,future,0.0,0.0,5.99,2
S001,2026-03-31 20:00:00,future,0.0,0.0,5.99,2
S001,2026-03-31 21:00:00,future,0.0,0.0,5.99,2
S001,2026-03-31 21:00:00,future,0.0,0.0,5.99,2
S001,2026-03-31 22:00:00,future,0.0,0.0,5.99,2
S001,2026-03-31 22:00:00,future,0.0,0.0,5.99,2
S001,2026-03-31 23:00:00,future,0.0,0.0,5.99,2
S001,2026-03-31 23:00:00,future,0.0,0.0,5.99,2
