华筑泰宝光伏_总出力值,旭樱东堡光伏_总出力值,林洋朝阳光伏_总出力值,协鑫盛昌光伏_总出力值,华电金叶光伏_总出力值,易睐珂浦南光伏_总出力值,中森西苑光伏_总出力值,泰富如意情光伏_总出力值,鲲鹏昇昌光伏_总出力值,富云四队光伏_总出力值,国能百菇源光伏_总出力值,首耀新海光伏_总出力值,国能赫睿光伏_总出力值,国能鑫江源光伏_总出力值,浦西光伏电站_总出力值,连洋徐圩光伏_总出力值,兴怡紧固件光伏_总出力值,夏源银得隆光伏_总出力值,华能星耀光伏_总出力值,中森侍庄光伏_总出力值,华能中林光伏_总出力值,天瀚万发光伏_总出力值,国能品品鲜光伏_总出力值,衡诚天晴光伏_总出力值,沐恒腾东光伏_总出力值,华电苏班光伏_总出力值,交控赣榆南光伏_总出力值,国能联合动力光伏_总出力值,国能新易春光伏_总出力值,汇九齿轮光伏电站_总出力值,华能灌云光伏_总出力值,沐恒东海产业园光伏_总出力值,鲲鹏德宇光伏_总出力值,鹰游新立成二期光伏_总出力值,鹰游新立成光伏电站_总出力值,鸿天伍江光伏_总出力值,沐恒曲阳光伏_总出力值,昱中科技光伏_总出力值,华筑泰宝光伏_预测,旭樱东堡光伏_预测,林洋朝阳光伏_预测,协鑫盛昌光伏_预测,华电金叶光伏_预测,易睐珂浦南光伏_预测,中森西苑光伏_预测,泰富如意情光伏_预测,鲲鹏昇昌光伏_预测,富云四队光伏_预测,国能百菇源光伏_预测,首耀新海光伏_预测,国能赫睿光伏_预测,国能鑫江源光伏_预测,浦西光伏电站_预测,连洋徐圩光伏_预测,兴怡紧固件光伏_预测,夏源银得隆光伏_预测,华能星耀光伏_预测,中森侍庄光伏_预测,华能中林光伏_预测,天瀚万发光伏_预测,国能品品鲜光伏_预测,衡诚天晴光伏_预测,沐恒腾东光伏_预测,华电苏班光伏_预测,交控赣榆南光伏_预测,国能联合动力光伏_预测,国能新易春光伏_预测,汇九齿轮光伏电站_预测,华能灌云光伏_预测,沐恒东海产业园光伏_预测,鲲鹏德宇光伏_预测,鹰游新立成二期光伏_预测,鹰游新立成光伏电站_预测,鸿天伍江光伏_预测,沐恒曲阳光伏_预测,昱中科技光伏_预测,time,站点问题标注
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-01 00:00:00,华筑泰宝光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率50%) | 旭樱东堡光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率55%) | 林洋朝阳光伏: 🔴 最差站点(MAE>0.8MW或相对误差>200%) | 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率52%) | ⚠️ 预测偏离极大(<1MW比例仅49%) | 协鑫盛昌光伏: 🟠 训练数据少(n<3000) | 华电金叶光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率52%) | 易睐珂浦南光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率51%) | 中森西苑光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率51%) | 泰富如意情光伏: 🔴 最差站点(MAE>0.8MW或相对误差>200%) | 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率61%) | ⚠️ 预测偏离极大(<1MW比例仅48%) | 鲲鹏昇昌光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率59%) | 富云四队光伏: ✅ 最好站点(MAE<0.1MW) | 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率76%) | 国能百菇源光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率53%) | 首耀新海光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率53%) | 国能赫睿光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率53%) | 国能鑫江源光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率56%) | 浦西光伏电站: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率54%) | 连洋徐圩光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率54%) | 兴怡紧固件光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率56%) | 夏源银得隆光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率55%) | 华能星耀光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率55%) | 中森侍庄光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率52%) | 华能中林光伏: 🔴 最差站点(MAE>0.8MW或相对误差>200%) | 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率56%) | ⚠️ 预测偏离极大(<1MW比例仅53%) | 天瀚万发光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率51%) | 国能品品鲜光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率55%) | 衡诚天晴光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率56%) | 沐恒腾东光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率53%) | 华电苏班光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率55%) | 交控赣榆南光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率53%) | 国能联合动力光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率55%) | 国能新易春光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率53%) | 汇九齿轮光伏电站: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率53%) | 华能灌云光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率54%) | 沐恒东海产业园光伏: 🔴 最差站点(MAE>0.8MW或相对误差>200%) | 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率51%) | 鲲鹏德宇光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率57%) | 鹰游新立成二期光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率53%) | 鹰游新立成光伏电站: 🔴 最差站点(MAE>0.8MW或相对误差>200%) | 🟠 训练数据少(n<3000) | ⚠️ 预测偏离极大(<1MW比例仅20%) | 鸿天伍江光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率56%) | 沐恒曲阳光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率65%) | 昱中科技光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率58%)
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-01 01:00:00,华筑泰宝光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率50%) | 旭樱东堡光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率55%) | 林洋朝阳光伏: 🔴 最差站点(MAE>0.8MW或相对误差>200%) | 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率52%) | ⚠️ 预测偏离极大(<1MW比例仅49%) | 协鑫盛昌光伏: 🟠 训练数据少(n<3000) | 华电金叶光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率52%) | 易睐珂浦南光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率51%) | 中森西苑光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率51%) | 泰富如意情光伏: 🔴 最差站点(MAE>0.8MW或相对误差>200%) | 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率61%) | ⚠️ 预测偏离极大(<1MW比例仅48%) | 鲲鹏昇昌光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率59%) | 富云四队光伏: ✅ 最好站点(MAE<0.1MW) | 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率76%) | 国能百菇源光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率53%) | 首耀新海光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率53%) | 国能赫睿光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率53%) | 国能鑫江源光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率56%) | 浦西光伏电站: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率54%) | 连洋徐圩光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率54%) | 兴怡紧固件光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率56%) | 夏源银得隆光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率55%) | 华能星耀光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率55%) | 中森侍庄光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率52%) | 华能中林光伏: 🔴 最差站点(MAE>0.8MW或相对误差>200%) | 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率56%) | ⚠️ 预测偏离极大(<1MW比例仅53%) | 天瀚万发光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率51%) | 国能品品鲜光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率55%) | 衡诚天晴光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率56%) | 沐恒腾东光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率53%) | 华电苏班光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率55%) | 交控赣榆南光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率53%) | 国能联合动力光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率55%) | 国能新易春光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率53%) | 汇九齿轮光伏电站: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率53%) | 华能灌云光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率54%) | 沐恒东海产业园光伏: 🔴 最差站点(MAE>0.8MW或相对误差>200%) | 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率51%) | 鲲鹏德宇光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率57%) | 鹰游新立成二期光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率53%) | 鹰游新立成光伏电站: 🔴 最差站点(MAE>0.8MW或相对误差>200%) | 🟠 训练数据少(n<3000) | ⚠️ 预测偏离极大(<1MW比例仅20%) | 鸿天伍江光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率56%) | 沐恒曲阳光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率65%) | 昱中科技光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率58%)
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-01 02:00:00,华筑泰宝光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率50%) | 旭樱东堡光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率55%) | 林洋朝阳光伏: 🔴 最差站点(MAE>0.8MW或相对误差>200%) | 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率52%) | ⚠️ 预测偏离极大(<1MW比例仅49%) | 协鑫盛昌光伏: 🟠 训练数据少(n<3000) | 华电金叶光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率52%) | 易睐珂浦南光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率51%) | 中森西苑光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率51%) | 泰富如意情光伏: 🔴 最差站点(MAE>0.8MW或相对误差>200%) | 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率61%) | ⚠️ 预测偏离极大(<1MW比例仅48%) | 鲲鹏昇昌光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率59%) | 富云四队光伏: ✅ 最好站点(MAE<0.1MW) | 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率76%) | 国能百菇源光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率53%) | 首耀新海光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率53%) | 国能赫睿光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率53%) | 国能鑫江源光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率56%) | 浦西光伏电站: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率54%) | 连洋徐圩光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率54%) | 兴怡紧固件光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率56%) | 夏源银得隆光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率55%) | 华能星耀光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率55%) | 中森侍庄光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率52%) | 华能中林光伏: 🔴 最差站点(MAE>0.8MW或相对误差>200%) | 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率56%) | ⚠️ 预测偏离极大(<1MW比例仅53%) | 天瀚万发光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率51%) | 国能品品鲜光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率55%) | 衡诚天晴光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率56%) | 沐恒腾东光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率53%) | 华电苏班光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率55%) | 交控赣榆南光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率53%) | 国能联合动力光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率55%) | 国能新易春光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率53%) | 汇九齿轮光伏电站: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率53%) | 华能灌云光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率54%) | 沐恒东海产业园光伏: 🔴 最差站点(MAE>0.8MW或相对误差>200%) | 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率51%) | 鲲鹏德宇光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率57%) | 鹰游新立成二期光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率53%) | 鹰游新立成光伏电站: 🔴 最差站点(MAE>0.8MW或相对误差>200%) | 🟠 训练数据少(n<3000) | ⚠️ 预测偏离极大(<1MW比例仅20%) | 鸿天伍江光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率56%) | 沐恒曲阳光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率65%) | 昱中科技光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率58%)
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-01 03:00:00,华筑泰宝光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率50%) | 旭樱东堡光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率55%) | 林洋朝阳光伏: 🔴 最差站点(MAE>0.8MW或相对误差>200%) | 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率52%) | ⚠️ 预测偏离极大(<1MW比例仅49%) | 协鑫盛昌光伏: 🟠 训练数据少(n<3000) | 华电金叶光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率52%) | 易睐珂浦南光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率51%) | 中森西苑光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率51%) | 泰富如意情光伏: 🔴 最差站点(MAE>0.8MW或相对误差>200%) | 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率61%) | ⚠️ 预测偏离极大(<1MW比例仅48%) | 鲲鹏昇昌光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率59%) | 富云四队光伏: ✅ 最好站点(MAE<0.1MW) | 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率76%) | 国能百菇源光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率53%) | 首耀新海光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率53%) | 国能赫睿光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率53%) | 国能鑫江源光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率56%) | 浦西光伏电站: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率54%) | 连洋徐圩光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率54%) | 兴怡紧固件光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率56%) | 夏源银得隆光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率55%) | 华能星耀光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率55%) | 中森侍庄光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率52%) | 华能中林光伏: 🔴 最差站点(MAE>0.8MW或相对误差>200%) | 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率56%) | ⚠️ 预测偏离极大(<1MW比例仅53%) | 天瀚万发光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率51%) | 国能品品鲜光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率55%) | 衡诚天晴光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率56%) | 沐恒腾东光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率53%) | 华电苏班光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率55%) | 交控赣榆南光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率53%) | 国能联合动力光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率55%) | 国能新易春光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率53%) | 汇九齿轮光伏电站: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率53%) | 华能灌云光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率54%) | 沐恒东海产业园光伏: 🔴 最差站点(MAE>0.8MW或相对误差>200%) | 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率51%) | 鲲鹏德宇光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率57%) | 鹰游新立成二期光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率53%) | 鹰游新立成光伏电站: 🔴 最差站点(MAE>0.8MW或相对误差>200%) | 🟠 训练数据少(n<3000) | ⚠️ 预测偏离极大(<1MW比例仅20%) | 鸿天伍江光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率56%) | 沐恒曲阳光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率65%) | 昱中科技光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率58%)
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-01 04:00:00,华筑泰宝光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率50%) | 旭樱东堡光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率55%) | 林洋朝阳光伏: 🔴 最差站点(MAE>0.8MW或相对误差>200%) | 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率52%) | ⚠️ 预测偏离极大(<1MW比例仅49%) | 协鑫盛昌光伏: 🟠 训练数据少(n<3000) | 华电金叶光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率52%) | 易睐珂浦南光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率51%) | 中森西苑光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率51%) | 泰富如意情光伏: 🔴 最差站点(MAE>0.8MW或相对误差>200%) | 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率61%) | ⚠️ 预测偏离极大(<1MW比例仅48%) | 鲲鹏昇昌光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率59%) | 富云四队光伏: ✅ 最好站点(MAE<0.1MW) | 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率76%) | 国能百菇源光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率53%) | 首耀新海光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率53%) | 国能赫睿光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率53%) | 国能鑫江源光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率56%) | 浦西光伏电站: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率54%) | 连洋徐圩光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率54%) | 兴怡紧固件光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率56%) | 夏源银得隆光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率55%) | 华能星耀光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率55%) | 中森侍庄光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率52%) | 华能中林光伏: 🔴 最差站点(MAE>0.8MW或相对误差>200%) | 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率56%) | ⚠️ 预测偏离极大(<1MW比例仅53%) | 天瀚万发光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率51%) | 国能品品鲜光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率55%) | 衡诚天晴光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率56%) | 沐恒腾东光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率53%) | 华电苏班光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率55%) | 交控赣榆南光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率53%) | 国能联合动力光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率55%) | 国能新易春光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率53%) | 汇九齿轮光伏电站: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率53%) | 华能灌云光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率54%) | 沐恒东海产业园光伏: 🔴 最差站点(MAE>0.8MW或相对误差>200%) | 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率51%) | 鲲鹏德宇光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率57%) | 鹰游新立成二期光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率53%) | 鹰游新立成光伏电站: 🔴 最差站点(MAE>0.8MW或相对误差>200%) | 🟠 训练数据少(n<3000) | ⚠️ 预测偏离极大(<1MW比例仅20%) | 鸿天伍江光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率56%) | 沐恒曲阳光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率65%) | 昱中科技光伏: 🟠 训练数据少(n<3000) | 🔵 0值过多(零值率58%)
