date,hour,n_sites,p_base_sum,p_base_city_ratio,p_base_city_bias_pct,pred_baseline_sum,pred_baseline_city_ratio,pred_baseline_city_bias_pct,power_pred_cal_sum,power_pred_cal_city_ratio,power_pred_cal_city_bias_pct,power_pred_sum,power_pred_city_ratio,power_pred_city_bias_pct
2025-07-01,6,53,9.163390191711288,0.45771179778777665,-54.22882022122234,16.088733334210517,0.803633033676849,-19.6366966323151,15.863561527674937,0.7923856906930539,-20.761430930694615,10.828499430538116,0.5408840874394664,-45.91159125605336
2025-07-01,7,54,35.65207873281165,0.5436425546326876,-45.63574453673124,44.134520991122535,0.6729875113010451,-32.701248869895494,33.64185858814225,0.5129896094562709,-48.7010390543729,33.2109706630956,0.506419192788893,-49.3580807211107
2025-07-01,8,54,73.90182455322595,0.6840228114885779,-31.597718851142208,93.2435285379705,0.8630463581818818,-13.695364181811817,86.04202495287815,0.7963904568019081,-20.360954319809185,84.43702873507317,0.7815348827755755,-21.84651172244245
2025-07-01,9,54,111.14978337111535,0.7846236296139726,-21.537637038602746,134.13665484694056,0.9468915349918153,-5.3108465008184655,124.86543379215661,0.8814445418054258,-11.855545819457426,125.17448112580608,0.8836261550600458,-11.637384493995421
2025-07-01,10,54,142.53213852987318,0.836652609355912,-16.334739064408797,155.3107835125449,0.9116622652767369,-8.833773472326316,126.27866708656943,0.7412459913510766,-25.875400864892335,147.20524632569018,0.864083390031053,-13.591660996894712
2025-07-01,11,54,163.02512358686408,0.8886139953497444,-11.138600465025563,160.40641288631818,0.8743399808476954,-12.56600191523046,134.99380023018622,0.7358214337195369,-26.41785662804631,152.47694705794078,0.8311182113700032,-16.888178862999677
2025-07-01,12,54,155.23841523098756,0.9061841995854741,-9.381580041452583,152.78949027337865,0.891888916428572,-10.8111083571428,128.76263182599138,0.7516352333546868,-24.836476664531318,145.0921039339592,0.8469564178037431,-15.30435821962569
2025-07-01,13,54,157.56294159939486,0.9764078924173939,-2.359210758260608,152.12817895013004,0.9427290013641323,-5.727099863586769,127.23702440969184,0.788480042199243,-21.1519957800757,144.35290291084732,0.8945460922776682,-10.54539077223318
2025-07-01,14,54,142.9781883885258,1.3637751658577435,36.377516585774345,132.8358370722363,1.2670339285791332,26.70339285791331,104.13643729795189,0.9932891768213649,-0.6710823178635092,123.53731656144929,1.1783414399222558,17.83414399222558
2025-07-01,15,54,113.73147725796333,1.3023185303786022,30.23185303786023,104.82666372505355,1.2003511247572833,20.03511247572833,81.56538515002384,0.9339904402842534,-6.600955971574665,94.83547100754969,1.085943788017287,8.594378801728714
2025-07-01,16,54,86.61904483708476,1.0496733499404356,4.967334994043561,75.27439428774758,0.9121957620909789,-8.780423790902116,56.89965697409939,0.6895256540729445,-31.047434592705542,65.7031919714503,0.7962093064887334,-20.379069351126653
2025-07-01,17,54,53.86001157837731,0.8958751094207802,-10.412489057921977,44.23698287489963,0.7358114250648641,-26.418857493513592,32.07174995790057,0.5334622414820454,-46.65377585179546,32.92400146349385,0.547638081561774,-45.2361918438226
2025-07-01,18,53,27.39223322581774,1.1676143745020349,16.76143745020349,21.291093696539576,0.9075487509181405,-9.245124908185954,14.609530632926012,0.6227421412159425,-37.72578587840575,13.02728676802824,0.5552978161989872,-44.47021838010128
2025-07-01,19,30,5.490499748831941,6.033516207507627,503.35162075076266,4.8897452470489515,5.373346425328517,437.3346425328517,2.445909927371819,2.687813107001998,168.7813107001998,1.763956728017238,1.9384139868321293,93.84139868321293
2025-07-02,6,52,8.876828052386847,0.4845430159599806,-51.54569840400194,15.762666413818856,0.860407555339457,-13.9592444660543,15.816857287950649,0.8633655724863889,-13.663442751361105,10.597763340800562,0.5784805317030873,-42.15194682969127
2025-07-02,7,54,37.59702155153118,0.7473071268441895,-25.269287315581046,47.552978090623974,0.9451993259913332,-5.480067400866684,40.35856032433716,0.8021975814815575,-19.780241851844245,36.8274412749451,0.7320103612590956,-26.798963874090436
2025-07-02,8,54,72.82210810609479,0.6788674196522306,-32.11325803477693,92.44697046033448,0.861815702995567,-13.818429700443296,83.8709408711311,0.7818676318740663,-21.813236812593374,83.12944040205002,0.7749551636249652,-22.504483637503483
2025-07-02,9,54,101.6567098964047,0.6901338078506771,-30.986619214932286,123.7698259423622,0.8402567952638306,-15.974320473616944,106.30778318103084,0.7217093223423685,-27.829067765763156,113.19002320554438,0.7684319294334312,-23.15680705665688
2025-07-02,10,54,133.37458797834947,0.7461515411376194,-25.38484588623806,146.73318025323314,0.820884924493612,-17.9115075506388,134.42308125910645,0.752017237813183,-24.798276218681707,138.69196670528808,0.7758991144351781,-22.41008855648219
2025-07-02,11,54,166.38214088241853,0.8888409684407209,-11.115903155927906,171.03427146342614,0.9136934209275398,-8.630657907246025,159.20791082138123,0.8505150425844397,-14.948495741556034,162.36167306814056,0.8673629631291233,-13.263703687087672
2025-07-02,12,54,175.68116448933523,0.9353698460724911,-6.463015392750898,173.27622586525925,0.9225653597341033,-7.74346402658967,151.5534139397657,0.8069077517823753,-19.30922482176247,164.81784774121303,0.877530868604052,-12.246913139594792
2025-07-02,13,54,174.0759110441024,0.9502997654989761,-4.970023450102396,167.09570264015554,0.9121940312269656,-8.780596877303442,140.1297180697248,0.764983721310868,-23.501627868913197,158.69619725861116,0.8663401968479703,-13.36598031520298
2025-07-02,14,54,172.11167427501948,1.0247182321684891,2.471823216848919,161.94376465528418,0.9641805468878551,-3.5819453112144863,134.0954864523899,0.7983775092426165,-20.162249075738345,153.63025579979032,0.914683590139261,-8.531640986073894
2025-07-02,15,54,142.58533823420817,0.9924503252885651,-0.7549674711434885,132.59137359009637,0.9228883802470687,-7.711161975293135,117.078991060963,0.8149160650167954,-18.508393498320462,122.7964338253471,0.8547117270505121,-14.528827294948785
2025-07-02,16,54,114.39170155039655,0.9881798682653469,-1.1820131734653108,100.36782102457428,0.8670336992447676,-13.296630075523245,90.13669371687853,0.7786514661098698,-22.134853389013013,90.90504417566336,0.7852889096031735,-21.471109039682645
2025-07-02,17,54,81.25103576324351,1.128957006575566,12.895700657556612,64.56311098356171,0.8970836596298695,-10.291634037013058,53.424792039642945,0.742320300675878,-25.767969932412203,56.23312834292925,0.7813412302755209,-21.86587697244791
2025-07-02,18,54,43.883205100834154,1.4627735033611384,46.27735033611385,35.654233729673166,1.1884744576557722,18.84744576557722,23.427458297520246,0.7809152765840082,-21.90847234159918,24.780955231079055,0.8260318410359685,-17.39681589640315
2025-07-02,19,42,12.557564619861962,4.090411928293799,309.0411928293799,8.41537262283421,2.7411637207929025,174.11637207929024,5.152475492663816,1.6783307793693214,67.83307793693214,3.8288251641797793,1.2471743205797328,24.71743205797327
2025-07-03,6,52,8.642473398645473,0.4833598097676438,-51.66401902323562,15.437943786925471,0.8634196748839748,-13.658032511602523,14.846886571805639,0.8303627836580334,-16.963721634196663,10.126180215557461,0.5663411753667483,-43.365882463325164
2025-07-03,7,53,36.25985618960252,0.7048961156610133,-29.510388433898672,45.23627177373705,0.8793987514334575,-12.06012485665425,40.94772925366186,0.7960289512764748,-20.39710487235252,35.47615479258889,0.6896608629974513,-31.03391370025487
2025-07-03,8,53,68.59165607348055,0.6629134635496331,-33.708653645036684,88.06879901531701,0.8511529816885764,-14.88470183114236,77.48492147125654,0.74886364618978,-25.113635381022004,79.0484818223532,0.7639748895559407,-23.602511044405926
2025-07-03,9,53,108.51832056812796,0.8580558280076536,-14.19441719923464,134.36161905584254,1.062399138577074,6.239913857707381,120.89623211815926,0.955928141995408,-4.4071858004592,125.46072061539336,0.9920196142594555,-0.7980385740544451
2025-07-03,10,53,142.03575110404952,0.8874461174885945,-11.255388251140557,156.7024236782802,0.9790841841816946,-2.091581581830535,139.9153110153268,0.8741975071248161,-12.580249287518386,148.62351852605937,0.9286068011625079,-7.139319883749212
2025-07-03,11,53,166.44783516357478,0.9354680782531039,-6.453192174689612,165.4477143104713,0.9298472113217068,-7.015278867829319,143.45914138783093,0.806267303927561,-19.373269607243905,157.28875336231064,0.8839923192396484,-11.600768076035163
2025-07-03,12,54,182.73253841723206,0.99853846129635,-0.1461538703649924,180.12259535923084,0.9842764773728462,-1.5723522627153863,151.3367193529727,0.8269766084861896,-17.30233915138104,171.42637937620944,0.9367561714546964,-6.324382854530361
2025-07-03,13,54,176.52183264173993,1.0411196263151867,4.11196263151868,169.54348054079347,0.9999615484564639,-0.0038451543536088717,142.3452269150422,0.8395471950164681,-16.045280498353183,161.25409968878714,0.9510710686451614,-4.892893135483854
2025-07-03,14,54,167.4713859018588,1.0105073668126399,1.0507366812639956,157.46737788962244,0.95014407705076,-4.985592294924003,125.49491462952419,0.7572250927986737,-24.277490720132626,149.075262242929,0.8995068016830327,-10.04931983169673
2025-07-03,15,54,134.80009699878653,0.9112424592630741,-8.875754073692592,125.41362435692885,0.8477903356785566,-15.220966432144348,111.93933348757278,0.7567047487837004,-24.32952512162996,115.4740993250919,0.7805996033603185,-21.94003966396815
