site_id,hour,pred_actual_ratio_future,pred_actual_ratio_test,pred_actual_ratio_train,pred_actual_ratio_valid,rows_future,rows_test,rows_train,rows_valid,site_nrmse_pct_future,site_nrmse_pct_test,site_nrmse_pct_train,site_nrmse_pct_valid,bias_class,train_valid_ratio_gap,is_stable_extreme_candidate
S075,12,0.9671121972488274,1.243240744093567,1.0156591338444063,0.9340524017554327,87.0,122.0,103.0,62.0,24.439642070489906,15.394845598120297,13.716219255207434,19.482385109233206,unstable_or_mild,0.08160673208897362,False
S033,10,1.3824599474220791,1.1716973482211626,1.1431741267445634,0.8953619137384017,89.0,122.0,110.0,61.0,19.946869178516792,13.279386512432342,14.278881818859734,19.401735020926207,unstable_or_mild,0.24781221300616174,False
S028,13,0.863912212949025,0.9682836014479033,1.0915503027131268,0.9117181223005942,86.0,122.0,245.0,61.0,21.193207932322476,19.865214497338652,14.494866077553581,19.400593774363163,unstable_or_mild,0.17983218041253257,False
S048,10,1.471188239291112,1.162614148581347,0.641316309342502,1.0954255635538142,86.0,119.0,37.0,62.0,16.963730606470783,10.780692636035274,20.055013293746736,19.38864652752119,unstable_or_mild,0.4541092542113122,False
S021,10,1.2277945510975201,0.9518407900924075,1.011762575200081,0.8442435155409828,85.0,119.0,68.0,61.0,18.037278204334328,14.271436844179524,13.363871248921388,19.36549907610194,unstable_or_mild,0.1675190596590982,False
S006,13,1.9552309017948448,1.9729627142630006,0.6498235872257057,1.8916782662741944,58.0,106.0,62.0,61.0,14.706156960034672,14.797118457243894,8.28960063058905,19.33206769719626,unstable_or_mild,1.2418546790484888,False
S025,13,0.3328757350160432,0.9340153389912637,0.8591781027886038,1.160744145506143,88.0,122.0,379.0,62.0,31.759790340375606,12.548637195666354,16.162870213594502,19.26962968282174,unstable_or_mild,0.30156604271753906,False
S046,10,1.6438067440728508,1.048583379804644,0.9400682966201311,0.9541468378018098,87.0,122.0,192.0,55.0,25.510454074259677,14.640863701795068,12.985116736100649,19.267123852042406,unstable_or_mild,0.014078541181678617,False
S030,12,0.7708933105657503,1.0560341236171102,0.9921589848820778,1.0508576118486954,85.0,121.0,905.0,60.0,24.257543342787894,12.349905926676335,14.888409762019858,19.24062699725616,unstable_or_mild,0.05869862696661765,False
S003,10,,,0.9831918687364845,1.318661938247662,,,592.0,13.0,,,11.322807888343602,19.18319021146021,unstable_or_mild,0.33547006951117764,False
S068,12,0.8526970277665354,1.0301748799759174,1.049353940526233,0.9209572268407779,90.0,122.0,870.0,62.0,13.943556578782,11.072542424499952,11.024712739528857,19.1388809775266,unstable_or_mild,0.12839671368545524,False
S034,10,1.3230012112877136,1.1261042259526093,1.1517522439717895,0.9227219590816046,80.0,112.0,39.0,62.0,19.422700697426098,12.311414753871333,20.471985270322392,19.07405712545081,unstable_or_mild,0.22903028489018495,False
S034,13,0.9655976028128895,1.1124029797252626,1.0734326103140022,0.9500326094197837,79.0,113.0,37.0,61.0,18.5565770716035,14.22918674929333,21.92444360970384,18.999635135133396,unstable_or_mild,0.12340000089421843,False
S041,11,0.6120042851419583,1.0698043905102632,1.0428983871404593,0.9336785488267886,90.0,121.0,531.0,61.0,35.13767638502421,16.04891075580136,19.172208436990694,18.8900272649454,unstable_or_mild,0.10921983831367077,False
S035,13,0.5550771187250743,0.9922090504839084,0.9335913651132567,1.107197323308252,82.0,121.0,591.0,61.0,26.79784042222495,12.264829162234548,15.338010635968082,18.88391565850707,unstable_or_mild,0.17360595819499525,False
S007,13,0.6110110682569364,1.1058917107567372,1.0282977270139022,0.9797906369734188,89.0,122.0,911.0,62.0,32.89993990886014,15.574259673803963,14.112557277207937,18.84722012591409,unstable_or_mild,0.04850709004048337,False
S048,11,1.2659406911310818,1.1328857624928241,0.6321341576016127,1.045142141503429,84.0,121.0,37.0,62.0,16.485094820195187,11.545502310079328,23.66061711930344,18.802988155969675,unstable_or_mild,0.41300798390181626,False
S004,12,1.3302133137961392,1.2843973284490042,1.0216537998652198,0.9391708584699916,90.0,121.0,67.0,62.0,19.392010161581698,16.58779173301197,11.995830184087014,18.783880466171123,unstable_or_mild,0.08248294139522816,False
S039,10,1.3103444166581681,1.4691547382448797,0.9203788582348634,1.1361364196938497,81.0,122.0,61.0,62.0,15.169017053402959,16.093132385597873,11.664964560249402,18.668023842245372,unstable_or_mild,0.21575756145898628,False
S039,11,1.1432269896680456,1.4744923114429864,0.9383208242393082,1.0723166495574292,80.0,122.0,61.0,62.0,15.018090509239796,18.28156299150549,13.020247749759733,18.65544483362491,unstable_or_mild,0.13399582531812104,False
S018,14,0.6911231712904086,1.1592646617288707,0.984618053001434,1.0798593971992403,84.0,122.0,481.0,60.0,16.570148594393533,10.958093764217885,12.62880094830139,18.628612861063324,unstable_or_mild,0.09524134419780628,False
S006,12,2.014019263730696,2.053719192117061,0.6611326360598784,1.7860377351136933,58.0,107.0,62.0,62.0,15.796465156324174,16.16851534568788,8.240123116413741,18.62433674296351,unstable_or_mild,1.124905099053815,False
S060,10,2.2817993843975812,1.412344357090892,1.0907163145794583,0.9118838855259601,85.0,122.0,71.0,62.0,32.699593182530116,16.8505541239705,15.86804631276447,18.617490325156993,unstable_or_mild,0.17883242905349817,False
S009,11,1.9237563725177271,1.2123937328228713,1.1691340037478148,0.87611001616102,87.0,122.0,253.0,62.0,33.11445123221716,17.661333066987186,14.205005819871793,18.59076099674703,unstable_or_mild,0.2930239875867948,False
S042,10,1.068503429216991,1.0882047157674055,1.0663358104866274,0.9285226032286534,78.0,121.0,218.0,62.0,13.718642214679324,11.519785100545535,10.591057604633134,18.513814829944526,unstable_or_mild,0.13781320725797397,False
S060,11,1.951394168114251,1.308616633225795,1.0714797945349261,0.9086354805304275,85.0,122.0,71.0,62.0,31.20699333444996,17.462780741511246,14.554389225014638,18.398234885141882,unstable_or_mild,0.1628443140044986,False
S004,13,1.2756562197108599,1.3540723754471764,1.0206654987552737,0.9375573497364401,90.0,122.0,66.0,62.0,17.312408681065836,16.66964337139823,14.727534272317518,18.371451831468537,unstable_or_mild,0.08310814901883357,False
S063,10,1.0441583144366933,0.9241631972729832,1.02280202397027,0.8822123564220166,88.0,117.0,58.0,60.0,18.619280407633827,12.506309098830695,14.72796979539092,18.30471036471745,unstable_or_mild,0.14058966754825342,False
S068,13,0.8059855525738215,1.02579582537395,1.006573023628571,0.9618731926928165,90.0,122.0,871.0,61.0,14.342909709409636,11.937125311619425,11.156095662308967,18.282933435797784,unstable_or_mild,0.04469983093575458,False
S063,11,0.9156860006301978,0.879993388532679,0.9688279930435093,0.8924777016049531,90.0,118.0,57.0,62.0,22.58902840854804,13.49590183782958,17.797375714211423,18.244959236045034,unstable_or_mild,0.0763502914385562,False
S025,14,0.338213319552247,1.0074548489071335,0.9140706651296951,1.112947517695231,89.0,122.0,379.0,61.0,27.96425054304319,10.30291376108536,13.933175094942458,18.222761780894917,unstable_or_mild,0.1988768525655359,False
S016,12,1.0952046220561544,1.1774863920718452,0.9316444957286476,1.078640211608254,87.0,119.0,62.0,61.0,14.710410513159564,11.30955590706957,18.88505850393811,18.073696825047826,unstable_or_mild,0.14699571587960647,False
S040,14,1.3906603059551006,1.179843837626472,0.9640636148413759,0.8999716837916423,85.0,122.0,67.0,62.0,19.190770156792926,13.635789852980023,16.67441629324111,18.07241276966365,unstable_or_mild,0.06409193104973365,False
S048,14,1.1934925845310764,1.2431821429964993,0.6578425093948471,1.063685416309141,86.0,118.0,36.0,61.0,14.078598876852318,11.009186912211737,19.068346481676773,18.033341936113548,unstable_or_mild,0.4058429069142938,False
S064,13,0.5389502691075345,1.1192084087412155,0.9651417062292746,1.0337828492300623,83.0,119.0,898.0,62.0,19.29406178325741,10.02704472033305,13.141062925301378,18.017806049735782,unstable_or_mild,0.06864114300078761,False
S014,12,1.4140115262595037,1.2939544800441674,0.9790491486152739,1.0232955812034772,35.0,120.0,62.0,59.0,19.924405067153877,14.043631268060139,15.17194560446585,18.016844847528272,unstable_or_mild,0.044246432588203266,False
S075,11,0.9969230984153463,1.1637437166130646,1.0148345961960696,0.9553929476807578,87.0,122.0,104.0,62.0,22.374874924881127,13.334595254916945,11.607331954505378,17.957672971813217,unstable_or_mild,0.05944164851531186,False
S065,10,0.8645598311201508,1.11359129957138,1.0084312326916465,0.9780118621645577,87.0,121.0,891.0,61.0,22.046375316176118,13.238057821723428,13.266222505211578,17.928704958138216,unstable_or_mild,0.030419370527088763,False
S004,11,1.4000923419499187,1.2993121135421775,1.0302308077848268,0.9542413712556981,90.0,122.0,67.0,62.0,18.700206625249052,14.46875335545206,11.934632344923953,17.906284542458355,unstable_or_mild,0.0759894365291287,False
S006,11,2.19464107932741,2.0472597969986213,0.7099694326929531,1.7158324642855742,59.0,105.0,61.0,62.0,16.81470066327898,15.563266604979514,7.600385348523561,17.880680779209538,unstable_or_mild,1.0058630315926211,False
S020,13,1.5227739246026928,1.1453828462583182,1.0607581493061158,0.9072648382234217,90.0,119.0,183.0,62.0,25.91952440886849,14.303194166273405,14.189594169878497,17.8769222905505,unstable_or_mild,0.15349331108269404,False
S010,12,0.7131268956554639,1.1442449771591856,0.95735803066532,1.0027734320074226,87.0,122.0,894.0,62.0,16.158596877345836,10.442132541226108,13.092188345284427,17.851663540599677,unstable_or_mild,0.045415401342102646,False
S075,13,0.9178979156658871,1.23912421434844,0.9917033986556107,0.9522507133828091,86.0,122.0,102.0,62.0,23.416227731709423,16.066129029622402,12.424215171160943,17.8480620816787,unstable_or_mild,0.03945268527280166,False
S004,14,1.3263694467425398,1.4306224396127856,1.0378532250221415,0.9497401595855717,90.0,122.0,67.0,61.0,16.105640554382706,15.318083007571644,13.216433027223893,17.797210242421933,unstable_or_mild,0.08811306543656983,False
S075,14,0.9402925665801215,1.2983279446073255,1.0365848009534075,0.9613491514214039,87.0,122.0,104.0,61.0,20.129135756731138,14.159068196120128,13.50659520131125,17.777274674796118,unstable_or_mild,0.07523564953200368,False
S007,11,0.6087692617333,1.046540814893659,1.0371333129721751,0.9790470401726551,89.0,122.0,911.0,62.0,34.53888256192912,14.831051490387843,14.302341950186333,17.732548345322197,unstable_or_mild,0.058086272799520056,False
S054,13,0.378480257000301,1.2227774913633425,0.8479324200437199,1.1198358219958373,88.0,122.0,137.0,62.0,24.056512714548887,12.408594506833163,13.85958917481189,17.730490158748598,unstable_or_mild,0.2719034019521174,False
S025,11,0.38662656051137545,0.9479175522337364,0.887079002615703,1.101363511467671,88.0,122.0,378.0,62.0,29.18258009693314,11.973398837523172,15.882055048339428,17.6999838104455,unstable_or_mild,0.21428450885196793,False
S020,11,1.593070534889033,1.1298634548035962,1.062718684102166,0.9200151663240986,90.0,119.0,183.0,62.0,26.683401982286636,14.326299281602708,11.410913996862702,17.630163324187897,unstable_or_mild,0.14270351777806745,False
S024,13,0.673204052082158,0.9233434069276756,0.9376168875118671,1.0281415451445277,74.0,119.0,629.0,62.0,16.718585877680145,12.611154839194894,12.670806855396696,17.629731099097654,unstable_or_mild,0.0905246576326606,False
S050,13,1.2997392732428712,1.948567367732393,0.894433605867694,1.1094544733115463,83.0,122.0,61.0,62.0,15.588688674707802,24.69641812398455,10.146761748661191,17.62505666583048,unstable_or_mild,0.2150208674438523,False
S014,14,1.359894121515386,1.3251381322631193,0.8974017356891332,1.0859000247738,35.0,119.0,62.0,60.0,17.18805754796756,12.656934769421516,12.371877929253476,17.559677963560798,unstable_or_mild,0.18849828908466681,False
S020,14,1.514787105515402,1.1370395568987146,1.083766377832883,0.89916576229187,90.0,120.0,183.0,62.0,21.941969831617016,12.47955382587378,13.177905977805192,17.532586388379283,unstable_or_mild,0.18460061554101304,False
S003,12,,,0.9620664790906556,1.084319061087264,,,593.0,13.0,,,14.607205032149896,17.530616267262626,unstable_or_mild,0.12225258199660838,False
S006,14,1.8975595147771034,1.9729405749210018,0.6571977413721113,1.8252462807318652,59.0,106.0,62.0,61.0,12.763243293542537,12.391172352238138,7.811354061813999,17.518158854813493,unstable_or_mild,1.168048539359754,False
S068,11,0.8694126928133495,1.01202859788792,1.019089590667621,0.927456135744892,90.0,122.0,870.0,62.0,13.608277786043057,11.04157139778,11.052555249579296,17.51540318160552,unstable_or_mild,0.0916334549227289,False
S061,10,1.9319478611973016,1.2355787759637578,0.9576660471124511,0.9121066918246639,90.0,121.0,60.0,61.0,23.757928954723038,14.055415274433491,15.73676619827127,17.5101709957545,unstable_or_mild,0.04555935528778721,False
S009,12,1.9059405677673977,1.2128071792902755,1.1878651265990463,0.8745874727933229,86.0,122.0,253.0,62.0,34.44334129497476,17.15935628930703,15.053520495850128,17.456203017278312,unstable_or_mild,0.31327765380572337,False
S051,12,1.3435683284254758,1.3567770628163487,0.8526699076649825,1.1582875816131026,49.0,119.0,62.0,62.0,17.16225326947999,15.91865127963789,11.790103082887514,17.447138701677346,unstable_or_mild,0.3056176739481201,False
S030,14,0.8344087426805837,1.154761724146218,1.028357037509967,0.9904128995548654,87.0,121.0,906.0,61.0,20.434155853928715,13.821029183218911,14.68154018651907,17.395600076120793,unstable_or_mild,0.03794413795510165,False
S011,12,0.745855460143703,1.0022220040781937,0.9710812364692467,1.0507083462915616,90.0,122.0,902.0,62.0,16.303582534551406,11.5891685216269,11.543073142445463,17.385920568103256,unstable_or_mild,0.07962710982231491,False
S009,10,2.1917087736354657,1.2083904423470586,1.1376923171443842,0.8839889862511572,87.0,122.0,253.0,62.0,33.00066371366852,14.034234371280938,11.76178071201684,17.339022444573963,unstable_or_mild,0.25370333089322705,False
S024,11,0.7203178419673099,0.893999942241395,0.9479378412400721,1.0007864078245186,73.0,120.0,628.0,62.0,14.639410476065112,11.357881948843884,11.888434608375546,17.32694808034404,unstable_or_mild,0.05284856658444648,False
S011,11,0.7654373298902012,1.0056128277826057,0.976815071237839,1.0539302305925793,90.0,122.0,903.0,62.0,14.650343981964403,10.676314434891838,10.54760410689029,17.255567093717232,unstable_or_mild,0.07711515935474034,False
S054,12,0.4098699284301673,1.1743680570336457,0.886544837066649,1.0820797690883457,85.0,122.0,137.0,62.0,24.192876290113524,13.150993286947813,14.104132252289347,17.243941872655956,unstable_or_mild,0.1955349320216967,False
S041,10,0.7313091337928692,1.1587806454399023,1.055344207097974,0.9252235247054559,90.0,122.0,529.0,62.0,26.920534881540743,16.694159689208412,17.288823264293967,17.235116232905618,unstable_or_mild,0.13012068239251806,False
S007,10,0.7229397136824071,1.1128702277600373,1.0400552014151254,1.0082503497967061,89.0,122.0,910.0,62.0,27.85645635236636,13.585095396129832,13.942453775663985,17.227381034668895,unstable_or_mild,0.03180485161841928,False
S025,12,0.35855766353230095,1.0062055240573506,0.8980500887597542,1.133587889871021,88.0,122.0,378.0,62.0,32.195329761323784,11.276493037826782,15.745815687638451,17.1983146872079,unstable_or_mild,0.23553780111126676,False
S014,13,1.382067649328844,1.364081412619574,0.9550151099139087,1.0676399243077022,35.0,120.0,62.0,59.0,18.411474832037307,14.401585215151899,14.018679986194908,17.12932174356638,unstable_or_mild,0.11262481439379346,False
S028,10,1.1530060418360148,0.975829502899583,1.0472955209579111,0.9047603609009169,86.0,122.0,244.0,61.0,17.310678940081132,15.689226143415372,12.222378223967032,17.075138624217818,unstable_or_mild,0.14253516005699418,False
S064,12,0.5992300741988528,1.0450157724425673,0.965959866055165,1.0534676996166923,83.0,120.0,900.0,61.0,18.752902957690274,9.56125822719993,12.716054669349605,17.07165952406348,unstable_or_mild,0.08750783356152725,False
S055,14,2.2945365261333763,2.527464287180186,,1.1345567593267605,59.0,114.0,,43.0,23.746229518651766,22.11884564341053,,16.994529253715758,insufficient,,False
S018,12,0.7063178525312519,1.1074367479716505,0.9523437443153279,1.1067409423241987,83.0,122.0,482.0,61.0,19.051345224902413,12.435787309674193,13.359516794727282,16.91234071254065,unstable_or_mild,0.15439719800887086,False
S035,10,0.7345274815228472,1.008287094999897,0.9256521650980291,1.0805971922466067,80.0,122.0,587.0,61.0,17.800132060256004,11.277727695771771,13.725949848981141,16.908163211274186,unstable_or_mild,0.1549450271485776,False
S056,14,1.1779209850359622,1.2949357798131553,0.8415957526973792,1.158092629689606,70.0,118.0,67.0,61.0,13.134262397840818,10.657286797591697,12.429877258460813,16.74393614116446,unstable_or_mild,0.31649687699222673,False
S006,10,2.5575554274587105,2.214725965915284,0.725597448733609,1.8097858484015674,59.0,104.0,62.0,61.0,17.993521918281253,13.927422385241902,6.8737296866611075,16.732515231071314,unstable_or_mild,1.0841883996679584,False
S050,12,1.399139524670523,2.008400685041902,0.9202372389622974,1.0282677748450082,83.0,122.0,61.0,62.0,17.34543180102404,27.249366129826914,11.022905108708198,16.700171999572348,unstable_or_mild,0.10803053588271083,False
S059,11,0.6595333966665307,1.2380080447247288,0.9819453682863772,0.9991165164949862,66.0,122.0,872.0,61.0,10.204768073431268,11.790311151325618,10.76057985100015,16.69415029907621,unstable_or_mild,0.01717114820860899,False
S055,12,2.5033375371284854,2.7637015440482138,,1.0873163145286604,58.0,114.0,,44.0,30.060105970602912,29.592673762929106,,16.66006533280288,insufficient,,False
S066,12,1.4891953149099282,1.1303887265882624,1.0487567925374257,0.90819854767078,90.0,122.0,339.0,62.0,26.922400414395476,14.503542706711048,12.856828942736199,16.62113621366386,unstable_or_mild,0.1405582448666457,False
S066,14,1.4216876334363904,1.1416152042720047,1.0733711627268143,0.8949419494696212,90.0,121.0,336.0,62.0,21.022314195667,11.89932350781522,12.35506300286101,16.574667291110842,unstable_or_mild,0.17842921325719308,False
S073,10,0.5191624154617682,0.8153087344197494,0.9559635383587896,1.044398141702526,72.0,122.0,552.0,61.0,20.684676527356142,12.455328347461176,13.952057963950212,16.53831762303299,unstable_or_mild,0.08843460334373654,False
S072,11,0.5143286488728934,0.8852131528770604,0.9313518116440738,1.0349026698290498,89.0,122.0,618.0,62.0,43.038815276936724,17.151995841551624,18.770886109082166,16.494818915616392,unstable_or_mild,0.103550858184976,False
S062,13,0.623662796878062,0.9054249252567372,0.8952832968102377,1.048152527970157,73.0,122.0,826.0,62.0,15.73254138877508,10.178013436288193,11.205132884539474,16.48683827699845,unstable_or_mild,0.15286923115991924,False
S062,12,0.6724362594574889,0.8729499076771661,0.8808617993262398,1.0886519211468841,73.0,122.0,825.0,62.0,14.765475477274318,10.290505887671967,11.684701020831525,16.484367273972943,unstable_or_mild,0.20779012182064438,False
S011,10,0.9167884800683634,1.0266944230608193,1.0033024862995725,1.0224947975189667,90.0,122.0,902.0,61.0,11.021205963012202,10.039772807564356,10.008791891321675,16.45569792469004,unstable_or_mild,0.01919231121939413,False
S010,11,0.7326317334939929,1.1010051570057646,0.9514078818852527,1.0340677328834849,88.0,122.0,881.0,62.0,14.591381094483918,9.316145437399644,11.615748649541018,16.44756740749739,unstable_or_mild,0.08265985099823214,False
S066,10,1.6898294265412397,1.0516205217514487,0.9970141375066142,0.9383105560269978,90.0,122.0,339.0,62.0,25.92424796103341,12.098763780308342,12.293861072579421,16.42855429662649,unstable_or_mild,0.05870358147961641,False
S007,14,0.6594590393889556,1.057265321870817,1.0387492537646572,1.008609903145474,90.0,122.0,911.0,61.0,26.505992812179567,11.274718055715299,11.997861365093847,16.373855309816214,unstable_or_mild,0.03013935061918316,False
S014,10,1.6854874583691704,1.2979693731874407,0.9577119845763078,1.062382360598549,35.0,120.0,62.0,61.0,20.795490828427422,12.54413775938175,10.09847471522789,16.27825963616677,unstable_or_mild,0.10467037602224116,False
S004,10,1.645586347075978,1.3130422958665071,0.9222125281792726,0.9877770088060587,90.0,119.0,67.0,62.0,20.147529763588746,13.268738264279895,13.438940291544071,16.23139891274556,unstable_or_mild,0.0655644806267861,False
S018,10,0.8789794472134066,1.1736545265577694,0.9655259641198268,1.0548310948942423,83.0,121.0,482.0,62.0,13.255077964703087,11.457370131701865,11.874427350661257,16.183318356993926,unstable_or_mild,0.08930513077441549,False
S054,14,0.3800494363635974,1.2300016820564963,0.8836551988572603,1.1173815035363353,88.0,122.0,139.0,61.0,21.09434172260687,11.490267249391977,12.434904823737805,16.066408215070847,unstable_or_mild,0.23372630467907496,False
S030,11,0.8346477822485667,1.0955589068894283,1.0077063567782183,1.0037235181616957,84.0,120.0,904.0,62.0,22.859777297028288,11.973029526562803,14.752635325295785,16.064821858551113,unstable_or_mild,0.003982838616522599,False
S030,13,0.7802003780959544,1.11127415681921,1.0116849881083758,1.0077756633952035,86.0,121.0,907.0,62.0,24.370668550924577,14.355124630953348,14.779508623324404,16.04562006545735,unstable_or_mild,0.003909324713172291,False
S020,10,1.8325925533675422,1.155978485029443,1.0379378915746398,0.9134571940010197,90.0,119.0,183.0,62.0,28.125638977506256,11.937890821200114,11.887748217007257,16.042461829133355,unstable_or_mild,0.12448069757362012,False
S047,12,0.6013537174831461,0.9116673974250343,0.900652634924048,1.2101318157634435,80.0,121.0,769.0,57.0,19.925919132745847,9.684212710668422,12.423133658927487,16.022319677068804,unstable_or_mild,0.3094791808393955,False
S016,11,1.1942706712569324,1.2114202659650775,0.9604786446626077,1.0781592956380344,86.0,118.0,62.0,61.0,15.861779506582641,12.166040969251856,15.58523625571928,16.018502807397738,unstable_or_mild,0.11768065097542668,False
S055,13,2.4965104786391357,2.702177316622984,,1.08775980379197,58.0,114.0,,43.0,29.03535280687837,27.680999714991156,,15.962176206033396,insufficient,,False
S014,11,1.4151535813878457,1.2974508994480287,0.9743246973804314,1.0535754669341673,35.0,120.0,62.0,60.0,19.503814618843215,13.127991366893133,13.008686468216274,15.95712112020081,unstable_or_mild,0.07925076955373589,False
S051,11,1.3673247192617572,1.4826395067713227,0.893952961449087,1.1924114893996831,49.0,118.0,62.0,62.0,16.012285656452555,16.18633192677189,10.542680903833613,15.928863731674586,unstable_or_mild,0.29845852795059613,False
S047,11,0.6323822558181196,0.9241868311906889,0.8893648438733371,1.1763934850491982,81.0,121.0,768.0,57.0,17.84246431406975,9.261841107938432,12.23695388245522,15.912376574575035,unstable_or_mild,0.287028641175861,False
S059,13,0.631431216110499,1.281785761017896,1.0054056391480908,0.9431470480313636,66.0,122.0,873.0,62.0,10.899534169120614,12.316083362092929,11.076858334104022,15.90373211544239,unstable_or_mild,0.06225859111672716,False
S003,13,,,0.9549443297447358,1.1164064803176035,,,593.0,13.0,,,13.934006349091138,15.86562470596695,unstable_or_mild,0.16146215057286772,False
S064,11,0.6137250512914718,1.0608870186502386,1.0206036843372117,1.0089260686223682,85.0,120.0,895.0,61.0,17.10672854434534,9.914748517729242,12.03709587106177,15.859607824591185,unstable_or_mild,0.011677615714843492,False
S020,12,1.6052052334283164,1.1307106175734545,1.0655123400633268,0.9008890524919212,90.0,119.0,183.0,62.0,29.504578103232642,12.994204049177622,13.129432365219303,15.855718521737167,unstable_or_mild,0.16462328757140565,False
S072,10,0.6763364755970801,0.9591124157568883,0.9756205686400801,0.9858500542729038,89.0,122.0,611.0,62.0,30.962860368885213,15.394861040018714,17.709912910529145,15.844621201905849,unstable_or_mild,0.010229485632823776,False
S074,10,1.203110032762412,1.1744397377566087,1.060211894647686,0.9165362611888246,87.0,122.0,176.0,62.0,17.50140611643267,11.792721932545831,11.181219929784913,15.818328537226256,unstable_or_mild,0.14367563345886136,False
S047,14,0.6029346544254999,0.9854400648693404,0.9506654694318243,1.099863882321612,83.0,121.0,769.0,56.0,17.08907404504485,10.52465570851651,10.743143088714085,15.80902871160274,unstable_or_mild,0.14919841288978775,False
S050,14,1.357607698059165,2.0859458213975093,0.9174498120302315,1.1190097816135103,84.0,122.0,61.0,61.0,13.455657070826648,22.05045503031493,11.13945516280215,15.79026291627117,unstable_or_mild,0.20155996958327882,False
S066,13,1.4263073757677924,1.1259059507823732,1.0626458291469998,0.9124352370959332,90.0,122.0,338.0,62.0,24.453081704637132,14.536862374245196,14.214738974341651,15.756497640470894,unstable_or_mild,0.15021059205106657,False
S056,11,1.2860658305102042,1.1531711341318267,0.8956079660159274,1.1381540505758907,72.0,121.0,67.0,62.0,16.145222366522525,10.922519802417069,9.745365969217007,15.726372963238447,unstable_or_mild,0.2425460845599633,False
S066,11,1.4684345413074162,1.102253810381017,1.0329131406378356,0.9362979869881041,90.0,122.0,339.0,62.0,24.28733971090585,14.833534488440991,13.029656307534859,15.692174331578482,unstable_or_mild,0.0966151536497315,False
S065,11,0.6901104486464914,1.022217189141974,1.0031799421794665,0.9834971851486174,87.0,122.0,891.0,61.0,29.035217101140198,13.92172681167589,14.82503583117676,15.675748716550627,unstable_or_mild,0.019682757030849096,False
S016,13,1.127984020908749,1.2841497454304347,0.94682562308896,1.0595607889211849,87.0,120.0,61.0,60.0,14.624838326513775,12.139289596005609,16.86489805675606,15.66746468599728,unstable_or_mild,0.11273516583222487,False
S010,14,0.6735687737031567,1.152794467209991,1.013190329727342,1.0295262746051277,88.0,122.0,888.0,62.0,14.669883460215766,9.873451167123587,12.427790412737359,15.65564919652894,unstable_or_mild,0.01633594487778578,False
S070,13,0.6175741674712744,1.1117250560452796,0.9366642163422295,1.0786373128202553,88.0,122.0,885.0,62.0,17.16568010041992,11.601854118511996,12.323901358709065,15.576172716950484,unstable_or_mild,0.1419730964780258,False
S024,14,0.6662852130692953,0.9711147837273596,0.9369044581488459,1.0504901667429538,74.0,119.0,629.0,61.0,14.02884432716139,10.625777496949992,11.24062319885252,15.558487322431331,unstable_or_mild,0.11358570859410788,False
S003,11,,,0.9702151174621549,1.1761973132341945,,,592.0,13.0,,,12.876007718019473,15.508679250932206,unstable_or_mild,0.20598219577203958,False
S056,12,1.2088565884450495,1.150902141358199,0.9152194129989437,1.1231829042587596,71.0,121.0,66.0,62.0,15.48075027662576,12.046246786426215,11.331861039654587,15.389419899634632,unstable_or_mild,0.20796349125981584,False
S012,13,0.7708977674014936,2.950841829598758,1.0239796169348834,1.1492068930014863,20.0,109.0,58.0,61.0,22.885105197542067,28.153909083260686,8.675809384361223,15.349445552482866,unstable_or_mild,0.1252272760666029,False
S049,12,0.5740597391822896,0.9345316211150418,0.9780517918230774,1.0280358011378237,88.0,122.0,899.0,62.0,17.735693897332432,10.491482565982055,10.624770404564543,15.28599026198141,unstable_or_mild,0.049984009314746225,False
S071,13,0.7369921894230362,1.047694692714267,1.1014056345512901,0.5892198049842085,85.0,120.0,729.0,62.0,12.913262745388948,10.646336862114225,8.808272107145228,15.229901918511688,unstable_or_mild,0.5121858295670817,False
S073,11,0.45472016800445814,0.7930363215979869,0.9799424386033468,1.0244252802167146,70.0,122.0,553.0,61.0,27.53734584928323,15.156785115752308,15.490210820988345,15.20899592433626,unstable_or_mild,0.044482841613367796,False
S030,10,1.0303949362886253,1.1215761815754948,1.0548328361446093,0.9691906001960473,86.0,120.0,899.0,62.0,18.557921031692395,11.292272686615211,13.813107111423669,15.202939804519309,unstable_or_mild,0.08564223594856202,False
S070,14,0.6098173777982232,1.1418102542524027,0.9830200382325021,1.0827447566391097,88.0,122.0,885.0,61.0,14.401989084475625,9.193219183880595,10.713818857011807,15.191494422224286,unstable_or_mild,0.09972471840660768,False
S031,11,0.7926113060378948,1.0750254687925935,0.9831670314120446,1.0292792794130257,87.0,121.0,900.0,62.0,10.64148328563929,6.9784348137312335,10.036726300021211,15.16788282605459,unstable_or_mild,0.046112248000981015,False
S054,11,0.4458773475563248,1.1732777983194904,0.8873790832435398,1.1060967467836926,88.0,122.0,139.0,62.0,21.641778071110135,11.430155993153422,12.153466100897111,15.16136494708769,unstable_or_mild,0.21871766354015287,False
S050,10,1.6940186871606797,1.9793858181847452,0.9183983977541135,1.0764348120299878,83.0,121.0,61.0,62.0,17.813990622821773,21.05149837526983,10.098134066962357,15.04255610304382,unstable_or_mild,0.15803641427587434,False
S051,14,1.3361523176432961,1.4793747734020959,0.9021239118902207,1.0745323392222017,50.0,121.0,62.0,61.0,14.867247245676765,14.719648691273246,11.298747424608285,15.001417663291583,unstable_or_mild,0.17240842733198103,False
