site_id,hour,ratio_sh,n_sh,ratio_site_shrunk,ratio_hour_shrunk,calibrated_ratio
S007,7,1.077997252296171,62,1.0248184949133934,1.0853074971471508,1.037402781011608
S007,8,1.0260518900555846,62,1.0248184949133934,1.036515171055262,1.0251103670462784
S007,9,0.98841634370625,62,1.0248184949133934,0.9974912147235312,1.0162042453910924
S007,10,0.9918171614833858,62,1.0248184949133934,0.9650527739209019,1.0170090190635444
S007,11,1.021401382127308,62,1.0248184949133934,0.9670702403001232,1.0240098651701213
S007,12,1.0361750725569066,62,1.0248184949133934,0.9629576065953508,1.0275059293175837
S007,13,1.0206262055014201,62,1.0248184949133934,0.9583653025800047,1.0238264264265906
S007,14,0.9832545746753744,62,1.0248184949133934,0.9582011601926589,1.0149827580631752
S007,15,1.0492927513447237,62,1.0248184949133934,1.0059260927212017,1.0306101128475251
S007,16,1.1556994436860482,62,1.0248184949133934,1.0783300068533286,1.0557903224855485
S007,17,0.9480762635826203,62,1.0248184949133934,1.1407395530380227,1.0066581195603097
S007,18,1.0206769311199066,62,1.0248184949133934,1.1006767337763528,1.0238384301989043
S007,19,2.1838210746216444,21,1.0248184949133934,0.7,1.1349499617634986
S007,20,,0,1.0248184949133934,0.9976241483618261,
S007,21,,0,1.0248184949133934,0.9976241483618261,
S007,22,,0,1.0248184949133934,0.9976241483618261,
S007,23,,0,1.0248184949133934,0.9976241483618261,
S008,0,,0,1.1876490815597274,0.9976241483618261,
S008,1,,0,1.1876490815597274,0.9976241483618261,
S008,2,,0,1.1876490815597274,0.9976241483618261,
S008,3,,0,1.1876490815597274,0.9976241483618261,
S008,4,,0,1.1876490815597274,0.9976241483618261,
S008,5,,0,1.1876490815597274,0.9976241483618261,
S008,6,2.321258895375473,62,1.1876490815597274,1.3,1.3
S008,7,1.432967660704911,62,1.1876490815597274,1.0853074971471508,1.2457015697543892
S008,8,1.3850927547637837,62,1.1876490815597274,1.036515171055262,1.2343723935393132
S008,9,1.3661675084122396,62,1.1876490815597274,0.9974912147235312,1.229893900127879
S008,10,1.1560560647676474,62,1.1876490815597274,0.9650527739209019,1.1801728714791588
S008,11,1.163404047510179,62,1.1876490815597274,0.9670702403001232,1.181911707089987
S008,12,1.135504091811417,62,1.1876490815597274,0.9629576065953508,1.17530942749715
S008,13,1.1522269522644706,62,1.1876490815597274,0.9583653025800047,1.1792667456196284
S008,14,1.1778051676694297,62,1.1876490815597274,0.9582011601926589,1.1853196057536264
S008,15,1.3233007420045497,62,1.1876490815597274,1.0059260927212017,1.2197498561688076
S008,16,1.4162717528238267,62,1.1876490815597274,1.0783300068533286,1.2417506297214609
S008,17,1.251554195485112,62,1.1876490815597274,1.1407395530380227,1.202771665771078
S008,18,1.1604005235555763,62,1.1876490815597274,1.1006767337763528,1.1812009495129436
S008,19,0.6097132462402327,19,1.1876490815597274,0.7,1.1375085296370315
S008,20,,0,1.1876490815597274,0.9976241483618261,
S008,21,,0,1.1876490815597274,0.9976241483618261,
S008,22,,0,1.1876490815597274,0.9976241483618261,
S008,23,,0,1.1876490815597274,0.9976241483618261,
S009,0,,0,1.2195779208789914,0.9976241483618261,
S009,1,,0,1.2195779208789914,0.9976241483618261,
S009,2,,0,1.2195779208789914,0.9976241483618261,
S009,3,,0,1.2195779208789914,0.9976241483618261,
S009,4,,0,1.2195779208789914,0.9976241483618261,
S009,5,,0,1.2195779208789914,0.9976241483618261,
S009,6,1.1606685316666039,62,1.2195779208789914,1.3,1.205637531065373
S009,7,1.289501042513155,62,1.2195779208789914,1.0853074971471508,1.2361246137847859
S009,8,1.6246724698492572,62,1.2195779208789914,1.036515171055262,1.3
S009,9,1.3847082259764063,62,1.2195779208789914,0.9974912147235312,1.2586545579631125
S009,10,1.1312358135148552,62,1.2195779208789914,0.9650527739209019,1.1986725366935853
S009,11,1.141409162723475,62,1.2195779208789914,0.9670702403001232,1.2010799704757775
S009,12,1.1433962080500937,62,1.2195779208789914,0.9629576065953508,1.2015501873087944
S009,13,1.1515326565769755,62,1.2195779208789914,0.9583653025800047,1.2034756064258427
S009,14,1.1795153954529642,62,1.2195779208789914,0.9582011601926589,1.2100974759308476
S009,15,1.3595755071837645,62,1.2195779208789914,1.0059260927212017,1.2527071206915714
S009,16,1.5089966544064068,62,1.2195779208789914,1.0783300068533286,1.2880663234694485
S009,17,3.8666225808281274,62,1.2195779208789914,1.1407395530380227,1.3
S009,18,1.7712219811610719,62,1.2195779208789914,1.1006767337763528,1.3
S009,19,0.3060385752954528,22,1.2195779208789914,0.7,1.1290469947400823
S009,20,,0,1.2195779208789914,0.9976241483618261,
S009,21,,0,1.2195779208789914,0.9976241483618261,
S009,22,,0,1.2195779208789914,0.9976241483618261,
S009,23,,0,1.2195779208789914,0.9976241483618261,
S010,0,,0,0.9799077068837452,0.9976241483618261,
S010,1,,0,0.9799077068837452,0.9976241483618261,
S010,2,,0,0.9799077068837452,0.9976241483618261,
S010,3,,0,0.9799077068837452,0.9976241483618261,
S010,4,,0,0.9799077068837452,0.9976241483618261,
S010,5,,0,0.9799077068837452,0.9976241483618261,
S010,6,1.4178592488467892,62,0.9799077068837452,1.3,1.0835450946765266
S010,7,1.0694220749317493,62,0.9799077068837452,1.0853074971471508,1.0010904962691507
S010,8,0.9457418831636205,62,0.9799077068837452,1.036515171055262,0.9718226646293645
S010,9,0.9667592461184382,62,0.9799077068837452,0.9974912147235312,0.9767962390690542
S010,10,0.9667771859283372,62,0.9799077068837452,0.9650527739209019,0.9768004843675799
S010,11,0.9670546408130467,62,0.9799077068837452,0.9670702403001232,0.9768661416303738
S010,12,0.997234238643648,62,0.9799077068837452,0.9629576065953508,0.9840078785215848
S010,13,0.9622416004920065,62,0.9799077068837452,0.9583653025800047,0.9757271778902803
S010,14,0.9713205234937278,62,0.9799077068837452,0.9582011601926589,0.9778756253181685
S010,15,0.9014286829399654,62,0.9799077068837452,1.0059260927212017,0.9613363348054461
S010,16,1.0112915064321681,62,0.9799077068837452,1.0783300068533286,0.9873344075402423
S010,17,1.1343272353743643,62,0.9799077068837452,1.1407395530380227,1.0164497327097695
S010,18,0.8608527255006887,62,0.9799077068837452,1.1006767337763528,0.9517343906785944
S010,19,0.5449981339926515,21,0.9799077068837452,0.7,0.9385814578759942
S010,20,,0,0.9799077068837452,0.9976241483618261,
S010,21,,0,0.9799077068837452,0.9976241483618261,
S010,22,,0,0.9799077068837452,0.9976241483618261,
S010,23,,0,0.9799077068837452,0.9976241483618261,
S011,0,,0,1.0519422803927765,0.9976241483618261,
S011,1,,0,1.0519422803927765,0.9976241483618261,
S011,2,,0,1.0519422803927765,0.9976241483618261,
S011,3,,0,1.0519422803927765,0.9976241483618261,
S011,4,,0,1.0519422803927765,0.9976241483618261,
S011,5,,0,1.0519422803927765,0.9976241483618261,
S011,6,5.7631891841664675,62,1.0519422803927765,1.3,1.3
S011,7,1.4527246398903921,62,1.0519422803927765,1.0853074971471508,1.1467839074494641
S011,8,0.9942892256912038,62,1.0519422803927765,1.036515171055262,1.0382991911122517
S011,9,1.0000491152310547,62,1.0519422803927765,0.9974912147235312,1.0396622184079416
S011,10,0.9666017253438339,62,1.0519422803927765,0.9650527739209019,1.0317471872132558
S011,11,0.9488294110680774,62,1.0519422803927765,0.9670702403001232,1.0275415250563973
S011,12,0.9517388945557206,62,1.0519422803927765,0.9629576065953508,1.0282300287824808
S011,13,0.9852366909459118,62,1.0519422803927765,0.9583653025800047,1.0361569882335948
S011,14,1.0173644029578168,62,1.0519422803927765,0.9582011601926589,1.0437597292440457
S011,15,1.0390631565057453,62,1.0519422803927765,1.0059260927212017,1.0488945487859218
S011,16,1.1071072986329404,62,1.0519422803927765,1.0783300068533286,1.0649965976862505
S011,17,1.3534388106503181,62,1.0519422803927765,1.1407395530380227,1.123288787552958
S011,18,1.6591303128478203,62,1.0519422803927765,1.1006767337763528,1.1956279979966418
S011,19,9.957589825325957,19,1.0519422803927765,0.7,1.3
S011,20,,0,1.0519422803927765,0.9976241483618261,
S011,21,,0,1.0519422803927765,0.9976241483618261,
S011,22,,0,1.0519422803927765,0.9976241483618261,
S011,23,,0,1.0519422803927765,0.9976241483618261,
S012,0,,0,0.9036359367150129,0.9976241483618261,
S012,1,,0,0.9036359367150129,0.9976241483618261,
S012,2,,0,0.9036359367150129,0.9976241483618261,
S012,3,,0,0.9036359367150129,0.9976241483618261,
S012,4,,0,0.9036359367150129,0.9976241483618261,
S012,5,,0,0.9036359367150129,0.9976241483618261,
S012,6,4.3474931470785245,62,0.9036359367150129,1.3,1.3
S012,7,0.8121471539926405,62,0.9036359367150129,1.0853074971471508,0.881985919429566
S012,8,0.8586051511899425,62,0.9036359367150129,1.036515171055262,0.8929797966289275
S012,9,0.7547182386313875,62,0.9036359367150129,0.9974912147235312,0.8683958707562923
S012,10,0.8751623731884537,62,0.9036359367150129,0.9650527739209019,0.8968979178652164
S012,11,0.9003271022623213,62,0.9036359367150129,0.9670702403001232,0.9028529300888034
S012,12,0.8721534249414652,62,0.9036359367150129,0.9629576065953508,0.8961858766769978
S012,13,0.8653301684297996,62,0.9036359367150129,0.9583653025800047,0.8945712129223288
S012,14,0.8499055327177808,62,0.9036359367150129,0.9582011601926589,0.8909211082881869
S012,15,0.895027243079325,62,0.9036359367150129,1.0059260927212017,0.9015987649386287
S012,16,1.0074903029527238,62,0.9036359367150129,1.0783300068533286,0.9282121607865322
S012,17,0.9719016669271521,62,0.9036359367150129,1.1407395530380227,0.9197904224904045
S012,18,1.187964670197668,62,0.9036359367150129,1.1006767337763528,0.9709198354780839
S012,19,1.03218835616606,24,0.9036359367150129,0.7,0.9174094102276251
S012,20,,0,0.9036359367150129,0.9976241483618261,
S012,21,,0,0.9036359367150129,0.9976241483618261,
S012,22,,0,0.9036359367150129,0.9976241483618261,
S012,23,,0,0.9036359367150129,0.9976241483618261,
S014,0,,0,0.9683485047539211,0.9976241483618261,
S014,1,,0,0.9683485047539211,0.9976241483618261,
S014,2,,0,0.9683485047539211,0.9976241483618261,
S014,3,,0,0.9683485047539211,0.9976241483618261,
S014,4,,0,0.9683485047539211,0.9976241483618261,
S014,5,,0,0.9683485047539211,0.9976241483618261,
S014,6,8.077428039880713,62,0.9683485047539211,1.3,1.3
S014,7,1.0701538225343,62,0.9683485047539211,1.0853074971471508,0.9924398394958428
S014,8,1.0189294833317042,62,0.9683485047539211,1.036515171055262,0.9803180493028621
S014,9,0.9678426063481063,62,0.9683485047539211,0.9974912147235312,0.9682287883372779
S014,10,0.9309376130639795,62,0.9683485047539211,0.9650527739209019,0.9594955456517212
S014,11,0.9215318103759353,62,0.9683485047539211,0.9670702403001232,0.9572697450156191
S014,12,0.9454873220663902,62,0.9683485047539211,0.9629576065953508,0.9629386065606886
S014,13,0.9033542132721384,62,0.9683485047539211,0.9583653025800047,0.9529681762353313
S014,14,0.9025516650182326,62,0.9683485047539211,0.9582011601926589,0.9527782602363155
S014,15,0.9062176959604094,62,0.9683485047539211,1.0059260927212017,0.9536457942760672
S014,16,0.9590260153474062,62,0.9683485047539211,1.0783300068533286,0.9661424194745168
S014,17,1.2697078757703155,62,0.9683485047539211,1.1407395530380227,1.039662554383755
S014,18,1.5477795340593972,62,0.9683485047539211,1.1006767337763528,1.1054657712307896
S014,19,2.1910333240781252,16,0.9683485047539211,0.7,1.058917750629788
S014,20,,0,0.9683485047539211,0.9976241483618261,
S014,21,,0,0.9683485047539211,0.9976241483618261,
S014,22,,0,0.9683485047539211,0.9976241483618261,
S014,23,,0,0.9683485047539211,0.9976241483618261,
S016,0,,0,0.9593707339818547,0.9976241483618261,
S016,1,,0,0.9593707339818547,0.9976241483618261,
S016,2,,0,0.9593707339818547,0.9976241483618261,
S016,3,,0,0.9593707339818547,0.9976241483618261,
S016,4,,0,0.9593707339818547,0.9976241483618261,
S016,5,,0,0.9593707339818547,0.9976241483618261,
S016,6,5.028196351748727,62,0.9593707339818547,1.3,1.3
S016,7,0.9295860745409078,62,0.9593707339818547,1.0853074971471508,0.952322455793539
S016,8,0.9162837017369211,62,0.9593707339818547,1.036515171055262,0.9491745660460308
S016,9,0.9583778669895997,62,0.9593707339818547,0.9974912147235312,0.9591357807241456
S016,10,0.9042338469882414,62,0.9593707339818547,0.9650527739209019,0.9463230737009234
S016,11,0.9109249976823497,62,0.9593707339818547,0.9670702403001232,0.9479064757735749
S016,12,0.9105316036619585,62,0.9593707339818547,0.9629576065953508,0.9478133825321083
S016,13,0.9193394633141421,62,0.9593707339818547,0.9583653025800047,0.9498976851978922
S016,14,0.9401098710189061,62,0.9593707339818547,0.9582011601926589,0.9548128198455845
S016,15,0.9549582628726524,62,0.9593707339818547,1.0059260927212017,0.9583265614292955
S016,16,0.9796979939059538,62,0.9593707339818547,1.0783300068533286,0.9641810015974812
S016,17,1.3806402082701172,62,0.9593707339818547,1.1407395530380227,1.0590604569050315
S016,18,1.243626394497991,62,0.9593707339818547,1.1006767337763528,1.0266373406688794
S016,19,0.0,15,0.9593707339818547,0.7,0.8924378920761439
S016,20,,0,0.9593707339818547,0.9976241483618261,
S016,21,,0,0.9593707339818547,0.9976241483618261,
S016,22,,0,0.9593707339818547,0.9976241483618261,
S016,23,,0,0.9593707339818547,0.9976241483618261,
S017,0,,0,1.3,0.9976241483618261,
S017,1,,0,1.3,0.9976241483618261,
S017,2,,0,1.3,0.9976241483618261,
S017,3,,0,1.3,0.9976241483618261,
S017,4,,0,1.3,0.9976241483618261,
S017,5,,0,1.3,0.9976241483618261,
S017,6,38.30394936658402,62,1.3,1.3,1.3
S017,7,3.393045637111561,62,1.3,1.0853074971471508,1.3
S017,8,2.6402673558323184,62,1.3,1.036515171055262,1.3
S017,9,2.6689710689346278,62,1.3,0.9974912147235312,1.3
S017,10,1.8794573724054642,62,1.3,0.9650527739209019,1.3
S017,11,1.7971057670395918,62,1.3,0.9670702403001232,1.3
S017,12,1.6922036175234294,62,1.3,0.9629576065953508,1.3
S017,13,1.7041962825261125,62,1.3,0.9583653025800047,1.3
S017,14,1.6828215983106691,62,1.3,0.9582011601926589,1.3
S017,15,1.9918166077191788,62,1.3,1.0059260927212017,1.3
S017,16,2.2168320165744464,62,1.3,1.0783300068533286,1.3
S017,17,1.522815770992212,62,1.3,1.1407395530380227,1.3
S017,18,1.7069361271404193,62,1.3,1.1006767337763528,1.3
S017,19,5.059908813938076,18,1.3,0.7,1.3
S017,20,,0,1.3,0.9976241483618261,
S017,21,,0,1.3,0.9976241483618261,
S017,22,,0,1.3,0.9976241483618261,
S017,23,,0,1.3,0.9976241483618261,
S018,0,,0,0.9348679035264273,0.9976241483618261,
S018,1,,0,0.9348679035264273,0.9976241483618261,
S018,2,,0,0.9348679035264273,0.9976241483618261,
S018,3,,0,0.9348679035264273,0.9976241483618261,
S018,4,,0,0.9348679035264273,0.9976241483618261,
S018,5,,0,0.9348679035264273,0.9976241483618261,
S018,6,1.4128598764914018,62,0.9348679035264273,1.3,1.0479805078158488
S018,7,1.0492376015690417,62,0.9348679035264273,1.0853074971471508,0.9619324885594125
S018,8,0.9349052650736058,62,0.9348679035264273,1.036515171055262,0.9348767448085841
S018,9,0.926787536251631,62,0.9348679035264273,0.9974912147235312,0.9329557555453687
S018,10,0.9480190760780144,62,0.9348679035264273,0.9650527739209019,0.9379800130615358
S018,11,0.9004420212450738,62,0.9348679035264273,0.9670702403001232,0.9267213206964887
S018,12,0.8854620885007018,62,0.9348679035264273,0.9629576065953508,0.9231764511157595
S018,13,0.9213855971914372,62,0.9348679035264273,0.9583653025800047,0.9316774340883762
S018,14,0.8988648858569173,62,0.9348679035264273,0.9582011601926589,0.9263481054519631
S018,15,0.869104528507516,62,0.9348679035264273,1.0059260927212017,0.9193055781402728
S018,16,0.8826173883298817,62,0.9348679035264273,1.0783300068533286,0.9225032777928937
S018,17,1.1157211544040933,62,0.9348679035264273,1.1407395530380227,0.9776652377035849
S018,18,0.8190492451121983,62,0.9348679035264273,1.1006767337763528,0.9074604347413808
S018,19,0.2720413778978884,19,0.9348679035264273,0.7,0.8773624058691568
S018,20,,0,0.9348679035264273,0.9976241483618261,
S018,21,,0,0.9348679035264273,0.9976241483618261,
S018,22,,0,0.9348679035264273,0.9976241483618261,
S018,23,,0,0.9348679035264273,0.9976241483618261,
S019,0,,0,1.1243809291452447,0.9976241483618261,
S019,1,,0,1.1243809291452447,0.9976241483618261,
S019,2,,0,1.1243809291452447,0.9976241483618261,
S019,3,,0,1.1243809291452447,0.9976241483618261,
S019,4,,0,1.1243809291452447,0.9976241483618261,
S019,5,,0,1.1243809291452447,0.9976241483618261,
S019,6,6.63091458205106,62,1.1243809291452447,1.3,1.3
S019,7,1.8995723097692305,62,1.1243809291452447,1.0853074971471508,1.3
S019,8,1.2221091983825598,62,1.1243809291452447,1.036515171055262,1.1475074661403346
S019,9,1.0414300630598654,62,1.1243809291452447,0.9974912147235312,1.1047513348807656
S019,10,1.0096507321572294,62,1.1243809291452447,0.9650527739209019,1.097231035201516
S019,11,0.9822182482276401,62,1.1243809291452447,0.9670702403001232,1.090739378699094
S019,12,0.9797883917499174,62,1.1243809291452447,0.9629576065953508,1.090164374494442
S019,13,0.9692618996303651,62,1.1243809291452447,0.9583653025800047,1.087673372542487
S019,14,0.9653060206299877,62,1.1243809291452447,0.9582011601926589,1.0867372485042297
S019,15,1.146282456716067,62,1.1243809291452447,1.0059260927212017,1.1295637333795616
S019,16,1.267386911403803,62,1.1243809291452447,1.0783300068533286,1.1582220394507052
S019,17,1.6970222707150695,62,1.1243809291452447,1.1407395530380227,1.2598914756236002
S019,18,2.8123031348156213,62,1.1243809291452447,1.1006767337763528,1.3
S019,19,2.9700130364283974,20,1.1243809291452447,0.7,1.2921656661709857
S019,20,,0,1.1243809291452447,0.9976241483618261,
S019,21,,0,1.1243809291452447,0.9976241483618261,
S019,22,,0,1.1243809291452447,0.9976241483618261,
S019,23,,0,1.1243809291452447,0.9976241483618261,
S020,0,,0,1.1531620535844427,0.9976241483618261,
S020,1,,0,1.1531620535844427,0.9976241483618261,
S020,2,,0,1.1531620535844427,0.9976241483618261,
S020,3,,0,1.1531620535844427,0.9976241483618261,
S020,4,,0,1.1531620535844427,0.9976241483618261,
S020,5,,0,1.1531620535844427,0.9976241483618261,
S020,6,0.7768161903729756,62,1.1531620535844427,1.3,1.0641031088550117
S020,7,1.216980050866275,62,1.1531620535844427,1.0853074971471508,1.168264022406861
S020,8,1.4891093885884414,62,1.1531620535844427,1.036515171055262,1.2326610412571448
S020,9,1.314797466063427,62,1.1531620535844427,0.9974912147235312,1.1914116550107674
S020,10,1.0947420487433195,62,1.1531620535844427,0.9650527739209019,1.1393374722861618
S020,11,1.0869386034096362,62,1.1531620535844427,0.9670702403001232,1.1374908554514733
S020,12,1.1100145986167012,62,1.1531620535844427,0.9629576065953508,1.1429515871416949
S020,13,1.102213992948486,62,1.1531620535844427,0.9583653025800047,1.141105642288911
S020,14,1.1121419897607256,62,1.1531620535844427,0.9582011601926589,1.1434550155803571
S020,15,1.2587884643811271,62,1.1531620535844427,1.0059260927212017,1.178157616444727
S020,16,1.3312625652893915,62,1.1531620535844427,1.0783300068533286,1.1953079762016445
S020,17,2.7969630591078585,62,1.1531620535844427,1.1407395530380227,1.3
S020,18,1.1761229306506535,62,1.1531620535844427,1.1006767337763528,1.1585955435772102
S020,19,0.15172262248005308,22,1.1531620535844427,0.7,1.0539203081596835
S020,20,,0,1.1531620535844427,0.9976241483618261,
S020,21,,0,1.1531620535844427,0.9976241483618261,
S020,22,,0,1.1531620535844427,0.9976241483618261,
S020,23,,0,1.1531620535844427,0.9976241483618261,
S021,0,,0,1.2270056309735833,0.9976241483618261,
S021,1,,0,1.2270056309735833,0.9976241483618261,
S021,2,,0,1.2270056309735833,0.9976241483618261,
S021,3,,0,1.2270056309735833,0.9976241483618261,
S021,4,,0,1.2270056309735833,0.9976241483618261,
S021,5,,0,1.2270056309735833,0.9976241483618261,
S021,6,0.5348211554592034,62,1.2270056309735833,1.3,1.063206251271707
S021,7,1.5380554799381911,62,1.2270056309735833,1.0853074971471508,1.3
S021,8,1.819089887685453,62,1.2270056309735833,1.036515171055262,1.3
S021,9,1.5364663159479908,62,1.2270056309735833,0.9974912147235312,1.3
S021,10,1.1736111688711233,62,1.2270056309735833,0.9650527739209019,1.214370300247047
S021,11,1.1692805351216178,62,1.2270056309735833,0.9670702403001232,1.2133454937872403
S021,12,1.1913708248775374,62,1.2270056309735833,0.9629576065953508,1.2185729669355876
S021,13,1.1921342968227115,62,1.2270056309735833,0.9583653025800047,1.2187536358691786
S021,14,1.1949407175220548,62,1.2270056309735833,0.9582011601926589,1.2194177506911605
S021,15,1.4379667509359344,62,1.2270056309735833,1.0059260927212017,1.2769277280639106
S021,16,1.5192271962646386,62,1.2270056309735833,1.0783300068533286,1.296157299095894
S021,17,2.1256500153677966,62,1.2270056309735833,1.1407395530380227,1.3
S021,18,0.8236185314627917,62,1.2270056309735833,1.1006767337763528,1.1315476150588157
S021,19,0.10017061466064618,22,1.2270056309735833,0.7,1.1153372960236525
S021,20,,0,1.2270056309735833,0.9976241483618261,
S021,21,,0,1.2270056309735833,0.9976241483618261,
S021,22,,0,1.2270056309735833,0.9976241483618261,
S021,23,,0,1.2270056309735833,0.9976241483618261,
