time,hour,actual_city_mw,pred_city_mw,rmse_city_MW,mae_city_MW,nrmse_city_pct,bias_city_MW
2025-10-05 16:00:00,16,41.309999999999995,36.66990339021563,4.640096609784365,4.640096609784365,1.1937552591759446,-4.640096609784365
2025-10-05 17:00:00,17,18.76,11.7068189088324,7.053181091167602,7.053181091167602,1.8145682578563673,-7.053181091167602
2025-10-05 18:00:00,18,10.879999999999999,0.0,10.879999999999999,10.879999999999999,2.799091982793405,-10.879999999999999
2025-10-05 19:00:00,19,10.879999999999999,0.0,10.879999999999999,10.879999999999999,2.799091982793405,-10.879999999999999
2025-10-06 06:00:00,6,10.879999999999999,0.0,10.879999999999999,10.879999999999999,2.799091982793405,-10.879999999999999
2025-10-06 07:00:00,7,20.950000000000003,9.788320235882038,11.161679764117965,11.161679764117965,2.8715595902803295,-11.161679764117965
2025-10-06 08:00:00,8,33.09,43.695371391033206,10.605371391033202,10.605371391033202,2.7284384223518,10.605371391033202
2025-10-06 09:00:00,9,63.99999999999999,53.254650864671575,10.745349135328418,10.745349135328418,2.7644504243578885,-10.745349135328418
2025-10-06 10:00:00,10,84.71,73.51171221722421,11.198287782775779,11.198287782775779,2.8809777163401677,-11.198287782775779
2025-10-06 11:00:00,11,117.67,81.7331021270297,35.936897872970306,35.936897872970306,9.245467162012552,-35.936897872970306
2025-10-06 12:00:00,12,120.49,123.96158423647293,3.4715842364729355,3.4715842364729355,0.8931326841822941,3.4715842364729355
2025-10-06 13:00:00,13,115.67999999999999,133.75373681365855,18.073736813658556,18.073736813658556,4.649820938807876,18.073736813658556
2025-10-06 14:00:00,14,106.47,98.00144172503192,8.468558274968075,8.468558274968075,2.17870161519135,-8.468558274968075
2025-10-06 15:00:00,15,81.92,68.12341117746115,13.796588822538851,13.796588822538851,3.5494412833700006,-13.796588822538851
2025-10-06 16:00:00,16,47.17999999999999,35.70958132667649,11.4704186733235,11.4704186733235,2.9509886900536375,-11.4704186733235
2025-10-06 17:00:00,17,19.41,9.068848693271937,10.341151306728063,10.341151306728063,2.6604626576761095,-10.341151306728063
2025-10-06 18:00:00,18,11.959999999999999,0.0,11.959999999999999,11.959999999999999,3.0769430252030445,-11.959999999999999
2025-10-06 19:00:00,19,11.959999999999999,0.0,11.959999999999999,11.959999999999999,3.0769430252030445,-11.959999999999999
2025-10-07 06:00:00,6,11.959999999999999,0.0,11.959999999999999,11.959999999999999,3.0769430252030445,-11.959999999999999
2025-10-07 07:00:00,7,22.38,9.73303029160652,12.64696970839348,12.64696970839348,3.2536793674076505,-12.64696970839348
2025-10-07 08:00:00,8,48.980000000000004,48.76999505142961,0.21000494857039342,0.21000494857039342,0.054027864695802355,-0.21000494857039342
2025-10-07 09:00:00,9,64.22,76.89872751082667,12.678727510826675,12.678727510826675,3.261849680843487,12.678727510826675
2025-10-07 10:00:00,10,81.16,94.96962668777368,13.809626687773687,13.809626687773687,3.5527955282276813,13.809626687773687
2025-10-07 11:00:00,11,103.35999999999999,124.41684117615394,21.056841176153952,21.056841176153952,5.4172826580079585,21.056841176153952
2025-10-07 12:00:00,12,132.23000000000002,123.0445893630625,9.185410636937519,9.185410636937519,2.3631258522534075,-9.185410636937519
2025-10-07 13:00:00,13,131.07,114.78786556646415,16.282134433535845,16.282134433535845,4.188896319455389,-16.282134433535845
2025-10-07 14:00:00,14,110.16000000000001,80.63055155467453,29.529448445325485,29.529448445325485,7.597025955847587,-29.529448445325485
