date,hour,n_sites,mean_site_mape_pct,city_total_actual_mw,city_total_pred_mw,city_total_rel_err_pct,WAPE_city_pct,city_total_abs_err_mw
2025-08-09,14,53,48.630188776716274,54.190000000000005,27.972015316670355,48.381591960379495,53.88267074520016,29.199019276823968
2025-08-09,15,53,114.946221137322,38.64,52.01858905966281,34.623677690638736,70.3645947249301,27.18887940171299
2025-08-09,16,52,48.112795940318826,35.85999999999999,17.986119919890044,49.84350273315658,59.09856987521527,21.19274715725219
2025-08-09,17,46,123.38234845162262,16.25,7.1395604675081685,56.0642432768728,79.38311675066363,12.89975647198284
2025-08-09,18,23,85.7458965229852,10.68,2.3518139335093,77.97927028549344,84.11768155997007,8.983768390604803
2025-08-09,19,6,103.85188469993842,8.479999999999999,0.29351957632337705,96.53868424146962,97.89289587924944,8.30131757056035
2025-08-10,6,34,95.22320035236484,10.41,1.5393714735491986,85.21256989866284,92.36392717673209,9.615084819097811
2025-08-10,7,51,83.47012587352789,24.960000000000004,9.122839096463508,63.45016387634813,74.28048592461839,18.540409286784755
2025-08-10,8,53,82.56213755915353,48.54,17.205958604499052,64.55303130511115,75.07969696351921,36.44368490609222
2025-08-10,9,53,54.697787504585605,65.83,37.176425742679534,43.52662047291579,61.35083743517159,40.38725628357346
2025-08-10,10,53,95.33705833425763,81.89000000000001,56.827320403101,30.605299300157547,65.92157405954242,53.9831769973593
2025-08-10,11,53,161.69110919765444,96.66000000000001,82.24332930497377,14.914825879398135,63.11629480488169,61.008210558398645
2025-08-10,12,53,80.72477553693464,105.87000000000002,112.12191315291253,5.905273593003217,51.74167851677412,54.77891504570877
2025-08-10,13,53,70.50230233669951,94.47000000000001,100.76497634389399,6.663466014495584,44.24701678820545,41.800156759817696
2025-08-10,14,53,142.0364396788172,59.09999999999999,95.95251439523504,62.35620033034698,74.97862468049297,44.312367186171336
2025-08-10,15,53,47.17741741971919,51.44,30.34375701904821,41.011358827666776,48.88666377265514,25.147299844653805
2025-08-10,16,53,54.278259470269404,58.059999999999995,22.241202178953568,61.6927279039725,63.15691478819153,36.668904726024
2025-08-10,17,53,55.92266322589925,29.01,11.6185730504667,59.949765424106516,64.02651982246485,18.574093400497055
2025-08-10,18,51,50.2037169537105,12.930000000000001,5.515072202105429,57.346696039401166,64.88109756631998,8.389125915325174
2025-08-10,19,3,72.1852205611465,6.02,0.19881634273745016,96.69740294456062,96.69740294456062,5.82118365726255
2025-08-11,6,12,93.08988496436214,6.279999999999999,0.3410974643710883,94.56851171383617,96.43621466778686,6.056194281137014
2025-08-11,7,45,82.26864726626093,10.59,3.1500699694322205,70.25429679478546,81.03463545051092,8.581567894209106
2025-08-11,8,51,46.95807618693078,20.979999999999997,10.2834765954639,50.984382290448515,54.695842698706244,11.475187798188568
2025-08-11,9,53,36.47990367246921,23.7,13.442828827121458,43.27920326109089,52.1963424547429,12.370533161774066
2025-08-11,10,53,59.772982312889724,59.69,28.38983776982069,52.437866024760105,61.09992181124772,36.47054332913376
2025-08-11,11,53,68.89036969638191,92.6,46.32132503954043,49.97697079963236,57.10011755720051,52.874708857967676
2025-08-11,12,52,45.86717554838606,118.66,63.3567405698778,46.606488648341646,48.27937880673289,57.28831089206925
2025-08-11,13,53,41.85144557757841,88.12999999999998,87.15618116616697,1.1049799544230203,39.56974695250282,34.87281798924073
2025-08-11,14,53,36.50425198570434,89.57,81.05482501398618,9.50672656694632,34.94133348700696,31.29695240431213
2025-08-11,15,53,33.012318981591534,72.36000000000001,59.69651163695492,17.500674907469726,30.1876011838917,21.84374821666404
2025-08-11,16,53,49.93167218999917,77.61,52.56139490949532,32.27497112550532,45.39239207210283,35.22903548715901
2025-08-11,17,53,43.066820336838546,51.71,28.220413895948813,45.425616136242866,48.035242940236756,24.839024124396428
2025-08-11,18,52,33.86405762517535,19.43,11.854804779973389,38.987108698026816,44.90607902328032,8.725251154223367
2025-08-11,19,14,56.71815921896612,6.569999999999999,0.3828619478524058,94.17257309204862,94.41971001024504,6.203374947673098
2025-08-12,6,47,71.73516797736337,13.49,2.5445523605935314,81.13749176728294,84.12545590082475,11.348524001021259
2025-08-12,7,53,55.93707611033905,44.580000000000005,16.684780958744813,62.573393991151164,62.797922959976525,27.99531405555754
2025-08-12,8,52,43.255783128550334,55.93000000000001,45.28449118840412,19.033629200064166,44.201479435191295,24.721887448102496
2025-08-12,9,52,45.83439803634449,95.26,74.88056717190572,21.39348396818631,46.18877454058964,43.99942662736569
2025-08-12,10,52,44.69595805280975,123.25000000000001,80.27858157642042,34.86524821385768,45.33180290162259,55.871447076249844
2025-08-12,11,52,42.6077830243145,138.88000000000002,95.73567073452516,31.065905289080398,42.606868495363805,59.17241896636127
2025-08-12,12,52,44.98072226976,109.21,76.54182804548134,29.913169082060854,41.05650695186503,44.8378112421318
2025-08-12,13,52,50.14877640994666,105.7,57.84002101512118,45.27907188730257,52.583459223554655,55.58071639929727
2025-08-12,14,52,58.52363924774704,84.84,32.78777077077359,61.353405503567195,65.19643771491944,55.312657757337654
2025-08-12,15,52,76.8224038295412,44.46999999999999,47.57630347979195,6.985166358875561,53.24998025523766,23.680266219504183
2025-08-12,16,53,47.424013615048246,43.069999999999986,23.22127445736252,46.08480506765144,56.71519093939877,24.42723273759904
2025-08-12,17,53,51.36248713345603,30.810000000000006,13.550457470438522,56.01928766491881,63.75838678782475,19.64395896932881
2025-08-12,18,50,52.91642392958651,16.970000000000002,6.957165128858171,59.003151862945366,70.79956139881848,12.0146855693795
2025-08-12,19,5,82.67776062999023,9.95,0.2097900681751186,97.89155710376764,97.89155710376767,9.740209931824882
2025-08-13,6,37,89.21391908950646,12.549999999999997,1.3440704087400626,89.29027562756922,93.08730103022953,11.682456279293802
2025-08-13,7,52,61.522928592762625,34.11,10.402029102285434,69.50445880303303,71.44094432973999,24.368506110874307
2025-08-13,8,52,57.227064550659314,37.33,27.29318175599672,26.88673518350731,47.82070425063863,17.851468896763397
2025-08-13,9,52,78.2692913873893,56.42,48.980805795126685,13.18538497850641,56.585019090891834,31.92526777108117
2025-08-13,10,52,61.70617243510299,69.15999999999998,78.94643274158037,14.150423281637343,40.5855870512596,28.068992004651136
2025-08-13,11,52,67.62406393572942,66.61000000000001,77.92341901993011,16.98456541049406,49.76161687391183,33.146212999712674
2025-08-13,12,52,39.35529273155958,74.45999999999998,60.00319388705492,19.415533323858533,36.666460703532174,27.301846639850048
2025-08-13,13,52,45.1927488099383,87.67999999999999,50.63813553061384,42.24665199519407,47.14086395717322,41.333109517649476
2025-08-13,14,52,62.986350219788456,86.88,27.07662366454518,68.8344571080281,68.8344571080281,59.80337633545481
2025-08-13,15,52,43.33624578619008,55.67999999999999,36.148927864545605,35.07735656511205,42.228258554505274,23.512694363148533
2025-08-13,16,52,50.66262260235164,49.99,22.643661618289084,54.70361748691922,54.73749020997821,27.36327135596811
2025-08-13,17,52,51.24642100954414,34.00999999999999,13.066362826056048,61.58082085840619,63.41099545542958,21.566079554391592
2025-08-13,18,49,47.77427438842966,16.959999999999997,6.639009586270135,60.854896307369486,64.93116448587152,11.012325496803808
2025-08-13,19,6,65.625558426676,6.159999999999999,0.2123842775051972,96.55220328725328,96.5522032872533,5.9476157224948025
2025-08-14,6,5,308.7272090190605,6.039999999999999,0.4585238525914391,92.40854548689671,96.88159704742657,5.851648461664564
2025-08-14,7,31,126.07068572874078,10.849999999999998,4.7554264975076,56.171184354768656,69.31908681542865,7.521120919474008
2025-08-14,8,52,88.54864032853752,31.15,20.184208032106394,35.20318448761992,48.53168975214963,15.11762135779461
